arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2,hit99,hit999,acc_at_hit_plus_500,min_correct_after_hit
SNA,std,4,4,0.001,15,none,0.9952979167,1,1,0,0,-5.384075642,20.29421425,-9.569589615,0.8354450464,87.27884705,0,0,-11.08154202,20.4653511,-25.16173935,0.7066593766,82.82381668,9.867483139,0.9667603374,0.5113847256,0.03038814105,0.02200930752,0.03955624998,0,1.200000048,0.03026406467,0.01562545449,0.0419659391,0,1.200000048,300,400,1200,781
SNA,std,4,4,0.001,16,none,0.995425,1,1,0,0,-5.135270119,19.99761772,-11.04571152,0.8375339508,87.56498945,0,0,-12.54994297,21.37220955,-26.22511864,0.6759781837,82.0445219,10.21264839,0.9887608886,0.5389544964,0.03071230836,0.01855154894,0.03872418776,0,1.200000048,0.02885889448,0.01376294903,0.05163760856,0,1.200000048,400,400,1200,828
SNA,std,4,4,0.001,17,none,0.9952854167,1,1,0,0,-5.404306889,20.82653427,-10.97585678,0.8292210102,87.62283723,0,0,-12.2318449,20.76491356,-19.70181274,0.6850909591,82.61449385,10.35074329,0.9692860842,0.531552732,0.02983453311,0.02246511914,0.04342105985,0,1.200000048,0.02988674492,0.01411240082,0.04348957539,0,1.200000048,300,400,1200,900
SNA,std,4,4,0.001,18,none,0.9956125,1,1,0,0,-5.160279274,20.79805756,-10.86724186,0.8297607899,87.99437226,0,0,-12.31480789,20.53939056,-22.64242935,0.6952756643,82.93316699,10.61907578,0.9780169725,0.5479568839,0.0297820475,0.02150106058,0.03967672214,0,1.200000048,0.03009000607,0.01504757628,0.04494283721,0,1.200000048,300,300,1200,739
SNA,std,4,4,0.001,19,none,0.9957708333,1,1,0,0,-5.470111847,20.8925724,-10.27153587,0.8241004348,88.2348204,0,0,-12.04594231,20.9162426,-22.74653244,0.70039469,81.54069694,10.79152775,0.9782366157,0.5479411483,0.02961293235,0.02421760745,0.0417362228,0,1.200000048,0.02947621793,0.01368755568,0.04241411388,0,1.200000048,300,400,1200,875
SNA,std,4,4,0.001,20,none,0.9958166667,1,1,0,0,-5.544323921,20.67937088,-12.04330826,0.8302600384,88.2077605,0,0,-12.01262283,20.52797508,-21.52579117,0.7030792236,81.2927689,11.11916733,0.9665392637,0.5319179296,0.02963420562,0.02185322344,0.03747214749,0,1.200000048,0.02984947152,0.01288785692,0.04505224898,0,1.200000048,300,400,1200,724
SNA,std,4,4,0.001,21,none,0.9958333333,1,1,0,0,-5.786991596,20.75784111,-10.89888668,0.8104365468,88.02095549,0,0,-12.66968822,20.64603996,-20.57764053,0.6679162979,82.43809278,11.28726673,0.9598908424,0.5682098269,0.0297409948,0.02037890255,0.03851750493,0,1.200000048,0.02955466136,0.0138989361,0.04329882935,0,1.200000048,300,400,1200,779
SNA,std,4,4,0.001,22,none,0.9961166667,1,1,0,0,-5.915848732,21.30946159,-11.47985554,0.8193425536,87.87756024,0,0,-11.65912914,20.87562561,-21.97965431,0.7070296407,82.34956063,11.60157871,0.9566765428,0.5640289783,0.02910551801,0.01725532115,0.04387050122,0,1.200000048,0.02963366732,0.01481841598,0.04550147429,0,1.200000048,300,300,1200,790
SNA,std,4,4,0.001,23,none,0.9961145833,1,1,0,0,-6.426918507,21.04521751,-12.21585941,0.8112475872,87.96178486,0,0,-11.81308746,20.40552902,-18.76949501,0.707783103,82.71694982,11.76764679,0.9525623322,0.5687907338,0.02934786677,0.02281356603,0.0413932465,0,1.200000048,0.03004157543,0.01428781543,0.04305459559,0,1.200000048,300,400,1200,727
SNA,std,4,4,0.001,24,none,0.99585625,1,1,0,0,-6.170416832,21.03698158,-13.40230083,0.8091009855,88.60149173,0,0,-12.06472492,20.67881012,-19.74188232,0.6814151406,83.25193696,12.0304184,0.9535412788,0.550896287,0.02931485139,0.02214690298,0.03823438659,0,1.200000048,0.02991960011,0.0164685715,0.0453883931,0,1.200000048,400,400,1200,1055
SNA,std,4,4,0.001,25,none,0.99633125,1,1,0,0,-6.133705616,21.77536774,-12.460783,0.8158912063,88.23969716,0,0,-12.56916904,21.61790657,-21.68578911,0.689576149,82.28903224,12.15371418,0.9555335641,0.5794074535,0.02825587057,0.02156857029,0.0375395827,0,1.200000048,0.02845370956,0.01638513058,0.0438615717,0,1.200000048,300,300,1200,849
SNA,std,4,4,0.001,26,none,0.996075,1,1,0,0,-6.665495872,21.30988503,-12.82735348,0.8053568602,87.53804436,0,0,-13.53089046,22.53289223,-21.05334282,0.6738693118,82.1864225,12.45433998,0.9719461799,0.5665051341,0.02899324335,0.01524006855,0.03727971017,0,1.200000048,0.0274781175,0.01366119646,0.04416447133,0,1.200000048,300,400,1200,1017
SNA,std,4,4,0.001,27,none,0.9962916667,1,1,0,0,-6.629419804,22.26708794,-14.7468462,0.8081168532,86.94879667,0,0,-13.8551302,21.8675499,-26.55997658,0.6708891392,81.95075903,12.68696594,0.9628759027,0.5721669197,0.02781605162,0.01495742518,0.03799118847,0,1.200000048,0.02813763171,0.01575513184,0.04614029452,0,1.200000048,300,400,1200,1006
SNA,std,4,4,0.001,28,none,0.9961270833,1,1,0,0,-6.451722622,21.44874954,-13.01009655,0.8034952879,88.60864212,0,0,-12.11798,21.8093853,-22.55764389,0.6881114841,82.26379134,12.85210037,0.9648731351,0.567248702,0.02886760794,0.01821434312,0.0362425223,0,1.200000048,0.02823022194,0.01447068807,0.03981698677,0,1.200000048,300,300,1200,814
SNA,std,4,4,0.001,29,none,0.9963041667,1,1,0,0,-6.625389099,21.6764164,-14.40574932,0.8003537059,88.03801575,0,0,-12.60362625,22.56302261,-27.07388687,0.674439311,82.25156874,13.00979233,0.9686089158,0.5772588253,0.02837248705,0.01944435015,0.03650372848,0,1.200000048,0.02731060609,0.01517761871,0.039775718,0,1.200000048,300,400,1200,711
SNA,std,4,4,0.001,30,none,0.99620625,1,1,0,0,-6.416779041,21.36805534,-14.23122406,0.7985759377,88.84954457,0,0,-12.50135231,21.96010017,-25.10663033,0.6979685426,81.54236756,13.18277645,0.9795616865,0.5794550776,0.02887221053,0.02160459757,0.04185243696,0,1.200000048,0.02765963972,0.01486153528,0.04116717726,0,1.200000048,300,400,1200,1053
SNA,std,4,4,0.001,31,none,0.9964333333,1,1,0,0,-6.38955164,22.61259651,-13.87882996,0.8047685027,88.71232272,0,0,-12.41875648,22.59840202,-20.39110184,0.6857696772,81.39716909,13.35469627,0.9704794288,0.596311748,0.02737648971,0.02108738199,0.0377394855,0,1.200000048,0.02726276033,0.01252775826,0.04606232792,0,1.200000048,300,300,1200,767
SNA,std,4,4,0.001,32,none,0.9963458333,1,1,0,0,-6.706496239,22.36432457,-14.96822262,0.7933875322,88.31215422,0,0,-13.12393188,22.39599228,-24.18154335,0.6861550808,81.54011714,13.53497601,0.9699024558,0.6021789908,0.02759929933,0.01865380816,0.03720767796,0,1.200000048,0.02761431783,0.01281483378,0.03916426003,0,1.200000048,300,400,1200,967
SNA,std,4,4,0.001,33,none,0.9965125,1,1,0,0,-7.192512512,22.29485703,-13.75351906,0.7919415236,88.38754599,0,0,-12.91928959,22.66271782,-25.27254677,0.6949474812,81.6366505,13.71667671,0.9688003063,0.6106420755,0.02767504007,0.01894520037,0.04018997401,0,1.200000048,0.02707350068,0.01245347504,0.04158664122,0,1.200000048,300,300,1200,991
SNA,std,4,4,0.001,34,none,0.9963229167,1,1,0,0,-7.300082207,22.4190464,-15.72539139,0.7917766571,88.72597665,0,0,-13.09602547,22.74940109,-23.46949387,0.6864407659,82.03439565,13.88877392,0.9845274091,0.6326439977,0.02760061622,0.0182981845,0.03742124885,0,1.200000048,0.02718410268,0.01292097569,0.03746393323,0,1.200000048,300,400,1200,896
SNA,std,4,4,0.001,35,none,0.99668125,1,1,0,0,-7.550644875,22.78056145,-14.93111324,0.7807991505,88.06550331,0,0,-14.305336,22.74186325,-24.38374329,0.6665527225,79.43438527,14.07792473,0.9632202983,0.6145456433,0.02701210976,0.01914746873,0.03645734489,0,1.200000048,0.02710609324,0.0108902473,0.03569627553,0,1.200000048,200,300,1200,743
SNA,std,4,4,0.001,36,none,0.9963979167,1,1,0,0,-7.689246655,22.40904999,-16.22167206,0.7773512006,88.43282111,0,0,-12.74343491,22.94527245,-26.12858391,0.6897403002,80.83877164,14.23016453,0.9728907943,0.6428961158,0.0277746506,0.0188182313,0.03449429944,0,1.200000048,0.02695838735,0.01246478502,0.04007134959,0,1.200000048,300,400,1200,803
SNA,std,4,4,0.001,37,none,0.99678125,1,1,0,0,-7.693964005,22.29323959,-13.74077988,0.7752748728,88.76436231,0,0,-13.17058754,22.50390244,-23.53033829,0.6716855764,79.90616263,14.44998074,0.9720549583,0.6430935264,0.02782675438,0.01982670277,0.03840143234,0,1.200000048,0.02737290971,0.01103755832,0.03979820386,0,1.200000048,300,300,1200,1046
SNA,std,4,4,0.001,38,none,0.99664375,1,1,0,0,-7.487440109,22.80586624,-14.84052467,0.7769241929,87.71526141,0,0,-13.31984425,23.62736702,-23.4906044,0.68625772,78.45745016,14.63428593,1.006782293,0.6688534617,0.02701371536,0.01549516246,0.0364728272,0,1.200000048,0.02620440163,0.009306798689,0.03990589827,0,1.200000048,300,400,1200,840
SNA,std,4,4,0.001,39,none,0.99658125,1,1,0,0,-7.360887051,23.06431961,-17.52777481,0.7819653749,88.68083493,0,0,-13.12508011,22.95840836,-23.73934364,0.6950411201,78.81457072,14.77306366,0.9606550932,0.6709089875,0.02670777589,0.01753520966,0.03645114973,0,1.200000048,0.02690201253,0.00943727605,0.04244462773,0,1.200000048,300,300,1200,686
SNA,std,4,4,0.001,40,none,0.9965354167,1,1,0,0,-8.297337532,23.31389236,-17.4369297,0.7703841329,88.17747688,0,0,-12.58343697,23.80938339,-23.00419617,0.7021714449,79.11086775,14.95987511,0.9844530821,0.6620517373,0.026454987,0.01559781004,0.03602611646,0,1.200000048,0.02606696077,0.009379678406,0.04043004662,0,1.200000048,300,300,1200,906
SNA,std,4,4,0.001,41,none,0.9967541667,1,1,0,0,-8.294565201,23.8262043,-16.52997398,0.7747818232,88.14664706,0,0,-14.12919998,23.79090118,-23.77552223,0.6755191088,76.89074095,15.09269905,0.9926472306,0.6842957139,0.02603561431,0.01648716629,0.03884430975,0,1.200000048,0.02603744715,0.008077970706,0.04048540443,0,1.200000048,200,300,1200,945
SNA,std,4,4,0.001,42,none,0.9966958333,1,1,0,0,-8.450316429,23.87055206,-18.8441124,0.7708095312,88.30052544,0,0,-13.6112442,23.86045265,-24.40265656,0.6848315001,77.65222708,15.33859158,0.9947679639,0.7011988759,0.02592929825,0.01734996401,0.03706369922,0,1.200000048,0.02580930479,0.008096395992,0.04045245051,0,1.200000048,300,300,1200,1064
SNA,std,4,4,0.001,43,none,0.9968854167,1,1,0,0,-8.417452812,23.65446281,-21.25916481,0.779812932,88.43382448,0,0,-14.72254944,22.55163383,-20.71556854,0.6795353293,78.76476228,15.41684151,0.9721423388,0.7012656927,0.02622868866,0.0176380109,0.03898543492,0,1.200000048,0.02744686045,0.008393861353,0.03706393391,0,1.200000048,300,300,1200,1054
SNA,std,4,4,0.001,44,none,0.9967,1,1,0,0,-8.505096436,23.27165985,-16.95354462,0.7669226527,87.95488503,0,0,-15.33399773,24.50299072,-28.23231888,0.6584957838,75.30644176,15.71340656,1.011769295,0.7287143469,0.0265415404,0.01541966945,0.03706905618,0,1.200000048,0.02490364946,0.007176509127,0.04103147984,0,1.200000048,200,400,1200,1045
SNA,std,4,4,0.001,45,none,0.9970354167,1,1,0,0,-8.351374626,23.9019928,-16.6523304,0.784286201,87.90955646,0,0,-15.33479881,24.09840584,-22.44382477,0.6769482493,75.01727968,15.70685291,0.9986131787,0.7249920964,0.02578148805,0.01584192365,0.0393685773,0,1.200000048,0.02559172176,0.00641596783,0.03935555369,0,1.200000048,300,300,1200,870
SNA,std,4,4,0.001,46,none,0.9969291667,1,1,0,0,-8.805240631,23.73116493,-17.36261559,0.7559666038,87.37553337,0,0,-15.92594719,24.87695122,-29.92039108,0.6634417772,73.78859244,16.01812363,1.011313915,0.7625380754,0.02602328919,0.01274499204,0.03653175011,0,1.200000048,0.02467687801,0.006589069497,0.04203183204,0,1.200000048,300,400,1200,787
SNA,std,4,4,0.001,47,none,0.9970083333,1,1,0,0,-8.645461082,23.72238541,-18.70342445,0.7678337097,88.76138186,0,0,-14.24913979,24.10544395,-26.73039627,0.681011796,75.25017112,16.15074539,1.014832616,0.7546422482,0.025918575,0.01723808609,0.04106980562,0,1.200000048,0.02570163645,0.006851310376,0.03889098018,0,1.200000048,300,300,1200,1089
SNA,std,4,4,0.001,48,none,0.99688125,1,1,0,0,-8.501263618,24.24259186,-16.18732452,0.7612101436,87.81632716,0,0,-16.55749321,25.22639465,-29.41973114,0.6641231775,72.81324488,16.31511307,1.005072117,0.7942666411,0.02551669069,0.01527406555,0.04070007801,0,1.200000048,0.02416869625,0.006083529908,0.03501181304,0,1.200000048,300,400,1200,861
SNA,std,4,4,0.001,49,none,0.99695625,1,1,0,0,-8.668680191,24.71255684,-18.50028992,0.7632882595,88.10219968,0,0,-16.06616783,25.61103821,-28.2109127,0.6705235839,71.64017861,16.40489006,0.9919191599,0.8087317944,0.02498764172,0.01658237167,0.03553804755,0,1.200000048,0.02385024168,0.005887005012,0.03588996083,0,1.200000048,300,500,1200,1029
SNA,std,4,4,0.001,50,none,0.9968875,1,1,0,0,-8.718896866,24.88837051,-18.94638634,0.7673141956,87.52698071,0,0,-17.18203735,26.02146912,-32.64368439,0.6659687161,69.04118883,16.49148369,1.008626103,0.857638061,0.02491579205,0.01345193572,0.03402127698,0,1.200000048,0.02384432964,0.004999999888,0.03581174836,0.009999999776,1.200000048,300,300,1200,1081
SNA,std,5,5,0.001,1,none,0.9744458333,1,1,0,0,-1.680889487,14.20517826,-10.05546093,0.9178719521,75.90435438,0,0,-8.999106407,15.72410107,-20.07222176,0.6979029179,73.64490871,3.889454603,0.8403670192,0.6189066172,0.04322752729,0.01858305372,0.06192100048,0,1.200000048,0.03942392394,0.01636584848,0.07891763002,0,1.200000048,1800,4100,1200,519
SNA,std,5,5,0.001,2,none,0.9867791667,1,1,0,0,-1.444371581,18.2913456,-7.010759354,0.9370242357,78.16008553,0,0,-16.31899452,21.43662262,-42.08905411,0.6269577146,80.68828148,4.847506523,0.9819777012,0.6343029737,0.03388328105,0.02088797092,0.04940668121,0,1.200000048,0.02895476483,0.01495378744,0.04564860091,0,1.200000048,800,1000,1200,519
SNA,std,5,5,0.001,3,none,0.9920291667,1,1,0,0,-1.68633306,17.26690865,-9.983388901,0.9219390154,80.95584016,0,0,-13.62725925,20.15463066,-25.44171906,0.6453890204,80.4936048,5.486049175,0.9792093635,0.5155744553,0.03581764922,0.02322695777,0.0526104942,0,1.200000048,0.03027765267,0.01963632554,0.04839661345,0,1.200000048,500,600,1200,558
SNA,std,5,5,0.001,4,none,0.9906125,1,1,0,0,-2.246331692,19.1591301,-8.845794678,0.9240087271,81.50602332,0,0,-17.29571342,23.65524292,-42.2049408,0.6230544448,82.38976903,6.178853989,1.042827606,0.5356138349,0.03222124651,0.02128854208,0.0452754125,0,1.200000048,0.02589021437,0.01519980654,0.04115973413,0,1.200000048,600,800,1200,792
SNA,std,5,5,0.001,5,none,0.99318125,1,1,0,0,-2.903785467,19.20436287,-8.591112137,0.8893839717,82.82113348,0,0,-13.54003525,22.21084023,-29.68087387,0.6641331911,81.78443157,6.627871037,1.025584579,0.4839631319,0.0321398899,0.02298215963,0.04674882442,0,1.200000048,0.02777990326,0.01646560058,0.04240734503,0,1.200000048,400,500,1200,681
SNA,std,5,5,0.001,6,none,0.9921395833,1,1,0,0,-3.353286982,19.77373695,-9.957527161,0.8807812929,83.3809592,0,0,-14.17125511,23.02609062,-45.46912384,0.6532583833,83.17815872,7.142090321,1.055387974,0.5111151338,0.03120058775,0.02238008007,0.05307741463,0,1.200000048,0.0268556159,0.01620207727,0.03922220692,0,1.200000048,500,900,1200,557
SNA,std,5,5,0.001,7,none,0.9935520833,1,1,0,0,-3.410313845,20.4073391,-12.52700901,0.8806795478,83.83633333,0,0,-13.79319668,22.84712219,-24.53917122,0.6740359068,82.24254396,7.542266846,1.0248245,0.487223953,0.03014603443,0.01843672246,0.03989858553,0,1.200000048,0.02712786384,0.01665629633,0.0479029268,0,1.200000048,500,500,1200,612
SNA,std,5,5,0.001,8,none,0.9928291667,1,1,0,0,-4.085021973,20.07506752,-11.83570385,0.8683264256,85.03988569,0,0,-13.55009842,21.92066765,-29.0887661,0.6603625417,82.61905816,7.949445248,1.022291899,0.4881431162,0.03062400781,0.02337367088,0.04294483364,0,1.200000048,0.02797261812,0.01635748893,0.04911923036,0,1.200000048,400,600,1200,796
SNA,std,5,5,0.001,9,none,0.99395625,1,1,0,0,-3.73322773,20.12874031,-9.97537899,0.8633283973,85.45281875,0,0,-12.93440819,22.07778931,-26.61344147,0.6873340607,82.48529074,8.290296555,1.019445062,0.490000397,0.03087393381,0.02149176784,0.04152231291,0,1.200000048,0.02801787853,0.0168009568,0.04615858197,0,1.200000048,400,500,1200,899
SNA,std,5,5,0.001,10,none,0.9937041667,1,1,0,0,-4.049104691,20.26885796,-11.34883308,0.8623728752,86.35197937,0,0,-13.08915901,21.58974838,-28.76743507,0.678994894,83.42211493,8.622028351,1.019862413,0.4981981516,0.03054697625,0.02169776149,0.03882054985,0,1.200000048,0.02859023027,0.01696792245,0.05101832747,0,1.200000048,400,500,1200,551
SNA,std,5,5,0.001,11,none,0.9944895833,1,1,0,0,-4.6889925,20.93804932,-11.45851231,0.8511546254,85.55546384,0,0,-12.78197956,21.4747715,-27.01982689,0.6690536737,82.26872121,8.964850426,1.010248542,0.4893452525,0.02950652875,0.020137785,0.03930813074,0,1.200000048,0.02854374051,0.0158327762,0.04820234329,0,1.200000048,400,400,1200,739
SNA,std,5,5,0.001,12,none,0.9943625,1,1,0,0,-4.89801836,20.61974716,-12.51003075,0.8393660188,86.57024499,0,0,-13.11345291,21.66287804,-23.65758133,0.6806184053,82.80138349,9.249401093,1.004788399,0.5085288286,0.02992556617,0.02019435167,0.03797486052,0,1.200000048,0.0284979064,0.01661575213,0.04118026793,0,1.200000048,400,400,1200,824
SNA,std,5,5,0.001,13,none,0.994925,1,1,0,0,-4.938182831,20.87552643,-10.86682701,0.8398898244,86.86119555,0,0,-13.38712502,22.13639641,-24.50269508,0.6780058146,82.42322046,9.51283741,0.9958156943,0.493013531,0.02961064316,0.02280239761,0.0389698334,0,1.200000048,0.02785037458,0.01619891077,0.0451091826,0,1.200000048,300,400,1200,875
SNA,std,5,5,0.001,14,none,0.99483125,1,1,0,0,-5.403572083,21.58909035,-13.02728844,0.8340827823,86.70435898,0,0,-13.36270905,22.73799896,-24.42395592,0.6748582125,81.52720298,9.815299034,1.012682438,0.5212027431,0.028634388,0.02194364928,0.03781549633,0,1.200000048,0.0272126738,0.01352544781,0.04335240275,0,1.200000048,300,500,1200,892
SNA,std,5,5,0.001,15,none,0.9951,1,1,0,0,-5.511532307,22.00716209,-11.28742981,0.8367061615,86.5883104,0,0,-13.1366396,22.72609711,-25.01644325,0.6964865923,81.98795138,10.16882896,1.008975983,0.5239104033,0.02811556496,0.01974541135,0.03674167022,0,1.200000048,0.02719017304,0.01372736506,0.03966878355,0,1.200000048,300,400,1200,830
SNA,std,5,5,0.001,16,none,0.995075,1,1,0,0,-5.241502762,21.41373253,-13.03781414,0.8380880952,86.91359269,0,0,-13.82217598,22.5211792,-24.5141964,0.6782850027,82.81322775,10.3697691,1.012465358,0.5269970894,0.02871865593,0.01935435086,0.03734561801,0,1.200000048,0.02752259001,0.01412083767,0.03946090117,0,1.200000048,300,500,1200,765
SNA,std,5,5,0.001,17,none,0.9952645833,1,1,0,0,-5.763414383,21.87790108,-12.32928085,0.8253785372,86.89908739,0,0,-13.14347363,22.40483284,-27.87713051,0.6862858534,82.32265903,10.7017622,1.004663229,0.5342545509,0.02836679481,0.02161843516,0.0362563543,0,1.200000048,0.02766386047,0.01619047299,0.03926029056,0,1.200000048,300,400,1200,724
SNA,std,5,5,0.001,18,none,0.995375,1,1,0,0,-5.91651392,21.62043381,-13.44209957,0.816236794,87.30103545,0,0,-12.60570049,21.32688522,-20.13240051,0.6827645302,82.83391702,10.79630661,0.9717928767,0.5249344707,0.02864515595,0.01959856413,0.03503649682,0,1.200000048,0.02898424864,0.01640232466,0.03957552463,0,1.200000048,400,500,1200,901
SNA,std,5,5,0.001,19,none,0.9956979167,1,1,0,0,-5.807658195,21.95546532,-12.68446827,0.8199621439,87.61770319,0,0,-12.54974461,22.49457169,-21.01709557,0.7047082782,82.0956239,11.07893658,0.9928449988,0.5343077779,0.02798739448,0.02273977362,0.03597990796,0,1.200000048,0.02738484927,0.01469700504,0.04536535963,0,1.200000048,400,400,1200,841
SNA,std,5,5,0.001,20,none,0.9952166667,1,1,0,0,-6.185435772,21.59181595,-13.89505196,0.8120753765,88.38394814,0,0,-12.23524761,20.97737122,-23.73890114,0.6919665933,82.55491051,11.27386284,0.9662434459,0.5354834795,0.02862422541,0.02177100256,0.03930968791,0,1.200000048,0.0289448034,0.01570811681,0.04107141122,0,1.200000048,300,400,1200,884
SNA,std,5,5,0.001,21,none,0.9958916667,1,1,0,0,-5.846256733,21.74661827,-13.29617977,0.810097754,87.92744269,0,0,-11.21921635,22.48720551,-22.96121407,0.7179144621,81.76530557,11.50787067,0.984767735,0.5446461439,0.02856728993,0.02070713788,0.0393171683,0,1.200000048,0.02732033096,0.01463672146,0.04613133147,0,1.200000048,300,400,1200,781
SNA,std,5,5,0.001,22,none,0.9956270833,1,1,0,0,-6.093741417,21.97879791,-16.49468422,0.8134487867,87.87468635,0,0,-11.98571682,21.61512566,-22.5212822,0.6903963685,81.87514525,11.73409081,0.9509134293,0.5274423957,0.02805107459,0.01825978421,0.0365553014,0,1.200000048,0.02851948328,0.013940298,0.04508570954,0,1.200000048,300,400,1200,858
SNA,std,5,5,0.001,23,none,0.9959458333,1,1,0,0,-6.322143555,22.48444557,-14.28923893,0.8058339357,87.87218693,0,0,-12.69432449,22.75851059,-20.87798119,0.6938974261,81.70912229,11.95617676,0.9829832911,0.5450503826,0.02754424699,0.02112595923,0.03618983552,0,1.200000048,0.02720029838,0.01478271931,0.04151722789,0,1.200000048,300,300,1200,1041
SNA,std,5,5,0.001,24,none,0.99590625,1,1,0,0,-6.473941803,22.11821365,-16.52267075,0.8128061295,88.1170386,0,0,-12.38420773,22.0710144,-23.20941734,0.6838613153,80.72810744,12.09906864,0.9766795635,0.5554392934,0.02812891454,0.02086688951,0.03894510865,0,1.200000048,0.02792413905,0.01364397444,0.04571681097,0,1.200000048,300,400,1200,780
SNA,std,5,5,0.001,25,none,0.995925,1,1,0,0,-7.170052052,22.39152336,-14.93764019,0.8021637797,88.02916727,0,0,-12.89606857,23.0805397,-23.9482193,0.6864495873,81.27268133,12.33509636,1.003818274,0.5673954487,0.02765304409,0.02179318666,0.03739190102,0,1.200000048,0.02677776292,0.01298638619,0.039437823,0,1.200000048,300,400,1200,772
SNA,std,5,5,0.001,26,none,0.9961104167,1,1,0,0,-6.529109478,21.89088821,-13.08461094,0.8032721281,88.6068815,0,0,-12.14568233,21.841959,-23.7767086,0.6957477927,81.81702737,12.44740295,0.9669878483,0.5681039095,0.02818565443,0.01936541498,0.04091313854,0,1.200000048,0.02813152596,0.01425288618,0.04327506199,0,1.200000048,300,400,1200,879
SNA,std,5,5,0.001,27,none,0.9961854167,1,1,0,0,-6.663105488,21.8946209,-14.02966785,0.7940129042,88.1940965,0,0,-12.34655762,22.417593,-22.75538063,0.6938342452,80.79980643,12.72891426,0.9805994034,0.5670340657,0.02798235975,0.01813942753,0.04208412394,0,1.200000048,0.02743420005,0.01318213809,0.04347495362,0,1.200000048,300,300,1200,1025
SNA,std,5,5,0.001,28,none,0.99595625,1,1,0,0,-6.906349659,22.62073517,-15.05543327,0.8023804426,88.29871292,0,0,-12.08226967,22.13386726,-20.84106827,0.7125838399,81.8759121,12.83349895,0.9658051133,0.5717526078,0.02734872885,0.0199388545,0.03885465488,0,1.200000048,0.02783441544,0.0143891871,0.04118334502,0,1.200000048,300,300,1200,742
SNA,std,5,5,0.001,29,none,0.9963875,1,1,0,0,-7.536246777,22.86211967,-13.27633858,0.790212214,88.24240778,0,0,-12.92411041,22.91134453,-26.64188194,0.6955465674,80.76078421,13.0932951,0.9846377969,0.5930172801,0.02713967301,0.02012199908,0.0372858867,0,1.200000048,0.0269214958,0.01267739572,0.04127217457,0,1.200000048,300,400,1200,805
SNA,std,5,5,0.001,30,none,0.9962229167,1,1,0,0,-6.984147072,22.48153687,-14.46936512,0.7981218696,88.62148814,0,0,-12.38567066,22.33571243,-20.76855469,0.6845427752,80.69756462,13.23591423,0.9797807932,0.5689085126,0.02755458839,0.01998893172,0.03892149031,0,1.200000048,0.02760586888,0.01299545728,0.04045351222,0,1.200000048,300,400,1200,936
SNA,std,5,5,0.001,31,none,0.9962979167,1,1,0,0,-7.517783165,22.57211304,-15.57681656,0.7770254612,88.58018476,0,0,-12.55737782,22.55924416,-19.81032562,0.6858867407,80.73911173,13.39208603,0.9771825671,0.573248446,0.02735746466,0.01872816682,0.03960495815,0,1.200000048,0.02737879194,0.01371724065,0.04125823826,0,1.200000048,300,400,1200,965
SNA,std,5,5,0.001,32,none,0.9964604167,1,1,0,0,-7.493785858,22.71891594,-15.34337616,0.7917291522,88.59933815,0,0,-12.30319977,22.89333534,-22.07073975,0.7130247355,81.02318442,13.57621479,0.9811773896,0.6034414768,0.02723968029,0.0193521902,0.03597730398,0,1.200000048,0.0267971158,0.01324316394,0.05030491203,0,1.200000048,300,300,1200,978
SNA,std,5,5,0.001,33,none,0.99635625,1,1,0,0,-7.632083416,23.24980354,-13.66301346,0.7736950517,87.94123275,0,0,-13.17913151,22.94551849,-21.36864853,0.6796496511,81.43451811,13.76725006,0.971370697,0.5993873477,0.02659331448,0.01700765826,0.03518766165,0,1.200000048,0.02697154135,0.01262051333,0.03694564104,0,1.200000048,300,400,1200,757
SNA,std,5,5,0.001,34,none,0.996325,1,1,0,0,-7.999409199,23.39009094,-17.3554554,0.7863764167,88.72156096,0,0,-11.49380684,22.32221794,-20.55409813,0.72148031,81.38884018,13.85664845,0.9647547603,0.5769687891,0.02637609281,0.01794054545,0.03497012332,0,1.200000048,0.02757277153,0.01364261564,0.04255238175,0,1.200000048,300,400,1200,1010
SNA,std,5,5,0.001,35,none,0.9964291667,1,1,0,0,-8.165166855,23.37743568,-15.17681503,0.7725729346,88.26240265,0,0,-12.22785473,23.79039764,-21.38182259,0.719129324,81.26542395,14.10256672,0.9917776585,0.6022361517,0.02644079924,0.01708649285,0.03608127311,0,1.200000048,0.02601716667,0.01321702171,0.03749749064,0,1.200000048,300,300,1200,723
SNA,std,5,5,0.001,36,none,0.9964854167,1,1,0,0,-8.066911697,23.33761406,-16.95198631,0.7722405791,88.2896645,0,0,-13.03542709,22.77461052,-21.46387291,0.6851348281,81.23433533,14.22789669,0.9800060987,0.6046562791,0.02642855607,0.01462715026,0.03554472327,0,1.200000048,0.02712412365,0.01408640202,0.03798339888,0,1.200000048,300,400,1200,870
