seed,task,update,G1,Q1,Q_count1,pair_count1,neff_zero_units1,zero_count1,zero1,dead_unit1,neff1,neff_fraction1,zmean1,zsd1,diag_gdiff1,Wnorm1,bias1,G2,Q2,Q_count2,pair_count2,neff_zero_units2,zero_count2,zero2,dead_unit2,neff2,neff_fraction2,zmean2,zsd2,diag_gdiff2,Wnorm2,bias2,mu2_norm,memo_acc,memo_ce,online_acc,online_ce,major_frac,label_hash,order_hash,finite,arm,hits_l1,removed_l1,max_ratio_l1,max_excess_l1,violations_l1,bfix_removed_l1,bfix_hits_l1,bfix_errors_l1,hits_l2,removed_l2,max_ratio_l2,max_excess_l2,violations_l2,bfix_removed_l2,bfix_hits_l2,bfix_errors_l2
5,49,30000,0.3954883558070813,0.57635,69162,120000,0,44968,0.37473333333333336,0.0,475.8515415830776,0.3965429513192314,-55.24756976755188,363.3665424190255,0.0,48.44074470875662,-2.8655733272433284,0.03325106461820647,0.9497333333333333,113968,120000,0,96888,0.8074,0.0,40.57200885983664,0.033810007383197206,-558.7241914336618,508.7960771424597,0.0,1.0078984891014582,-2.8572947758436205,2096.688280001601,0.3908333480358124,1.575441837310791,0.32539375,1.744406640625,0.12083333333333333,bb3c50ca985474929450820b517f55242ff02fbd7ff752b895de3a3d2735c27e,98e4f6ae0603215c496db9cd2ad77f1e06aa290735d6be24f31a698353b317f6,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117486.0,68.48319258926848,1.0000001621282224,1.7308981226094033e-07,0.0,0.0,0.0,0.0
5,50,30000,0.39505474906399435,0.5763416666666666,69161,120000,0,45260,0.3771666666666667,0.0,475.4085348438946,0.39617377903657885,-55.0472127495146,372.4805521781916,0.0,48.76161294189706,-2.908448724001646,0.02962319109952201,0.9557333333333333,114688,120000,0,98373,0.819775,0.0,36.124356756045835,0.030103630630038198,-567.430016625735,500.8516260083006,0.0,1.0011211064880348,-2.915523762702942,2165.7784788605427,0.3616666793823242,1.6594091653823853,0.30355,1.7949559895833334,0.11083333333333334,a4df7e7401c6caa4403e7a9cae0d185b2038445d833f0e8b597405dd1f764b75,7413e42b6133ed1da9884670f0f4fe3f9dd796a3d61137279daf1479b663e45d,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023348.0,61.84234049384547,1.0000001495321886,1.603080039824789e-07,0.0,0.0,0.0,0.0
6,1,30000,0.4748057577777482,0.2264,27168,120000,0,1,8.333333333333334e-06,0.0,586.1995780498045,0.4884996483748371,-1.9181077025596363,16.847494928293933,0.0,3.6266024357896662,-0.06980309516598936,0.3546666289643513,0.26403333333333334,31684,120000,0,12,0.0001,0.0,447.1365682283968,0.37261380685699735,-7.0002435896849216,13.136530260176208,0.0,1.0039001895221926,0.007080103732296266,53.48303017556671,1.0,0.0001057209083228372,0.9834375,0.06324629720052083,0.11583333333333333,f5669b7778426eb298f6139e9a09513ba8f99024e2061c8b9dfbe1507c9346ce,623bdf3efda2b2155d82d4ab9e7797b5219bfed0658a93ccfe56223769192f2c,True,cap2,,,,,,,,,,,,,,,,
6,2,30000,0.47069472591820766,0.38119166666666665,45743,120000,0,1066,0.008883333333333333,0.0,572.2833597249036,0.476902799770753,-2.9317646555787498,38.87995130397635,0.0,7.148479476893993,-0.1378425510157831,0.13037103416198648,0.73785,88542,120000,0,6202,0.05168333333333334,0.0,162.82789109040456,0.1356899092420038,-38.3040829433923,31.85927916681583,0.0,1.0034314554132526,0.004469948040787131,138.39752129283434,1.0,1.8080068997505805e-08,0.9441916666666667,0.15934430338541666,0.1175,e98762ef86c2d1e1a59037b05501eba70a2a6e5e8cd4127a538b60c2d08bd8fe,08035669d8840c04586be611d67dcbd1e11f0f35cf71f2b5a6f27c6eadeee7dd,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783743.0,68.21458441721745,1.0000001549261774,1.6196037999627322e-07,0.0,0.0,0.0,0.0
6,3,30000,0.43805149698332535,0.450025,54003,120000,0,4379,0.036491666666666665,0.0,530.8550174364342,0.4423791811970285,-7.143279648136333,52.5286070061656,0.0,11.69955734635599,-0.44181410882622,0.060044976700912626,0.864725,103767,120000,0,21520,0.17933333333333334,0.0,74.54048495842574,0.06211707079868812,-62.505569726849444,48.07848856140132,0.0,0.9955270134831546,-0.0362419407768175,173.87011942166944,0.9675000309944153,0.1047816351056099,0.84754375,0.4337828776041667,0.11083333333333334,2e277542a7953c832bdf0f5c380e780c06b721032d999c42fe00abe912095d4e,8117a83593486c2bcf6a8ab1186b2aee172457b3ff4383302454178832628bfb,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881252.0,129.89220678257584,1.0000001499601878,1.5598796854199293e-07,0.0,0.0,0.0,0.0
6,4,30000,0.4329585010045507,0.48518333333333336,58222,120000,0,11016,0.0918,0.0,523.2381027634153,0.43603175230284613,-10.170719032243827,71.92789392792422,0.0,14.898339035583895,-0.5258180212229491,0.04224862840902829,0.9057833333333334,108694,120000,0,38952,0.3246,0.0,52.350864079136755,0.043625720065947296,-90.76214075233382,74.20370854247938,0.0,0.9944438076000034,-0.09386233951023315,244.7261060295534,0.8166666626930237,0.4995260238647461,0.5567916666666667,1.150115625,0.1175,811091e30086469ee7e8afc79d34b858ebb2e7494e0f4be8a01838e2866db3cc,d6decd37b53717d7fb9c361ce0969c539aefcca9f014b7c5d3f25bbfd96f7dd2,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826537.0,88.01605489295792,1.0000001572668227,1.6066538077730286e-07,0.0,0.0,0.0,0.0
6,5,30000,0.4345841789693922,0.5014166666666666,60170,120000,0,17359,0.14465833333333333,0.0,524.4453525447544,0.4370377937872954,-12.056819712511915,92.54001649210826,0.0,17.322884232407095,-0.5315707499533892,0.03232048623208421,0.9329333333333333,111952,120000,0,56389,0.4699083333333334,0.0,40.06638720902213,0.03338865600751845,-129.2498585434456,109.32360867803342,0.0,0.9848791316147675,-0.16449849715456366,333.7831199977636,0.6658333539962769,0.8531755805015564,0.42263541666666665,1.4804701822916666,0.11833333333333333,affd1c5c77aad7ee176f061cc1ca7ee867f70356b0ee464fba2df519be40e5cf,c337502009b40fd08cbb2fdb99a6b83ad9907b0577d79532b610ece6fcb8ba0a,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795057.0,74.16614049127878,1.0000001517383823,1.6214679554593658e-07,0.0,0.0,0.0,0.0
6,6,30000,0.43284068210732024,0.5121166666666667,61454,120000,0,22146,0.18455000000000002,0.0,522.0647898807105,0.43505399156725877,-13.747236800639985,111.96842440889236,0.0,19.21748676958604,-0.5019089201278985,0.0259136481108136,0.9466333333333333,113596,120000,0,67545,0.562875,0.0,32.10351379597163,0.026752928163309694,-159.82599912554528,135.1416192684427,0.0,0.9896969861789039,-0.24064603365957737,433.77390786826567,0.559166669845581,1.1227834224700928,0.3587625,1.6354759114583333,0.11583333333333333,a71ad4f9d3b338337df85528df323ec0f8c02b0d9f5128705600622945ef9d07,a85760b5bd5f9d65e66ad22ee3f47d79e55115297c206103272001f987223f26,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799422.0,68.10539490673304,1.0000001493176218,1.5413465082048106e-07,0.0,0.0,0.0,0.0
6,7,30000,0.436945141733606,0.5124333333333333,61492,120000,0,25226,0.2102166666666667,0.0,526.579793728072,0.43881649477339335,-12.925250549135235,133.39105919153616,0.0,20.807250784415302,-0.4697960607148707,0.023084858262382765,0.953075,114369,120000,0,76374,0.6364500000000001,0.0,28.51158899748274,0.023759657497902285,-202.15348927838707,180.18166718052856,0.0,0.9909831253339829,-0.30875083796679975,580.1666991209929,0.4950000047683716,1.2973848581314087,0.3389083333333333,1.7033634114583334,0.11083333333333334,c689c6b2e27e7c4afc4a5ba8cf7c3a30edef42c1d69189083eda513026d02e7c,d71cd7fc120fafdcee265356ac5b58657c3058c53832e9f96adf83840c8d8109,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850524.0,61.02052018983882,1.0000001534400011,1.5734065783590268e-07,0.0,0.0,0.0,0.0
6,8,30000,0.4408946633480787,0.51425,61710,120000,0,28068,0.23390000000000002,0.0,531.0726311426296,0.44256052595219136,-12.120416260439393,155.2956211641094,0.0,22.1837818117369,-0.46197749514016323,0.017770285155505463,0.9660666666666666,115928,120000,0,87815,0.7317916666666667,0.0,21.91102801889001,0.018259190015741677,-254.79989874063975,218.75379125273463,0.0,0.9844493660886702,-0.3815517193870619,724.2263285312794,0.3791666626930237,1.5635606050491333,0.273925,1.87056796875,0.11833333333333333,105a61061c32be0075f161d420a9eb9ceb54ff5e89060db0a8705a1ede89174a,f7c9635f1881c5f94df10f212b3f434311a8762ad7179dd3ee9698f6798e5ac6,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704770.0,52.574104393356976,1.0000001530965301,1.602305887971056e-07,0.0,0.0,0.0,0.0
6,9,30000,0.4407246796334815,0.513725,61647,120000,0,28151,0.23459166666666667,0.0,530.9892394240262,0.4424910328533552,-12.880129972349541,163.31317509079588,0.0,23.32882204731702,-0.4635487343557179,0.01624900637921816,0.970025,116403,120000,0,93800,0.7816666666666667,0.0,20.061600943530657,0.01671800078627555,-276.965498422926,214.61690305443975,0.0,0.9821213348648644,-0.44722579086199404,822.9320699939943,0.3583333492279053,1.6075103282928467,0.2587520833333333,1.8990381510416667,0.10833333333333334,8337b800893bbf25fcd401e3cbaa88c91c6a364111e698faa6335ff2118d4b1d,3278378cc6e6281a56a347e7ee63181df1a33f949edec3dd9d4278935bcc5166,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746652.0,53.84586559867156,1.0000001652164365,1.677279657386066e-07,0.0,0.0,0.0,0.0
6,10,30000,0.4459655378407144,0.5124916666666667,61499,120000,0,30041,0.2503416666666667,0.0,537.0671203734637,0.4475559336445531,-12.880761690026617,184.59526683000695,0.0,24.35997083349498,-0.4158861688990146,0.009120532107882294,0.984075,118089,120000,0,102175,0.8514583333333334,0.0,11.262149434358193,0.009385124528631827,-328.5197916677895,235.86529036422857,0.0,0.9839112314485436,-0.5136017680540681,946.934717012756,0.289166659116745,1.8367425203323364,0.22471458333333333,1.9986515625,0.1175,f0281dc9a92dd56a6444c2655c5bf461dc206e859a942499e1e184764e54ef07,1995324bb6057c0c44f2cd92bc0153d302a418220b4139b91a17a8c7d641ea33,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685059.0,41.20152023502957,1.0000001513516426,1.632060124823198e-07,0.0,0.0,0.0,0.0
6,11,30000,0.43884533449395474,0.5203083333333334,62437,120000,0,30523,0.25435833333333335,0.0,528.4967658103129,0.4404139715085941,-14.050839470697474,197.4784055063202,0.0,25.27176215977629,-0.4215385310165584,0.012641194072790933,0.9779333333333333,117352,120000,0,102486,0.8540500000000001,0.0,15.560646656891878,0.0129672055474099,-372.8874230314496,275.034439645346,0.0,0.9839087456216982,-0.5821079951059074,1074.2613900163162,0.25833332538604736,1.887580156326294,0.20504791666666666,2.044491796875,0.11166666666666666,938ed5970a0955505cfd562b8b51a60fd4f3055c4e6c077045620d385d27f235,08c115b7e1af5ddffa1e8f86faebab67bff6f313817863cb2da1773f15baf854,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685782.0,45.23987644192576,1.0000001588402512,1.6250873469125793e-07,0.0,0.0,0.0,0.0
6,12,30000,0.4354463836383346,0.5228666666666667,62744,120000,0,31395,0.261625,0.0,524.4269370508403,0.4370224475423669,-15.199374673765588,206.30429308733954,0.0,26.252097219286433,-0.45910460826009514,0.0119664709435505,0.9785833333333334,117430,120000,0,103090,0.8590833333333334,0.0,14.711858989875182,0.012259882491562653,-378.17634497292676,275.12835135204926,0.0,0.9795566228444438,-0.6441570439934731,1130.1521417185745,0.2800000011920929,1.8450539112091064,0.218,2.0106854166666666,0.11,2ffeedd38e6382badd1dacbec23890a2da6065eb7d692c583cebcfef3fb5db07,eeb0ae523c96d84cecde4be8581989cba79aa9bea844fea30c5ec352f3703dac,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830389.0,51.34552643467441,1.0000001566986054,1.5924602481121042e-07,0.0,0.0,0.0,0.0
6,13,30000,0.43565545898144625,0.5230916666666666,62771,120000,0,31148,0.25956666666666667,0.0,524.7126278068434,0.4372605231723696,-14.095237851913835,213.4989700670823,0.0,27.098898193591204,-0.5280728967301548,0.01353942335337403,0.9768416666666667,117221,120000,0,103163,0.8596916666666667,0.0,16.668572477651274,0.013890477064709396,-389.4889928779442,287.518149266516,0.0,0.9827978357048148,-0.6943719075620175,1239.4567349900187,0.2991666793823242,1.8237054347991943,0.23336458333333332,1.9725049479166668,0.11166666666666666,3e1a2fe85018e6d8e226caa822e1acdaeb1c3cfc876c0df2c23d5f54129310ed,de74f62083d9fb406fb6df52aec3078340a6f4ad6cfcefd521a97c874ba45b7f,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834941.0,52.262821721018305,1.0000001537423955,1.5831038679969822e-07,0.0,0.0,0.0,0.0
6,14,30000,0.43470468875189433,0.51945,62334,120000,0,29145,0.242875,0.0,523.7389152716829,0.4364490960597358,-13.056898452468745,213.92708555844,0.0,27.81012301094087,-0.6045643905829639,0.0168749033303332,0.97275,116730,120000,0,103281,0.8606750000000001,0.0,20.688486221558698,0.01724040518463225,-403.8487658030246,303.81429453993536,0.0,0.9899329213264443,-0.7531106121093035,1328.2252475550215,0.29750001430511475,1.8298527002334595,0.22537916666666666,2.0013834635416665,0.11,959c19479eab8ebd9e5f5d5ebf84531b8180181adb8d5a0fd17596b506bbfcda,fc1f257af2152269e4ec404e26272bea5f035a9fe344f3d3517710276da33a60,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827305.0,49.858171823172874,1.0000001548501103,1.644575788883884e-07,0.0,0.0,0.0,0.0
6,15,30000,0.43156496354644575,0.5254083333333334,63049,120000,0,30346,0.25288333333333335,0.0,519.9007733663213,0.4332506444719345,-14.93176844210625,227.0726495398261,0.0,28.588587190149582,-0.7173624459467829,0.015482089604670199,0.9746083333333333,116953,120000,0,104257,0.8688083333333334,0.0,18.96169453255549,0.01580141211046291,-436.7192389290981,334.354230204241,0.0,0.9938100959715687,-0.806898293569684,1420.816307411419,0.2841666638851166,1.853670597076416,0.2219625,1.9988453125,0.11083333333333334,d401e27de6fb1c3c46a7672a6ce592602edf92c06463e64fc08fccdd649df4c3,fefb596a75caba147c23d4b6f7d54417fb72ba8b3ae6dda08f67aa6d15714a6c,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797344.0,49.729092484680436,1.0000001453141332,1.6852596940175602e-07,0.0,0.0,0.0,0.0
6,16,30000,0.4305716950149851,0.5264,63168,120000,0,30558,0.25465,0.0,518.7471988100132,0.43228933234167766,-15.698358608342462,236.7814536115606,0.0,29.294273232773094,-0.8338077967241406,0.01925943186349119,0.9692,116304,120000,0,103412,0.8617666666666667,0.0,23.57449638986632,0.019645413658221932,-433.3176386446118,335.9880305026098,0.0,0.9934028190683768,-0.8638745911419392,1534.0387871304067,0.2800000011920929,1.8499503135681152,0.23016458333333334,1.9796364583333332,0.11166666666666666,dbf4211cc27e1a3a786a387e2db9ca3455ed04ed001430bb5926abbf9aeb9a0c,f6ba72a66c11d6b37a006f79e35998ae059f1eee08facf93ce74821b8bbe1522,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849672.0,53.93171468262763,1.0000001532061844,1.6035623295884704e-07,0.0,0.0,0.0,0.0
6,17,30000,0.42487996763554714,0.5341333333333333,64096,120000,0,32176,0.26813333333333333,0.0,511.73466716786646,0.4264455559732221,-20.503315492831916,243.23127499729392,0.0,30.23185216363526,-0.9598604391142727,0.02463120670422881,0.9606666666666667,115280,120000,0,100726,0.8393833333333334,0.0,30.170055396152115,0.025141712830126763,-448.2048911780244,360.18761488833053,0.0,0.9960903613959117,-0.9055287961661815,1500.1044009134812,0.3266666829586029,1.6827375888824463,0.2736458333333333,1.87084140625,0.11833333333333333,2099d9949da7a7f3b8645a4666da06b535d063a2f1e014964c85fa1a3969223f,a78c6963c980636024263158cc83a1dab3952de55fe562b2e0d739694a190fbf,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961709.0,58.40339940856723,1.0000001550894253,1.6096640376161986e-07,0.0,0.0,0.0,0.0
6,18,30000,0.4205795371698018,0.5378583333333333,64543,120000,0,32528,0.2710666666666667,0.0,506.5626538914322,0.42213554490952687,-22.523790228764774,244.48870790884246,0.0,30.904655044517387,-1.073330924510956,0.02490096973309763,0.9607,115284,120000,0,100055,0.8337916666666667,0.0,30.482303671384308,0.02540191972615359,-441.5659288433259,356.0458319207297,0.0,0.9954284406567239,-0.9640988311171532,1520.677243166929,0.32333335280418396,1.7405985593795776,0.2558166666666667,1.9159345052083334,0.10833333333333334,6144d08e3abad488d7a8fde9285b048f324e88775346bbdbd4b1ba28ae0ac31d,ffbfff8ae9ca51d95878475b82f680dc2f6ea39fee26faeacb0f47a6f2db60a0,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936727.0,63.35845500802985,1.0000001581196658,1.679408072607913e-07,0.0,0.0,0.0,0.0
6,19,30000,0.4193173155043561,0.5405666666666666,64868,120000,0,33292,0.27743333333333337,0.0,505.0193183895485,0.42084943199129043,-23.151841555798054,251.82434915671115,0.0,31.59471737308547,-1.1770352021977306,0.02544761055513937,0.9579,114948,120000,0,99771,0.8314250000000001,0.0,31.265385378965068,0.026054487815804224,-444.0060497110527,363.27679510883786,0.0,0.9938596141567462,-1.0115356706827878,1566.9843845905232,0.33666667342185974,1.6996926069259644,0.275275,1.871673828125,0.115,a51a78b39f0153fcddcef31f70a0096c0d3cea0bd59b698ea2b1bd5825afb2bc,c1e86306e893e9c520b5ec984f2d2fb06c8d10889924ec22788464d1027957c6,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058367.0,73.8871096301215,1.0000001507296956,1.6058383645045637e-07,0.0,0.0,0.0,0.0
6,20,30000,0.41893146418794935,0.5428083333333333,65137,120000,0,34828,0.29023333333333334,0.0,504.5324759838227,0.4204437299865189,-24.996451274281803,253.53150127778227,0.0,32.29670568943262,-1.2390390155650675,0.033983338787714056,0.9460166666666666,113522,120000,0,97056,0.8088000000000001,0.0,41.60563134063832,0.03467135945053194,-447.94656396357357,387.1845962553248,0.0,0.9950284251037047,-1.0719090923666954,1569.1266245830327,0.36500000953674316,1.627975583076477,0.28722291666666666,1.834073828125,0.10666666666666667,27880dd9ba0d726e53924d998bfaef2bd7727056c258df9b36634f107456e614,1157eb706c2de8bc2a9210ea455f6addd83d9f9a2aab87521a53cd6ffd07d326,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010815.0,68.90296785827422,1.0000001476851783,1.576323676033553e-07,0.0,0.0,0.0,0.0
6,21,30000,0.41962522589437146,0.5419583333333333,65035,120000,0,34558,0.28798333333333337,0.0,505.30091590400843,0.42108409658667373,-25.937950372783902,256.11103369380845,0.0,33.06633242615207,-1.306811682486441,0.03051266158651184,0.9506916666666667,114083,120000,0,97245,0.8103750000000001,0.0,37.4496004042049,0.03120800033683742,-450.8358731975424,385.07208069666035,0.0,0.9959286257335265,-1.1125612941384315,1577.9851523190111,0.35083335638046265,1.6512913703918457,0.30346666666666666,1.793048828125,0.1075,b3f4e02f1b7bb6104bce2cdc3112b760b637494c192e83050ea1f4ebb825e262,6c31cc880101250a1f604a61951ed3025503f317ce27ec5bd434e8ef7a209ba4,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058063.0,70.52112098701795,1.0000001600582349,1.635171158476112e-07,0.0,0.0,0.0,0.0
6,22,30000,0.42432173765279624,0.540325,64839,120000,0,35806,0.29838333333333333,0.0,510.8306140786241,0.4256921783988534,-26.086098457194804,268.00642260422416,0.0,33.72499030720425,-1.3589821027568543,0.02913372968909501,0.9530833333333333,114370,120000,0,97768,0.8147333333333334,0.0,35.622048887897094,0.029685040739914247,-449.5151080958881,377.932945372813,0.0,0.9949905925952216,-1.1673623555898667,1641.0917370972882,0.3375000059604645,1.6921578645706177,0.28072291666666666,1.8710256510416667,0.11916666666666667,ac85fc997a23ef3c817bd37b65bc4159a14dbb6c0ea454a57436b7898795d854,96f62344545f6d27ddbdd8e9c736e8dbfc315e897513b1bae9135bc114a7761c,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078606.0,67.09557950679718,1.0000001471553157,1.5891783577970386e-07,0.0,0.0,0.0,0.0
6,23,30000,0.4266791673959775,0.5378583333333333,64543,120000,0,35657,0.2971416666666667,0.0,513.6568042963211,0.4280473369136009,-26.056642270229013,272.7618695105375,0.0,34.375404023501076,-1.3959258196502924,0.024937142764446592,0.9600166666666666,115202,120000,0,99603,0.830025,0.0,30.50127595929087,0.025417729966075726,-472.59970769285707,401.3301668795889,0.0,0.9999216728570334,-1.2263117541372777,1694.426989196883,0.3516666889190674,1.6780505180358887,0.28068333333333334,1.8508779947916667,0.11333333333333333,97f361bf5a3b388ef54403218f98c3470bb7c47be1b228436b3cf17b8e35fe83,6a18f5c06273c20edb1de846a3fe702d31cb5cd3f4d453fe7ae23a984b262b05,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225109.0,71.76267939333098,1.0000001566786982,1.6000564384555105e-07,0.0,0.0,0.0,0.0
6,24,30000,0.4193931445973901,0.5443666666666667,65324,120000,0,36365,0.30304166666666665,0.0,504.9024775605119,0.4207520646337599,-26.445589067223857,277.5323477404108,0.0,34.90986561964736,-1.4646558397635818,0.026416205068404086,0.9581416666666667,114977,120000,0,99415,0.8284583333333334,0.0,32.29643501293717,0.026913695844114308,-459.4021719922041,384.33026459606424,0.0,0.9980383272283407,-1.2897020848095417,1759.0622591745707,0.33416667580604553,1.7462270259857178,0.27976875,1.8577274739583334,0.11,45fa3e104e30a534801ff6a658e0347786474d6528c0cf755405026dffc4f8d3,e7a7ab05399c8bc75f316f6df5bff9dd2d28e4e205870860a0835eee174a086e,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080962.0,67.24280850799363,1.0000001520448627,1.5866069014158768e-07,0.0,0.0,0.0,0.0
6,25,30000,0.4201794852630417,0.544325,65319,120000,0,36445,0.30370833333333336,0.0,505.9005396904558,0.42158378307537986,-26.48275896589415,282.8779412226559,0.0,35.50663418572416,-1.5471827640291305,0.026398840853240957,0.958075,114969,120000,0,99895,0.8324583333333334,0.0,32.344457842106756,0.0269537148684223,-459.75207111089827,380.1670144094782,0.0,0.9931227246503878,-1.3503018620610236,1792.1199690277379,0.34166666865348816,1.689078688621521,0.2808041666666667,1.8532220052083332,0.1075,54210fc4bf38716553bbfebff8152ed1202ad0d8a644d477f57a8de738a09f34,3950f6d1d8a960e55e8fe835bc4d5740bc32c6db9c3e0df24e2b187fe61d4b80,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156656.0,71.89461836735815,1.0000001513342311,1.583097415380763e-07,0.0,0.0,0.0,0.0
6,26,30000,0.4230909332517342,0.5428583333333333,65143,120000,0,37447,0.3120583333333333,0.0,509.2713262359978,0.4243927718633315,-28.446513955673392,282.88863026196697,0.0,36.2111511810983,-1.6124019800871612,0.03331681912948783,0.9488333333333333,113860,120000,0,97237,0.8103083333333334,0.0,40.77497800038145,0.03397914833365121,-462.32089621416657,393.51500741261685,0.0,0.9956536317578053,-1.3992676869034768,1738.66849236337,0.3633333444595337,1.60848867893219,0.31094791666666666,1.7774100260416668,0.11583333333333333,f2c880b29e6f7c988c13ad42d6ba89aec193731a723ca945bf4c06a8892a8490,b1f56807e60d6b90d8eeaeadf62dd1c42bf2917340c90fe8151ff23f133b57ff,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089801.0,65.81279681485907,1.0000001482116998,1.5682613474510276e-07,0.0,0.0,0.0,0.0
6,27,30000,0.4220247935647879,0.5442,65304,120000,0,37776,0.3148,0.0,507.9180447031518,0.42326503725262654,-28.346678875830772,282.6185284121065,0.0,36.89364557790441,-1.674674639031291,0.03370223010501184,0.9477416666666667,113729,120000,0,96545,0.8045416666666667,0.0,41.16562114872909,0.034304684290607575,-484.37326782337044,427.61132530564106,0.0,0.997809313366088,-1.446528076529503,1745.8214836448717,0.3958333432674408,1.550929307937622,0.32082083333333333,1.749441015625,0.11083333333333334,9066e6ce86e143b266df3fc32ecdd7b9be22f12bd2e62dda98abe0f3ee7ef2be,fba90effdf764896430a5d2dff6e4a9a8781b5c6f32f74fac21ca4fe507af598,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098356.0,76.18757567939844,1.0000001486868466,1.7628960202742405e-07,0.0,0.0,0.0,0.0
6,28,30000,0.41894844675641035,0.5484416666666667,65813,120000,0,38573,0.3214416666666667,0.0,504.2376454029851,0.42019803783582094,-30.99902287686958,285.25400436964867,0.0,37.61741572648293,-1.7737814596109092,0.04148780439694554,0.936675,112401,120000,0,92849,0.7737416666666667,0.0,50.75416322264531,0.042295136018871096,-445.2823380890606,416.1333894918718,0.0,0.9961271549630766,-1.4937915529310704,1692.448902406617,0.4125000238418579,1.5758353471755981,0.33205208333333336,1.71873125,0.11416666666666667,7302847eb8f3ee004a23f10c8827ceacc4ab003c8235c35adaebc0458fc43b18,bd78fad740600ca86802ecef181991d993375c9788f09b4e4290ce5f96306bfe,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020431.0,75.66444968382407,1.0000001512975796,1.603406409866892e-07,0.0,0.0,0.0,0.0
6,29,30000,0.4153740246773934,0.5526,66312,120000,0,39109,0.32590833333333336,0.0,499.8940090494268,0.4165783408745224,-32.53374613303791,284.0475393669722,0.0,38.262646468555374,-1.846494293883443,0.04501744188126996,0.9305916666666667,111671,120000,0,90757,0.7563083333333334,0.0,54.926433987221266,0.04577202832268439,-441.81645220908496,425.56254940482165,0.0,0.9970730969881758,-1.5474439665675164,1659.0869264577923,0.4325000047683716,1.7852809429168701,0.3786625,1.604414453125,0.1125,50b33bd8c4ce6daf883c36a6d0822b8e73ae3ada6f6a46647afcea343b880f9e,9e47855a7e752714d6cba69325d4516436fbc227740e73174a0dc0702f024e1c,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079613.0,80.57473758346518,1.0000001618050773,1.6743157149612387e-07,0.0,0.0,0.0,0.0
6,30,30000,0.41804102791660974,0.55095,66114,120000,0,39399,0.32832500000000003,0.0,503.0169013944344,0.4191807511620287,-32.804935099721455,291.072761232816,0.0,38.87990373711499,-1.8607213249988854,0.03238488716329673,0.94855,113826,120000,0,94327,0.7860583333333334,0.0,39.66572770836814,0.033054773090306785,-473.91268410280946,433.86085962661,0.0,0.9925019814263374,-1.624877786785364,1703.9898870264271,0.38750001788139343,1.5806986093521118,0.3400020833333333,1.7150567708333333,0.11166666666666666,0d6d9af61e137c1fccf329cdeae521477154e4f17335a5df4dd3b1429e284fbe,408f1a8cb2b72de2f6e396b308e40dff7c088781746f33a5ff597b65c24fc864,True,cap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112701.0,71.8287072227835,1.0000001553397413,1.6305765959678808e-07,0.0,0.0,0.0,0.0
