arm,seed,window,term,total,error,per_task,unit_median,delta,delta_error,signed_share,share_error
ref,8,1-50,upstream_growth,-661.4817350770218,1.746148899589597e-08,-13.499627246469831,-651.2161874400767,-852.718967888801,2.268126457865705e-10,0.7757324042113749,2.0683846634507517e-11
ref,8,1-50,upstream_rotation,21.57906834681587,3.3821045316386056e-08,0.44038914993501777,12.593803934601606,-852.718967888801,2.268126457865705e-10,-0.025306190151067325,3.9669326882508206e-11
ref,8,1-50,self_growth,-27.369276332996026,7.383551405181507e-10,-0.5585566598570617,-21.903348790806966,-852.718967888801,2.268126457865705e-10,0.0320964788677776,8.744241590602137e-13
ref,8,1-50,self_rotation,-72.11642035753574,8.585540312249678e-10,-1.4717636807660357,-72.94575282314827,-852.718967888801,2.268126457865705e-10,0.0845723187512584,1.0293474663823542e-12
ref,9,1-50,self,-98.96865767093301,2.1995143526295628e-10,-2.019768523896592,-95.0709372882473,-1029.014751852896,2.748129854007274e-10,0.0961780746998282,2.3944594223353367e-13
ref,9,1-50,upstream,-808.1794071154126,2.083393436836142e-08,-16.493457288069646,-801.0563859989745,-1029.014751852896,2.748129854007274e-10,0.7853914685481076,2.0456324683958287e-11
ref,9,1-50,cross,-121.59085829349236,4.341216208587764e-10,-2.481446087622293,-118.48368888592931,-1029.014751852896,2.748129854007274e-10,0.11816240542183647,4.534509176975899e-13
ref,9,1-50,bias,-0.27582877305801956,7.91889100325831e-15,-0.005629158633837134,-0.26260070595890284,-1029.014751852896,2.748129854007274e-10,0.0002680513302276263,7.931227448613667e-17
ref,9,1-50,upstream_growth,-847.7989311927456,2.2073395516574083e-08,-17.302019003933584,-837.4088546949406,-1029.014751852896,2.748129854007274e-10,0.8238938554244785,2.1671124083573725e-11
ref,9,1-50,upstream_rotation,39.6195240773329,4.270551279233018e-08,0.8085617158639367,38.453172112128954,-1029.014751852896,2.748129854007274e-10,-0.038502386876370795,4.1511647981681687e-11
ref,9,1-50,self_growth,-56.07599760210817,9.395487265099898e-10,-1.1444081143287381,-24.661485029428086,-1029.014751852896,2.748129854007274e-10,0.05449484324800483,9.276162863941111e-13
ref,9,1-50,self_rotation,-42.89266006882485,1.1165435579286724e-09,-0.8753604095678541,-68.68848710582188,-1029.014751852896,2.748129854007274e-10,0.041683231451823365,1.096197514385619e-12
ref,0,30-50,self,0.00029165682875222077,5.643121835464036e-12,1.4582841437611038e-05,0.0,0.0002916456357473862,3.7254130754729537e-10,,
ref,0,30-50,upstream,-1.1193003022187294e-08,6.879699877748148e-09,-5.596501511093647e-10,-1.109062056348052e-08,0.0002916456357473862,3.7254130754729537e-10,,
ref,0,30-50,cross,1.3249430974272634e-17,2.1884048309070773e-16,6.624715487136317e-19,0.0,0.0002916456357473862,3.7254130754729537e-10,,
ref,0,30-50,bias,0.0,1.0413291379832695e-15,0.0,0.0,0.0002916456357473862,3.7254130754729537e-10,,
ref,0,30-50,upstream_growth,-6.684471819847537e-09,7.142793013224938e-09,-3.342235909923769e-10,-6.797428822406682e-09,0.0002916456357473862,3.7254130754729537e-10,,
ref,0,30-50,upstream_rotation,-4.508532324755541e-09,1.4022492890995045e-08,-2.2542661623777705e-10,-4.637105938481107e-09,0.0002916456357473862,3.7254130754729537e-10,,
ref,0,30-50,self_growth,7.258098380525008e-06,2.9885141070531373e-10,3.629049190262504e-07,0.0,0.0002916456357473862,3.7254130754729537e-10,,
ref,0,30-50,self_rotation,0.00028439873037195454,3.044945372139155e-10,1.4219936518597727e-05,0.0,0.0002916456357473862,3.7254130754729537e-10,,
ref,1,30-50,self,-1.41842691160899,8.651403989436131e-12,-0.0709213455804495,0.0,-9.763025826716365,3.986127626886887e-10,0.14528558428345925,6.8179938044508205e-12
ref,1,30-50,upstream,-8.32390364150695,7.373223697139235e-09,-0.4161951820753475,-8.413479151690094,-9.763025826716365,3.986127626886887e-10,0.8525946555143509,7.900296352360934e-10
ref,1,30-50,cross,-0.01936332555850493,4.7990674292704364e-12,-0.0009681662779252465,0.0,-9.763025826716365,3.986127626886887e-10,0.0019833324117116947,5.725326646095795e-13
ref,1,30-50,bias,-0.0013319480419158936,1.2208715358528044e-15,-6.659740209579468e-05,0.0,-9.763025826716365,3.986127626886887e-10,0.00013642779047772657,5.695250516673344e-15
ref,1,30-50,upstream_growth,-10.389416298261786,7.651164240289514e-09,-0.5194708149130893,-10.517677738497698,-9.763025826716365,3.986127626886887e-10,1.064159460669592,8.271362874547438e-10
ref,1,30-50,upstream_rotation,2.065512656754831,1.503097737690559e-08,0.10327563283774155,2.7309851079105667,-9.763025826716365,3.986127626886887e-10,-0.21156480515524073,1.5482198149008816e-09
ref,1,30-50,self_growth,-0.35017474935084686,3.2049285617169074e-10,-0.01750873746754234,0.0,-9.763025826716365,3.986127626886887e-10,0.035867440644538624,3.429163464387354e-11
ref,1,30-50,self_rotation,-1.0682521622581438,3.2845809793080515e-10,-0.05341260811290719,0.0,-9.763025826716365,3.986127626886887e-10,0.1094181436389207,3.8110488661395894e-11
ref,2,30-50,self,-5.028800083908465,8.117228201324624e-11,-0.25144000419542323,0.0,-191.10154394576537,5.472324230867024e-10,0.02631480615005203,5.001171287352729e-13
ref,2,30-50,upstream,-184.68211841629966,1.0264161932422921e-08,-9.234105920814983,-181.4393811089043,-191.10154394576537,5.472324230867024e-10,0.9664083010690507,5.6477996826838976e-11
ref,2,30-50,cross,-1.361031349760803,1.342212194856127e-10,-0.06805156748804016,0.0,-191.10154394576537,5.472324230867024e-10,0.007122032201618758,7.227507150284142e-13
ref,2,30-50,bias,-0.029594095796346663,1.8109724385915416e-15,-0.0014797047898173332,0.0,-191.10154394576537,5.472324230867024e-10,0.00015486057927792288,4.529476125369644e-16
ref,2,30-50,upstream_growth,-213.10347405076416,1.0745122299236599e-08,-10.655173702538209,-211.061199273211,-191.10154394576537,5.472324230867024e-10,1.1151321420576432,5.942067336666942e-11
ref,2,30-50,upstream_rotation,28.421355634464415,2.108870812686268e-08,1.4210677817232207,30.68189209850057,-191.10154394576537,5.472324230867024e-10,-0.1487238409885919,1.1077931320225587e-10
ref,2,30-50,self_growth,-5.667611810792476,4.583873418616362e-10,-0.2833805905396238,0.0,-191.10154394576537,5.472324230867024e-10,0.029657592993602103,2.4835883466530905e-12
ref,2,30-50,self_rotation,0.6388117268840051,5.245583986374224e-10,0.03194058634420026,0.0,-191.10154394576537,5.472324230867024e-10,-0.0033427868435500444,2.7544924025047438e-12
ref,3,30-50,self,3.292018566056504,1.6182296461202997e-11,0.1646009283028252,0.0,-47.01830085218882,4.59519534595081e-10,-0.07001568551797746,1.0284556501680137e-12
ref,3,30-50,upstream,-50.23985078311755,8.546688971132999e-09,-2.5119925391558775,-48.62261651900766,-47.01830085218882,4.59519534595081e-10,1.0685169364383518,1.9221662183659335e-10
ref,3,30-50,cross,-0.06418239799968195,1.6853880240281802e-11,-0.0032091198999840975,0.0,-47.01830085218882,4.59519534595081e-10,0.001365051412671245,3.7179470204452356e-13
ref,3,30-50,bias,-0.006286237128078937,1.3401190531692151e-15,-0.00031431185640394684,0.0,-47.01830085218882,4.59519534595081e-10,0.00013369766695400047,1.3351717421436883e-15
ref,3,30-50,upstream_growth,-47.521093802419216,8.893473782617537e-09,-2.3760546901209607,-45.75340584999644,-47.01830085218882,4.59519534595081e-10,1.0106935584893002,1.9902702400165242e-10
ref,3,30-50,upstream_rotation,-2.7187569806983447,1.7475495016418455e-08,-0.13593784903491724,-3.3347946863477853,-47.01830085218882,4.59519534595081e-10,0.05782337794905193,3.722394466183964e-10
ref,3,30-50,self_growth,0.8292703565027734,3.723860607340392e-10,0.04146351782513867,0.0,-47.01830085218882,4.59519534595081e-10,-0.017637182575136988,8.09239755238933e-12
ref,3,30-50,self_rotation,2.4627482095537303,3.874022390744279e-10,0.12313741047768652,0.0,-47.01830085218882,4.59519534595081e-10,-0.05237850294284046,8.751304286538297e-12
ref,4,30-50,self,13.562459985730689,1.1305997334554192e-10,0.6781229992865344,0.0,-212.73044450026387,6.384903661424203e-10,-0.06375420320110253,7.228298891949981e-13
ref,4,30-50,upstream,-224.4227324581885,1.1766978694423776e-08,-11.221136622909425,-213.24111548698028,-212.73044450026387,6.384903661424203e-10,1.0549629273110936,5.848052123117581e-11
ref,4,30-50,cross,-1.8185489378918043,1.9053744937660049e-10,-0.09092744689459022,0.0,-212.73044450026387,6.384903661424203e-10,0.00854860686331875,9.213342963827823e-13
ref,4,30-50,bias,-0.05162308991421014,2.2376033017092775e-15,-0.002581154495710507,0.0,-212.73044450026387,6.384903661424203e-10,0.00024266902669000022,7.388936298631749e-16
ref,4,30-50,upstream_growth,-247.5600148621513,1.2327009669726061e-08,-12.378000743107565,-248.1210335402107,-212.73044450026387,6.384903661424203e-10,1.1637263083979699,6.143956132790633e-11
ref,4,30-50,upstream_rotation,23.137282403962725,2.4215894316964615e-08,1.1568641201981362,23.6490946236677,-212.73044450026387,6.384903661424203e-10,-0.10876338108687601,1.1416015847592897e-10
ref,4,30-50,self_growth,-14.020585632155194,5.292107394146332e-10,-0.7010292816077597,0.0,-212.73044450026387,6.384903661424203e-10,0.06590775319015424,2.6855289228681338e-12
ref,4,30-50,self_rotation,27.583045617885883,6.249028256661224e-10,1.3791522808942942,0.0,-212.73044450026387,6.384903661424203e-10,-0.12966195639125677,3.326716115669089e-12
ref,5,30-50,self,23.85948360797144,6.301241205790874e-11,1.192974180398572,0.0,-115.07499280257959,4.829620288560376e-10,-0.2073385626788985,1.4177860012104866e-12
ref,5,30-50,upstream,-138.22257749785211,8.949601120294366e-09,-6.911128874892606,-143.73135947308216,-115.07499280257959,4.829620288560376e-10,1.2011521715667979,8.281319097900726e-11
ref,5,30-50,cross,-0.6756007761647183,1.02485689731201e-10,-0.033780038808235914,0.0,-115.07499280257959,4.829620288560376e-10,0.005870960837892606,9.152398217107589e-13
ref,5,30-50,bias,-0.036298136534169315,1.7136125102741262e-15,-0.0018149068267084658,0.0,-115.07499280257959,4.829620288560376e-10,0.000315430274207722,1.3387659982033746e-15
ref,5,30-50,upstream_growth,-145.79325239419938,9.36004634754352e-09,-7.289662619709969,-146.02038437801778,-115.07499280257959,4.829620288560376e-10,1.2669412254000263,8.665607353681239e-11
ref,5,30-50,upstream_rotation,7.570674896347274,1.8402699842027336e-08,0.3785337448173637,3.036143183498392,-115.07499280257959,4.829620288560376e-10,-0.06578905383322836,1.6019531132328735e-10
ref,5,30-50,self_growth,2.843110596147426,3.994881602487745e-10,0.14215552980737128,0.0,-115.07499280257959,4.829620288560376e-10,-0.024706589389277746,3.5752408965392695e-12
ref,5,30-50,self_rotation,21.01637301182401,4.5001493656209987e-10,1.0508186505912005,0.0,-115.07499280257959,4.829620288560376e-10,-0.18263197328962072,4.6771376221398476e-12
ref,6,30-50,self,-0.010203197094952304,6.180197539696554e-12,-0.0005101598547476152,0.0,-0.010203144749739294,4.0742531013077116e-10,1.000005130301911,4.053726823238247e-08
ref,6,30-50,upstream,5.2343957833972425e-08,7.523595230858735e-09,2.617197891698621e-09,4.301868092117528e-08,-0.010203144749739294,4.0742531013077116e-10,-5.130178892670311e-06,7.373802691217427e-07
ref,6,30-50,cross,1.2480046707738813e-12,9.056602325822113e-15,6.240023353869407e-14,0.0,-0.010203144749739294,4.0742531013077116e-10,-1.2231568809270982e-10,8.876334447970226e-13
ref,6,30-50,bias,0.0,1.2367273279237441e-15,0.0,0.0,-0.010203144749739294,4.0742531013077116e-10,-0.0,1.2121041185263348e-13
ref,6,30-50,upstream_growth,6.666579548716898e-08,7.804929528140271e-09,3.333289774358449e-09,6.528272899976925e-08,-0.010203144749739294,4.0742531013077116e-10,-6.533847859883826e-06,7.649536190355595e-07
ref,6,30-50,upstream_rotation,-1.4321834470262067e-08,1.532852475918814e-08,-7.160917235131033e-10,-3.029435790046681e-08,-0.010203144749739294,4.0742531013077116e-10,1.4036686552572934e-06,1.5023334784659055e-06
ref,6,30-50,self_growth,-0.0001674154639407322,3.2615555900307434e-10,-8.37077319703661e-06,0.0,-0.010203144749739294,4.0742531013077116e-10,0.016408221979307892,3.262138344646707e-08
ref,6,30-50,self_rotation,-0.010035781631011804,3.323359405676293e-10,-0.0005017890815505902,0.0,-0.010203144749739294,4.0742531013077116e-10,0.9835969083226261,7.184826485877032e-08
ref,7,30-50,self,0.0,6.207756154565938e-12,0.0,0.0,0.0,4.096393163841078e-10,,
ref,7,30-50,upstream,0.0,7.564550491808178e-09,0.0,0.0,0.0,4.096393163841078e-10,,
ref,7,30-50,cross,0.0,1.6796676253889986e-24,0.0,0.0,0.0,4.096393163841078e-10,,
ref,7,30-50,bias,0.0,1.3197615427687052e-15,0.0,0.0,0.0,4.096393163841078e-10,,
ref,7,30-50,upstream_growth,0.0,7.841801475873017e-09,0.0,0.0,0.0,4.096393163841078e-10,,
ref,7,30-50,upstream_rotation,0.0,1.540635196768337e-08,0.0,0.0,0.0,4.096393163841078e-10,,
ref,7,30-50,self_growth,0.0,3.276181436797585e-10,0.0,0.0,0.0,4.096393163841078e-10,,
ref,7,30-50,self_rotation,0.0,3.338258998343265e-10,0.0,0.0,0.0,4.096393163841078e-10,,
ref,8,30-50,self,2.0755876325730322,1.3183417939029469e-11,0.1037793816286516,0.0,-19.413278827639395,4.158658247700138e-10,-0.10691587191432815,2.969426552992501e-12
ref,8,30-50,upstream,-21.475695179343447,7.711595084242719e-09,-1.0737847589671723,-20.905711668737048,-19.413278827639395,4.158658247700138e-10,1.1062374043053311,4.209306357665615e-10
ref,8,30-50,cross,-0.008494126186405725,1.2531063157362109e-11,-0.00042470630932028625,0.0,-19.413278827639395,4.158658247700138e-10,0.00043754206910747746,6.548622212139077e-13
ref,8,30-50,bias,-0.004677154682576656,1.172616686904672e-15,-0.0002338577341288328,0.0,-19.413278827639395,4.158658247700138e-10,0.00024092553988961513,5.2214690373475406e-15
ref,8,30-50,upstream_growth,-27.179899366685277,8.017235077618584e-09,-1.358994968334264,-27.553885850318725,-19.413278827639395,4.158658247700138e-10,1.4000674284855097,4.429688754593676e-10
ref,8,30-50,upstream_rotation,5.704204187341832,1.5757772315270935e-08,0.28521020936709157,4.693831114328226,-19.413278827639395,4.158658247700138e-10,-0.29383002418017856,8.179950927013934e-10
ref,8,30-50,self_growth,1.4000072408267306,3.3641804332595714e-10,0.07000036204133653,0.0,-19.413278827639395,4.158658247700138e-10,-0.07211596007334367,1.8874130703729795e-11
ref,8,30-50,self_rotation,0.6755803917463022,3.479433501034017e-10,0.033779019587315114,0.0,-19.413278827639395,4.158658247700138e-10,-0.03479991184098452,1.8668434238905932e-11
ref,9,30-50,self,0.9691784051860559,8.190412895115934e-12,0.0484589202593028,0.0,-0.7257485264806075,5.118919728364223e-10,-1.3354190464373654,9.531963014548536e-10
ref,9,30-50,upstream,-1.6941998800082507,9.451133476739872e-09,-0.08470999400041254,-1.9983848987645207,-0.7257485264806075,5.118919728364223e-10,2.334417250867847,1.4669135018350541e-08
ref,9,30-50,cross,-0.0003907321522561591,7.390176490718697e-13,-1.9536607612807955e-05,0.0,-0.7257485264806075,5.118919728364223e-10,0.0005383850438538916,1.398022370547098e-12
ref,9,30-50,bias,-0.0003363195061683655,1.2032234285340267e-15,-1.6815975308418274e-05,0.0,-0.7257485264806075,5.118919728364223e-10,0.0004634105256806914,3.285151542996454e-13
ref,9,30-50,upstream_growth,-2.586413495742976,9.812447518942048e-09,-0.1293206747871488,-2.5098306983305494,-0.7257485264806075,5.118919728364223e-10,3.5637874571862276,1.6034096635315815e-08
ref,9,30-50,upstream_rotation,0.8922136157347133,1.9265360999011453e-08,0.04461068078673566,0.3906015957318244,-0.7257485264806075,5.118919728364223e-10,-1.2293702063183642,2.7412616252676058e-08
ref,9,30-50,self_growth,0.18277993301305087,4.108818174297942e-10,0.009138996650652544,0.0,-0.7257485264806075,5.118919728364223e-10,-0.25185022958215386,7.437864897927843e-10
ref,9,30-50,self_rotation,0.7863984721730045,4.1903096026259245e-10,0.03931992360865023,0.0,-0.7257485264806075,5.118919728364223e-10,-1.083568816855211,1.3416509880398668e-09
cap1,0,1-10,self,-98.56817445709348,1.3151230267694995e-10,-10.952019384121497,-94.52157099428274,-166.0749643430377,6.12838056609533e-11,0.5935161560745247,1.010966194527656e-12
cap1,0,1-10,upstream,-45.31063140273488,5.821147525194643e-10,-5.034514600303876,-44.917532643310025,-166.0749643430377,6.12838056609533e-11,0.27283240181309376,3.605841454008054e-12
cap1,0,1-10,cross,-21.997811073428448,2.5286318128909997e-10,-2.444201230380939,-22.36932626065069,-166.0749643430377,6.12838056609533e-11,0.13245711754596956,1.5714776806927512e-12
cap1,0,1-10,bias,-0.19834740978083573,4.2564114069646074e-15,-0.022038601086759525,-0.19677991420030594,-166.0749643430377,6.12838056609533e-11,0.0011943245664116922,4.664832373961539e-16
cap1,0,1-10,upstream_growth,-54.268961144416664,6.500725140071921e-10,-6.029884571601851,-53.285827440173556,-166.0749643430377,6.12838056609533e-11,0.326773884065517,4.034951860019454e-12
cap1,0,1-10,upstream_rotation,8.958329741681771,1.2539223066164734e-09,0.9953699712979746,8.77504780459229,-166.0749643430377,6.12838056609533e-11,-0.05394148225242312,7.570250251024428e-12
cap1,0,1-10,self_growth,-68.59737785615735,5.2968180455180794e-11,-7.621930872906372,-64.82445684715478,-166.0749643430377,6.12838056609533e-11,0.41305068543904905,4.714082856396202e-13
cap1,0,1-10,self_rotation,-29.970796600936147,1.535687974189201e-10,-3.3300885112151275,-30.274120473630965,-166.0749643430377,6.12838056609533e-11,0.18046547063547572,9.913097758474096e-13
cap1,1,1-10,self,-109.40197341859903,1.3405530372718826e-10,-12.15577482428878,-106.32246004344093,-230.67772687401785,7.542898506396914e-11,0.4742632715396391,7.36268079771464e-13
cap1,1,1-10,upstream,-94.74707904300664,6.758848869617783e-10,-10.527453227000738,-97.80863920967383,-230.67772687401785,7.542898506396914e-11,0.41073353863397366,3.0643470851341583e-12
