arm,iv,seed,group,step,n_units,actual,W,b,star,alignment,history,data,l2,positive,negative,history_W,history_b,data_W,data_b,l2_W,l2_b,sgd_data,sgd_l2,sgd_mean,sgd_cov,pre_history,pre_history_W,pre_history_b,within_history,rounding,gate_mean,gate_rms,upstream_rms,local_delta_rms,positive_fraction,gW_norm,gb
SNA,none,0,ALL,44,100.0,-0.15707636533715472,-0.15633955202479663,-0.0007368133123581127,-0.052907936686168035,-0.1041684286509867,-0.1401589922113187,-0.016917367058020372,0.0,-0.05587184958187855,0.03895448250665511,-0.13949768075392874,-0.0006613114573900107,-0.016841865330758224,-7.550172726214748e-05,0.0,0.0,-0.0011076521333697597,0.0,-0.0006350378504735816,-0.00047261424108107345,0.002154587437441558,0.0020950276330411986,5.955980440036077e-05,-0.14231357964876032,-6.067815613156598e-09,0.7245389436420644,0.9290863639429997,0.057290957601446854,0.05186128817106548,0.2787171052631579,0.11855505516654567,0.00027103150067360774
SNA,none,0,ALL,45,100.0,-0.15847398232594787,-0.15773845887027652,-0.0007355234556713472,-0.053336517528445204,-0.10513746479750263,-0.14086837370271865,-0.017605603113339606,0.0,-0.056339288152472876,0.03873368502190335,-0.14021168548559626,-0.0006566882171223884,-0.017526768226472856,-7.883488686675428e-05,0.0,0.0,-0.001143101222046964,0.0,-0.0006552162391375884,-0.0004878849414846364,0.0021565063651491035,0.0020968904037101843,5.961596143891934e-05,-0.14302488006786773,-5.509889580257494e-09,0.7220307842053866,0.9256108334189965,0.05813412691417494,0.05271586920085708,0.27809210526315786,0.12469652150806627,0.0005285254954115339
SNA,none,0,ALL,46,100.0,-0.1598020999196536,-0.15906910368434304,-0.0007329962353105656,-0.053779409161526445,-0.10602269075812716,-0.14212689812872759,-0.01767519816526614,0.0,-0.056317238860102675,0.03864204067748925,-0.14147136670518207,-0.0006555314235455261,-0.017597733668164833,-7.746449710131133e-05,0.0,0.0,-0.0011458674448294288,0.0,-0.0006463149840247578,-0.0004995524199410083,0.002158235731414377,0.002098569152200866,5.966657921351104e-05,-0.144285133860142,-3.6256598774030437e-09,0.7225733385587993,0.9274173816881683,0.055561550165477536,0.05062966798481189,0.27555921052631577,0.11390168917806523,-0.00023314748253477248
SNA,none,0,ALL,47,100.0,-0.16092830487488174,-0.16019816278782806,-0.0007301420870537282,-0.05415503722129487,-0.10677326765358693,-0.1433200100546839,-0.017608290936158247,0.0,-0.05624867034008588,0.038640379389185714,-0.1426667616018263,-0.0006532484528575952,-0.017531397702433397,-7.68932337248539e-05,0.0,0.0,-0.00114594094191705,0.0,-0.0006428512142258845,-0.0005030896865084452,0.0021597939772857113,0.0021000818563828394,5.971212090287186e-05,-0.14547980403196958,-3.884039680576175e-09,0.7209265899658204,0.9266085333573192,0.05386639482096622,0.0493930597054331,0.27305921052631577,0.11536085655814722,-9.072528465798032e-05
SNA,none,0,ALL,48,100.0,-0.16285183728037503,-0.16211781063603287,-0.0007340266443421377,-0.05484469070907053,-0.10800714657130445,-0.14433287725718724,-0.01851895511359226,0.0,-0.056616087943864024,0.03809713281801201,-0.14368219293350432,-0.0006506843236829359,-0.018435613262660272,-8.334185093200062e-05,0.0,0.0,-0.0011869362307978008,0.0,-0.0006757180371831109,-0.000511218148888203,0.002161192448625207,0.002101439409366229,5.975303925897737e-05,-0.1464940697058124,-4.90959549001103e-09,0.729378991377981,0.9357518045525802,0.05476933002471923,0.04910619133397153,0.2806578947368421,0.10869565838261652,0.0008608690010824877
SNA,none,0,ALL,49,100.0,-0.16489093000641977,-0.16415118179519764,-0.0007397482112221616,-0.05560470772617833,-0.1092862222802415,-0.14606355455056413,-0.01882736997594956,0.0,-0.05700326864468262,0.03817589865223796,-0.14540937140742508,-0.00065418314313906,-0.01874180556564981,-8.556441029976017e-05,0.0,0.0,-0.0012020411912073495,0.0,-0.000688911081229917,-0.000513130064088272,0.002162449325397198,0.002102659454307555,5.978987108964272e-05,-0.1482260038759613,-5.4799061208711416e-09,0.7248260377582751,0.9290407923648232,0.05905657592572664,0.053363629140351955,0.2785197368421053,0.11874417907313299,0.00034556067891811077
SNA,none,0,ALL,50,100.0,-0.16559269655303968,-0.1648583011978452,-0.0007343953551945129,-0.05586425047305712,-0.10972844607998257,-0.14789651301917997,-0.01769617819334255,0.0,-0.05629716839909644,0.03860099018654897,-0.14723719200178798,-0.0006593210173920363,-0.017621104617208408,-7.507357613414436e-05,0.0,0.0,-0.0011432829328075886,0.0,-0.0006283141155031017,-0.0005149687741156381,0.0021635801807244745,0.0021037571544251627,5.9823026299312256e-05,-0.1500600931999045,-5.340517116726623e-09,0.7304095097592003,0.9398616308914988,0.05481117286180194,0.049363273193961686,0.2776315789473684,0.11490839406063683,-0.0015871948248853806
SNA,none,0,ALL,51,100.0,-0.1659440420013992,-0.1652181363610543,-0.0007259056403448707,-0.05599751991633348,-0.10994652208506572,-0.14852933222314788,-0.01741470542879274,0.0,-0.05621863711861843,0.038803931673702094,-0.1478748015036962,-0.0006545307194517309,-0.017343331027810688,-7.137440098204809e-05,0.0,0.0,-0.0011301391516963697,0.0,-0.0006080121289466556,-0.0005221269789216698,0.002164592523659147,0.0021047397458895554,5.985277776959173e-05,-0.150693924746807,-4.349458575146653e-09,0.7255525127210114,0.9332444040398848,0.05817469232960751,0.05336527749111778,0.2766447368421052,0.12221715400093483,-0.0005317627766022558
SNA,none,0,ALL,52,100.0,-0.16580522800153805,-0.16508714460733995,-0.0007180833941981148,-0.05593172238077602,-0.10987350562076204,-0.14885672506175426,-0.016948498509714027,0.0,-0.056206264376272456,0.03925776584939675,-0.14820979679714294,-0.000646928264611352,-0.01687734408169543,-7.115442801859548e-05,0.0,0.0,-0.0011129444057305165,0.0,-0.0006082109559378837,-0.0005047334089745083,0.0021655011936520824,0.0021056216663844283,5.987952726765409e-05,-0.15102222625540637,-4.4300697616419034e-09,0.7293707074617084,0.9357151914897718,0.05594610264426784,0.051588895822826185,0.2800328947368421,0.1222431230545044,5.207704870324335e-06
SNA,none,0,ALL,53,100.0,-0.16483788121219706,-0.16413500749217244,-0.0007028737200246389,-0.05552345597778224,-0.10931442523441481,-0.14873342844702417,-0.016104449031717892,0.0,-0.05564100116131159,0.03953655211097714,-0.14809354166765107,-0.0006398867793730813,-0.016041462837411487,-6.298619430640946e-05,0.0,0.0,-0.0010732607544977895,0.0,-0.0005662296158216089,-0.0005070310987898318,0.0021663188209572215,0.00210641524833713,5.990357262009112e-05,-0.15089974726798133,-3.733455049352262e-09,0.7229215561716181,0.931162872314453,0.05730172859994989,0.05142465729462473,0.27601973684210535,0.11485767339405259,-0.0010996023570432475
SNA,none,0,ALL,54,100.0,-0.16406413899729846,-0.16337543199561658,-0.0006887070016819051,-0.0552085456487539,-0.10885559334854455,-0.14786666882172833,-0.016197466685811908,0.0,-0.055879942014070594,0.03968247530830617,-0.14724046722982745,-0.0006262015919008685,-0.016134962169530507,-6.250451628140602e-05,0.0,0.0,-0.0010774910547025995,0.0,-0.0005648903595604519,-0.0005126006557083057,0.0021670536249623973,0.002107128424704366,5.992520025803025e-05,-0.15003372244669075,-3.4897582430250477e-09,0.7258698312859787,0.9325739087556538,0.05575576292841058,0.04967411888273139,0.2774671052631579,0.11494933002873468,-3.507865396769408e-05
SNA,none,0,ALL,55,100.0,-0.16321706102074582,-0.16254172670550435,-0.0006753343152415351,-0.054820443853369906,-0.10839661716737592,-0.14717121838285932,-0.01604583851951747,0.0,-0.05576800119358657,0.03972216265262302,-0.14655776194301603,-0.0006134564398433051,-0.015983961547790113,-6.187697172735849e-05,0.0,0.0,-0.001068565520575964,0.0,-0.0005589191590916663,-0.0005096463214600951,0.002167714553902123,0.0021077698919969856,5.994466190513605e-05,-0.1493389329367614,-4.118369045457998e-09,0.7268766182347348,0.9328490367688631,0.053314673022220004,0.04908625301561856,0.27993421052631584,0.11129521068773772,-0.00015640158990496095
SNA,none,0,ALL,56,100.0,-0.16319383002337276,-0.16252465348581854,-0.0006691765375542577,-0.054743310443644055,-0.10845051957972875,-0.1464135643463824,-0.0167802621280093,0.0,-0.056646969525235125,0.03986670737507301,-0.1458121317159549,-0.000601432630427539,-0.016712519182471137,-6.774294553816449e-05,0.0,0.0,-0.0011043192485512756,0.0,-0.0005911755002462229,-0.0005131437076047777,0.0021683078624614655,0.002108345687427242,5.996217503422338e-05,-0.14858187220884386,-3.548981123741656e-09,0.731547193025288,0.9414164091411389,0.05937236735695286,0.05393756941745156,0.2774671052631579,0.1303247060273823,0.0008448789190304906
SNA,none,0,ALL,57,100.0,-0.16338806664840858,-0.16272249444276135,-0.0006655722056472625,-0.05476532163986826,-0.10862274500854033,-0.14639088347607873,-0.016997179771508643,0.0,-0.05678621473183225,0.039789034937095076,-0.145794992530198,-0.0005958909458807327,-0.016927499622368346,-6.968014914029337e-05,0.0,0.0,-0.0011166125005542455,0.0,-0.0006025120146372157,-0.0005141004464759921,0.002168841877003828,0.00210886393324303,5.997794376079995e-05,-0.14855972535308257,-3.4008211991946832e-09,0.7312408126027962,0.9389133573833266,0.060348084098414356,0.055690970671804334,0.28457236842105266,0.12349418012719404,0.00029693323138513055
SNA,none,0,ALL,58,100.0,-0.16370222306079243,-0.16303790248488892,-0.0006643205759035864,-0.05491706817063618,-0.10878515489015632,-0.14656407580420577,-0.017138143222399232,0.0,-0.05694929121199496,0.03981114796920009,-0.14597143934886517,-0.0005926364553406492,-0.017066460295846263,-7.168292655297491e-05,0.0,0.0,-0.0011246894714252906,0.0,-0.0006145769965159914,-0.0005101124364188894,0.00216932162845677,0.0021093295106782025,5.999211777856766e-05,-0.14873339743266256,-4.0341874577846126e-09,0.7335281894081517,0.9414518577174137,0.05257534328259919,0.04755976965552882,0.28601973684210524,0.10753658595838045,0.0003160137001817164
SNA,none,0,ALL,59,100.0,-0.16410343879797748,-0.1634382250232808,-0.0006652137746967031,-0.055059183948439505,-0.10904425484953797,-0.14685013220539125,-0.01725330226425567,0.0,-0.057158534446136396,0.039905232157401216,-0.14625861618628933,-0.0005915160191019044,-0.017179605745559882,-7.369651869578807e-05,0.0,0.0,-0.00112999141842637,0.0,-0.0006231616561786627,-0.0005068297255446863,0.002169752164682939,0.002109747311511285,6.0004853171654375e-05,-0.14901988437007418,-4.3283305847890504e-09,0.7263133038972552,0.9356077495374178,0.057647665425350776,0.053428864165356284,0.27368421052631575,0.12499455527255411,0.0002248549784876798
SNA,none,0,ALL,60,100.0,-0.16429736695715944,-0.16363208420908815,-0.000665282748071293,-0.05512727957740553,-0.10917008737975391,-0.14721058516575694,-0.017086777685815124,0.0,-0.05750900186176039,0.04042222414998212,-0.1466182611874836,-0.000592323978273379,-0.017013820178244744,-7.295750757038467e-05,0.0,0.0,-0.001123048537746444,0.0,-0.0006204013811429183,-0.0005026471221119885,0.002170140357765434,0.002110124033577269,6.00163241881649e-05,-0.14938072552352238,-4.105587345567988e-09,0.7346904232627468,0.9453724349172491,0.05942822017167744,0.054864171429684284,0.2776644736842105,0.12592349604556435,-7.229884694281367e-05
SNA,none,0,ALL,61,100.0,-0.16388970965383046,-0.16322927446145777,-0.000660435192372748,-0.05494188506568967,-0.10894782458814084,-0.14738703766203262,-0.01650266868549331,0.0,-0.057092066092578685,0.04058939738104445,-0.14679464838509412,-0.0005923892769385492,-0.016434623747265075,-6.804493822823492e-05,0.0,0.0,-0.0010955188168837917,0.0,-0.000595024096346596,-0.0005004946882858734,0.002170489922215305,0.002110463273028199,6.0026649187105695e-05,-0.14955752758424792,-3.3063045641945536e-09,0.7249592750950864,0.9321147236071136,0.0529758344198528,0.04851960382963481,0.2786842105263158,0.10583817896090054,-0.0006646982158877347
SNA,none,0,ALL,62,100.0,-0.16356422807076615,-0.16290968016753893,-0.0006545479032272277,-0.05478749980353803,-0.10877672826722809,-0.147022231002338,-0.01654199490049866,0.0,-0.05737581432993901,0.040833819401080225,-0.14643419796266263,-0.0005880330396753957,-0.016475480748480566,-6.651415201810148e-05,0.0,0.0,-0.001097354072428126,0.0,-0.0005894556859788133,-0.0005078983541258847,0.002170804208994963,0.0021107682667385447,6.003594225641768e-05,-0.14919303521133298,-2.1679294795237852e-09,0.7313088908948396,0.9393067088880037,0.05622613906860351,0.052380838394165054,0.2822039473684211,0.11933079317996376,-0.0001458514619030451
SNA,none,0,ALL,63,100.0,-0.1628580695868385,-0.16221150926756192,-0.0006465603192765757,-0.054476636017112584,-0.10838143356972593,-0.1467373259561668,-0.016120743315833113,0.0,-0.05741602287442177,0.04129527952836134,-0.14615458092078862,-0.000582745035378164,-0.01605692883542227,-6.381448041084669e-05,0.0,0.0,-0.001075519217310604,0.0,-0.0005742961673448963,-0.0005012230202239102,0.002171086368833967,0.0021110420733148386,6.00442955191269e-05,-0.14890841232500077,-3.148386147448827e-10,0.727148517809416,0.9360897184673108,0.05713916151147141,0.051607383426867035,0.27601973684210523,0.11913865189803276,-0.0003970679915265032
SNA,none,0,ALL,64,100.0,-0.16267050356598514,-0.16202499863162112,-0.0006455049343639985,-0.05437091340435633,-0.10829959016162881,-0.14611008229463512,-0.016560421492494603,0.0,-0.057847703908782494,0.041287282385467236,-0.14553449648379863,-0.0005755858108365454,-0.01649050301046837,-6.991848202623665e-05,0.0,0.0,-0.0011026054287656384,0.0,-0.000611534529037784,-0.0004910708703643752,0.002171340771496357,0.002111288958626009,6.005181287034833e-05,-0.14828142306613154,2.2114462261757836e-10,0.7278093478554174,0.9360374530993011,0.05528341713704561,0.050899051239616,0.2781907894736842,0.12068087452336362,0.0009753712335307347
SNA,none,0,ALL,65,100.0,-0.1621782875392604,-0.16153338848632504,-0.0006448990529354072,-0.05406012925763639,-0.10811815828162401,-0.14594193652180162,-0.016236350572743908,0.0,-0.057864262429444036,0.041627911823827884,-0.14536729243442686,-0.0005746440873747814,-0.016166096199750207,-7.025437299370222e-05,0.0,0.0,-0.0010887659887658867,0.0,-0.0006117143621106204,-0.0004770515975991885,0.002171569768698544,0.0021115111932748904,6.005857542365389e-05,-0.14811350629050019,-4.44714860938807e-10,0.729399185180664,0.9383162809673108,0.05736840925718609,0.052687781233536575,0.27963815789473684,0.12185034450731778,4.710286463561857e-06
SNA,none,0,ALL,66,100.0,-0.16211040109482186,-0.161463130697839,-0.0006472703969829078,-0.053942572646579506,-0.10816782844824233,-0.14550050779918058,-0.016609891396874462,0.0,-0.058334193330885,0.04172430189659056,-0.14492640720757669,-0.0005741005916038712,-0.016536722286882778,-7.316910999168653e-05,0.0,0.0,-0.0011076548004449978,0.0,-0.0006265507942039485,-0.00048110397550627226,0.0021717757044784217,0.0021117110437877747,6.0064660690645354e-05,-0.14767228350365905,-1.8987668153478092e-09,0.7265539872018916,0.9372345211631373,0.052266359203740176,0.04753116319054051,0.27424342105263166,0.11027824075598468,0.0003886053830348447
SNA,none,0,ALL,67,100.0,-0.162302690855381,-0.16165113553765123,-0.0006515553177297605,-0.053920679609817335,-0.10838201124556363,-0.14543871894705504,-0.016863970515373444,0.0,-0.05866127416826792,0.04179730361435956,-0.14486248874738739,-0.0005762301996676116,-0.016788646190325458,-7.532432504799019e-05,0.0,0.0,-0.001124733141164911,0.0,-0.0006409109353163506,-0.0004838221743613644,0.0021719610087431425,0.002111890874307907,6.007013443523439e-05,-0.1476106799557982,-1.39295252145763e-09,0.734214838931435,0.9437377889532791,0.051521464398032735,0.04674680082421554,0.2804276315789474,0.10855316237399451,0.0003761300748508227
SNA,none,0,ALL,68,100.0,-0.16238819132212265,-0.1617355710652749,-0.0006526202568478,-0.05385008798196963,-0.10853810334015306,-0.14561483703333594,-0.016773352819810287,0.0,-0.058812762947842934,0.04203941008538937,-0.1450347409649557,-0.0005800960683802728,-0.01670082935391436,-7.252346589592854e-05,0.0,0.0,-0.0011221033619199868,0.0,-0.0006303343917124001,-0.0004917689381997931,0.0021721277934791117,0.0021120527342101654,6.007505926894709e-05,-0.14778696482681508,-1.468976459947569e-09,0.7313676814029091,0.941130282753392,0.057070608390005016,0.05301139517834313,0.27924342105263156,0.1204733095671001,-0.0002770276661766204
SNA,none,0,ALL,69,100.0,-0.1617041214224952,-0.16105605733609304,-0.000648064086402117,-0.05353796975043932,-0.10816615167205583,-0.14569392030756625,-0.016010198799549086,0.0,-0.058779403490815785,0.04276920465009954,-0.1451128545549027,-0.0005810657526635553,-0.01594320109736642,-6.699770218266387e-05,0.0,0.0,-0.0010806621129995219,0.0,-0.0005979205422475965,-0.0004827415406168066,0.0021722779251806333,0.0021121984310406836,6.0079494139949755e-05,-0.14786619823274688,-2.315379865081621e-09,0.733427220394737,0.9395179106059829,0.059911771824485364,0.054376060962677004,0.2833223684210526,0.1265159222954198,-0.0008490044760860891
SNA,none,0,ALL,70,100.0,-0.1609997098099794,-0.16035826967130215,-0.0006414401386772576,-0.05324414341975276,-0.10775556639022663,-0.1450777746624183,-0.01592193345190195,0.0,-0.05855228716289822,0.042630353670365856,-0.144500822023225,-0.0005769526391932824,-0.01585744633930567,-6.448711259628164e-05,0.0,0.0,-0.001072126605972018,0.0,-0.0005803459038681999,-0.0004917806718557864,0.0021724128865863233,0.002112329404642333,6.008348194398853e-05,-0.14725018754900462,-1.6956591741779784e-09,0.7256374559904399,0.9337269311202201,0.05484853204927946,0.05098958153473704,0.2813486842105263,0.11558943020670039,-0.00046032629122859544
SNA,none,0,ALL,71,100.0,-0.16085950635642482,-0.1602204448213626,-0.0006390615350621949,-0.053145299765089346,-0.1077142065913355,-0.14444940115702054,-0.016410103454866643,0.0,-0.0593590991955574,0.042948995703747495,-0.1438783804915553,-0.0005710206654652382,-0.016342062964820426,-6.804049004621622e-05,0.0,0.0,-0.0011004439235791513,0.0,-0.0006028641853801524,-0.0004975797059455587,0.0021725342421510725,0.002112447172341271,6.0087069809801124e-05,-0.1466219353991716,-1.7445376810426161e-09,0.7291219570762233,0.9385014062178763,0.05466592763599597,0.049898455644908704,0.28190789473684214,0.11584966396030627,0.00058981337927674
