arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,gate_zero_frac_l1,sink_ratio_l1,p_pos_l1,fold_mean_l1,onesided_frac_l1,skew_l1,bias_over_sd_l1,bias_share_l1,abs_zbar_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,gate_zero_frac_l2,sink_ratio_l2,p_pos_l2,fold_mean_l2,onesided_frac_l2,skew_l2,bias_over_sd_l2,bias_share_l2,abs_zbar_l2,r_a1,w_norm_l1,w_norm_l2,w_norm_l3,s_l1,s_l2
CS,raw,0,0,0.001,30,none,0.1172854167,0.1174999997,0.1174999997,0,0,0.3387608826,25.13338852,-0.2086860985,0.5058333278,58.68098754,0.4949499965,0.01262783259,0.5058333278,0.4811833501,0,-0.008317769505,0.01420848072,0.9999996424,0.8963906169,1,1,-9.792906761,4.328781605,-14.40172195,0,0,1,-2.253993034,0,0,1,-0.8594393134,0.05346461758,-2.173682647e+11,14.40172195,0.6899896264,12.25012875,4.194870949,12.9914856,20.14352989,2.64697796e-22
CS,raw,0,0,0.001,31,none,0.10560625,0.1058333367,0.1058333367,0,0,0.3387608826,25.13338852,-0.2086860985,0.5058333278,58.67701312,0.4949499965,0.01262783259,0.5058333278,0.4811833501,0,-0.008317769505,0.01420848072,0.9999996424,0.8963906169,1,1,-9.813625336,4.328968525,-14.40988636,0,0,1,-2.252412796,0,0,1,-0.8596152663,0.05346231163,-2.173682647e+11,14.40988636,0.6899887919,12.25012875,4.194870949,12.9914856,20.11029625,2.64697796e-22
CS,raw,0,0,0.001,32,none,0.1148666667,0.1150000021,0.1150000021,0,0,0.3387608826,25.13338852,-0.2086860985,0.5058333278,58.68336207,0.4949499965,0.01262783259,0.5058333278,0.4811833501,0,-0.008317769505,0.01420848072,0.9999996424,0.8963906169,1,1,-9.77890873,4.315165043,-14.36179066,0,0,1,-2.255538702,0,0,1,-0.8599014282,0.0536333248,-2.173682647e+11,14.36179066,0.6901749372,12.25012875,4.194870949,12.9914856,20.18675804,2.64697796e-22
CS,raw,0,0,0.001,33,none,0.1165958333,0.1166666672,0.1166666672,0,0,0.3387608826,25.13338852,-0.2086860985,0.5058333278,58.67652668,0.4949499965,0.01262783259,0.5058333278,0.4811833501,0,-0.008317769505,0.01420848072,0.9999996424,0.8963906169,1,1,-9.821899414,4.333384037,-14.3844986,0,0,1,-2.24980855,0,0,1,-0.8575990796,0.05340783671,-2.173682647e+11,14.3844986,0.6899394989,12.25012875,4.194870949,12.9914856,20.11099815,2.64697796e-22
CS,raw,0,0,0.001,34,none,0.1135354167,0.1141666695,0.1141666695,0,0,0.3387608826,25.13338852,-0.2086860985,0.5058333278,58.68061395,0.4949499965,0.01262783259,0.5058333278,0.4811833501,0,-0.008317769505,0.01420848072,0.9999996424,0.8963906169,1,1,-9.804103851,4.333758831,-14.4082489,0,0,1,-2.252192974,0,0,1,-0.8597692847,0.05340321362,-2.173682647e+11,14.4082489,0.6900835633,12.25012875,4.194870949,12.9914856,20.12135887,2.64697796e-22
CS,raw,0,0,0.001,35,none,0.1130645833,0.113333337,0.113333337,0,0,0.3387608826,25.13338852,-0.2086860985,0.5058333278,58.68562515,0.4949499965,0.01262783259,0.5058333278,0.4811833501,0,-0.008317769505,0.01420848072,0.9999996424,0.8963906169,1,1,-9.786842346,4.320674419,-14.3985424,0,0,1,-2.255861044,0,0,1,-0.8592634201,0.05356493592,-2.173682647e+11,14.3985424,0.6902710795,12.25012875,4.194870949,12.9914856,20.17622566,2.64697796e-22
CS,raw,0,0,0.001,36,none,0.1103645833,0.1108333394,0.1108333394,0,0,0.3387608826,25.13338852,-0.2086860985,0.5058333278,58.68192217,0.4949499965,0.01262783259,0.5058333278,0.4811833501,0,-0.008317769505,0.01420848072,0.9999996424,0.8963906169,1,1,-9.785713196,4.318686485,-14.38811874,0,0,1,-2.254619837,0,0,1,-0.858756721,0.05358959362,-2.173682647e+11,14.38811874,0.690077126,12.25012875,4.194870949,12.9914856,20.17321968,2.64697796e-22
CS,raw,0,0,0.001,37,none,0.1131583333,0.113333337,0.113333337,0,0,0.3387608826,25.13338852,-0.2086860985,0.5058333278,58.68124455,0.4949499965,0.01262783259,0.5058333278,0.4811833501,0,-0.008317769505,0.01420848072,0.9999996424,0.8963906169,1,1,-9.786849976,4.325829506,-14.36139679,0,0,1,-2.252166748,0,0,1,-0.8595008254,0.05350110307,-2.173682647e+11,14.36139679,0.6899849772,12.25012875,4.194870949,12.9914856,20.18250084,2.64697796e-22
CS,raw,0,0,0.001,38,none,0.1221208333,0.1225000024,0.1225000024,0,0,0.3387608826,25.13338852,-0.2086860985,0.5058333278,58.6814372,0.4949499965,0.01262783259,0.5058333278,0.4811833501,0,-0.008317769505,0.01420848072,0.9999996424,0.8963906169,1,1,-9.789887428,4.331374645,-14.38986206,0,0,1,-2.253754616,0,0,1,-0.8597868085,0.05343260989,-2.173682647e+11,14.38986206,0.690001905,12.25012875,4.194870949,12.9914856,20.15635109,2.64697796e-22
CS,raw,0,0,0.001,39,none,0.1116666667,0.1116666719,0.1116666719,0,0,0.3387608826,25.13338852,-0.2086860985,0.5058333278,58.68715471,0.4949499965,0.01262783259,0.5058333278,0.4811833501,0,-0.008317769505,0.01420848072,0.9999996424,0.8963906169,1,1,-9.749432564,4.310419083,-14.35301018,0,0,1,-2.25473237,0,0,1,-0.8570603728,0.0536923781,-2.173682647e+11,14.35301018,0.6903017163,12.25012875,4.194870949,12.9914856,20.24051476,2.64697796e-22
CS,raw,0,0,0.001,40,none,0.1091666667,0.1091666669,0.1091666669,0,0,0.3387608826,25.13338852,-0.2086860985,0.5058333278,58.68259039,0.4949499965,0.01262783259,0.5058333278,0.4811833501,0,-0.008317769505,0.01420848072,0.9999996424,0.8963906169,1,1,-9.768672943,4.316956043,-14.35231781,0,0,1,-2.253687382,0,0,1,-0.8595196605,0.05361107737,-2.173682647e+11,14.35231781,0.6900305748,12.25012875,4.194870949,12.9914856,20.19345665,2.64697796e-22
CS,raw,0,0,0.001,41,none,0.1122458333,0.1125000045,0.1125000045,0,0,0.3387608826,25.13338852,-0.2086860985,0.5058333278,58.68252268,0.4949499965,0.01262783259,0.5058333278,0.4811833501,0,-0.008317769505,0.01420848072,0.9999996424,0.8963906169,1,1,-9.810274124,4.329696178,-14.38969421,0,0,1,-2.252419949,0,0,1,-0.8597650528,0.0534533225,-2.173682647e+11,14.38969421,0.6900598407,12.25012875,4.194870949,12.9914856,20.15031052,2.64697796e-22
CS,raw,0,0,0.001,42,none,0.1147875,0.1150000021,0.1150000021,0,0,0.3387608826,25.13338852,-0.2086860985,0.5058333278,58.67991566,0.4949499965,0.01262783259,0.5058333278,0.4811833501,0,-0.008317769505,0.01420848072,0.9999996424,0.8963906169,1,1,-9.796951294,4.326406956,-14.37724781,0,0,1,-2.2516222,0,0,1,-0.8582527637,0.05349396169,-2.173682647e+11,14.37724781,0.6898822784,12.25012875,4.194870949,12.9914856,20.15875626,2.64697796e-22
CS,raw,0,0,0.001,43,none,0.1154875,0.1158333346,0.1158333346,0,0,0.3387608826,25.13338852,-0.2086860985,0.5058333278,58.6831911,0.4949499965,0.01262783259,0.5058333278,0.4811833501,0,-0.008317769505,0.01420848072,0.9999996424,0.8963906169,1,1,-9.76212883,4.316368103,-14.35010815,0,0,1,-2.255069733,0,0,1,-0.8595923781,0.05361837521,-2.173682647e+11,14.35010815,0.6901204586,12.25012875,4.194870949,12.9914856,20.20900917,2.64697796e-22
CS,raw,0,0,0.001,44,none,0.1173020833,0.1174999997,0.1174999997,0,0,0.3387608826,25.13338852,-0.2086860985,0.5058333278,58.68567878,0.4949499965,0.01262783259,0.5058333278,0.4811833501,0,-0.008317769505,0.01420848072,0.9999996424,0.8963906169,1,1,-9.780444145,4.315368176,-14.36276054,0,0,1,-2.256871223,0,0,1,-0.8593876362,0.05363080278,-2.173682647e+11,14.36276054,0.6902413964,12.25012875,4.194870949,12.9914856,20.21287155,2.64697796e-22
CS,raw,0,0,0.001,45,none,0.1154708333,0.1158333346,0.1158333346,0,0,0.3387608826,25.13338852,-0.2086860985,0.5058333278,58.68270372,0.4949499965,0.01262783259,0.5058333278,0.4811833501,0,-0.008317769505,0.01420848072,0.9999996424,0.8963906169,1,1,-9.790343285,4.322696686,-14.37534332,0,0,1,-2.254750729,0,0,1,-0.8589775562,0.05353987589,-2.173682647e+11,14.37534332,0.6900777221,12.25012875,4.194870949,12.9914856,20.16266823,2.64697796e-22
CS,raw,0,0,0.001,46,none,0.1161270833,0.1166666672,0.1166666672,0,0,0.3387608826,25.13338852,-0.2086860985,0.5058333278,58.68600618,0.4949499965,0.01262783259,0.5058333278,0.4811833501,0,-0.008317769505,0.01420848072,0.9999996424,0.8963906169,1,1,-9.782570839,4.314887524,-14.40132236,0,0,1,-2.256964684,0,0,1,-0.8571048975,0.05363677442,-2.173682647e+11,14.40132236,0.6903204322,12.25012875,4.194870949,12.9914856,20.1964283,2.64697796e-22
CS,raw,0,0,0.001,47,none,0.1139875,0.1141666695,0.1141666695,0,0,0.3387608826,25.13338852,-0.2086860985,0.5058333278,58.68141038,0.4949499965,0.01262783259,0.5058333278,0.4811833501,0,-0.008317769505,0.01420848072,0.9999996424,0.8963906169,1,1,-9.796731949,4.324697495,-14.37282562,0,0,1,-2.252802849,0,0,1,-0.858762145,0.05351511016,-2.173682647e+11,14.37282562,0.6899855137,12.25012875,4.194870949,12.9914856,20.17420387,2.64697796e-22
CS,raw,0,0,0.001,48,none,0.11561875,0.1158333346,0.1158333346,0,0,0.3387608826,25.13338852,-0.2086860985,0.5058333278,58.67732302,0.4949499965,0.01262783259,0.5058333278,0.4811833501,0,-0.008317769505,0.01420848072,0.9999996424,0.8963906169,1,1,-9.808709145,4.331628323,-14.3701992,0,0,1,-2.250625849,0,0,1,-0.8590241671,0.05342948064,-2.173682647e+11,14.3701992,0.6898556948,12.25012875,4.194870949,12.9914856,20.13702011,2.64697796e-22
CS,raw,0,0,0.001,49,none,0.1081520833,0.1083333343,0.1083333343,0,0,0.3387608826,25.13338852,-0.2086860985,0.5058333278,58.68234625,0.4949499965,0.01262783259,0.5058333278,0.4811833501,0,-0.008317769505,0.01420848072,0.9999996424,0.8963906169,1,1,-9.799458504,4.323652744,-14.38890362,0,0,1,-2.253524542,0,0,1,-0.8594002724,0.05352803692,-2.173682647e+11,14.38890362,0.6900041699,12.25012875,4.194870949,12.9914856,20.17006493,2.64697796e-22
CS,raw,0,0,0.001,50,none,0.1091666667,0.1091666669,0.1091666669,0,0,0.3387608826,25.13338852,-0.2086860985,0.5058333278,58.67910196,0.4949499965,0.01262783259,0.5058333278,0.4811833501,0,-0.008317769505,0.01420848072,0.9999996424,0.8963906169,1,1,-9.803956985,4.326122761,-14.3913517,0,0,1,-2.252658606,0,0,1,-0.8596824408,0.05349747464,-2.173682647e+11,14.3913517,0.6899656653,12.25012875,4.194870949,12.9914856,20.13462639,2.64697796e-22
CS,raw,1,1,0.001,1,none,0.9820291667,1,1,0,0,0.3454504907,13.4026947,-0.2722835839,0.5149999857,69.18482976,0.4859416783,0.02430338785,0.5149999857,0.4788249731,0,-0.04472928494,0.02648371086,0.9999992847,1.008033872,0.009999999776,0.009999999776,6.259432316,2.904251814,-1.614315391,0.9966666698,18.93191928,0.01815833338,2.181435108,0.9966666698,0.008158332668,0.8100000024,0.3906593025,0.09003785253,0.0414532125,8.664419174,0.6908339262,10.59722328,3.873394966,8.451769829,10.7369566,6.88730526
CS,raw,1,1,0.001,2,none,0.9676,1,1,0,0,0.2234143615,14.36633015,-0.5482155681,0.5124999881,67.71987112,0.4911250174,0.01291165687,0.5124999881,0.48042503,0,-0.13884601,0.02036441118,0.9999979734,1.260877371,0.01999999955,0.01999999955,5.180728436,2.982542276,-8.404342651,0.9808333516,31.9147843,0.1297000051,1.770998955,0.9808333516,0.04413333163,0.349999994,0.4951425195,0.08188521862,0.05132719502,8.404342651,0.6945337057,10.93447971,4.552973747,10.36286449,11.53251457,5.853827477
CS,raw,1,1,0.001,3,none,0.4898208333,0.6816666722,0.6816666722,0,0,0.2487205863,18.08462143,-0.547144711,0.5091666579,62.83458868,0.4923750162,0.01125318464,0.5091666579,0.4798916578,0,-0.1234371215,0.01736559905,0.9999980927,0.917986095,0.4199999869,0.4199999869,-7.516644955,3.57280612,-11.72658253,0.001666666707,50.98473563,0.8505166769,-1.992134571,0.001666666707,0.0352666676,0.6999999881,-0.7585068941,0.06441147625,-1.248336937e+11,11.72658253,0.6967976093,11.51887035,4.277947426,11.68046761,15.22466469,2.15550828
CS,raw,1,1,0.001,4,none,0.1310875,0.1325000077,0.1325000077,0,0,0.2413415015,19.18867874,-0.5424094796,0.5116666555,61.29055849,0.4906666577,0.01159006357,0.5116666555,0.4803333282,0,-0.1239806265,0.01751285791,0.9999984503,0.9564683437,0.8599999547,0.8599999547,-8.798272133,3.940729618,-14.10457039,0,13.96747607,0.9994750023,-2.282419205,0,0.0005249999813,0.9799999595,-0.7843505144,0.0676888749,-2.293393326e+11,14.10457039,0.7036011219,11.99098969,4.272647858,12.22087288,16.82112694,0.04920394719
CS,raw,1,1,0.001,5,none,0.1244083333,0.1274999976,0.1274999976,0,0,0.2538495362,22.74285889,-0.5899553299,0.510833323,59.89277698,0.4908583462,0.01077580359,0.510833323,0.4792916775,0,-0.1112572476,0.0154722929,0.9999985099,0.9911779761,0.9199999571,0.9199999571,-9.329766273,3.906010866,-14.05655479,0,7.456949211,0.9998916984,-2.361189127,0,0.0001083333409,1,-0.7893702984,0.07113737613,-2.491567964e+11,14.05655479,0.7015811801,12.43646431,4.298352718,12.5229845,18.83022308,0.02640787698
CS,raw,1,1,0.001,6,none,0.1127916667,0.113333337,0.113333337,0,0,0.2637620568,23.46263313,-0.6037220359,0.5141666532,57.8855998,0.4912,0.01134606358,0.5141666532,0.4793333411,0,-0.1204180568,0.01555471867,0.9999986291,1.040867686,0.9799999595,0.9799999595,-9.649047852,4.16882658,-15.29187393,0,1.994331991,0.9999833703,-2.338484764,0,1.666666685e-05,1,-0.8306259513,0.06833369285,-2.579566264e+11,15.29187393,0.7025309205,12.59536648,4.312862396,12.53313637,20.32328606,0.007433338556
CS,raw,1,1,0.001,7,none,0.1114604167,0.1116666719,0.1116666719,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.8884981,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.624785423,4.153698444,-15.24132824,0,0,1,-2.342177391,0,0,1,-0.8270234466,0.0686564967,-2.582848635e+11,15.24132824,0.7025898099,12.59536648,4.312862396,12.52975178,20.3860569,2.64697796e-22
CS,raw,1,1,0.001,8,none,0.1088666667,0.1108333394,0.1108333394,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.8836221,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.643414497,4.152980328,-15.25586605,0,0,1,-2.340479374,0,0,1,-0.8281434774,0.06866837293,-2.582848635e+11,15.25586605,0.7024200559,12.59536648,4.312862396,12.52975178,20.34399605,2.64697796e-22
CS,raw,1,1,0.001,9,none,0.11,0.1099999994,0.1099999994,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.88842779,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.636330605,4.157035828,-15.24741745,0,0,1,-2.34327054,0,0,1,-0.8284239173,0.06860137731,-2.582848635e+11,15.24741745,0.7025156617,12.59536648,4.312862396,12.52975178,20.37810707,2.64697796e-22
CS,raw,1,1,0.001,10,none,0.1138708333,0.1141666695,0.1141666695,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.88727749,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.627980232,4.154036522,-15.22887707,0,0,1,-2.341214657,0,0,1,-0.829475522,0.06865090877,-2.582848635e+11,15.22887707,0.7025271058,12.59536648,4.312862396,12.52975178,20.37483025,2.64697796e-22
CS,raw,1,1,0.001,11,none,0.11273125,0.1150000021,0.1150000021,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.88941074,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.631092072,4.163481712,-15.26569366,0,0,1,-2.341086864,0,0,1,-0.8308205605,0.06849516928,-2.582848635e+11,15.26569366,0.7026265264,12.59536648,4.312862396,12.52975178,20.36150932,2.64697796e-22
CS,raw,1,1,0.001,12,none,0.1166666667,0.1166666672,0.1166666672,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.88729669,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.639937401,4.156210899,-15.26767445,0,0,1,-2.342327833,0,0,1,-0.8304411769,0.06861499697,-2.582848635e+11,15.26767445,0.7025253177,12.59536648,4.312862396,12.52975178,20.34798431,2.64697796e-22
CS,raw,1,1,0.001,13,none,0.1190416667,0.1191666722,0.1191666722,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.89024847,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.635302544,4.159876823,-15.26546955,0,0,1,-2.342075109,0,0,1,-0.8271660805,0.06855452806,-2.582848635e+11,15.26546955,0.7026093006,12.59536648,4.312862396,12.52975178,20.38469315,2.64697796e-22
CS,raw,1,1,0.001,14,none,0.1113020833,0.1116666719,0.1116666719,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.89240877,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.646150589,4.173086643,-15.27423096,0,0,1,-2.342858553,0,0,1,-0.8311780691,0.06833752245,-2.582848635e+11,15.27423096,0.7027391791,12.59536648,4.312862396,12.52975178,20.36373329,2.64697796e-22
CS,raw,1,1,0.001,15,none,0.1163604167,0.1166666672,0.1166666672,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.88816719,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.645485878,4.158407688,-15.27718163,0,0,1,-2.342764378,0,0,1,-0.8281539083,0.0685787499,-2.582848635e+11,15.27718163,0.7026051283,12.59536648,4.312862396,12.52975178,20.35618782,2.64697796e-22
CS,raw,1,1,0.001,16,none,0.1154958333,0.1158333346,0.1158333346,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.89117748,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.616386414,4.153779984,-15.23716545,0,0,1,-2.34276247,0,0,1,-0.8294340968,0.06865514815,-2.582848635e+11,15.23716545,0.7026708126,12.59536648,4.312862396,12.52975178,20.4109478,2.64697796e-22
CS,raw,1,1,0.001,17,none,0.1121833333,0.1125000045,0.1125000045,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.88719364,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.61293602,4.144796371,-15.23863602,0,0,1,-2.343045473,0,0,1,-0.8281287551,0.06880395859,-2.582848635e+11,15.23863602,0.7024926543,12.59536648,4.312862396,12.52975178,20.40564919,2.64697796e-22
CS,raw,1,1,0.001,18,none,0.1155895833,0.1158333346,0.1158333346,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.88968886,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.642388344,4.158479214,-15.2512989,0,0,1,-2.34260273,0,0,1,-0.828584671,0.06857756525,-2.582848635e+11,15.2512989,0.7025542259,12.59536648,4.312862396,12.52975178,20.36300278,2.64697796e-22
CS,raw,1,1,0.001,19,none,0.1030458333,0.1091666669,0.1091666669,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.89043426,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.651721001,4.150933743,-15.24652386,0,0,1,-2.342279911,0,0,1,-0.8289264441,0.06870222837,-2.582848635e+11,15.24652386,0.7026441097,12.59536648,4.312862396,12.52975178,20.36822891,2.64697796e-22
CS,raw,1,1,0.001,20,none,0.09984791667,0.1058333367,0.1058333367,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.88692121,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.649503708,4.159365177,-15.25419998,0,0,1,-2.341964006,0,0,1,-0.8305840492,0.06856296211,-2.582848635e+11,15.25419998,0.7025539279,12.59536648,4.312862396,12.52975178,20.35395241,2.64697796e-22
CS,raw,1,1,0.001,21,none,0.1215916667,0.1216666698,0.1216666698,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.88973578,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.640851974,4.160748482,-15.27079773,0,0,1,-2.340569019,0,0,1,-0.8298769593,0.06854016334,-2.582848635e+11,15.27079773,0.7027643323,12.59536648,4.312862396,12.52975178,20.36164665,2.64697796e-22
CS,raw,1,1,0.001,22,none,0.1161666667,0.1166666672,0.1166666672,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.88427209,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.646174431,4.160237312,-15.26550198,0,0,1,-2.342050314,0,0,1,-0.8281156421,0.06854858994,-2.582848635e+11,15.26550198,0.7026374936,12.59536648,4.312862396,12.52975178,20.34141541,2.64697796e-22
CS,raw,1,1,0.001,23,none,0.115,0.1150000021,0.1150000021,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.88186266,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.660443306,4.160390854,-15.28232956,0,0,1,-2.340270758,0,0,1,-0.8256383538,0.06854605675,-2.582848635e+11,15.28232956,0.7024568319,12.59536648,4.312862396,12.52975178,20.31130219,2.64697796e-22
CS,raw,1,1,0.001,24,none,0.10885625,0.1091666669,0.1091666669,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.88775208,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.639238358,4.159049511,-15.24236393,0,0,1,-2.342419624,0,0,1,-0.8296786547,0.06856816262,-2.582848635e+11,15.24236393,0.7025458813,12.59536648,4.312862396,12.52975178,20.35972404,2.64697796e-22
CS,raw,1,1,0.001,25,none,0.1140020833,0.1141666695,0.1141666695,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.88493304,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.637988091,4.160504341,-15.24265671,0,0,1,-2.342835426,0,0,1,-0.8289177418,0.06854418665,-2.582848635e+11,15.24265671,0.7024811506,12.59536648,4.312862396,12.52975178,20.35877037,2.64697796e-22
CS,raw,1,1,0.001,26,none,0.1148666667,0.1150000021,0.1150000021,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.88759091,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.618094444,4.144873142,-15.22547054,0,0,1,-2.343728304,0,0,1,-0.8271119595,0.06880268455,-2.582848635e+11,15.22547054,0.7024090886,12.59536648,4.312862396,12.52975178,20.39205551,2.64697796e-22
CS,raw,1,1,0.001,27,none,0.09944583333,0.1050000042,0.1050000042,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.88790743,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.647460938,4.166365623,-15.25782585,0,0,1,-2.339743376,0,0,1,-0.8284429908,0.06844776124,-2.582848635e+11,15.25782585,0.7026467919,12.59536648,4.312862396,12.52975178,20.34569168,2.64697796e-22
CS,raw,1,1,0.001,28,none,0.1141333333,0.1141666695,0.1141666695,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.88655906,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.645267487,4.157817364,-15.25976562,0,0,1,-2.340306759,0,0,1,-0.8281392455,0.0685884878,-2.582848635e+11,15.25976562,0.7026219368,12.59536648,4.312862396,12.52975178,20.35119247,2.64697796e-22
CS,raw,1,1,0.001,29,none,0.11,0.1099999994,0.1099999994,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.89008965,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.647152901,4.168179512,-15.27513695,0,0,1,-2.341705322,0,0,1,-0.8298220038,0.06841797382,-2.582848635e+11,15.27513695,0.7026171088,12.59536648,4.312862396,12.52975178,20.33974457,2.64697796e-22
CS,raw,1,1,0.001,30,none,0.1172958333,0.1174999997,0.1174999997,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.88652695,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.629650116,4.151592255,-15.23869038,0,0,1,-2.340597391,0,0,1,-0.8279277682,0.06869132817,-2.582848635e+11,15.23869038,0.7025689483,12.59536648,4.312862396,12.52975178,20.38478851,2.64697796e-22
CS,raw,1,1,0.001,31,none,0.1098833333,0.1116666719,0.1116666719,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.89019245,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.640002251,4.170409679,-15.27397346,0,0,1,-2.341823578,0,0,1,-0.8304427862,0.06838138402,-2.582848635e+11,15.27397346,0.7025955319,12.59536648,4.312862396,12.52975178,20.34954453,2.64697796e-22
CS,raw,1,1,0.001,32,none,0.1084770833,0.1099999994,0.1099999994,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.887014,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.62549305,4.149489403,-15.23736858,0,0,1,-2.342199564,0,0,1,-0.8269759417,0.06872613728,-2.582848635e+11,15.23736858,0.7024049759,12.59536648,4.312862396,12.52975178,20.39460564,2.64697796e-22
CS,raw,1,1,0.001,33,none,0.1049520833,0.1075000018,0.1075000018,0,0,0.26376158,23.46263313,-0.6037220359,0.5141666532,57.88708924,0.4911916852,0.01134608313,0.5141666532,0.479341656,0,-0.1204180568,0.01555471495,0.9999982119,1.040867686,1,1,-9.63363266,4.158187866,-15.25585651,0,0,1,-2.34165144,0,0,1,-0.8271661997,0.06858237088,-2.582848635e+11,15.25585651,0.7025888562,12.59536648,4.312862396,12.52975178,20.37377548,2.64697796e-22
