seed,unit,t0,p_hat,x,r,w_norm,cos_u_mu,end_dead_0_05,end_strict_dead,r_group,p_bin,x_bin
6,69,329000,0.1875,-0.49372445208180693,3.5640618807270896,3.5980968475341797,-0.13721822202205658,1,1,high,mid,low
6,69,330000,0.1875,-0.49891408360544176,3.5580951528861537,3.5929036140441895,-0.13886097073554993,1,1,high,mid,low
6,69,331000,0.28125,-0.21118341418272824,3.540699685692729,3.546992063522339,-0.05953873321413994,1,1,high,mid,mid
6,69,332000,0.3125,-0.21498690545654675,3.5280374360748796,3.5345816612243652,-0.06082386150956154,1,1,high,mid,mid
6,69,333000,0.3125,-0.1979674574319059,3.529823997598954,3.5353710651397705,-0.055996231734752655,1,1,high,mid,mid
6,69,334000,0.3125,-0.1531413230921146,3.533290065272571,3.536607265472412,-0.04330176115036011,1,1,high,mid,mid
6,69,335000,0.34375,-0.15087716692610975,3.530560828926163,3.533783197402954,-0.04269564896821976,1,1,high,high,mid
6,69,336000,0.34375,-0.15988252771249556,3.530052309490862,3.5336711406707764,-0.045245446264743805,1,1,high,high,mid
6,69,337000,0.3125,-0.1676451517349662,3.531229557061807,3.5352067947387695,-0.04742159694433212,1,1,high,mid,mid
6,69,338000,0.3125,-0.16784918921687897,3.5303450735658255,3.5343329906463623,-0.04749105125665665,1,1,high,mid,mid
6,69,339000,0.3125,-0.17720859772181186,3.5332686178978685,3.5377097129821777,-0.05009133368730545,1,1,high,mid,mid
6,69,340000,0.34375,-0.16114635926216536,3.53196002348724,3.5356342792510986,-0.04557777941226959,1,1,high,high,mid
6,69,341000,0.375,-0.08273488422064545,3.5416799435235826,3.5426461696624756,-0.023353978991508484,1,1,high,mid,mid
6,69,342000,0.3125,-0.11814760538424185,3.540599644995014,3.5425703525543213,-0.03335081413388252,1,1,high,mid,mid
6,69,343000,0.34375,-0.0929692154142896,3.559997610549409,3.561211347579956,-0.02610606513917446,1,1,high,mid,mid
6,69,344000,0.3125,-0.08572918973782606,3.5618856960559584,3.5629172325134277,-0.02406151592731476,1,1,high,mid,mid
6,69,345000,0.3125,-0.0902024135045254,3.571075804415089,3.5722148418426514,-0.0252511166036129,1,1,high,mid,mid
6,69,346000,0.3125,-0.08682794920900605,3.5736771735351183,3.5747318267822266,-0.024289360269904137,1,1,high,mid,mid
6,69,347000,0.3125,-0.08394607108810259,3.576719214159163,3.5777041912078857,-0.023463670164346695,1,1,high,mid,mid
6,69,348000,0.3125,-0.09026714942763192,3.5763222428329295,3.5774612426757812,-0.025232180953025818,1,1,high,mid,mid
6,69,349000,0.3125,-0.08708228323183187,3.57846294972127,3.5795223712921143,-0.024327905848622322,1,1,high,mid,mid
6,69,350000,0.3125,-0.08759098615601868,3.5788123235074267,3.5798840522766113,-0.024467548355460167,1,1,high,mid,mid
6,69,351000,0.375,-0.05076750350695036,3.541065616909636,3.5414295196533203,-0.014335313811898232,1,1,high,mid,high
6,69,352000,0.4375,-0.005782231871677368,3.5383825740831147,3.5383872985839844,-0.0016341432929039001,1,1,high,high,high
6,69,353000,0.46875,0.020357413153887616,3.5386880396641724,3.5387465953826904,0.0057527185417711735,1,1,high,high,high
6,69,354000,0.46875,0.03878299616356351,3.5362892214863995,3.536501884460449,0.010966485366225243,1,1,high,high,high
6,69,355000,0.46875,0.029564881482480043,3.5367421417077063,3.536865711212158,0.008359062485396862,1,1,high,high,high
6,69,356000,0.5,0.031764420146145556,3.5379245106313566,3.538067102432251,0.008977902121841908,1,1,high,high,high
6,69,357000,0.5,0.029314496802255174,3.539089391541492,3.539210796356201,0.008282777853310108,1,1,high,high,high
6,69,358000,0.46875,0.02511757480212895,3.539046085651366,3.539135217666626,0.007097093854099512,1,1,high,high,high
6,69,359000,0.46875,0.02514913527252327,3.540950158762531,3.54103946685791,0.007102190051227808,1,1,high,high,high
6,69,360000,0.46875,0.02445519119851003,3.5408448673971753,3.5409293174743652,0.006906433030962944,1,1,high,high,high
6,69,361000,0.40625,-0.0004912846928205976,3.5403005735936817,3.5403006076812744,-0.00013876920274924487,1,1,high,high,high
6,69,362000,0.5,0.04131520319620474,3.5433456342961835,3.543586492538452,0.011659149080514908,1,1,high,high,high
6,69,363000,0.5,0.07340125083925209,3.5317552351305257,3.532517910003662,0.020778734236955643,1,1,high,high,high
6,69,364000,0.5,0.06204181353214766,3.52765485711647,3.528200387954712,0.017584549263119698,1,1,high,high,high
6,69,365000,0.5,0.08061292076829307,3.527633721403285,3.528554677963257,0.022845875471830368,1,1,high,high,high
6,69,366000,0.53125,0.0907579454912133,3.523710375444832,3.524878978729248,0.025747818872332573,1,1,high,high,high
6,69,367000,0.5,0.07721128711438041,3.5199056933711423,3.520752429962158,0.021930336952209473,1,1,high,high,high
6,69,368000,0.5,0.0714287263373814,3.5194218390739356,3.520146608352661,0.02029140666127205,1,1,high,high,high
6,69,369000,0.46875,0.05714937327207892,3.5181801958517642,3.518644332885742,0.016241872683167458,1,1,high,high,high
6,69,370000,0.46875,0.04735816426233441,3.5177934182889667,3.5181121826171875,0.013461243361234665,1,1,high,high,high
6,69,371000,0.34375,-0.15568124637326264,3.486560108814664,3.4900341033935547,-0.04460737109184265,1,1,high,mid,mid
6,69,372000,0.3125,-0.16571948895180988,3.4844096391938133,3.4883482456207275,-0.047506578266620636,1,1,high,mid,mid
6,69,373000,0.3125,-0.17059267834394376,3.482965893467192,3.4871411323547363,-0.04892049729824066,1,1,high,mid,mid
6,69,374000,0.3125,-0.17116453255074404,3.4824881147258533,3.486691951751709,-0.04909081012010574,1,1,high,mid,mid
6,69,375000,0.3125,-0.17216710377498146,3.4822945129065483,3.4865479469299316,-0.04938039183616638,1,1,high,high,mid
6,69,376000,0.3125,-0.17175762515835213,3.4823159272272783,3.486549139022827,-0.04926292970776558,1,1,high,mid,mid
6,69,377000,0.3125,-0.1692766773775034,3.482550313805834,3.486661911010742,-0.04854978248476982,1,1,high,mid,mid
6,69,378000,0.3125,-0.16280488982904018,3.4831610290385453,3.4869637489318848,-0.046689584851264954,1,1,high,mid,mid
6,69,379000,0.34375,-0.15290287771284383,3.484074637361228,3.4874281883239746,-0.04384402185678482,1,1,high,high,mid
6,69,380000,0.375,-0.14621459774756929,3.4847139447208115,3.4877800941467285,-0.04192196577787399,1,1,high,high,mid
6,69,381000,0.375,-0.13858119876672959,3.460518396551934,3.463292121887207,-0.040014296770095825,1,1,high,high,mid
6,69,382000,0.28125,-0.23461650154676406,3.457098223614178,3.465050220489502,-0.06770940870046616,1,1,high,mid,mid
6,69,383000,0.28125,-0.24045198356813557,3.4816246847227834,3.4899179935455322,-0.06889903545379639,1,1,high,mid,mid
6,69,384000,0.3125,-0.2120045646020472,3.482697544584725,3.4891443252563477,-0.060761190950870514,1,1,high,mid,mid
6,69,385000,0.3125,-0.23394364352284924,3.483865724244955,3.4917116165161133,-0.06699970364570618,1,1,high,mid,mid
6,69,386000,0.3125,-0.21224209435487928,3.495717626824169,3.50215482711792,-0.06060328707098961,1,1,high,mid,mid
6,69,387000,0.34375,-0.1864142616796558,3.498277575064774,3.5032408237457275,-0.05321194604039192,1,1,high,high,mid
6,69,388000,0.34375,-0.17838617106875088,3.5058460277108345,3.5103814601898193,-0.050816748291254044,1,1,high,mid,mid
6,69,389000,0.34375,-0.17659030834077605,3.505431572454705,3.5098767280578613,-0.05031239613890648,1,1,high,high,mid
6,69,390000,0.3125,-0.17533175952377356,3.5079198668093143,3.512298822402954,-0.04991937428712845,1,1,high,mid,mid
6,69,391000,0.5,0.011535549968644254,3.4685419902835077,3.4685611724853516,0.0033257449977099895,1,1,high,high,high
6,69,392000,0.5,0.031873095274590035,3.454530070105483,3.454677104949951,0.00922607071697712,1,1,high,high,high
6,69,393000,0.53125,0.07661134410215986,3.451423201394654,3.452273368835449,0.022191563621163368,1,1,high,high,high
6,69,394000,0.59375,0.16207928995805876,3.436434341500011,3.4402544498443604,0.047112587839365005,1,1,high,high,high
6,69,395000,0.59375,0.1498394820121618,3.4315155020076653,3.4347853660583496,0.043624117970466614,1,1,high,high,high
6,69,396000,0.59375,0.20673260384761782,3.4188322308681944,3.425076961517334,0.060358528047800064,1,1,high,high,high
6,69,397000,0.59375,0.23435601568185405,3.409334110906462,3.417379379272461,0.06857769936323166,1,1,high,high,high
6,69,398000,0.65625,0.2868921671704321,3.4042229381370643,3.416290521621704,0.08397768437862396,1,1,high,high,high
6,69,399000,0.65625,0.2788154596007306,3.4008004676026573,3.412210702896118,0.08171109110116959,1,1,high,high,high
6,69,400000,0.6875,0.3104347672334953,3.395562746573675,3.4097237586975098,0.09104396402835846,1,1,high,high,high
6,69,401000,0.40625,-0.017589644362972168,3.4024990328139726,3.4025444984436035,-0.005169556010514498,1,1,high,high,high
6,69,402000,0.375,-0.045692970405625255,3.4423239435606203,3.442627191543579,-0.013272703625261784,1,1,high,high,high
6,69,403000,0.375,-0.06750930394226051,3.4551646788416015,3.455824136734009,-0.019534936174750328,1,1,high,high,high
6,69,404000,0.40625,-0.07125266035858857,3.436014330465883,3.436753034591675,-0.02073255181312561,1,1,high,high,high
6,69,405000,0.34375,-0.10923048814729075,3.4484803538846793,3.450209856033325,-0.031659085303545,1,1,high,high,mid
6,69,406000,0.34375,-0.1265989951192381,3.4469895975511675,3.4493136405944824,-0.03670266270637512,1,1,high,high,mid
6,69,407000,0.3125,-0.1251357581732826,3.4473555615230733,3.4496259689331055,-0.036275167018175125,1,1,high,mid,mid
6,69,408000,0.28125,-0.18829055647066806,3.4337769533164133,3.4389355182647705,-0.054752569645643234,1,1,high,mid,mid
6,69,409000,0.3125,-0.15514524311455347,3.4264713788252843,3.4299819469451904,-0.04523208737373352,1,1,high,mid,mid
6,69,410000,0.28125,-0.19291180120283968,3.420553566271557,3.4259891510009766,-0.05630835145711899,1,1,high,mid,mid
6,69,411000,0.15625,-0.4486125153686942,3.5725562552778647,3.6006126403808594,-0.12459338456392288,1,1,high,mid,low
6,69,412000,0.125,-0.4834553245290749,3.615957804176721,3.6481337547302246,-0.13252127170562744,1,1,high,low,low
6,69,413000,0.125,-0.5124784439832553,3.6274474510549295,3.6634695529937744,-0.13988882303237915,1,1,high,low,low
6,69,414000,0.125,-0.4968450044503072,3.6430019740834934,3.6767265796661377,-0.13513243198394775,1,1,high,low,low
6,69,415000,0.125,-0.5231621538087836,3.653145539743786,3.690416097640991,-0.141762375831604,1,1,high,low,low
6,69,416000,0.125,-0.4609759335827093,3.667403174550818,3.696260929107666,-0.12471412122249603,1,1,high,low,low
6,69,417000,0.125,-0.5045237474629971,3.6600702381125405,3.6946797370910645,-0.13655412197113037,1,1,high,low,low
6,69,418000,0.125,-0.4964198140462486,3.662900397588578,3.6963863372802734,-0.1342986822128296,1,1,high,low,low
6,69,419000,0.125,-0.5130142496473695,3.664117412180972,3.699856758117676,-0.13865786790847778,1,1,high,low,low
6,69,420000,0.125,-0.5265186529794654,3.6662875837699165,3.703901529312134,-0.14215244352817535,1,1,high,low,low
6,70,241000,0.09375,-0.30317232861985133,2.058741294481728,2.080944299697876,-0.14568978548049927,1,1,mid,low,low
6,70,242000,0.21875,-0.2128366297699884,2.1830051018461147,2.1933560371398926,-0.09703697264194489,1,1,mid,mid,low
6,70,243000,0.25,-0.18985383188722693,2.278365079731994,2.286261558532715,-0.08304116874933243,1,1,mid,mid,low
6,70,244000,0.1875,-0.26410353081232074,2.3400502878134586,2.3549067974090576,-0.11215031147003174,1,1,mid,mid,low
6,70,245000,0.1875,-0.24475637375412518,2.3918828371298715,2.4043729305267334,-0.10179634392261505,1,1,mid,mid,low
6,70,246000,0.21875,-0.22960641151917827,2.4307511173659178,2.4415712356567383,-0.09404043108224869,1,1,mid,mid,low
6,70,247000,0.1875,-0.25221645795279635,2.4477748381879816,2.4607346057891846,-0.10249640792608261,1,1,mid,mid,low
6,70,248000,0.1875,-0.2655970733183217,2.4678710545028983,2.4821219444274902,-0.10700403898954391,1,1,mid,mid,low
6,70,249000,0.1875,-0.24107273303080667,2.4818181647494484,2.4934990406036377,-0.09668049961328506,1,1,mid,low,low
6,70,250000,0.1875,-0.2433013001707529,2.4891508389158306,2.5010132789611816,-0.0972810909152031,1,1,mid,low,low
6,70,251000,0.78125,0.24291204086938123,2.4286665742994975,2.440784215927124,0.09952212870121002,1,1,mid,high,high
6,70,252000,0.78125,0.2508635615465593,2.467032788187196,2.479754686355591,0.10116466879844666,1,1,high,high,high
6,70,253000,0.71875,0.2187112294797977,2.499667789995257,2.5092177391052246,0.08716311305761337,1,1,mid,high,high
6,70,254000,0.71875,0.21135195230617398,2.5538695754237457,2.5626001358032227,0.08247558772563934,1,1,high,high,high
6,70,255000,0.5,0.03056722881368268,2.5919184751936344,2.5920987129211426,0.01179246325045824,1,1,high,high,high
6,70,256000,0.5625,0.07720569942347666,2.6889085846380008,2.690016746520996,0.028700824826955795,1,1,high,high,high
6,70,257000,0.625,0.12815605569192812,2.7636364839479532,2.766606330871582,0.046322476118803024,1,1,high,high,high
6,70,258000,0.5,0.04303000593333195,2.7954089646164513,2.7957401275634766,0.0153912752866745,1,1,high,high,high
6,70,259000,0.5625,0.11046961601849237,2.8105522613756437,2.8127224445343018,0.03927497938275337,1,1,high,high,high
6,70,260000,0.625,0.12000794203867748,2.821975005032271,2.8245255947113037,0.042487822473049164,1,1,high,high,high
6,70,261000,0.6875,0.18606199544240987,2.7743123036805484,2.7805445194244385,0.06691566854715347,1,1,high,high,high
6,70,262000,0.6875,0.13248211556668377,2.78088530588162,2.784039258956909,0.04758629575371742,1,1,high,high,high
6,70,263000,0.5,0.1076722730286388,2.785144030171031,2.787224531173706,0.038630641996860504,1,1,high,high,high
6,70,264000,0.5,0.0830235479638528,2.793987121595203,2.795220375061035,0.029701968654990196,1,1,high,high,high
6,70,265000,0.5625,0.1025335714143365,2.7965354290135083,2.798414468765259,0.03663988038897514,1,1,high,high,high
6,70,266000,0.53125,0.0948610083345578,2.7945847698886723,2.796194314956665,0.03392504155635834,1,1,high,high,high
6,70,267000,0.5,0.08800205805206218,2.794534612059381,2.795919895172119,0.03147517144680023,1,1,high,high,high
6,70,268000,0.5,0.08219340332659142,2.797527712748948,2.7987349033355713,0.02936805598437786,1,1,high,high,high
6,70,269000,0.5,0.07684552008339551,2.7993852956011707,2.8004398345947266,0.027440518140792847,1,1,high,high,high
6,70,270000,0.5,0.07641273202945786,2.7999452324495153,2.800987720489502,0.027280637994408607,1,1,high,high,high
6,70,271000,0.5,0.0496636104903434,2.794964425771099,2.795405626296997,0.017766155302524567,1,1,high,high,high
6,70,272000,0.5,0.06710495566854746,2.796949405938341,2.7977542877197266,0.02398529276251793,1,1,mid,high,high
6,70,273000,0.5625,0.08838518699748832,2.797410257836453,2.7988061904907227,0.031579602509737015,1,1,high,high,high
6,70,274000,0.5625,0.08696968972316199,2.800859928598748,2.8022098541259766,0.03103610873222351,1,1,mid,high,high
6,70,275000,0.53125,0.08634975999842265,2.803486977033767,2.804816484451294,0.030786242336034775,1,1,mid,high,high
6,70,276000,0.53125,0.09205507765723464,2.806267236195139,2.807776689529419,0.03278575465083122,1,1,mid,high,high
6,70,277000,0.5625,0.09515212577692012,2.810313602833029,2.8119239807128906,0.033838797360658646,1,1,mid,high,high
6,70,278000,0.53125,0.09590177743405803,2.812619302301859,2.814253807067871,0.03407716006040573,1,1,mid,high,high
6,70,279000,0.53125,0.09553232362119335,2.8144441850193034,2.8160650730133057,0.03392404690384865,1,1,mid,high,high
6,70,280000,0.59375,0.0975831331112369,2.8160933783325897,2.8177835941314697,0.034631166607141495,1,1,mid,high,high
6,70,281000,0.75,0.23743113647727299,2.7878809581812716,2.797973155975342,0.08485826104879379,1,1,mid,high,high
6,70,282000,0.75,0.2265842270459686,2.8467916634274455,2.855794668197632,0.07934191823005676,1,1,high,high,high
6,70,283000,0.75,0.17765753762069902,2.8873687784242965,2.892829179763794,0.061413075774908066,1,1,mid,high,high
6,70,284000,0.75,0.18840353925649111,2.920850904692765,2.9269208908081055,0.06436919420957565,1,1,mid,high,high
6,70,285000,0.6875,0.1715161926006772,2.9470999310776764,2.9520866870880127,0.058099985122680664,1,1,mid,high,high
6,70,286000,0.65625,0.15476377274369568,2.9569280587643862,2.960975408554077,0.052267834544181824,1,1,mid,high,high
6,70,287000,0.625,0.13624100245804627,2.9547912981973425,2.957930564880371,0.04605956748127937,1,1,high,high,high
6,70,288000,0.65625,0.18087660753510537,2.976014982431065,2.981506586074829,0.06066617742180824,1,1,high,high,high
6,70,289000,0.625,0.14999386998847175,2.98054957914936,2.984321355819702,0.05026062950491905,1,1,mid,high,high
6,70,290000,0.65625,0.166264105349625,2.9875643684517343,2.992187261581421,0.055566076189279556,1,1,mid,high,high
6,70,291000,0.5,0.02183379363542326,2.946604184677939,2.9466850757598877,0.0074096121825277805,1,1,high,high,high
6,70,292000,0.5,-0.04117700055365958,2.936280504730084,2.9365692138671875,-0.014022145420312881,1,1,high,high,high
6,70,293000,0.46875,-0.05724557714165712,2.9384523417560184,2.93900990486145,-0.01947784423828125,1,1,high,high,high
6,70,294000,0.46875,-0.05736680560359275,2.937302250170597,2.9378623962402344,-0.019526716321706772,1,1,high,high,high
6,70,295000,0.46875,-0.0507261454203598,2.9393799981322415,2.9398176670074463,-0.017254861071705818,1,1,high,high,high
6,70,296000,0.46875,-0.04892957031368628,2.9396186214551134,2.940025806427002,-0.01664256490767002,1,1,high,high,high
6,70,297000,0.5,-0.045985312713210824,2.9411874499428583,2.94154691696167,-0.01563303731381893,1,1,high,high,high
6,70,298000,0.46875,-0.04480712623913585,2.942622243846949,2.9429633617401123,-0.015225172974169254,1,1,high,high,high
6,70,299000,0.5,-0.04096719998821552,2.9430909507561003,2.943376064300537,-0.01391843892633915,1,1,high,high,high
6,70,300000,0.5,-0.040426259250054386,2.9438018319547923,2.9440793991088867,-0.013731375336647034,1,1,high,high,high
6,70,301000,0.53125,0.08206955847188002,2.8907643961482816,2.8919291496276855,0.02837882749736309,1,1,high,high,high
6,70,302000,0.5,0.05184773281225574,2.8876609497483154,2.8881263732910156,0.017952030524611473,1,1,high,high,high
6,70,303000,0.5,0.03710618710772784,2.8840274419871044,2.8842661380767822,0.01286503579467535,1,1,high,high,high
6,70,304000,0.5,0.024357671133965475,2.8830023843166814,2.8831052780151367,0.00844841543585062,1,1,high,high,high
6,70,305000,0.5,0.013139032428157171,2.881686536277884,2.88171648979187,0.004559446591883898,1,1,high,high,high
6,70,306000,0.46875,-0.00013225310355230967,2.8805453746952865,2.8805453777313232,-4.5912522182334214e-05,1,1,high,high,high
6,70,307000,0.46875,-0.003969553364303824,2.879953986565392,2.8799567222595215,-0.0013783378526568413,1,1,high,high,high
6,70,308000,0.46875,-0.00942081851587967,2.8796549714387476,2.8796703815460205,-0.003271491965278983,1,1,high,high,high
6,70,309000,0.46875,-0.014209655318117465,2.8791453666073297,2.879180431365967,-0.0049353125505149364,1,1,high,high,high
6,70,310000,0.46875,-0.01564708955966332,2.878990330219297,2.879032850265503,-0.005434842314571142,1,1,high,high,high
6,70,311000,0.3125,-0.1894826479812366,2.868754582915934,2.8750054836273193,-0.06590688228607178,1,1,high,high,mid
6,70,312000,0.28125,-0.21316338369572918,2.8721231033669072,2.8800225257873535,-0.07401448488235474,1,1,high,mid,mid
6,70,313000,0.3125,-0.18418035612676853,2.8925861878425723,2.8984439373016357,-0.06354456394910812,1,1,high,mid,mid
6,70,314000,0.34375,-0.15569790269083583,2.913928653085854,2.9180853366851807,-0.05335618555545807,1,1,high,high,mid
6,70,315000,0.3125,-0.176131141242446,2.918989019289857,2.924298048019409,-0.060230229049921036,1,1,high,mid,mid
6,70,316000,0.34375,-0.1533970059394596,2.950313128258243,2.954298257827759,-0.05192333087325096,1,1,high,high,mid
6,70,317000,0.34375,-0.14748821464149486,2.9582387481025414,2.9619131088256836,-0.049794916063547134,1,1,high,high,mid
6,70,318000,0.3125,-0.167209052431474,2.9614089483513686,2.966125726699829,-0.056372880935668945,1,1,high,mid,mid
6,70,319000,0.3125,-0.16797909963735247,2.9737032224583917,2.9784438610076904,-0.05639827623963356,1,1,high,mid,mid
6,70,320000,0.3125,-0.16207447493198224,2.977655919127991,2.9820635318756104,-0.05434977263212204,1,1,high,mid,mid
6,70,321000,0.21875,-0.2865081991006768,2.9557488302819253,2.969602346420288,-0.09648032486438751,1,0,high,mid,mid
6,70,322000,0.21875,-0.26698433049232584,2.965906890898088,2.9778993129730225,-0.08965525776147842,1,0,high,mid,mid
6,70,323000,0.21875,-0.27328798668325405,2.966887543656151,2.979447603225708,-0.09172438085079193,1,0,high,mid,mid
6,70,324000,0.21875,-0.2740994122270024,2.9798249652710016,2.9924049377441406,-0.09159836918115616,1,0,high,mid,mid
6,70,325000,0.1875,-0.3071201122368308,2.9818892808839186,2.9976634979248047,-0.10245316475629807,1,1,high,mid,low
6,70,326000,0.1875,-0.3059390606970851,2.987961632883301,3.0035834312438965,-0.10185801982879639,1,1,high,mid,mid
6,70,327000,0.1875,-0.31918319529040673,2.988527177180563,3.005523681640625,-0.10619886219501495,1,1,high,mid,low
6,70,328000,0.1875,-0.3012332729081635,2.997087241897281,3.0121874809265137,-0.10000482201576233,1,1,high,mid,mid
6,70,329000,0.1875,-0.3158233856075672,2.9965767218826738,3.013173818588257,-0.10481419414281845,1,1,high,mid,low
6,70,330000,0.1875,-0.29936765987962133,3.0047832893715545,3.0196595191955566,-0.09913954138755798,1,1,high,mid,mid
6,70,331000,0.40625,-0.09624388672211381,3.128622161788725,3.1301021575927734,-0.03074784204363823,1,1,high,high,mid
6,70,332000,0.34375,-0.13240539591519074,3.14824820903146,3.151031255722046,-0.04201970249414444,1,1,high,high,mid
6,70,333000,0.3125,-0.16320735412278964,3.1591323302666794,3.1633453369140625,-0.05159327760338783,1,1,high,mid,mid
6,70,334000,0.3125,-0.14447215733598107,3.164068235425951,3.1673648357391357,-0.04561273008584976,1,1,high,mid,mid
6,70,335000,0.375,-0.11550361380380458,3.1659628694989075,3.1680691242218018,-0.03645867854356766,1,1,high,high,mid
6,70,336000,0.34375,-0.12494231426348179,3.1780910251912595,3.1805460453033447,-0.03928329050540924,1,1,high,high,mid
6,70,337000,0.34375,-0.12401527920283328,3.1602620810793733,3.1626944541931152,-0.039211906492710114,1,1,high,high,mid
6,70,338000,0.3125,-0.14237607804966323,3.171772419746744,3.174966335296631,-0.04484333470463753,1,1,high,mid,mid
6,70,339000,0.3125,-0.15083331948802936,3.175067542827433,3.1786482334136963,-0.04745203256607056,1,1,high,mid,mid
6,70,340000,0.3125,-0.15287858136692734,3.185652227403438,3.1893184185028076,-0.04793456196784973,1,1,high,mid,mid
6,70,341000,0.25,-0.34409938422621167,3.228302486166711,3.246589183807373,-0.10598796606063843,0,0,high,mid,low
6,70,342000,0.25,-0.3526792422008018,3.2321810696985307,3.2513654232025146,-0.10847111791372299,0,0,high,mid,low
6,70,343000,0.25,-0.3698077027954696,3.2361524454683446,3.257213592529297,-0.11353498697280884,0,0,high,mid,low
6,70,344000,0.25,-0.3819225314336947,3.2427093959838853,3.265123128890991,-0.11697033047676086,0,0,high,mid,low
6,70,345000,0.25,-0.381213085749069,3.249288819748298,3.2715747356414795,-0.11652281135320663,0,0,high,mid,low
6,70,346000,0.25,-0.3905308389350921,3.25332261904469,3.2766785621643066,-0.11918497085571289,0,0,high,mid,low
6,70,347000,0.25,-0.3967561552216381,3.2567614487781733,3.2808399200439453,-0.12093127518892288,0,0,high,mid,low
6,70,348000,0.25,-0.39800593626921454,3.25881678924013,3.283031463623047,-0.12123122811317444,0,0,high,mid,low
6,70,349000,0.25,-0.4025393946999998,3.2606852684744636,3.2854385375976562,-0.12252227216959,0,0,high,mid,low
6,70,350000,0.25,-0.4045776741326499,3.261469174441119,3.2864668369293213,-0.12310414016246796,0,0,high,mid,low
6,70,351000,0.21875,-0.46882919603133644,3.3082989342746916,3.341353416442871,-0.14031116664409637,1,1,high,mid,low
6,70,352000,0.25,-0.44217811853227573,3.33016573892332,3.35939359664917,-0.13162438571453094,1,1,high,mid,low
6,70,353000,0.25,-0.43169161420877344,3.3280173511294966,3.355898857116699,-0.1286366581916809,1,1,high,mid,low
6,70,354000,0.25,-0.42956513229362514,3.3271092624054797,3.3547253608703613,-0.12804777920246124,1,1,high,mid,low
6,70,355000,0.25,-0.41864377623766735,3.3261762232369283,3.3524186611175537,-0.12487813085317612,1,1,high,mid,low
6,70,356000,0.25,-0.41263776090587356,3.3289977994984894,3.3544740676879883,-0.12301116436719894,1,1,high,mid,low
6,70,357000,0.25,-0.41877745672768896,3.328851948939889,3.3550901412963867,-0.12481854110956192,1,1,high,mid,low
6,70,358000,0.25,-0.4187563929382101,3.3315423106930253,3.3577568531036377,-0.12471313774585724,1,1,high,mid,low
6,70,359000,0.25,-0.4199874642889583,3.3307760020241144,3.3571503162384033,-0.12510237097740173,1,1,high,mid,low
6,70,360000,0.25,-0.42160539420816434,3.3318529820208247,3.358421564102173,-0.12553676962852478,1,1,high,mid,low
6,70,361000,0.4375,-0.045897096376637636,3.2787989855134367,3.2791202068328857,-0.013996771536767483,1,1,high,high,high
6,70,362000,0.375,-0.10718014314039781,3.2987183866813328,3.300459146499634,-0.03247431293129921,1,1,high,high,mid
6,70,363000,0.375,-0.13329661849284502,3.301515391126649,3.3042051792144775,-0.04034150764346123,1,1,high,high,mid
6,70,364000,0.375,-0.14254365562842253,3.3079773357046123,3.311047077178955,-0.04305092990398407,1,1,high,high,mid
6,70,365000,0.375,-0.11654425989752681,3.3058674973871947,3.3079211711883545,-0.03523187339305878,1,1,high,high,mid
6,70,366000,0.375,-0.10102675933283933,3.312030287989515,3.313570737838745,-0.030488789081573486,1,1,high,high,mid
6,70,367000,0.375,-0.10363834658855708,3.3102364353805647,3.3118584156036377,-0.0312931090593338,1,1,high,high,mid
6,70,368000,0.375,-0.10235399084490382,3.3090252938512354,3.31060791015625,-0.030916977673768997,1,1,high,high,mid
6,70,369000,0.375,-0.1025640668948995,3.309524956305952,3.3111138343811035,-0.030975699424743652,1,1,high,high,mid
6,70,370000,0.4375,-0.08480904951575852,3.307382122524975,3.308469295501709,-0.025633923709392548,1,1,high,high,mid
6,70,371000,0.25,-0.3182469377835062,3.361102795652127,3.37613582611084,-0.09426366537809372,1,1,high,mid,mid
6,70,372000,0.25,-0.3396322512066732,3.4122268343251028,3.4290876388549805,-0.09904449433088303,1,1,high,mid,mid
6,70,373000,0.25,-0.38584207510760216,3.4523360161398515,3.473830461502075,-0.11107107251882553,1,1,high,mid,low
6,70,374000,0.21875,-0.3854730000915918,3.490946722307131,3.512164354324341,-0.10975369065999985,1,1,high,mid,low
6,70,375000,0.21875,-0.36727714118634935,3.5023357910547572,3.521540641784668,-0.10429444909095764,1,1,high,mid,low
6,70,376000,0.1875,-0.39455137293895604,3.5093236328885262,3.531433582305908,-0.11172555387020111,1,1,high,mid,low
6,70,377000,0.1875,-0.38727838283395677,3.5253059899534844,3.5465147495269775,-0.10919971019029617,1,1,high,mid,low
6,70,378000,0.1875,-0.39600595024763585,3.530165761981051,3.5523078441619873,-0.11147850006818771,1,1,high,mid,low
6,70,379000,0.1875,-0.3837362873441563,3.5355210059632665,3.5562849044799805,-0.10790369659662247,1,1,high,mid,low
6,70,380000,0.1875,-0.3813276035995461,3.539075258932315,3.5595595836639404,-0.10712774842977524,1,1,high,mid,low
6,70,381000,0.125,-0.5810481939718812,3.481383005375738,3.529538869857788,-0.1646243929862976,1,1,high,low,low
6,70,382000,0.125,-0.6533160744449589,3.451423675739771,3.512712240219116,-0.1859862208366394,1,1,high,low,low
6,70,383000,0.125,-0.5887752881706376,3.4733372101475797,3.522886276245117,-0.16712866723537445,1,1,high,low,low
6,70,384000,0.125,-0.5543869633968512,3.488940963633364,3.532711982727051,-0.15692956745624542,1,1,high,low,low
