seed,unit,t0,p_hat,x,r,w_norm,cos_u_mu,event_dead_0_05,event_strict_dead,r_group,p_bin,x_bin
0,47,400000,0.0625,-0.44060279983470707,2.563271810340805,2.6008639335632324,-0.16940632462501526,1,1,mid,low,low
0,48,200000,0.125,-0.59536039815805,4.0235182345301155,4.067327499389648,-0.14637631177902222,1,1,high,low,low
0,54,500000,0.40625,-0.09879174944878955,2.186335821350379,2.1885666847229004,-0.04513993114233017,1,1,low,high,mid
0,56,500000,0.1875,-0.2194925834364767,1.8197266336264877,1.832916259765625,-0.11975046992301941,1,1,low,mid,mid
0,58,500000,0.21875,-0.23149659927277355,3.499634480936417,3.5072827339172363,-0.06600454449653625,1,1,mid,mid,mid
0,59,200000,0.0625,-0.22936076897247304,2.041753213481377,2.054595470428467,-0.1116330549120903,1,1,mid,low,low
0,62,200000,0.0625,-0.7205097300279029,3.6026921436671064,3.6740338802337646,-0.1961086243391037,1,1,high,low,low
0,63,200000,0.21875,-0.10183013278796826,1.635038443256543,1.6382063627243042,-0.06215952709317207,1,1,low,mid,mid
0,66,200000,0.6875,0.2180229773097082,2.2064306648061356,2.2171761989593506,0.09833362698554993,1,1,mid,high,high
0,67,200000,0.3125,-0.11758165813572674,1.7934983082231133,1.7973484992980957,-0.0654195100069046,1,1,mid,mid,mid
0,68,600000,0.3125,-0.39779061825626627,4.17629182065832,4.195193767547607,-0.09482055902481079,1,1,high,mid,low
0,69,200000,0.625,0.26799482144170383,3.70637389886766,3.716050148010254,0.07211819291114807,1,1,high,high,high
0,69,400000,0.0625,-0.9578847166722824,4.059904013068467,4.171374320983887,-0.2296328842639923,1,1,high,low,low
0,69,500000,0.25,-0.5648409601400886,4.2598698167407205,4.297154426574707,-0.13144534826278687,1,1,high,mid,low
0,72,500000,0.1875,-0.3674577530520935,2.6136137368928654,2.6393184661865234,-0.13922448456287384,1,1,low,mid,low
0,72,600000,0.25,-0.47344272409032584,4.383123158906144,4.408618450164795,-0.10739026963710785,1,1,high,mid,low
0,77,200000,0.09375,-0.37823003260476185,2.154672501440004,2.187617778778076,-0.17289584875106812,1,1,mid,low,low
0,79,400000,0.34375,0.11057455572590413,2.0006182377165045,2.003671646118164,0.055185966193675995,1,1,low,high,high
0,79,500000,0.46875,0.1428952402498691,5.115281170452474,5.117276668548584,0.027924079447984695,1,1,high,high,high
0,82,200000,0.1875,-0.46388775450403585,3.2130853136109474,3.246399402618408,-0.1428930014371872,1,1,high,mid,low
0,84,200000,0.09375,-0.25984293914751433,1.5147651117746765,1.5368902683258057,-0.16907058656215668,1,1,low,low,low
0,86,200000,0.0625,-0.3862735363814629,2.4786906560757953,2.508608102798462,-0.15397922694683075,1,1,high,low,low
0,92,200000,0.0625,-0.7627709209800102,4.178795116334279,4.247840404510498,-0.17956675589084625,1,1,high,low,low
0,92,500000,0.15625,-0.6981854867758841,5.452646793408068,5.497164726257324,-0.12700828909873962,1,1,high,mid,low
0,93,400000,0.25,-0.21383475425812648,2.7364187528375794,2.7447609901428223,-0.07790651172399521,1,1,mid,mid,mid
0,94,200000,0.15625,-0.1406516843367802,1.752239833009622,1.7578758001327515,-0.08001229912042618,1,1,low,mid,mid
0,94,400000,0.1875,-0.15167538132439606,2.686214626494276,2.69049334526062,-0.05637456104159355,1,1,mid,mid,mid
0,96,200000,0.5,0.03685615272241982,2.086299577851496,2.086625099182129,0.01766304485499859,1,1,mid,high,high
0,97,200000,0.09375,-0.685994736867336,3.3633382914730623,3.432584047317505,-0.19984790682792664,1,1,high,low,low
0,97,300000,0.1875,-0.5445782526057563,5.041546884318818,5.070873737335205,-0.10739337652921677,1,1,high,mid,low
0,98,200000,0.21875,-0.10806955407532115,1.4903490171047018,1.4942620992660522,-0.0723230242729187,1,1,low,mid,mid
0,99,500000,0.0625,-0.5267721688313429,2.6033036252541475,2.656064510345459,-0.19832807779312134,1,1,low,low,low
1,5,200000,0.0625,-0.6107482951971122,3.295677288623138,3.3517909049987793,-0.18221551179885864,1,1,high,low,low
1,7,400000,0.0625,-0.22107348266064974,2.3064848877778332,2.3170554637908936,-0.09541139006614685,1,1,low,low,mid
