arm,seed,j,M_sq,D_sq,dM_sq,radial
Adam_LR_abab_stop,4,16,6747.047214742393,52.81636687125327,76.296199182673,233.94540979296133
Adam_LR_abab_stop,4,17,7058.033601716901,52.91086696410975,76.70931289138193,234.27707408312642
Adam_LR_abab_stop,4,18,7352.667164588856,53.523125522926634,70.6807761929748,223.95278667897958
Adam_LR_abab_stop,4,19,7660.429514726449,54.21731108349636,74.55303263478791,233.20931750280496
Adam_LR_abab_stop,4,20,7962.995578421542,53.72610527800161,79.27059989006284,223.2954638050298
Adam_LR_abab_stop,4,21,8262.390642253473,54.90018119689236,76.66799398920179,222.72706984273026
Adam_LR_abab_stop,4,22,8546.431678513676,55.147149377549965,74.96505081136219,209.07598544883905
Adam_LR_abab_stop,4,23,8827.036470057295,51.478984658300234,78.12779394838611,202.47699759523454
Adam_LR_abab_stop,4,24,9103.521720858542,54.6321307515696,73.5120378815495,202.9732129196953
Adam_LR_abab_stop,4,25,9384.768116950436,58.127333048139064,77.26996694309591,203.9764291487995
