arm,seed,t,nW,nD,rho,c,bal,ratio,net_rel,dN,block
S_hi,2,16,64.53896825288014,24.45128895450101,0.37886085905021943,-0.15567066699314164,-0.18943042952510972,0.8217827905653716,0.025580505268385664,106.5499266475872,t11-20
S_hi,2,17,65.35922543752991,24.791826523041046,0.3793164064763432,-0.15824274585939832,-0.1896582032381716,0.8343575081784259,0.023832796801454004,101.80961703132834,t11-20
S_hi,2,18,66.13348597212448,25.759405071110503,0.38950623413331326,-0.15736694718594488,-0.19475311706665663,0.8080330089509382,0.029124292477808664,127.37911133786747,t11-20
S_hi,2,19,67.0896197497277,24.42742026771967,0.3641013372686288,-0.15183674895345944,-0.1820506686343144,0.8340356566251029,0.02200185711985246,99.03073464775844,t11-20
S_hi,2,20,67.82365231105452,25.188316689041667,0.37137953841710536,-0.15699362432900874,-0.18568976920855268,0.8454618959253775,0.021314322079430834,98.04690066303283,t11-20
S_hi,2,21,68.54264886531483,25.031128438890452,0.36519056169066655,-0.1552901746658867,-0.18259528084533327,0.8504610521529564,0.019943134125390755,93.69473300459777,t21-30
S_hi,2,22,69.22275237577918,25.214923616447916,0.3642577440372125,-0.14797725636803594,-0.18212887201860625,0.8124865361979434,0.024879980944205418,119.21963011702974,t21-30
S_hi,2,23,70.07859214193356,24.625941951568937,0.3514046329825352,-0.14752645369518697,-0.1757023164912676,0.8396386379033256,0.019802257449645963,97.24906607229241,t21-30
S_hi,2,24,70.76904791409706,24.945781593060246,0.3524956506881463,-0.1398318198909243,-0.17624782534407316,0.793381816870324,0.025672967075341585,128.57684640152183,t21-30
S_hi,2,25,71.67171680006895,24.994074375916533,0.34872995222981024,-0.15007184509730762,-0.17436497611490512,0.8606765443446135,0.016943484838558592,87.0358857554711,t21-30
S_hi,2,26,72.27635072985325,24.989990821025206,0.3457561231118336,-0.1419772105266472,-0.1728780615559168,0.8212563771761471,0.021368316905473153,111.62532832653051,t21-30
S_hi,2,27,73.04448099036154,25.289164877600292,0.3462159568350863,-0.14755135315853776,-0.17310797841754316,0.8523659886006997,0.01769622293504458,94.41813028004799,t21-30
S_hi,2,28,73.68795243071513,29.79227830425864,0.40430324525940303,-0.12213405420995599,-0.20215162262970152,0.6041705360618322,0.06470272517973888,351.3302548655338,t21-30
S_hi,2,29,76.03449604157885,25.890431427961765,0.34050901598405797,-0.15098092611285996,-0.17025450799202899,0.8867954681113561,0.013125656800328026,75.88263234474198,t21-30
S_hi,2,30,76.53187062029525,25.872662111915762,0.33806389288823513,-0.14082870935555863,-0.16903194644411756,0.8331484806164555,0.019068992244416175,111.6895135449704,t21-30
S_hi,2,31,77.2581175941181,25.405558650812264,0.328839990436765,-0.14039783230248074,-0.1644199952183825,0.8538975573865238,0.015798895647071085,94.3007127199071,t31-40
S_hi,2,32,77.86602241611222,25.781748972235867,0.3311039677159758,-0.1453184030335786,-0.1655519838579879,0.8777811032348253,0.013398837784127607,81.2387271372163,t31-40
S_hi,2,33,78.38594372745477,25.48171251696625,0.3250801266814531,-0.14481680114209694,-0.16254006334072654,0.890960654042093,0.011522960641478244,70.80117436072942,t31-40
S_hi,2,34,78.83626924458332,25.402088750879546,0.322213227417847,-0.13409156099515482,-0.1611066137089235,0.8323156815735842,0.017409214647533366,108.20100834656932,t31-40
S_hi,2,35,79.51954701047413,25.548559462070976,0.3212865317090624,-0.13515333347097447,-0.1606432658545312,0.8413258579625811,0.016379143938022922,103.57119669692474,t31-40
S_hi,2,36,80.16813302957684,25.536522604560073,0.31853707501381817,-0.1401251094606143,-0.15926853750690909,0.8798040821749598,0.012195783151208464,78.3814391619444,t31-40
S_hi,2,37,80.65550813558782,25.384326139240873,0.314725264597775,-0.13683718506588569,-0.1573626322988875,0.8695659386656884,0.012919753622788327,84.04701526413646,t31-40
S_hi,2,38,81.17486068897199,25.73254440512534,0.31700139903807967,-0.130573083830806,-0.15850069951903983,0.8238013095653308,0.017706186489935882,116.67240173637128,t31-40
S_hi,2,39,81.89035602322402,25.56688585724142,0.31220875202924603,-0.1312381196533098,-0.15610437601462301,0.8407074997117066,0.015526925732409796,104.12403612930484,t31-40
S_hi,2,40,82.52365991483707,25.791755125429948,0.31253770315139406,-0.131263090117574,-0.15626885157569703,0.8399824328010105,0.015630486503346863,106.44602714984194,t31-40
S_hi,2,41,83.16610170549974,30.461360241124705,0.3662713487400397,-0.11631429428943627,-0.18313567437001985,0.6351263602220226,0.04894951401357235,338.56423177398665,t41-50
S_hi,2,42,85.177254620371,25.31326534070458,0.29718339072471883,-0.14886402275245117,-0.14859169536235942,1.0018327228142034,-0.00016186235434935414,-1.1743380402886032,t41-50
S_hi,2,43,85.17036084591415,25.699426676855285,0.30174143236694007,-0.13441127596468083,-0.15087071618347003,0.8909036780950036,0.009932990135150949,72.05381475214926,t41-50
S_hi,2,44,85.59231379846776,26.354296002108562,0.3079049371671542,-0.13211966669369613,-0.1539524685835771,0.8581847885210852,0.013444854988173466,98.49760165554562,t41-50
S_hi,2,45,86.16578081251815,26.755246532952167,0.3105089547226057,-0.1278735031528236,-0.15525447736130285,0.8236381025923059,0.017004075361523055,126.24746800343473,t41-50
S_hi,2,46,86.8952774955829,26.003886568551795,0.2992554637951831,-0.12518164186567407,-0.14962773189759154,0.8366205935097051,0.014631252020960522,110.47750048904436,t41-50
S_hi,2,47,87.52866245706831,25.922914035153074,0.29616485968659617,-0.12934460347919996,-0.14808242984329809,0.8734635406514694,0.011098971431909854,85.03218080740226,t41-50
S_hi,2,48,88.01306114623443,30.94041814751114,0.3515434839393141,-0.11296541698515676,-0.17577174196965706,0.6426824682926431,0.04415830859695204,342.0634587381064,t41-50
S_hi,2,49,89.93532337779693,28.246594745086302,0.3140767574318832,-0.12841641020364836,-0.1570383787159416,0.8177390218472262,0.017978990123317037,145.42058754283516,t41-50
S_hi,2,50,90.74019494475282,26.398140200415725,0.29092002961298724,-0.13187844048198882,-0.14546001480649362,0.9066301873915491,0.007902304009351852,65.06585624402032,t41-50
S_hi,3,2,27.28349081698624,25.76490124575281,0.9443403492089809,-0.09571311379662058,-0.47217017460449046,0.20270893619401922,0.7110071845309808,529.2658354800726,t2-5
S_hi,3,3,35.68829929599679,31.00595793277401,0.868798977379457,-0.12110126442192967,-0.4343994886897285,0.2787785611516378,0.5443863537173268,693.3602416430122,t2-5
S_hi,3,4,44.35104224574274,28.97507036338698,0.653312050770764,-0.18094477621472774,-0.326656025385382,0.5539306247336256,0.1903898300320999,374.499641674327,t2-5
S_hi,3,5,48.38919910432476,29.650422368972528,0.6127487728211343,-0.19688288764088002,-0.30637438641056713,0.642621891299492,0.13418156301094503,314.18808749349455,t2-5
S_hi,3,6,51.533510238013854,29.149868296089906,0.5656488013616315,-0.20731539899119603,-0.28282440068081577,0.733018079388291,0.08542315259549366,226.8584950641989,t6-10
S_hi,3,7,53.689488473216784,28.038364545991673,0.5222319180779441,-0.1968544942701478,-0.26111595903897206,0.7538968318698854,0.0671187760094426,193.47397767159646,t6-10
S_hi,3,8,55.46201538158593,27.37245588171421,0.49353518247377287,-0.20403396962357415,-0.24676759123688644,0.8268264426494732,0.04218109148138249,129.7505200699993,t6-10
S_hi,3,9,56.61965798428381,26.114717029945357,0.4612305683159397,-0.18940373499808744,-0.23061528415796986,0.8212974074534765,0.038016052480385726,121.87131628137013,t6-10
S_hi,3,10,57.68584736777855,26.009962122556693,0.45088983363162,-0.18902259766982246,-0.22544491681581,0.8384424911396657,0.03284490684042418,109.29658371974801,t6-10
S_hi,3,11,58.625536844095436,25.063450007065356,0.42751762041373376,-0.1818861149162303,-0.21375881020686688,0.850894120996503,0.027252277693649934,93.66481311686448,t11-20
S_hi,3,12,59.419006920136724,24.699118344503976,0.41567706403611404,-0.17516862359787067,-0.20783853201805702,0.842811108686295,0.027160263228863585,95.89252465313712,t11-20
S_hi,3,13,60.22051899501027,24.670960303805916,0.4096769791348044,-0.1715232825857714,-0.2048384895674022,0.8373586572914637,0.027296946710970493,98.99267500320593,t11-20
S_hi,3,14,61.03690345218701,24.10110531741801,0.39486120616026177,-0.16418814049954625,-0.19743060308013088,0.8316245705479988,0.02625231774061404,97.80310380554238,t11-20
S_hi,3,15,61.832893243298436,23.39408634926333,0.3783437119335965,-0.1612676068593938,-0.18917185596679825,0.8524925974596244,0.021114794372030316,80.72833451377528,t11-20
S_hi,3,16,62.48227765815613,23.706396800942514,0.3794099333356808,-0.16525221850945154,-0.1897049666678404,0.8711011704759221,0.01855523109729701,72.44027203310861,t11-20
S_hi,3,17,63.0592998167917,24.342998052893652,0.38603343398385614,-0.15301296737698852,-0.19301671699192807,0.7927446376750232,0.030885569672170946,122.81570472347812,t11-20
S_hi,3,18,64.02570576032336,24.24666032339047,0.3787019609616875,-0.15654929697480188,-0.18935098048084376,0.8267678180342967,0.0248441237331654,101.84329277523466,t11-20
S_hi,3,19,64.81615763744978,23.98466976620131,0.370041524219315,-0.15789708387828122,-0.1850207621096575,0.8534019754210032,0.02007377447034546,84.33262227481646,t11-20
S_hi,3,20,65.46347770442351,22.880574820229523,0.3495166407678251,-0.14932169314989346,-0.17475832038391256,0.8544468316121406,0.017781049006595467,76.20009719899736,t11-20
S_hi,3,21,66.0429179424755,23.453116832319186,0.3551193309288249,-0.1546805668296767,-0.17755966546441246,0.8711469827626966,0.01624962039884391,70.87543322445708,t21-30
S_hi,3,22,66.57734181822678,23.48120452742564,0.3526906284653922,-0.15042974469854234,-0.1763453142326961,0.8530407816793084,0.018280357012078516,81.02845833985157,t21-30
S_hi,3,23,67.18311470839129,23.56456172222958,0.3507512538606122,-0.14452703066543518,-0.1753756269303061,0.824099866071298,0.021640367639486527,97.67533368445766,t21-30
S_hi,3,24,67.90615756767069,23.554089850042516,0.3468623567247212,-0.152331899078446,-0.1734311783623606,0.878342063502385,0.014637091475223421,67.49523296533516,t21-30
S_hi,3,25,68.40132651177646,23.281072667086747,0.3403599587075042,-0.1476823201998907,-0.1701799793537521,0.8678007880874421,0.01531460468124754,71.65307599692005,t21-30
S_hi,3,26,68.92310602814976,23.366843377491588,0.33902771833799883,-0.1499685526619736,-0.16951385916899941,0.8846978848641525,0.013252801338587611,62.95603517906511,t21-30
S_hi,3,27,69.37831490996764,23.409910280672868,0.33742402523111076,-0.1409758796014055,-0.16871201261555538,0.8356007222950254,0.018717675291959904,90.094733218064,t21-30
S_hi,3,28,70.02460505397158,23.812787329888085,0.34006314368405705,-0.1427169876923429,-0.17003157184202852,0.8393558099018056,0.01857736670872963,91.0931017151488,t21-30
S_hi,3,29,70.67204832661815,23.313091386807432,0.32987711462760466,-0.14107302321613788,-0.16493855731380233,0.8553065184615426,0.015745387054368537,78.64094049704636,t21-30
S_hi,3,30,71.22625467604553,23.411332252345836,0.32868964343030976,-0.14173126531413047,-0.16434482171515488,0.8624017710748526,0.014865683580287822,75.41627904010875,t21-30
S_hi,3,31,71.75371512484219,23.42924790339961,0.326523133507941,-0.13766480801400108,-0.1632615667539705,0.8432162618006549,0.016715867742843185,86.06324368295373,t31-40
S_hi,3,32,72.35094248107595,27.57205391646241,0.38108769521107666,-0.12911010996824382,-0.19054384760553833,0.6775873983374476,0.046823282968797064,245.10391388503467,t31-40
S_hi,3,33,74.02541990279417,25.469606838594903,0.3440656854367066,-0.14471096489507818,-0.1720328427183533,0.8411821987502373,0.018801041241366223,103.02524624125635,t31-40
S_hi,3,34,74.71805697437702,25.377229607673986,0.33963984925861457,-0.13933559565853518,-0.16981992462930728,0.8204902691052592,0.020707385792766098,115.60494570265018,t31-40
S_hi,3,35,75.48770087722173,30.49913704239335,0.40402789710073694,-0.11838689670952633,-0.20201394855036847,0.5860332791822478,0.06757532379197953,385.070750969423,t31-40
S_hi,3,36,77.99656232615848,25.612326921709336,0.32837763816572046,-0.15114833701326175,-0.16418881908286023,0.9205763087740011,0.008564405405114356,52.10124969127082,t31-40
S_hi,3,37,78.32984734052273,25.472875946275657,0.3252001224455044,-0.13874828111457163,-0.1626000612227522,0.8533101406677512,0.01551320362344713,95.18226894772761,t31-40
S_hi,3,38,78.93508252568894,26.073160174999764,0.33031143239147703,-0.13816949246670682,-0.16515571619573852,0.836601333876641,0.017827716429546656,111.07999517667577,t31-40
S_hi,3,39,79.63559033820242,25.168351101737393,0.31604400739481614,-0.13728690009990172,-0.15802200369740807,0.8687834408351673,0.013106410469405153,83.11859104508221,t31-40
S_hi,3,40,80.15575986514682,24.80417656427534,0.30944970899166346,-0.1406943652438706,-0.15472485449583173,0.9093197450553162,0.008683461632060074,55.79077068587776,t31-40
S_hi,3,41,80.50302236714444,24.323574990217296,0.30214486704966786,-0.14178080443143096,-0.15107243352483393,0.9384955357068795,0.0056148360742021425,36.388273706606014,t41-50
S_hi,3,42,80.72871164555745,23.057315334015318,0.28561480623212915,-0.12968412487122413,-0.14280740311606457,0.9081050564712342,0.007496405146060828,48.8550085175757,t41-50
S_hi,3,43,81.03073424614355,24.805993620061273,0.3061306780796183,-0.12761562956486175,-0.15306533903980915,0.8337330343068168,0.015581873636989874,102.31026898747223,t41-50
S_hi,3,44,81.6595993221655,23.957592963216953,0.2933836702859495,-0.12615138506972653,-0.14669183514297476,0.8599755054313128,0.012052465263629727,80.36933553876224,t41-50
S_hi,3,45,82.15022517921284,24.370738702518636,0.29666064395262753,-0.13433229286448406,-0.14833032197631377,0.9056293485693033,0.008305328660766054,56.04983514214564,t41-50
S_hi,3,46,82.49066209055133,24.61155583677108,0.2983556588472351,-0.13422438680063542,-0.14917782942361754,0.8997609585770342,0.008922888451628308,60.71766231642141,t41-50
S_hi,3,47,82.85787225396234,24.893527172956567,0.30043647629107606,-0.12415670620468211,-0.15021823814553803,0.8265088696113826,0.01565966964611616,107.51031871267696,t41-50
S_hi,3,48,83.50411554628083,24.678595748995594,0.2955374784529976,-0.13048550980975313,-0.1477687392264988,0.8830386622555256,0.010215684082699378,71.23332471977847,t41-50
S_hi,3,49,83.92955759377263,25.15758324819642,0.29974640602732133,-0.1260132508959838,-0.14987320301366067,0.8407990779011905,0.014303869790515233,100.75889958649532,t41-50
S_hi,3,50,84.52768503557218,24.712271273685456,0.2923571284755483,-0.12176353148770273,-0.14617856423777414,0.8329780233006127,0.014275817732894686,101.99971179134081,t41-50
S_hi,4,2,25.39110354825182,30.861032125895573,1.215426972965118,-0.06639560413518483,-0.607713486482559,0.10925478142583618,1.3158647103067136,848.3486890813883,t2-5
S_hi,4,3,38.64009353611135,28.73270024694909,0.7435981028383577,-0.16198025321993537,-0.37179905141917885,0.4356661282530098,0.3120417205615633,465.8960216549144,t2-5
S_hi,4,4,44.2600593101088,34.237980879296686,0.7735638273642549,-0.1606489658206336,-0.38678191368212744,0.4153476678660348,0.34985653728179733,685.3524608463126,t2-5
S_hi,4,5,51.422809248237904,31.331122901714505,0.6092845443442615,-0.20207720422070738,-0.30464227217213075,0.663326211362186,0.12498262138484242,330.4922095082252,t2-5
S_hi,4,6,54.54170441496018,30.722088515475352,0.5632770160928199,-0.196790464005241,-0.28163850804640994,0.698734222710812,0.09558590613764362,284.34871657194526,t6-10
S_hi,4,7,57.08893270206435,29.896815588962113,0.5236884659411585,-0.20456679599324895,-0.26184423297057924,0.7812537769973877,0.05999106620739897,195.5196576871126,t6-10
S_hi,4,8,58.776405935953115,28.073136813922275,0.4776259515512522,-0.19060951628058836,-0.2388129757756261,0.7981539347328985,0.046046446418759296,159.0750880172268,t6-10
S_hi,4,9,60.11439913003515,27.881006739905672,0.4637991420257812,-0.18648305947092048,-0.2318995710128906,0.8041543960448053,0.04212827817393949,152.24068537049743,t6-10
S_hi,4,10,61.367594609334894,27.189686789327425,0.4430626124816612,-0.17656828362052476,-0.2215313062408306,0.79703535638694,0.03984286853444943,150.04751250667732,t6-10
S_hi,4,11,62.57818454255721,26.790881550671045,0.4281185487644103,-0.1719135296490658,-0.21405927438220515,0.8031118023044045,0.0360867501434938,141.316766596472,t11-20
S_hi,4,12,63.697299371628134,27.017239069565523,0.42415046377302873,-0.1784070663922404,-0.21207523188651436,0.8412442358554607,0.028560736017566757,115.8807865310323,t11-20
S_hi,4,13,64.60051651318162,25.62135135459686,0.39661217490991535,-0.17089498501238967,-0.19830608745495767,0.8617737720795181,0.021743153912850782,90.73911118558317,t11-20
S_hi,4,14,65.29904934189649,24.881395155727944,0.3810376323467209,-0.16302935918864336,-0.19051881617336044,0.8557126401640909,0.020949035207907238,89.32597061128672,t11-20
S_hi,4,15,65.97948026141704,24.61562987089414,0.3730800814641863,-0.15508132459662635,-0.18654004073209315,0.8313567638775876,0.023473240757157343,102.1858668729601,t11-20
S_hi,4,16,66.74936465944586,24.418963062512727,0.3658306440383046,-0.16001598292584399,-0.1829153220191523,0.8748090709923654,0.01675455993711303,74.64956787890605,t11-20
S_hi,4,17,67.30621999725275,24.871956412707533,0.36953429287401274,-0.16783440310427686,-0.18476714643700637,0.9083563086876894,0.012514458667754691,56.69209023378244,t11-20
S_hi,4,18,67.72606101459296,24.131294921388122,0.35630737355578,-0.15224475606134233,-0.17815368677789,0.8545697752028607,0.01846308611050354,84.68684045794362,t11-20
S_hi,4,19,68.34841754576556,24.108535759943116,0.3527299771615083,-0.15360465952248173,-0.17636498858075414,0.8709475772860048,0.016056500697825674,75.00804225528918,t11-20
S_hi,4,20,68.89495063693421,24.060737422282187,0.34923803848962126,-0.14905996292383228,-0.17461901924481063,0.853629596412145,0.01785238939036847,84.73662016065828,t11-20
S_hi,4,21,69.50719993947577,24.070695413950837,0.3463050653013024,-0.14670682352448658,-0.1731525326506512,0.8472692907153665,0.018316566051751373,88.49192518619839,t21-30
S_hi,4,22,70.14087801426824,24.173742907796306,0.3446455703459945,-0.14451727871727724,-0.17232278517299726,0.8386428908527349,0.019166089262381725,94.29222905118422,t21-30
S_hi,4,23,70.80985099309024,23.887491715239147,0.33734701288342117,-0.14777630556706223,-0.16867350644171059,0.876108576174825,0.014099216585374885,70.69396539870922,t21-30
S_hi,4,24,71.30728548375932,23.5543378973902,0.33032161773644925,-0.14098779273210482,-0.16516080886822462,0.8536395147143745,0.015969739591304766,81.20179743247081,t21-30
S_hi,4,25,71.87440963580029,24.335013395129845,0.3385768804006801,-0.14405718779877594,-0.16928844020034006,0.8509570271206655,0.017085437453447497,88.26218689727557,t21-30
S_hi,4,26,72.48581204202722,23.988131296591053,0.3309355392567411,-0.1341539822610046,-0.16546776962837054,0.8107559711616674,0.020725690217180348,108.89677536894396,t21-30
S_hi,4,27,73.23311902930969,24.086665802637548,0.3289040002925107,-0.14163879829884765,-0.16445200014625536,0.8612774437092964,0.015006706694185773,80.48231444407793,t21-30
S_hi,4,28,73.7805667991587,23.40470749752458,0.31722048925478646,-0.13697647874560767,-0.15861024462739323,0.86360423355624,0.013725347594887055,74.7149183684487,t21-30
S_hi,4,29,74.28517318801626,24.38702705446308,0.3282892939179041,-0.1421135709971972,-0.16414464695895206,0.8657825499039015,0.014465132743472414,79.82275332894551,t21-30
S_hi,4,30,74.820516630818,24.67546117492137,0.32979538615959963,-0.14066810856572962,-0.16489769307979982,0.8530629260996111,0.01598161036260888,89.46680813481817,t21-30
S_hi,4,31,75.41602294630322,24.310058973863317,0.32234607480126953,-0.13574066328066042,-0.16117303740063477,0.8422045366263341,0.01639605194090224,93.25379999119923,t31-40
S_hi,4,32,76.03177176041955,23.911042973254506,0.31448751514826684,-0.13907058973801215,-0.15724375757413342,0.8844267771485081,0.011430468790308373,66.07760052086451,t31-40
S_hi,4,33,76.46507645683353,24.253248848255417,0.31718073102231176,-0.13670825547462315,-0.15859036551115588,0.8620211892065193,0.013881167315396237,81.1619070812194,t31-40
S_hi,4,34,76.99395966327889,23.669030285423347,0.30741411909370775,-0.13973079555952372,-0.15370705954685387,0.90907207496823,0.008593001763772423,50.93991445881784,t31-40
S_hi,4,35,77.32405666472391,23.300468276765862,0.30133530600698283,-0.1309642694504643,-0.15066765300349141,0.8692261865088552,0.011874650224648758,70.99864934145626,t31-40
S_hi,4,36,77.78179985337759,23.608225377715755,0.3035186306079107,-0.12632153737574886,-0.15175931530395534,0.8323807808617367,0.015441679044954734,93.42228775343392,t31-40
S_hi,4,37,78.380040036889,24.20661217009583,0.3088364353820585,-0.1301867771369459,-0.15441821769102926,0.8430791333016981,0.014967103449790714,91.9493624670713,t31-40
S_hi,4,38,78.96442261329716,24.712173531009924,0.31295326063523365,-0.13341320260397618,-0.15647663031761683,0.8526078452301381,0.0144355498088177,90.01113912485835,t31-40
S_hi,4,39,79.53232787851901,24.867550043496948,0.3126722265879188,-0.13212272261580113,-0.1563361132939594,0.8451196581008142,0.015141709553165808,95.77723602404785,t31-40
S_hi,4,40,80.1321933669627,24.402490886253247,0.304527928924931,-0.13008743384808102,-0.1522639644624655,0.8543547011095248,0.013506745877477674,86.72909000168693,t31-40
S_hi,4,41,80.67154085426897,23.766213103634048,0.29460467535344453,-0.12544043117192658,-0.14730233767672227,0.8515847959400683,0.012881239736905373,83.82978792968152,t41-50
S_hi,4,42,81.18945308186076,23.884648347994236,0.2941841266489639,-0.13071068205391442,-0.14709206332448194,0.8886317799864528,0.009638284684771195,63.5329442020884,t41-50
S_hi,4,43,81.57977835183029,28.2964477117194,0.34685614846469554,-0.10885228441974482,-0.17342807423234777,0.6276508858301196,0.04479701947693038,298.13582241316453,t41-50
S_hi,4,44,83.3870257195142,25.528551837938434,0.30614536995009106,-0.13765538149176768,-0.15307268497504553,0.899281158582988,0.009439872157041854,65.63916984807565,t41-50
S_hi,4,45,83.7796826694575,24.8647599144338,0.29678746829985825,-0.12534783911565517,-0.14839373414992912,0.844697654073523,0.013679465683852893,96.0166515378487,t41-50
S_hi,4,46,84.35076691846285,24.96058530610222,0.29591414776619895,-0.13055045309683194,-0.14795707388309948,0.8823535750644781,0.010301730710915516,73.29734845920211,t41-50
S_hi,4,47,84.7841331157667,24.943470655912254,0.2941997486941775,-0.1175156187776655,-0.14709987434708874,0.79888320298889,0.017407361107657282,125.13019078308844,t41-50
S_hi,4,48,85.51888340580189,25.308159162084657,0.2959365014390221,-0.13620630998384,-0.14796825071951106,0.9205103751752326,0.0069615751828952105,50.913336823755344,t41-50
S_hi,4,49,85.81604020111213,24.886826850855552,0.29000204148936054,-0.12610548176649422,-0.14500102074468027,0.8696868554362968,0.010959489757431481,80.70998697687901,t41-50
S_hi,4,50,86.28500879513064,25.36430418796543,0.2939595712180866,-0.13172085443811032,-0.1469797856090433,0.8961834710283172,0.008971017728507502,66.79014869600269,t41-50
S_hi,5,2,24.738715963041425,26.461418556317405,1.0696358936272046,-0.09807698096188426,-0.5348179468136023,0.18338386276342852,0.9343076265848216,571.8000677662192,t2-5
S_hi,5,3,34.40645484885445,28.66121497377588,0.8330185454933653,-0.1482304747268665,-0.41650927274668265,0.35588757424139994,0.4469624282263511,529.1159708430027,t2-5
S_hi,5,4,41.38743898949611,30.158863588049662,0.7286960566877261,-0.17250390624226347,-0.36434802834386304,0.473459145713994,0.27959211054830846,478.918947667722,t2-5
S_hi,5,5,46.81708079085009,32.975008566663575,0.7043371352856369,-0.17576735835587123,-0.35216856764281845,0.49910007452493765,0.248491844820181,544.6541300219642,t2-5
S_hi,5,6,52.3115014485242,30.164316688187395,0.5766287690646735,-0.20112469258716195,-0.28831438453233676,0.697588130794786,0.10055216948294846,275.160326406286,t6-10
S_hi,5,7,54.87853414774519,29.4579196723437,0.536784010903725,-0.1995829164817897,-0.2683920054518625,0.7436246699888606,0.0738712375279739,222.4745718043282,t6-10
S_hi,5,8,56.86939495026796,27.65694724462718,0.4863239228905646,-0.19900190722867758,-0.2431619614452823,0.8183924247274101,0.04295218160335845,138.912856706997,t6-10
S_hi,5,9,58.07788683067386,27.426558494467383,0.47223754153503456,-0.19845559093259832,-0.23611877076751728,0.8404905306236659,0.035571934903268015,119.98559269808447,t6-10
S_hi,5,10,59.1018318786706,26.470218050800796,0.4478747478613044,-0.18842301983630047,-0.2239373739306522,0.8414094375093029,0.031811964770929735,111.12003696128477,t6-10
S_hi,5,11,60.03454479194399,25.636256792151485,0.4270250883220089,-0.1765397145086056,-0.21351254416100446,0.8268353281176839,0.03157665169566043,113.80688084971825,t11-20
S_hi,5,12,60.9750231588775,29.332311309886457,0.48105453332026976,-0.1558813929550518,-0.24052726666013488,0.6480820038391417,0.08143856254537046,302.78478451554065,t11-20
S_hi,5,13,63.40929138337053,25.438825225570074,0.40118450578114423,-0.18429115224874054,-0.20059225289057211,0.9187351435215985,0.013079498009363782,52.58923772439039,t11-20
S_hi,5,14,63.82262507501222,24.802666678804606,0.38861871710311907,-0.16961990482133008,-0.19430935855155954,0.8729373926491648,0.019189567669237184,78.165393152653,t11-20
S_hi,5,15,64.43207946836911,25.141776363683324,0.39020588146663626,-0.1710096127067639,-0.19510294073331813,0.8765096623556953,0.0188027166001328,78.05934380089002,t11-20
S_hi,5,16,65.03500756069089,25.715410984188825,0.395408749052441,-0.16734930849605226,-0.1977043745262205,0.846462345090182,0.02400531737278616,101.53174310787108,t11-20
S_hi,5,17,65.81097136136947,25.236108402372547,0.3834635453684543,-0.16073675260546166,-0.19173177268422714,0.8383417644095287,0.02377092057633967,102.95385262120817,t11-20
S_hi,5,18,66.5885711225898,25.073418095566673,0.37654236564719823,-0.16256986573865057,-0.18827118282359911,0.8634877802354414,0.019355269470830563,85.8219965431399,t11-20
S_hi,5,19,67.22990257832701,24.431071361842843,0.3633959060609842,-0.15119598562405212,-0.1816979530304921,0.8321281726199677,0.02216858016461172,100.19887432443193,t11-20
S_hi,5,20,67.97101349116234,25.276354948697414,0.37186961986353007,-0.1541812228789216,-0.18593480993176503,0.8292219350185344,0.023616388693288776,109.10910145497382,t11-20
S_hi,5,21,68.7689448550052,24.89830773195104,0.36205743427425685,-0.15115416429564216,-0.18102871713712843,0.8349734046954748,0.021632607903758455,102.30423221948149,t21-30
S_hi,5,22,69.50879087345879,24.846025023267565,0.357451549811878,-0.14551952465726492,-0.178725774905939,0.814205588051583,0.02373925122965921,114.69552782336268,t21-30
S_hi,5,23,70.32899499149401,25.059023432736584,0.3563114109019667,-0.13480222661795024,-0.17815570545098336,0.7566539970006118,0.03089467842101315,152.81025545704415,t21-30
S_hi,5,24,71.40712703904727,25.529380315742035,0.3575186591918466,-0.15286229084310501,-0.1787593295959233,0.8551290228523609,0.018517349143893774,94.41955205088198,t21-30
S_hi,5,25,72.06522978539316,27.418374337109107,0.3804660641305069,-0.14158689871451913,-0.19023303206525344,0.7442813541759257,0.03701640578224333,192.2409034747261,t21-30
S_hi,5,26,73.3869078752896,26.349269866174573,0.3590459201653698,-0.14844719583257635,-0.1795229600826849,0.8268981068728165,0.022315252740044658,120.18187865933032,t21-30
S_hi,5,27,74.20121377818272,25.444839457659437,0.34291675515880776,-0.14061106595526116,-0.17145837757940388,0.8200886299075292,0.021156120015047186,116.48179137020998,t21-30
S_hi,5,28,74.98201062605472,25.5612294084259,0.34089815937189466,-0.14240692615691516,-0.17044907968594733,0.835480757181559,0.01911903704574229,107.49299864352542,t21-30
S_hi,5,29,75.69540881829828,25.072445593122946,0.33122808879079657,-0.15006865199509942,-0.16561404439539829,0.9061348181124982,0.010298141228507932,59.0062372570992,t21-30
S_hi,5,30,76.0841715038444,24.46717393631388,0.3215803425693818,-0.14269531804386118,-0.1607901712846909,0.8874629394554756,0.011637898207857406,67.36947856910592,t21-30
S_hi,5,31,76.52562075537521,24.24800763921485,0.3168612995212019,-0.1395750395826419,-0.15843064976060095,0.8809850858627979,0.011949226288506615,69.97670806582119,t31-40
S_hi,5,32,76.9814740055121,24.03150046421328,0.3121725165004317,-0.13709391382873232,-0.15608625825021585,0.8783214830415267,0.0118577759045949,70.27092713605725,t31-40
