condition,seed,update,valid,residual_ratio,mean_residual_ratio,loss,initial_loss,teacher_variance,net_force_ratio,negative_force_rms_ratio,force_rms_ratio,down_fraction,force_mean,self_mean,rest_mean
Kc,0,4300,True,0.893995919120324,0.004537127854043518,0.05811353303490556,0.07271201946002304,0.58984375,4.2755806813175595e-05,0.0034958511506499824,0.004972364229060559,0.48484848484848486,4.230021878626587e-06,11.561579811494939,-11.561575581473061
Kc,1,4300,True,0.5869313764335786,0.0014960308201272898,0.03711469504553683,0.10773857890948528,1.2177734375,-5.186374237508076e-05,0.0007615600652152603,0.001044146410118081,0.5172413793103449,-4.199181276640064e-05,14.545523538469828,-14.545565530282598
Kc,2,4300,True,0.9236377192109478,0.0007783299488109306,0.03125181481307616,0.03663295241356424,0.7724609375,-0.00028716319858703516,0.00795922269843051,0.011002151432258347,0.5,-4.324043197648515e-05,12.721918379657783,-12.721961620089758
Kc,3,4300,True,0.6742502560872256,6.635829790423889e-05,0.08999108421227395,0.19795079217108197,1.2880859375,6.582541786942686e-07,8.318585185543811e-06,1.2280942027407192e-05,0.5,6.856168072430104e-07,15.430661019998649,-15.430660334381843
Kc,4,4300,True,0.5928252611186455,9.068460234721733e-05,0.004498806111101311,0.012800999301420856,1.3583984375,0.00011570665266963411,0.0018597940478662235,0.0026853987965737777,0.4583333333333333,1.918696495766956e-05,14.762776076340478,-14.762756889375519
Kc,5,4300,True,0.8715189802829164,0.0012578579727839196,0.09438281002584384,0.12426224732878074,1.62109375,0.001633350927887386,0.008492135510843699,0.014095386420019056,0.5172413793103449,0.0003825590755990849,13.133035771016015,-13.132653211940418
Kc,6,4300,True,0.4405995542727063,0.000909646228768121,0.10464029102886584,0.5390273875758403,0.80859375,-5.701868603176379e-05,0.0008264807978650245,0.0011520125302879405,0.5277777777777778,-0.00012042431036297459,13.125784158501538,-13.125904582811906
Kc,7,4300,True,0.7909123021118831,0.0016679411276891792,0.026105492150490524,0.0417325789444277,1.77734375,-0.015579610857991526,0.12247492158285928,0.16361255814604658,0.5405405405405406,-0.00013836100803362535,11.440848231665495,-11.440986592673532
Kc,8,4300,True,0.584093117746847,0.0013121906285462176,0.046306544804414596,0.1357307343820192,1.2255859375,-0.00013830482541227904,0.0021165471348803737,0.0028685470867359543,0.5217391304347826,-0.00010706793011907986,12.320009105063168,-12.320116172993286
Kc,9,4300,True,0.9027110426540874,0.00021200082579304923,0.0458911167745368,0.05631591130710671,0.65234375,-7.862559837218103e-05,0.0022035361908416757,0.0030095683766922453,0.5,-5.044928313634411e-06,11.810777522807996,-11.810782567736311
KU,0,4300,True,0.8639132318371777,0.0020908204744947427,0.05426833012159954,0.07271201946002304,0.58984375,7.750434002185058e-05,0.006337002069211591,0.009013508027242982,0.48484848484848486,7.66784861325348e-06,11.561579811494939,-11.561572143646327
KU,1,4300,True,0.5828333251369636,0.001356795200562756,0.03659822261317658,0.10773857890948528,1.2177734375,-6.205432790760313e-05,0.0009111972226460218,0.0012493082980480096,0.5172413793103449,-5.0242685921039705e-05,14.545523538469828,-14.545573781155749
KU,2,4300,True,0.9092298001735418,0.001044497244950598,0.030284418882287986,0.03663295241356424,0.7724609375,-0.00025226166571121986,0.006991866595552891,0.00966496076226021,0.5,-3.798503237926153e-05,12.721918379657783,-12.721956364690163
KU,3,4300,True,0.667597708243779,0.00042735072437116646,0.08822403533547726,0.19795079217108197,1.2880859375,-3.138135149515205e-05,0.00043070849475618104,0.0005854768126474533,0.5,-3.2685826714774115e-05,15.430661019998649,-15.430693705825364
KU,4,4300,True,0.5482357641968918,0.00048313649756198695,0.0038474997527367227,0.012800999301420856,1.3583984375,8.564092841977258e-05,0.0013765370033095704,0.0019876129920772174,0.4583333333333333,1.4201339807349729e-05,14.762776076340478,-14.762761875000669
KU,5,4300,True,0.8465260282536617,0.0010377609990482686,0.08904711133964639,0.12426224732878074,1.62109375,0.000974313335506669,0.0050656602533336635,0.008408066339979507,0.5172413793103449,0.0002282010574772153,13.133035771016015,-13.132807569958539
KU,6,4300,True,0.4362960952598558,0.00040955428602834485,0.10260617173867452,0.5390273875758403,0.80859375,-4.619366691059849e-06,6.695731056184859e-05,9.333025154472726e-05,0.5277777777777778,-9.756170946743412e-06,13.125784158501538,-13.125793914672487
KU,7,4300,True,0.7807940091902705,0.0010480330878706277,0.025441819580015294,0.0417325789444277,1.77734375,-0.009436454431740357,0.07418214916162572,0.09909890968898412,0.5405405405405406,-8.380423358066376e-05,11.440848231665495,-11.440932035899076
KU,8,4300,True,0.5697500803447421,0.0007188054967474229,0.04406025325112428,0.1357307343820192,1.2255859375,-7.861626554782756e-05,0.0012031035873422264,0.0016305610367175589,0.5217391304347826,-6.086035538388757e-05,12.320009105063168,-12.320069965418552
KU,9,4300,True,0.8969494812764471,0.000457573277376638,0.04530718528035481,0.05631591130710671,0.65234375,4.99461561781992e-05,0.0013021545039271266,0.0019117994048159076,0.5,3.204742255414822e-06,11.810777522807996,-11.810774318065743
KUc,0,4300,True,0.8638636670505915,0.0023815099090760032,0.05426210329015018,0.07271201946002304,0.58984375,9.826700416344243e-05,0.008034623719699065,0.011428139773732825,0.48484848484848486,9.721991199341801e-06,11.561579811494939,-11.561570089503741
KUc,1,4300,True,0.5828305062211863,0.0016585242119683213,0.03659786859410043,0.10773857890948528,1.2177734375,-8.295887269865194e-05,0.0012181566853710474,0.0016701688915791483,0.5172413793103449,-6.716818513558016e-05,14.545523538469828,-14.545590706654966
KUc,2,4300,True,0.9092054070164438,0.0012303981609262347,0.03028279394065546,0.03663295241356424,0.7724609375,-0.00027221363717433173,0.007544869852686487,0.010429385355972804,0.5,-4.098935838305473e-05,12.721918379657783,-12.721959369016167
KUc,3,4300,True,0.6675868538526563,0.00012320005314946303,0.08822116651076672,0.19795079217108197,1.2880859375,-6.4678396823672175e-06,8.877098535246587e-05,0.00012066944161191158,0.5,-6.736697975211606e-06,15.430661019998649,-15.430667756696623
KUc,4,4300,True,0.5482307178966593,0.00044990912948205574,0.0038474289235394758,0.012800999301420856,1.3583984375,8.190225377546239e-05,0.0013164439603429246,0.0019008432847269718,0.4583333333333333,1.3581377015812391e-05,14.762776076340478,-14.76276249496346
KUc,5,4300,True,0.8465045893581229,0.0010526427865102587,0.08904260102931924,0.12426224732878074,1.62109375,0.0009832558451111932,0.005112154244350604,0.008485237832209674,0.5172413793103449,0.0002302955481034689,13.133035771016015,-13.132805475467912
KUc,6,4300,True,0.4362917294859401,0.00036534408370845643,0.10260411830243334,0.5390273875758403,0.80859375,-7.058920968836519e-06,0.00010231843348930068,0.00014261930557079406,0.5277777777777778,-1.4908545754725502e-05,13.125784158501538,-13.125799067047296
KUc,7,4300,True,0.7807677981638853,0.00129458272773401,0.025440111459811073,0.0417325789444277,1.77734375,-0.0110738608509198,0.08705417944634766,0.11629447737091077,0.5405405405405406,-9.834588065923547e-05,11.440848231665495,-11.440946577546157
KUc,8,4300,True,0.5697353592386742,0.0011062082286994854,0.044057976437818044,0.1357307343820192,1.2255859375,-0.00010688385122605962,0.0016356964292686554,0.0022168522257966115,0.5217391304347826,-8.274355345026067e-05,12.320009105063168,-12.320091848616617
KUc,9,4300,True,0.8969442068787817,0.00040639235237263584,0.04530665243560793,0.05631591130710671,0.65234375,3.4670277058675276e-05,0.0009038945312081817,0.001327081403603461,0.5,2.2245816374829147e-06,11.810777522807996,-11.810775298226359
all,0,4400,True,0.8567548858475964,0.0005701077854355772,0.053372726164038084,0.07271201946002304,0.58984375,-1.9312947168345218e-05,0.0020702438886101705,0.0029168332668475603,0.5151515151515151,-1.910715646644863e-06,11.558324657403649,-11.558326568119297
all,1,4400,True,0.579020984996271,0.0009077019166894582,0.03612100709451717,0.10773857890948528,1.2177734375,-3.8033673965705774e-05,0.0005497154046388249,0.0007528647807895286,0.5172413793103449,-3.079420887979753e-05,14.537754473223371,-14.537785267432252
all,2,4400,True,0.903951089810889,9.486779225268513e-05,0.02993379548910543,0.03663295241356424,0.7724609375,-0.0001298419149709285,0.0034288940668725414,0.00473363695808074,0.5,-1.955132314872635e-05,12.7295774044621,-12.729596955785247
all,3,4400,True,0.6633091786509099,0.00027367372809085,0.08709420474891287,0.19795079217108197,1.2880859375,2.6633013937457092e-05,0.00032299237528566433,0.00047782941223616337,0.5,2.7740107961455038e-05,15.441771102443669,-15.441743362335705
all,4,4400,True,0.5406922808030973,0.00030840233469887906,0.003742348368170914,0.012800999301420856,1.3583984375,6.225150810525947e-05,0.0010007687809609196,0.0014449459833920932,0.4583333333333333,1.0322807522468043e-05,14.769008441799231,-14.768998118991709
all,5,4400,True,0.839682283563493,0.0005429780532635617,0.087613127592548,0.12426224732878074,1.62109375,0.0005697575982821748,0.003028710956145637,0.005011696360256036,0.5172413793103449,0.00013344709724829665,13.114779759726792,-13.114646312629544
all,6,4400,True,0.43537279413152324,0.00013623396218219835,0.10217235556035212,0.5390273875758403,0.80859375,-1.3781927819264187e-05,0.00021426000908271074,0.0002996415274517972,0.5277777777777778,-2.9107635910491085e-05,13.11445276391772,-13.11448187155363
all,7,4400,True,0.7732957947216624,3.236499027667586e-05,0.024955514067038838,0.0417325789444277,1.77734375,-0.0021461956461309847,0.016725055930719827,0.02232749829288008,0.5405405405405406,-1.9060154694668845e-05,11.44063943953578,-11.440658499690475
all,8,4400,True,0.5634062384126983,7.522075850512407e-05,0.04308454410281859,0.1357307343820192,1.2255859375,-2.0189255239584113e-05,0.00029058364195839564,0.0003926676921860076,0.5217391304347826,-1.562940239217528e-05,12.350690891533034,-12.350706520935427
all,9,4400,True,0.8929195514727568,2.7496428612536084e-05,0.044900975990040295,0.05631591130710671,0.65234375,-9.686132287022892e-05,0.002779341512375062,0.003798153442799593,0.5,-6.215004278008741e-06,11.83346502800175,-11.833471243006027
K,0,4400,True,0.8928461859141398,0.004920250596174902,0.05796415406546461,0.07271201946002304,0.58984375,6.869005552954141e-05,0.005616318052669073,0.007988434799040638,0.48484848484848486,6.795812297582382e-06,11.561579811494939,-11.561573015682642
K,1,4400,True,0.5857749571594999,0.0018481056175223413,0.036968586426832505,0.10773857890948528,1.2177734375,-7.595432180667869e-05,0.0011153028227338868,0.0015291498225067511,0.5172413793103449,-6.149690543036187e-05,14.545523538469828,-14.545585035375263
K,2,4400,True,0.9231954006540047,0.0007511447359228684,0.031221889773312427,0.03663295241356424,0.7724609375,-0.0002914472355827356,0.008077962163184117,0.01116628675321904,0.5,-4.388551327941257e-05,12.721918379657783,-12.721962265171062
K,3,4400,True,0.6727335110262175,4.550661747397091e-06,0.0895866646121393,0.19795079217108197,1.2880859375,5.864048698887193e-06,7.410600678698888e-05,0.00010940461063201765,0.5,6.107808315662687e-06,15.430661019998649,-15.430654912190331
K,4,4400,True,0.5890159044075908,0.0007463158733168993,0.004441175313627962,0.012800999301420856,1.3583984375,3.090022351093392e-05,0.000496670247020724,0.0007171534316790083,0.4583333333333333,5.124005335987403e-06,14.762776076340478,-14.76277095233514
K,5,4400,True,0.8696797281946472,0.0014698428802156773,0.09398485976117038,0.12426224732878074,1.62109375,0.0017731671441028214,0.009219069468784103,0.015301963378891205,0.5172413793103449,0.00041530645493802545,13.133035771016015,-13.132620464561079
K,6,4400,True,0.4401589632101128,0.0009226355711003639,0.10443111911653224,0.5390273875758403,0.80859375,-5.720573128717202e-05,0.000829192002255827,0.0011557916155836246,0.5277777777777778,-0.00012081935271587369,13.125784158501538,-13.125904977854256
K,7,4400,True,0.7887286674632011,0.0016282925992422822,0.02596154151399652,0.0417325789444277,1.77734375,-0.015311134585519713,0.12036436755698739,0.16079309813892415,0.5405405405405406,-0.0001359766963822688,11.440848231665495,-11.44098420836188
K,8,4400,True,0.5816988845752804,0.0008298882487040998,0.04592769618054966,0.1357307343820192,1.2255859375,-0.00010273253327435669,0.001572166757831224,0.002130750739597753,0.5217391304347826,-7.952983318395713e-05,12.320009105063168,-12.32008863489635
K,9,4400,True,0.9017593976421425,0.00010519110793237842,0.04579441023036103,0.05631591130710671,0.65234375,-0.00011111155889563026,0.0031139774617482854,0.004253040242116668,0.5,-7.129355592197997e-06,11.810777522807996,-11.810784652163587
Kc,0,4400,True,0.8926219052877481,0.004488245521585252,0.05793503683525317,0.07271201946002304,0.58984375,3.9465719956080385e-05,0.0032268431542540558,0.004589737600818186,0.48484848484848486,3.9045189721113055e-06,11.561579811494939,-11.561575906975968
Kc,1,4400,True,0.5857563492162937,0.0014859039600459308,0.03696623774865143,0.10773857890948528,1.2177734375,-5.1240994576939914e-05,0.0007524157221338209,0.0010316089446738086,0.5172413793103449,-4.148760100414294e-05,14.545523538469828,-14.545565026070834
Kc,2,4400,True,0.9232128438982862,0.0007088267071404296,0.031223069623634275,0.03663295241356424,0.7724609375,-0.0002959331210254914,0.00820229620533974,0.011338155541392392,0.5,-4.4560988498020695e-05,12.721918379657783,-12.72196294064628
Kc,3,4400,True,0.6727292141237727,0.00013338851374756518,0.08958552019485513,0.19795079217108197,1.2880859375,-4.811047356081537e-06,6.603153995001087e-05,8.975893444130668e-05,0.5,-5.011035302980705e-06,15.430661019998649,-15.43066603103395
Kc,4,4400,True,0.5890018999192156,4.1098225786778744e-05,0.004440964128672873,0.012800999301420856,1.3583984375,0.00010176145535405737,0.0016356479476599165,0.0023617491599694862,0.4583333333333333,1.687451354672335e-05,14.762776076340478,-14.76275920182693
Kc,5,4400,True,0.8696416990321506,0.001435543054755417,0.09397664044262576,0.12426224732878074,1.62109375,0.0017538247532397778,0.00911850430455157,0.015135043662591276,0.5172413793103449,0.0004107761320036803,13.133035771016015,-13.132624994884011
Kc,6,4400,True,0.4401036101257477,0.0009699447759931004,0.10440485487313227,0.5390273875758403,0.80859375,-5.4006076223784755e-05,0.0007828132858433188,0.001091145392000574,0.5277777777777778,-0.00011406163377803005,13.125784158501538,-13.12589822013532
Kc,7,4400,True,0.788693972100689,0.001638076964919671,0.025959257521237202,0.0417325789444277,1.77734375,-0.015370370750188543,0.12083003673761132,0.16141517917320428,0.5405405405405406,-0.0001365027669966334,11.440848231665495,-11.440984734432496
Kc,8,4400,True,0.5816733610715275,0.0008544449412944676,0.04592366588226472,0.1357307343820192,1.2255859375,-0.0001042532861313435,0.0015954395908124727,0.0021622923084805225,0.5217391304347826,-8.070711575623824e-05,12.320009105063168,-12.320089812178923
Kc,9,4400,True,0.9017599553930787,0.00035392699369874375,0.04579446687935884,0.05631591130710671,0.65234375,-3.539975220744321e-05,0.0009921022764965324,0.0013550036755456555,0.5,-2.2713876384330344e-06,11.810777522807996,-11.810779794195636
KU,0,4400,True,0.8621087878713778,0.0020077812676549574,0.05404186780854041,0.07271201946002304,0.58984375,7.231486076796504e-05,0.005912693691636214,0.008409988109538712,0.48484848484848486,7.154430380297809e-06,11.561579811494939,-11.561572657064557
KU,1,4400,True,0.5816355690836505,0.0017241389017948474,0.036447954266125175,0.10773857890948528,1.2177734375,-8.758738963016831e-05,0.0012861211918797555,0.0017633524745004213,0.5172413793103449,-7.091569365451295e-05,14.545523538469828,-14.545594454163485
KU,2,4400,True,0.908397484240184,0.0012107997258850088,0.030228999081073835,0.03663295241356424,0.7724609375,-0.00026931252862388106,0.0074644606319406925,0.010318234499071988,0.5,-4.055251554403704e-05,12.721918379657783,-12.721958932173326
KU,3,4400,True,0.6659369546952102,8.392860349221773e-05,0.08778563917482315,0.19795079217108197,1.2880859375,-3.126832026900249e-06,4.2915714317452185e-05,5.833680072944476e-05,0.5,-3.256809695186528e-06,15.430661019998649,-15.430664276808342
KU,4,4400,True,0.5436091230777796,0.0003568283401337053,0.0037828345517163815,0.012800999301420856,1.3583984375,7.21282285066187e-05,0.0011593425871783587,0.0016740010497385007,0.4583333333333333,1.19606069390552e-05,14.762776076340478,-14.762764115733537
KU,5,4400,True,0.8441881154992612,0.0009429125441438942,0.08855593471564346,0.12426224732878074,1.62109375,0.0009164788384198603,0.004764966521155765,0.007908969929693407,0.5172413793103449,0.00021465521661380413,13.133035771016015,-13.132821115799402
KU,6,4400,True,0.43573042909038323,0.0003024346909576805,0.10234028251694487,0.5390273875758403,0.80859375,-1.061367053740182e-05,0.00015384421326620676,0.00021443990211603956,0.5277777777777778,-2.2416229552789266e-05,13.125784158501538,-13.125806574731094
KU,7,4400,True,0.778332494981348,0.0015531714242729667,0.02528165778593497,0.0417325789444277,1.77734375,-0.012796482260975052,0.10059610446851808,0.1343849481910969,0.5405405405405406,-0.00011364431377980933,11.440848231665495,-11.440961875979276
KU,8,4400,True,0.5670413102309811,0.0013733012163674129,0.043642296712469275,0.1357307343820192,1.2255859375,-0.0001268728319809526,0.00194159768629163,0.002631438863250224,0.5217391304347826,-9.821791443684777e-05,12.320009105063168,-12.320107322977606
KU,9,4400,True,0.8958482875986907,0.00041697408488990475,0.04519600541886166,0.05631591130710671,0.65234375,3.716344680053198e-05,0.0009688943721753552,0.0014225129801938565,0.5,2.384553235560313e-06,11.810777522807996,-11.810775138254764
KUc,0,4400,True,0.8620577676513762,0.002355025442085081,0.054035471524367676,0.07271201946002304,0.58984375,9.709333106924984e-05,0.007938660463648878,0.011291645328996692,0.48484848484848486,9.605874506971021e-06,11.561579811494939,-11.561570205620432
KUc,1,4400,True,0.5816222543359061,0.0017283868282105073,0.03644628555881778,0.10773857890948528,1.2177734375,-8.798565139199964e-05,0.0012919692128559076,0.0017713704764774772,0.5172413793103449,-7.123814885286504e-05,14.545523538469828,-14.545594776618682
KUc,2,4400,True,0.9083748082127526,0.0011262071289287754,0.030227489906800124,0.03663295241356424,0.7724609375,-0.000260586273000734,0.007222597426035958,0.009983903406944088,0.5,-3.923853427993801e-05,12.721918379657783,-12.721957618192063
KUc,3,4400,True,0.6659239720950577,1.99060641663528e-05,0.08778221640413807,0.19795079217108197,1.2880859375,1.9073676979308157e-06,2.4104063732494297e-05,3.558545145851205e-05,0.5,1.986654082299657e-06,15.430661019998649,-15.430659033344568
KUc,4,4400,True,0.5436046627348596,0.00035757679191013536,0.0037827724752376277,0.012800999301420856,1.3583984375,7.192031275741723e-05,0.0011560006836326237,0.0016691755994310987,0.4583333333333333,1.1926129472962854e-05,14.762776076340478,-14.762764150211005
KUc,5,4400,True,0.8441702620016865,0.0007214012852899274,0.08855218906602286,0.12426224732878074,1.62109375,0.0007888434522988533,0.004101363264554657,0.006807510312211833,0.5172413793103449,0.00018476079864488667,13.133035771016015,-13.13285101021737
KUc,6,4400,True,0.43571954679787145,0.00031644651406456626,0.10233517071887642,0.5390273875758403,0.80859375,-9.769704051164124e-06,0.00014161099388739913,0.00019738829965104123,0.5277777777777778,-2.063375981965618e-05,13.125784158501538,-13.125804792261363
KUc,7,4400,True,0.77832060839508,0.0012152876295238493,0.02528088559586577,0.0417325789444277,1.77734375,-0.010533769580332645,0.08280839714692757,0.11062259536958753,0.5405405405405406,-9.354938263950033e-05,11.440848231665495,-11.440941781048137
KUc,8,4400,True,0.5670309147705053,0.0007387899587456346,0.04364069655528942,0.1357307343820192,1.2255859375,-8.002260585977567e-05,0.001224625508569714,0.001659729602548504,0.5217391304347826,-6.194906610525576e-05,12.320009105063168,-12.320071054129274
KUc,9,4400,True,0.8958430180756598,0.0003964509271220572,0.045195473720148156,0.05631591130710671,0.65234375,3.1171572204867e-05,0.0008126792179211775,0.001193160750465668,0.5,2.000090943059499e-06,11.810777522807996,-11.810775522717055
all,0,4500,True,0.8549104957432617,0.00047744243366335107,0.053143175867969523,0.07271201946002304,0.58984375,-2.3717946275292184e-05,0.0025619802174763873,0.0036098352290673554,0.5151515151515151,-2.3465217741993135e-06,11.558259776067397,-11.558262122589174
all,1,4500,True,0.5777296083045215,0.0007479981015025808,0.03596006712406893,0.10773857890948528,1.2177734375,-2.7078506756878313e-05,0.0003910927667535478,0.0005356003857885911,0.5172413793103449,-2.1924287250718826e-05,14.537623113528806,-14.537645037816054
all,2,4500,True,0.9030636240414398,0.0001533998284573901,0.02987504855297014,0.03663295241356424,0.7724609375,-0.00013565969684073995,0.0035803134191916635,0.0049425846618154435,0.5,-2.042735253700942e-05,12.729735057025879,-12.729755484378417
all,3,4500,True,0.6616034372612757,0.00017192166051997255,0.08664684421580483,0.19795079217108197,1.2880859375,1.7755462548182894e-05,0.00021532319967065724,0.0003185448945961604,0.5,1.8493530215874336e-05,15.441884842333506,-15.441866348803293
all,4,4500,True,0.5360813417397988,0.00025596580697487476,0.003678792205952799,0.012800999301420856,1.3583984375,5.6076635066960435e-05,0.0009015934068201089,0.001301746430506982,0.4583333333333333,9.29886404237984e-06,14.769117219979783,-14.769107921115738
all,5,4500,True,0.8373212562566523,0.0003214944016570691,0.08712111729431338,0.12426224732878074,1.62109375,0.0004410770362926066,0.0023457285654278665,0.0038812957139946233,0.5172413793103449,0.00010330788098938009,13.114468985302171,-13.114365677421183
all,6,4500,True,0.4348039747493459,0.00017454252844883577,0.10190555133512999,0.5390273875758403,0.80859375,-1.1782089321135312e-05,0.00018318967861512123,0.0002561913273375813,0.5277777777777778,-2.488394734915987e-05,13.114379227392106,-13.114404111339455
all,7,4500,True,0.7707459195262759,1.641818414287134e-05,0.024791208160084066,0.0417325789444277,1.77734375,-0.0018222501983459261,0.014198321789667196,0.018954139389122004,0.5405405405405406,-1.618322669486237e-05,11.4406606980736,-11.440676881300293
all,8,4500,True,0.5606812972121756,0.0007624016752067536,0.04266879103123248,0.1357307343820192,1.2255859375,-8.584133014077006e-05,0.001234104489699431,0.001667559866157612,0.5217391304347826,-6.645359993364951e-05,12.351261888020371,-12.351328341620304
all,9,4500,True,0.8917555024809364,3.485062518540772e-05,0.04478398254530115,0.05631591130710671,0.65234375,-9.89726017285026e-05,0.0028399480588115152,0.0038809826526102387,0.5,-6.350472251678894e-06,11.833963629087638,-11.833969979559887
K,0,4500,True,0.8914915386680842,0.004748842044855795,0.05778839833962541,0.07271201946002304,0.58984375,5.670979696157163e-05,0.004636773896643972,0.00659516886399108,0.48484848484848486,5.610552104141259e-06,11.561579811494939,-11.561574200942834
K,1,4500,True,0.58461460422434,0.0018703884158752801,0.036822270437670196,0.10773857890948528,1.2177734375,-7.760728140408188e-05,0.001139574654290019,0.0015624280193869474,0.5172413793103449,-6.283523480548868e-05,14.545523538469828,-14.545586373704635
K,2,4500,True,0.9227766828695241,0.0007492444539044624,0.03119357464994813,0.03663295241356424,0.7724609375,-0.0002932557614893108,0.008128088573939986,0.011235577233305804,0.5,-4.415783731614764e-05,12.721918379657783,-12.721962537495099
K,3,4500,True,0.6712172649954454,0.00018158778937196952,0.08918328840000642,0.19795079217108197,1.2880859375,-8.406062487121604e-06,0.00011537305909893443,0.00015683055182106112,0.5,-8.755489764361042e-06,15.430661019998649,-15.430669775488413
K,4,4500,True,0.585238107169653,4.0135549576729646e-05,0.004384388883045215,0.012800999301420856,1.3583984375,0.00010149751713807472,0.0016314055751449916,0.002355623502099313,0.4583333333333333,1.683074619900214e-05,14.762776076340478,-14.762759245594276
K,5,4500,True,0.8678342390828231,0.0011210242461813901,0.09358640502313728,0.12426224732878074,1.62109375,0.0015839723045874571,0.00823540564756547,0.013669261963591754,0.5172413793103449,0.0003709937468253049,13.133035771016015,-13.132664777269191
K,6,4500,True,0.4396692454066457,0.001050702664204557,0.10419886971326646,0.5390273875758403,0.80859375,-5.03288801268151e-05,0.0007295126544952637,0.0010168508707680975,0.5277777777777778,-0.00010629534109635889,13.125784158501538,-13.125890453842636
K,7,4500,True,0.7865253487637778,0.0014500308885632355,0.02581669663694848,0.0417325789444277,1.77734375,-0.014134952718841045,0.1111181300737993,0.14844117704112775,0.5405405405405406,-0.00012553113967434527,11.440848231665495,-11.440973762805168
K,8,4500,True,0.5792885031359292,0.0009419621417914994,0.04554786424621047,0.1357307343820192,1.2255859375,-0.00011061258773712369,0.001692759127953888,0.0022941890520724235,0.5217391304347826,-8.563013458731783e-05,12.320009105063168,-12.320094735197754
K,9,4500,True,0.9008170281664916,0.00013583689901124272,0.045698746785966866,0.05631591130710671,0.65234375,-0.00018383472674475204,0.005152093998673115,0.0070366800584426735,0.5,-1.1795560697595722e-05,11.810777522807996,-11.810789318368695
Kc,0,4500,True,0.8912639545356531,0.004691020818812786,0.05775889712012149,0.07271201946002304,0.58984375,5.409979461462579e-05,0.004423371779185331,0.006291633899391676,0.48484848484848486,5.352332978980336e-06,11.561579811494939,-11.56157445916196
Kc,1,4500,True,0.5846153623614064,0.0013474178396065167,0.03682236594108727,0.10773857890948528,1.2177734375,-4.194689365329552e-05,0.0006159424214926635,0.0008444955265074381,0.5172413793103449,-3.3962572382120004e-05,14.545523538469828,-14.545557501042214
Kc,2,4500,True,0.9227946204604902,0.0007905219591027255,0.03119478738761603,0.03663295241356424,0.7724609375,-0.00028926065978232643,0.008017357448415561,0.011082511958285376,0.5,-4.35562632828105e-05,12.721918379657783,-12.721961935921064
Kc,3,4500,True,0.671219259958059,0.00015196370566797124,0.0891838185341367,0.19795079217108197,1.2880859375,-6.237954400660376e-06,8.561581392314099e-05,0.00011638050899440306,0.5,-6.497256710761678e-06,15.430661019998649,-15.430667517255358
Kc,4,4500,True,0.5852421536242398,0.00029790081590189024,0.00438444951235702,0.012800999301420856,1.3583984375,7.548465012335501e-05,0.0012132915417191448,0.0017518991684933468,0.4583333333333333,1.2517182922005445e-05,14.762776076340478,-14.762763559157555
Kc,5,4500,True,0.8677985124646511,0.0016041911244257419,0.09357869973384268,0.12426224732878074,1.62109375,0.00186617461165654,0.00970263488298958,0.01610459321962787,0.5172413793103449,0.0004370904146515596,13.133035771016015,-13.132598680601365
Kc,6,4500,True,0.43961610105851884,0.0009022516252828536,0.10417368147737782,0.5390273875758403,0.80859375,-5.829436266959274e-05,0.0008449716176090023,0.00117778645763796,0.5277777777777778,-0.000123118558337597,13.125784158501538,-13.125907277059879
Kc,7,4500,True,0.7864877712134474,0.0015311718045329808,0.025814229825054817,0.0417325789444277,1.77734375,-0.014654127798628899,0.11519948536337224,0.1538934032683405,0.5405405405405406,-0.0001301418830388715,11.440848231665495,-11.440978373548536
Kc,8,4500,True,0.5792696664323245,0.000442028257765318,0.04554490213781483,0.1357307343820192,1.2255859375,-7.36991930628748e-05,0.0011278551956175234,0.0015285772201012206,0.5217391304347826,-5.705383040082915e-05,12.320009105063168,-12.320066158893567
Kc,9,4500,True,0.900816273350452,0.00046944967837191977,0.04569867020186259,0.05631591130710671,0.65234375,-6.981074355954542e-07,1.95649385357482e-05,2.6721603463517215e-05,0.5,-4.479332482944031e-08,11.810777522807996,-11.810777567601324
KU,0,4500,True,0.8603263636568338,0.0020619391411821637,0.053818633901600355,0.07271201946002304,0.58984375,7.675525468885584e-05,0.006275754462898464,0.00892639178755688,0.48484848484848486,7.593738274010632e-06,11.561579811494939,-11.561572217756666
KU,1,4500,True,0.5804285926579505,0.0010463469649061709,0.036296841853952364,0.10773857890948528,1.2177734375,-4.126250471871688e-05,0.0006058929484353455,0.0008307170713393473,0.5172413793103449,-3.340845247707376e-05,14.545523538469828,-14.545556946922307
KU,2,4500,True,0.9075738261957872,0.0011064264206955725,0.03017420573160788,0.03663295241356424,0.7724609375,-0.0002577119914628643,0.007142931762154128,0.009873780379710276,0.5,-3.8805730996191847e-05,12.721918379657783,-12.721957185388778
KU,3,4500,True,0.6642858593368625,0.0001313717565369114,0.08735087495785822,0.19795079217108197,1.2880859375,1.4387326192778356e-05,0.00018181760541842158,0.00026842202392614425,0.5,1.4985385536971935e-05,15.430661019998649,-15.430646034613112
KU,4,4500,True,0.5390403308997644,0.00036704153507060287,0.0037195156842036036,0.012800999301420856,1.3583984375,7.236424398294381e-05,0.0011631361475996874,0.0016794786576499136,0.4583333333333333,1.1999744020365876e-05,14.762776076340478,-14.762764076596456
