arm,seed,unit,step,utility_nmse
A2,4,37,550001,-0.00064112751660108094
A2,4,37,560001,0
A2,4,37,570001,0
A2,4,37,580001,0
A2,4,37,590001,0
A2,4,37,600001,0
A2,4,37,610001,0
A2,4,37,620001,0
A2,4,37,630001,0
A2,4,37,640001,0
A2,4,37,650001,0
A2,4,37,660001,0
A2,4,37,670001,0
A2,4,37,680001,0
A2,4,37,690001,0
A2,4,38,500000,0
A2,4,38,500001,0
A2,4,38,510001,0.00061988545733674945
A2,4,38,520001,-0.015259280451399064
A2,4,38,530001,0.00072212230994909629
A2,4,38,540001,-0.0071868172438324411
A2,4,38,550001,-0.00076292828412384507
A2,4,38,560001,0
A2,4,38,570001,0
A2,4,38,580001,0
A2,4,38,590001,0
A2,4,38,600001,0
A2,4,38,610001,0
A2,4,38,620001,0
A2,4,38,630001,0
A2,4,38,640001,0
A2,4,38,650001,0
A2,4,38,660001,0
A2,4,38,670001,0
A2,4,38,680001,0
A2,4,38,690001,0
A2,4,39,500000,0
A2,4,39,500001,0
A2,4,39,510001,0.011446426789818435
A2,4,39,520001,0.025824783837785487
A2,4,39,530001,0
A2,4,39,540001,0
A2,4,39,550001,0.00031878125809095981
A2,4,39,560001,0.00074263627615437982
A2,4,39,570001,0
A2,4,39,580001,0
A2,4,39,590001,0
A2,4,39,600001,0
A2,4,39,610001,0
A2,4,39,620001,0
A2,4,39,630001,0.042936117496845561
A2,4,39,640001,-0.020628062453162344
A2,4,39,650001,0
A2,4,39,660001,0
A2,4,39,670001,0
A2,4,39,680001,0.0059615900031759648
A2,4,39,690001,0
A2,4,40,500000,0
A2,4,40,500001,0
A2,4,40,510001,-0.0095943739324346015
A2,4,40,520001,0.01594224452713932
A2,4,40,530001,0.020649891239016151
A2,4,40,540001,0
A2,4,40,550001,-0.00016471617531735222
A2,4,40,560001,0
A2,4,40,570001,-0.00042544565868767286
A2,4,40,580001,0
A2,4,40,590001,0
A2,4,40,600001,0
A2,4,40,610001,0
A2,4,40,620001,0
A2,4,40,630001,0.010536265069246469
A2,4,40,640001,-0.021568652864289405
A2,4,40,650001,0.15358420985529292
A2,4,40,660001,0
A2,4,40,670001,-0.012930413470272656
A2,4,40,680001,0
A2,4,40,690001,0
A2,4,41,500000,0
A2,4,41,500001,0
A2,4,41,510001,0.0031750097039342368
A2,4,41,520001,-0.065322506186184098
A2,4,41,530001,0
A2,4,41,540001,0
A2,4,41,550001,0
A2,4,41,560001,0
A2,4,41,570001,-0.0024227571818060041
A2,4,41,580001,0.0076521662995784013
A2,4,41,590001,-0.054136886621578256
A2,4,41,600001,0
A2,4,41,610001,0.0090605010562876242
A2,4,41,620001,-0.028895024061172388
A2,4,41,630001,0
A2,4,41,640001,0.00086243102232753054
A2,4,41,650001,0.0071273245496445469
A2,4,41,660001,8.9787904777371798e-05
A2,4,41,670001,0
A2,4,41,680001,0
A2,4,41,690001,0
A2,4,42,500000,0
A2,4,42,500001,0
A2,4,42,510001,-0.0080700959048383529
A2,4,42,520001,-0.039944153159349842
A2,4,42,530001,0
A2,4,42,540001,0
A2,4,42,550001,0
A2,4,42,560001,0
A2,4,42,570001,0.0081459504857762117
A2,4,42,580001,-0.026941304953133485
A2,4,42,590001,0
A2,4,42,600001,0
A2,4,42,610001,0.052127589608227685
A2,4,42,620001,-0.39106960062323509
A2,4,42,630001,0
A2,4,42,640001,0
A2,4,42,650001,0
A2,4,42,660001,0
A2,4,42,670001,0.0087909995902807816
A2,4,42,680001,-0.0045175821110309631
A2,4,42,690001,-0.56640879365480157
A2,4,43,500000,0
A2,4,43,500001,0
A2,4,43,510001,0.013892237680358688
A2,4,43,520001,0.030620153494187032
A2,4,43,530001,0.10933221989373998
A2,4,43,540001,-0.036219500444957975
A2,4,43,550001,0
A2,4,43,560001,0.0055028688160017967
A2,4,43,570001,0.017728284691357846
A2,4,43,580001,0
A2,4,43,590001,0
A2,4,43,600001,0
A2,4,43,610001,0
A2,4,43,620001,0
A2,4,43,630001,0
A2,4,43,640001,0
A2,4,43,650001,0
A2,4,43,660001,-0.0028557219646427171
A2,4,43,670001,0
A2,4,43,680001,-0.0036805176577821321
A2,4,43,690001,0
A2,4,44,500000,0
A2,4,44,500001,0
A2,4,44,510001,0.00089603119092535402
A2,4,44,520001,0.010563640271951731
A2,4,44,530001,0
A2,4,44,540001,0
A2,4,44,550001,0
A2,4,44,560001,0
A2,4,44,570001,0
A2,4,44,580001,0
A2,4,44,590001,0
A2,4,44,600001,0
A2,4,44,610001,0
A2,4,44,620001,0
A2,4,44,630001,-5.4990973923694859e-05
A2,4,44,640001,0
A2,4,44,650001,0
A2,4,44,660001,0
A2,4,44,670001,0
A2,4,44,680001,0
A2,4,44,690001,0
A2,4,45,500000,0
A2,4,45,500001,0
A2,4,45,510001,0
A2,4,45,520001,0
A2,4,45,530001,0.011915914274883688
A2,4,45,540001,-0.024844915526551159
A2,4,45,550001,0.23749077974585281
A2,4,45,560001,0.0077971706243361574
A2,4,45,570001,-0.031332381668831753
A2,4,45,580001,0.053459805187933966
A2,4,45,590001,-0.33445686551987153
A2,4,45,600001,-0.10413672500091468
A2,4,45,610001,0
A2,4,45,620001,0
A2,4,45,630001,0.00051114072701174712
A2,4,45,640001,0.1646440280223854
A2,4,45,650001,0.029802754537272588
A2,4,45,660001,0.014970470828021097
A2,4,45,670001,0.0062119590358642989
A2,4,45,680001,0
A2,4,45,690001,-0.059592614403647617
A2,4,46,500000,0
A2,4,46,500001,0
A2,4,46,510001,-0.011889825103159038
A2,4,46,520001,0
A2,4,46,530001,0
A2,4,46,540001,0
A2,4,46,550001,0.00021190406495376959
A2,4,46,560001,0
A2,4,46,570001,0
A2,4,46,580001,1.3472632106431777e-05
A2,4,46,590001,-0.0096251273683041171
A2,4,46,600001,0
A2,4,46,610001,0.0073764489019454227
A2,4,46,620001,0.020601830084735189
A2,4,46,630001,-0.16558156361140514
A2,4,46,640001,0.66741850898662158
A2,4,46,650001,-0.047242528497833766
A2,4,46,660001,0.16941568392049841
A2,4,46,670001,0.018322133206406344
A2,4,46,680001,0.015446610544525253
A2,4,46,690001,-0.026473460271302908
A2,4,47,500000,0
A2,4,47,500001,0
A2,4,47,510001,-0.058298719723939699
A2,4,47,520001,0.059145530144657538
A2,4,47,530001,0.11678825646001556
A2,4,47,540001,-0.0087541547350586234
A2,4,47,550001,0.00032006927411435489
A2,4,47,560001,0.18348539160326846
A2,4,47,570001,0.58340668915158411
A2,4,47,580001,-0.55357590217248442
A2,4,47,590001,0.11388824841646407
A2,4,47,600001,-0.01250286060260207
A2,4,47,610001,2.6814705234062193
A2,4,47,620001,0.12040198021340451
A2,4,47,630001,0.99698869801357481
A2,4,47,640001,-0.032815494805898147
A2,4,47,650001,0.89821693542044045
A2,4,47,660001,0.095192889819978879
A2,4,47,670001,0.32715243044011194
A2,4,47,680001,0.74345963751557131
A2,4,47,690001,4.1084136491244081
A2,4,48,500000,0
A2,4,48,500001,0
A2,4,48,510001,0
A2,4,48,520001,0
A2,4,48,530001,0
A2,4,48,540001,0
A2,4,48,550001,0
A2,4,48,560001,0
A2,4,48,570001,0
A2,4,48,580001,0
A2,4,48,590001,0
A2,4,48,600001,0
A2,4,48,610001,0
A2,4,48,620001,0.013096807674713462
A2,4,48,630001,0.18738610461053956
A2,4,48,640001,-0.60294370971721978
A2,4,48,650001,-0.011205223274099639
A2,4,48,660001,0
A2,4,48,670001,0.00058196602206664284
A2,4,48,680001,0.0053185724693659347
A2,4,48,690001,0.050704138496920584
A2,4,49,500000,0
A2,4,49,500001,0
A2,4,49,510001,0
A2,4,49,520001,0
A2,4,49,530001,0
A2,4,49,540001,0
A2,4,49,550001,0
A2,4,49,560001,-0.00023654171349680675
A2,4,49,570001,0
A2,4,49,580001,0
A2,4,49,590001,0
A2,4,49,600001,0
A2,4,49,610001,-0.0038893969206309858
A2,4,49,620001,0
A2,4,49,630001,0
A2,4,49,640001,0.0056223841314010726
A2,4,49,650001,0.015282451841303111
A2,4,49,660001,0.055511171290423607
A2,4,49,670001,-0.026893359727105937
A2,4,49,680001,0
A2,4,49,690001,-0.0051105498461606206
A2,4,50,500000,0
A2,4,50,500001,0
A2,4,50,510001,0.0032186069940199802
A2,4,50,520001,-0.02015523858452959
A2,4,50,530001,0.028245963977150092
A2,4,50,540001,0.036099565147664416
A2,4,50,550001,-0.14442544845116478
A2,4,50,560001,0.29802661854869922
A2,4,50,570001,0.2224977154893186
A2,4,50,580001,-0.27783804018719283
A2,4,50,590001,0.13406491548932309
A2,4,50,600001,-0.074535244053881025
A2,4,50,610001,-0.035638385850382433
A2,4,50,620001,0.05240962831732885
A2,4,50,630001,0.013911233029312624
A2,4,50,640001,0
A2,4,50,650001,0
A2,4,50,660001,0
A2,4,50,670001,0
A2,4,50,680001,0.019646515523502665
A2,4,50,690001,0
A2,4,51,500000,0
A2,4,51,500001,0
A2,4,51,510001,0
A2,4,51,520001,0
A2,4,51,530001,0
A2,4,51,540001,0
A2,4,51,550001,0
A2,4,51,560001,0
A2,4,51,570001,-1.8087492350948682e-05
A2,4,51,580001,0
A2,4,51,590001,0
A2,4,51,600001,0
A2,4,51,610001,0
A2,4,51,620001,0
A2,4,51,630001,-0.00029315981026419892
A2,4,51,640001,0.00019780739187490041
A2,4,51,650001,0
A2,4,51,660001,0
A2,4,51,670001,0
A2,4,51,680001,0
A2,4,51,690001,-2.025526266325896e-06
A2,4,52,500000,0.25326360767349321
A2,4,52,500001,0.22001309804890692
A2,4,52,510001,-0.0048705765587663246
A2,4,52,520001,-0.61809768099835583
A2,4,52,530001,-0.06483555907456591
A2,4,52,540001,0.20572285212880384
A2,4,52,550001,0.091381859341428368
A2,4,52,560001,-0.0032937125416120741
A2,4,52,570001,0.0056292302133388577
A2,4,52,580001,0.24874231221775769
A2,4,52,590001,-0.063447195986075261
A2,4,52,600001,0.050113102095439982
A2,4,52,610001,0.11865138282626865
A2,4,52,620001,-0.16838469812818083
A2,4,52,630001,-0.077345290335263842
A2,4,52,640001,0.011793745958719602
A2,4,52,650001,0
A2,4,52,660001,0
A2,4,52,670001,0
A2,4,52,680001,0
A2,4,52,690001,0
A2,4,53,500000,0
A2,4,53,500001,0
A2,4,53,510001,0
A2,4,53,520001,0
A2,4,53,530001,0
A2,4,53,540001,0
A2,4,53,550001,0
A2,4,53,560001,0
A2,4,53,570001,0
A2,4,53,580001,0
A2,4,53,590001,0
A2,4,53,600001,0
A2,4,53,610001,0
A2,4,53,620001,0
A2,4,53,630001,0
A2,4,53,640001,0
A2,4,53,650001,0
A2,4,53,660001,0
A2,4,53,670001,0
A2,4,53,680001,0
A2,4,53,690001,0
A2,4,54,500000,0
A2,4,54,500001,0
A2,4,54,510001,0.0040646079165557484
A2,4,54,520001,0.26803821900788943
A2,4,54,530001,0.94116899213651273
A2,4,54,540001,-0.076387221186206986
A2,4,54,550001,0
A2,4,54,560001,0
A2,4,54,570001,0
A2,4,54,580001,0
A2,4,54,590001,0
A2,4,54,600001,0
A2,4,54,610001,0
A2,4,54,620001,-0.0025738044198436593
A2,4,54,630001,0.0083104265925842014
A2,4,54,640001,-0.071296474357469261
A2,4,54,650001,-0.015370073573122148
A2,4,54,660001,-0.14911416438424235
A2,4,54,670001,0.20937678086068595
A2,4,54,680001,0.53029875650658864
A2,4,54,690001,-0.001316314114871575
A2,4,55,500000,0
A2,4,55,500001,0
A2,4,55,510001,-0.0014733169642634188
A2,4,55,520001,0
A2,4,55,530001,-0.00034230663934479999
A2,4,55,540001,0
A2,4,55,550001,0
A2,4,55,560001,0
A2,4,55,570001,0
A2,4,55,580001,0
A2,4,55,590001,0
A2,4,55,600001,-0.00043761291206365966
A2,4,55,610001,0.098790379260791469
A2,4,55,620001,-0.016004696114311979
A2,4,55,630001,-0.11888925693102102
A2,4,55,640001,0.02621334523568087
A2,4,55,650001,0
A2,4,55,660001,0
A2,4,55,670001,0
A2,4,55,680001,0.0011558919976522705
A2,4,55,690001,0
A2,4,56,500000,0
A2,4,56,500001,0
A2,4,56,510001,-0.0047285944130493838
A2,4,56,520001,0.045103240452100908
A2,4,56,530001,0.14279451427843332
A2,4,56,540001,-0.0018610031286503497
A2,4,56,550001,-0.020906229120748417
A2,4,56,560001,0.18455489308051198
A2,4,56,570001,0.64345954281959483
A2,4,56,580001,-0.07367724589996337
A2,4,56,590001,0.02317957968672707
A2,4,56,600001,-0.53373942966495025
A2,4,56,610001,0
A2,4,56,620001,0.0047679451301292789
A2,4,56,630001,0.026275590280943215
A2,4,56,640001,0
A2,4,56,650001,0
A2,4,56,660001,0
A2,4,56,670001,0
A2,4,56,680001,0
A2,4,56,690001,0
A2,4,57,500000,0
A2,4,57,500001,0
A2,4,57,510001,0
A2,4,57,520001,0
A2,4,57,530001,0
A2,4,57,540001,0
A2,4,57,550001,0
A2,4,57,560001,0
A2,4,57,570001,0
A2,4,57,580001,-0.0094395393835207363
A2,4,57,590001,0
A2,4,57,600001,0
A2,4,57,610001,0
A2,4,57,620001,0
A2,4,57,630001,0
A2,4,57,640001,0
A2,4,57,650001,0
A2,4,57,660001,0
A2,4,57,670001,0
A2,4,57,680001,0
A2,4,57,690001,0
A2,4,58,500000,0
A2,4,58,500001,0
A2,4,58,510001,0.00099051791422031512
A2,4,58,520001,0.12899541205102813
A2,4,58,530001,0.023377050885207903
A2,4,58,540001,0
A2,4,58,550001,-0.030358062702912039
A2,4,58,560001,0.0091154149878551385
A2,4,58,570001,0.01312707810901126
A2,4,58,580001,-0.0092084890400212296
A2,4,58,590001,0
A2,4,58,600001,-0.012365654888790403
A2,4,58,610001,0
A2,4,58,620001,0
A2,4,58,630001,0
A2,4,58,640001,0
A2,4,58,650001,0
A2,4,58,660001,0
A2,4,58,670001,0
A2,4,58,680001,0
A2,4,58,690001,0
A2,4,59,500000,0
A2,4,59,500001,0
A2,4,59,510001,-0.020464822497050762
A2,4,59,520001,-0.0028142299022113838
A2,4,59,530001,-0.00094470834890214811
A2,4,59,540001,0
A2,4,59,550001,0
A2,4,59,560001,0
A2,4,59,570001,0
A2,4,59,580001,0
A2,4,59,590001,0
A2,4,59,600001,0
A2,4,59,610001,0.016227621907386188
A2,4,59,620001,-8.4432103210407174e-05
A2,4,59,630001,-0.20167190117235539
A2,4,59,640001,0.059413240449157821
A2,4,59,650001,0
A2,4,59,660001,0
A2,4,59,670001,0
A2,4,59,680001,0
A2,4,59,690001,0
A2,4,60,500000,0
A2,4,60,500001,0
A2,4,60,510001,-0.027269725821596688
A2,4,60,520001,0.16773358379728995
A2,4,60,530001,0.18301912238625248
A2,4,60,540001,0.0024526240525187767
A2,4,60,550001,-0.057439293387725777
A2,4,60,560001,0.16024185081332709
A2,4,60,570001,0.10561792952711156
A2,4,60,580001,-0.17687988738611241
A2,4,60,590001,0.26058335993764559
A2,4,60,600001,-0.36950659523486745
A2,4,60,610001,-0.10312553381936818
A2,4,60,620001,0.065563328724902795
A2,4,60,630001,0.39891340442112078
A2,4,60,640001,0.063600337864085421
A2,4,60,650001,-0.12839507653223461
A2,4,60,660001,0.0011924458281887015
A2,4,60,670001,0.034738357765249313
A2,4,60,680001,0.0066389743112463132
A2,4,60,690001,-0.013838954318671833
A2,4,61,500000,0
A2,4,61,500001,0
A2,4,61,510001,-0.00010607349533039561
A2,4,61,520001,-0.31962075708263682
A2,4,61,530001,-0.095554322450106172
A2,4,61,540001,0.00051032558443084492
A2,4,61,550001,0.0058765864856532256
A2,4,61,560001,-0.00079385777344906285
A2,4,61,570001,-0.12712350822027524
A2,4,61,580001,0.30555660459863376
A2,4,61,590001,-0.26005582525334847
A2,4,61,600001,0.0027725460072783015
A2,4,61,610001,-0.16497299297412651
A2,4,61,620001,-0.1070717204803352
A2,4,61,630001,0.016208279928222529
A2,4,61,640001,0
A2,4,61,650001,-0.007395919398397113
A2,4,61,660001,0
A2,4,61,670001,0
A2,4,61,680001,0
A2,4,61,690001,0
A2,4,62,500000,0
A2,4,62,500001,0
A2,4,62,510001,0
A2,4,62,520001,0
A2,4,62,530001,0
A2,4,62,540001,0
A2,4,62,550001,0.00076729355672205078
A2,4,62,560001,0
A2,4,62,570001,2.8832297716140885e-05
A2,4,62,580001,0.15900126991295577
A2,4,62,590001,0.32375431707548158
A2,4,62,600001,0.11556170325923064
A2,4,62,610001,0.023293791340351633
A2,4,62,620001,0.0018620779644481285
A2,4,62,630001,-0.005467145479559489
A2,4,62,640001,0.033332739895883763
A2,4,62,650001,0
A2,4,62,660001,-0.0063391997911136219
A2,4,62,670001,0
A2,4,62,680001,0
A2,4,62,690001,0
A2,4,63,500000,0
A2,4,63,500001,0
A2,4,63,510001,-0.0312923310745492
A2,4,63,520001,0.14952166155178243
A2,4,63,530001,0
A2,4,63,540001,0
A2,4,63,550001,0.0051391896686204174
A2,4,63,560001,0
A2,4,63,570001,0
A2,4,63,580001,0
A2,4,63,590001,0
A2,4,63,600001,0
A2,4,63,610001,0.02618551758782699
A2,4,63,620001,-0.0069338837403366089
A2,4,63,630001,0
A2,4,63,640001,0
A2,4,63,650001,0
A2,4,63,660001,0
A2,4,63,670001,0
A2,4,63,680001,0
A2,4,63,690001,0
A2,4,64,500000,0
A2,4,64,500001,0
A2,4,64,510001,0
A2,4,64,520001,0
A2,4,64,530001,0
A2,4,64,540001,0
A2,4,64,550001,0
A2,4,64,560001,0
A2,4,64,570001,0
A2,4,64,580001,0.0036666588983083775
A2,4,64,590001,-0.0099363866412095977
A2,4,64,600001,-0.02025590738036704
A2,4,64,610001,0.00072841156266928561
A2,4,64,620001,0
A2,4,64,630001,-0.0020861832244221412
A2,4,64,640001,0.049881559099879701
A2,4,64,650001,0.79865343094307306
A2,4,64,660001,0.16444444624249022
A2,4,64,670001,0.012560619388109411
A2,4,64,680001,0
A2,4,64,690001,-0.026861267707502894
A2,4,65,500000,0
A2,4,65,500001,0
A2,4,65,510001,0.00052053222176198094
A2,4,65,520001,-0.05854119480802894
A2,4,65,530001,-0.014838250019777845
A2,4,65,540001,0.039419882726221996
A2,4,65,550001,0.10161231570575617
A2,4,65,560001,-0.19795556494949076
A2,4,65,570001,-0.16371479796152538
A2,4,65,580001,0.00082256562271617489
A2,4,65,590001,-0.0020911439303762879
A2,4,65,600001,0.031058224786128161
A2,4,65,610001,0.035885776596792471
A2,4,65,620001,-0.14735782459856581
A2,4,65,630001,0.038185857137300383
A2,4,65,640001,0.10069359820644848
A2,4,65,650001,-0.0063739890529032062
A2,4,65,660001,0
A2,4,65,670001,-0.0047074172283069144
A2,4,65,680001,0
A2,4,65,690001,0
A2,4,66,500000,0
A2,4,66,500001,0
A2,4,66,510001,-0.17129083209572071
A2,4,66,520001,-0.01047720815182676
A2,4,66,530001,0.030521282388195646
A2,4,66,540001,-0.051331475178139033
A2,4,66,550001,0
A2,4,66,560001,0
A2,4,66,570001,0
A2,4,66,580001,-0.016000592159556255
A2,4,66,590001,0
A2,4,66,600001,0
A2,4,66,610001,0.0016002573686008004
A2,4,66,620001,0.00213193619741886
A2,4,66,630001,0
A2,4,66,640001,0
A2,4,66,650001,0
A2,4,66,660001,0
A2,4,66,670001,0
A2,4,66,680001,0
A2,4,66,690001,0
A2,4,67,500000,0
A2,4,67,500001,0
A2,4,67,510001,0
A2,4,67,520001,0.012342267692231372
A2,4,67,530001,0.093896911510294195
A2,4,67,540001,0
A2,4,67,550001,0
A2,4,67,560001,0.0018936930225290193
A2,4,67,570001,0.054328624845495894
A2,4,67,580001,0
A2,4,67,590001,-0.0023770043675920031
A2,4,67,600001,-4.4598450112474889e-05
A2,4,67,610001,0.18129565093020369
A2,4,67,620001,-0.11158678528108709
A2,4,67,630001,0
A2,4,67,640001,0
A2,4,67,650001,0
A2,4,67,660001,0
A2,4,67,670001,0
A2,4,67,680001,0.020904697117935522
A2,4,67,690001,0.003688333105443334
A2,4,68,500000,0
A2,4,68,500001,0
A2,4,68,510001,0
A2,4,68,520001,0
A2,4,68,530001,0.00027649350456880703
A2,4,68,540001,-0.031295955459660491
A2,4,68,550001,-0.048985036759014375
A2,4,68,560001,0
A2,4,68,570001,0
A2,4,68,580001,0.0001011113847459986
A2,4,68,590001,0
A2,4,68,600001,0
A2,4,68,610001,0
A2,4,68,620001,0.00025880828579093591
A2,4,68,630001,0
A2,4,68,640001,0
A2,4,68,650001,0
A2,4,68,660001,0
A2,4,68,670001,0
A2,4,68,680001,0
A2,4,68,690001,0
A2,4,69,500000,0
A2,4,69,500001,0
A2,4,69,510001,0.0015521929142914826
A2,4,69,520001,-0.004934019750871114
A2,4,69,530001,0
A2,4,69,540001,0
A2,4,69,550001,0
A2,4,69,560001,-0.0058452827984173455
A2,4,69,570001,0.035562552628268837
A2,4,69,580001,-0.10186288820928087
A2,4,69,590001,0
A2,4,69,600001,0
A2,4,69,610001,0
A2,4,69,620001,0
A2,4,69,630001,0
A2,4,69,640001,0
A2,4,69,650001,0
A2,4,69,660001,0
A2,4,69,670001,0
A2,4,69,680001,0.018101908327321
A2,4,69,690001,0.00030905197201816178
A2,4,70,500000,0
A2,4,70,500001,0
A2,4,70,510001,-0.0068266489836626238
A2,4,70,520001,0.060605896555099514
A2,4,70,530001,0.07141341405573999
A2,4,70,540001,0
A2,4,70,550001,-0.03654335485529777
A2,4,70,560001,0
A2,4,70,570001,0
A2,4,70,580001,0
A2,4,70,590001,0
A2,4,70,600001,-0.00042664325915534702
A2,4,70,610001,0
A2,4,70,620001,0
A2,4,70,630001,0
A2,4,70,640001,-0.0026891208040135989
A2,4,70,650001,0.48443056843976706
A2,4,70,660001,-0.036309481117953915
A2,4,70,670001,0.05514972067018023
A2,4,70,680001,0.0242693606631144
A2,4,70,690001,0.017114931147370269
A2,4,71,500000,0
A2,4,71,500001,0
A2,4,71,510001,0.0032530524340007179
A2,4,71,520001,0.0011907040732358125
A2,4,71,530001,-0.036451153154180627
A2,4,71,540001,0.022246740873662126
A2,4,71,550001,0.31355499037919593
A2,4,71,560001,-0.0055711062532650697
A2,4,71,570001,0
A2,4,71,580001,0
A2,4,71,590001,0
A2,4,71,600001,0
A2,4,71,610001,0
A2,4,71,620001,0
A2,4,71,630001,0
A2,4,71,640001,0
A2,4,71,650001,0
A2,4,71,660001,0
A2,4,71,670001,0
A2,4,71,680001,0
A2,4,71,690001,0
A2,4,72,500000,0
A2,4,72,500001,0
A2,4,72,510001,-0.014823716361507727
A2,4,72,520001,0
A2,4,72,530001,0.0024907597929962207
A2,4,72,540001,0
A2,4,72,550001,0
A2,4,72,560001,0.0016644935190291642
A2,4,72,570001,0.00045179920633223593
A2,4,72,580001,0
A2,4,72,590001,0
A2,4,72,600001,0
A2,4,72,610001,0
A2,4,72,620001,0
A2,4,72,630001,0.020539005979156318
A2,4,72,640001,-0.00046107951749390546
A2,4,72,650001,0
A2,4,72,660001,0
A2,4,72,670001,0
A2,4,72,680001,0.0027722497793876222
A2,4,72,690001,0.00038477822315176422
A2,4,73,500000,0
A2,4,73,500001,0
A2,4,73,510001,0.00099647737181759078
A2,4,73,520001,0
A2,4,73,530001,0
A2,4,73,540001,0
A2,4,73,550001,0
A2,4,73,560001,0
A2,4,73,570001,-0.0061492043315077086
A2,4,73,580001,0
A2,4,73,590001,0
A2,4,73,600001,0
A2,4,73,610001,0
A2,4,73,620001,-0.0021010768548675057
A2,4,73,630001,0.0081765690847765155
A2,4,73,640001,0
A2,4,73,650001,0
A2,4,73,660001,0
A2,4,73,670001,0
A2,4,73,680001,0
A2,4,73,690001,0
A2,4,74,500000,0
A2,4,74,500001,0
A2,4,74,510001,0
A2,4,74,520001,0
A2,4,74,530001,0
A2,4,74,540001,0
A2,4,74,550001,0
A2,4,74,560001,0.00047470267076538721
A2,4,74,570001,0.024075365760679968
A2,4,74,580001,-0.10615299728337314
A2,4,74,590001,0
A2,4,74,600001,0
A2,4,74,610001,0
A2,4,74,620001,0
A2,4,74,630001,0.0054212508093058531
A2,4,74,640001,-0.034306845624550081
A2,4,74,650001,0.0038743323874662209
A2,4,74,660001,0
A2,4,74,670001,0.0098800092395770599
A2,4,74,680001,0.057723369679447592
A2,4,74,690001,0.022365385024753919
A2,4,75,500000,0
A2,4,75,500001,0
A2,4,75,510001,0
A2,4,75,520001,0
A2,4,75,530001,0
A2,4,75,540001,0
A2,4,75,550001,0
A2,4,75,560001,0
A2,4,75,570001,0
A2,4,75,580001,0
A2,4,75,590001,0
A2,4,75,600001,0
A2,4,75,610001,0
A2,4,75,620001,0
A2,4,75,630001,0
A2,4,75,640001,0
A2,4,75,650001,0
A2,4,75,660001,0
A2,4,75,670001,0
A2,4,75,680001,0
A2,4,75,690001,0
A2,4,76,500000,0
A2,4,76,500001,0
A2,4,76,510001,0.0022956097495013196
A2,4,76,520001,-0.0056124151348512352
A2,4,76,530001,-0.00030907354483026206
A2,4,76,540001,0
A2,4,76,550001,0
A2,4,76,560001,0
A2,4,76,570001,0
A2,4,76,580001,0
A2,4,76,590001,0
A2,4,76,600001,0
A2,4,76,610001,0.012186509800172898
A2,4,76,620001,0.067172086879462148
A2,4,76,630001,-0.0091845087811764006
A2,4,76,640001,0.016662498404942629
A2,4,76,650001,0.54735928092464625
A2,4,76,660001,0
A2,4,76,670001,0
A2,4,76,680001,0
A2,4,76,690001,0
A2,4,77,500000,0
A2,4,77,500001,0
A2,4,77,510001,-0.0052882154746658862
A2,4,77,520001,-0.060410185748398272
A2,4,77,530001,-0.0056469954480529239
A2,4,77,540001,0.0079969458729757352
A2,4,77,550001,-0.00093913466659132825
A2,4,77,560001,0.0060568750680928792
A2,4,77,570001,-0.018033921947243028
A2,4,77,580001,0.02249927242099407
A2,4,77,590001,0
A2,4,77,600001,0
A2,4,77,610001,0
A2,4,77,620001,0
A2,4,77,630001,0
A2,4,77,640001,0
A2,4,77,650001,0
A2,4,77,660001,0
A2,4,77,670001,0
A2,4,77,680001,0
A2,4,77,690001,0
A2,4,78,500000,0
A2,4,78,500001,0
A2,4,78,510001,0.045663292906713948
A2,4,78,520001,-0.10244389730898458
A2,4,78,530001,0
A2,4,78,540001,0
A2,4,78,550001,0
A2,4,78,560001,0
A2,4,78,570001,0
A2,4,78,580001,0
A2,4,78,590001,-0.004829935410350236
A2,4,78,600001,0.0052817988369225962
A2,4,78,610001,0.0005594708531179469
A2,4,78,620001,0.03707865039700544
A2,4,78,630001,-0.056608012690380342
A2,4,78,640001,0.12991571474671051
A2,4,78,650001,0.023787915925534191
A2,4,78,660001,0.038363253670135627
A2,4,78,670001,0.037071154330197593
A2,4,78,680001,0
A2,4,78,690001,0
A2,4,79,500000,0
A2,4,79,500001,0
A2,4,79,510001,0.014317138271231482
A2,4,79,520001,-0.099041357361563068
A2,4,79,530001,0.11540295676410489
A2,4,79,540001,-0.0060389822944181756
A2,4,79,550001,-0.90953894315445893
A2,4,79,560001,0.030153498468619883
A2,4,79,570001,0.006025159167921461
A2,4,79,580001,-0.0014561891543217226
A2,4,79,590001,0.03069483849219581
A2,4,79,600001,-0.30769055065897472
A2,4,79,610001,3.7443585938851283
A2,4,79,620001,0.032731033632485806
A2,4,79,630001,2.5693396427379245
A2,4,79,640001,-0.23343386399147642
A2,4,79,650001,-0.058824414616285431
A2,4,79,660001,0.025881135909574703
A2,4,79,670001,-0.046599879319456083
A2,4,79,680001,0.12359513374020213
A2,4,79,690001,-0.0052335064605833195
A2,4,80,500000,0
A2,4,80,500001,0
A2,4,80,510001,-0.0042748310071656671
A2,4,80,520001,0
A2,4,80,530001,0
A2,4,80,540001,0
A2,4,80,550001,0.0032290263973527517
A2,4,80,560001,0.0002110467916479295
A2,4,80,570001,0
A2,4,80,580001,0
A2,4,80,590001,0
A2,4,80,600001,0
A2,4,80,610001,0
A2,4,80,620001,0
A2,4,80,630001,0
A2,4,80,640001,0
A2,4,80,650001,0
A2,4,80,660001,0
