coord,binset,abscissa,pair,x_lo,x_hi,dx,n_lo,n_hi,kappa_mob,at_floor,med_over_ulp_lo,med_over_ulp_hi,inc_med_pred_hi,pred_over_ulp_hi,obs_over_pred_hi,obs_hi2se_hi,obs_lo2se_hi,excluded_by_2se,pred_over_hi2se,kappa_inc,diff,same_sign,within_tol,kappa_inc_mean,diff_mean,key,arm,window,family,dial,sign_undefined
zbar,eqf,depth_mid,q2->q3,3.4727004289627077,4.40592315196991,0.9332227230072023,857038,857039,-0.0,False,1427.0,1013.0,0.0003402233123779297,713.5,1.419761737911703,0.0005165542478653658,0.00045531140612633343,True,0.6586400436815402,-0.37556850973621997,-0.37556850973621997,False,False,-0.358025407662052,-0.358025407662052,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zbar,eqf,depth_mid,q3->q4,4.40592315196991,5.4181482791900635,1.0122251272201535,857039,857038,-0.0,False,1013.0,1332.0,0.0004830360412597656,1013.0,1.3149062191510366,0.0006766823459624935,0.0005845996212005924,True,0.7138298259764839,-0.27045895175857354,-0.27045895175857354,False,True,-0.31902603917217326,-0.31902603917217326,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zbar,eqf,depth_mid,q4->q5,5.4181482791900635,6.879718780517578,1.4615705013275146,857038,857039,-0.0,False,1332.0,1822.0,0.0006351470947265625,1332.0,1.367867867867868,0.0009376962096329997,0.0007959406464461018,True,0.6773484719269044,-0.214326456667706,-0.214326456667706,False,True,-0.32527465169414665,-0.32527465169414665,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zbar,eqf,depth_med,q1->q2,2.2872097492218018,3.5019428730010986,1.2147331237792969,857039,857038,-0.0,False,108.5,1427.0,2.586841583251953e-05,108.5,13.152073732718893,0.00038499368653357275,0.00030513273253381004,True,0.06719179232634953,-2.121107421916698,-2.121107421916698,False,False,-0.3538947586448525,-0.3538947586448525,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zbar,eqf,depth_med,q2->q3,3.5019428730010986,4.4003472328186035,0.8984043598175049,857038,857039,-0.0,False,1427.0,1013.0,0.0003402233123779297,713.5,1.419761737911703,0.0005165542478653658,0.00045531140612633343,True,0.6586400436815402,-0.39012396088882284,-0.39012396088882284,False,False,-0.37190096218145463,-0.37190096218145463,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zbar,eqf,depth_med,q3->q4,4.4003472328186035,5.359652042388916,0.9593048095703125,857039,857038,-0.0,False,1013.0,1332.0,0.0004830360412597656,1013.0,1.3149062191510366,0.0006766823459624935,0.0005845996212005924,True,0.7138298259764839,-0.28537889534221683,-0.28537889534221683,False,True,-0.33662519969251314,-0.33662519969251314,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zbar,eqf,depth_med,q4->q5,5.359652042388916,6.879718780517578,1.520066738128662,857038,857039,-0.0,False,1332.0,1822.0,0.0006351470947265625,1332.0,1.367867867867868,0.0009376962096329997,0.0007959406464461018,True,0.6773484719269044,-0.2060786009338061,-0.2060786009338061,False,True,-0.31275721244385696,-0.31275721244385696,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,
zmax,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,1352590,2431796,-0.0,True,4.0,0.75,9.5367431640625e-07,2.0,0.375,3.122155827976588e-06,-1.357858342625025e-06,False,0.30545378544552304,0.6538861686744847,0.6538861686744847,False,False,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,
zmax,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,2431796,459316,-0.0,True,0.75,16.0,3.5762786865234375e-07,0.75,-21.333333333333332,3.6887775141216826e-05,-7.236445971152933e-05,False,0.009695024090860541,nan,,,,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,True
zmax,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,459316,34735,-0.0,False,16.0,30.0,,,,,,,,nan,,,,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,True
zmax,abs,depth_mid,6-10->>10,8.0,14.042320728302002,6.042320728302002,34735,7620,-0.0,False,30.0,290.75,,,,,,,,nan,,,,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,True
zmax,abs,depth_med,0-1->1-3,0.5736651420593262,1.7214590907096863,1.14779394865036,1352590,2431796,-0.0,True,4.0,0.75,9.5367431640625e-07,2.0,0.375,3.122155827976588e-06,-1.357858342625025e-06,False,0.30545378544552304,0.8545342604088831,0.8545342604088831,False,False,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,
zmax,abs,depth_med,1-3->3-6,1.7214590907096863,3.6516557931900024,1.9301967024803162,2431796,459316,-0.0,True,0.75,16.0,3.5762786865234375e-07,0.75,-21.333333333333332,3.6887775141216826e-05,-7.236445971152933e-05,False,0.009695024090860541,nan,,,,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,True
zmax,abs,depth_med,3-6->6-10,3.6516557931900024,6.969760894775391,3.318105101585388,459316,34735,-0.0,False,16.0,30.0,,,,,,,,nan,,,,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,True
zmax,abs,depth_med,6-10->>10,6.969760894775391,14.042320728302002,7.072559833526611,34735,7620,-0.0,False,30.0,290.75,,,,,,,,nan,,,,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,True
zmax,eqf,depth_mid,q1->q2,0.3840862214565277,0.9514773726463318,0.5673911511898041,857213,857210,-0.0,False,3.75,9.0,8.940696716308594e-07,3.75,2.4,5.9118183174696986e-06,3.347484549912388e-07,False,0.15123429436064398,-1.5429721375070191,-1.5429721375070191,False,False,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,
zmax,eqf,depth_mid,q2->q3,0.9514773726463318,1.4653549790382385,0.5138776063919067,857210,857211,-0.0,False,9.0,2.75,2.1457672119140625e-06,4.5,0.6111111111111112,4.657141860437652e-06,-7.232353052618706e-07,False,0.4607476594480236,0.9583536604282568,0.9583536604282568,False,False,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,
zmax,eqf,depth_mid,q3->q4,1.4653549790382385,2.089858686923981,0.6245037078857423,857211,857211,-0.0,False,2.75,4.5,1.3113021850585938e-06,2.75,-1.6363636363636365,6.305357104683306e-06,-9.690900927925494e-06,False,0.20796636309220673,nan,,,,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,True
zmax,eqf,depth_mid,q4->q5,2.089858686923981,3.1631486415863037,1.073289954662323,857211,857212,-0.0,False,4.5,24.0,,,,,,,,nan,,,,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,True
zmax,eqf,depth_med,q1->q2,0.3840862214565277,0.9606696367263794,0.5765834152698517,857213,857210,-0.0,False,3.75,9.0,8.940696716308594e-07,3.75,2.4,5.9118183174696986e-06,3.347484549912388e-07,False,0.15123429436064398,-1.518373082139667,-1.518373082139667,False,False,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,
zmax,eqf,depth_med,q2->q3,0.9606696367263794,1.4560883045196533,0.4954186677932739,857210,857211,-0.0,False,9.0,2.75,2.1457672119140625e-06,4.5,0.6111111111111112,4.657141860437652e-06,-7.232353052618706e-07,False,0.4607476594480236,0.9940612195568156,0.9940612195568156,False,False,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,
zmax,eqf,depth_med,q3->q4,1.4560883045196533,2.038796901702881,0.5827085971832275,857211,857211,-0.0,False,2.75,4.5,1.3113021850585938e-06,2.75,-1.6363636363636365,6.305357104683306e-06,-9.690900927925494e-06,False,0.20796636309220673,nan,,,,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,True
zmax,eqf,depth_med,q4->q5,2.038796901702881,3.1631486415863037,1.1243517398834229,857211,857212,-0.0,False,4.5,24.0,,,,,,,,nan,,,,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,True
zbar,abs,depth_mid,0-1->1-3,0.5,2.0,1.5,39915,811465,-0.0,True,0.0,1.5,,,,,,,,nan,,,,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,True
zbar,abs,depth_mid,1-3->3-6,2.0,4.5,2.5,811465,2275818,-0.0,True,1.5,13.0,3.5762786865234375e-07,0.75,17.333333333333332,1.1108094456294595e-05,2.7917087053264986e-06,True,0.03219524915451972,-1.1410525719653273,-1.1410525719653273,False,False,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,
zbar,abs,depth_mid,3-6->6-10,4.5,8.0,3.5,2275818,1052983,-0.0,False,13.0,3.0,6.198883056640625e-06,13.0,-0.23076923076923078,1.681201960469025e-05,-1.6716652173049625e-05,False,0.36871733452602257,nan,,,,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,True
zbar,abs,depth_mid,6-10->>10,8.0,11.313117027282715,3.313117027282715,1052983,105876,-0.0,False,3.0,11.0,,,,,,,,nan,,,,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,True
zbar,abs,depth_med,0-1->1-3,0.8264485597610474,2.307478189468384,1.4810296297073364,39915,811465,-0.0,True,0.0,1.5,,,,,,,,nan,,,,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,True
zbar,abs,depth_med,1-3->3-6,2.307478189468384,4.436241388320923,2.128763198852539,811465,2275818,-0.0,True,1.5,13.0,3.5762786865234375e-07,0.75,17.333333333333332,1.1108094456294595e-05,2.7917087053264986e-06,True,0.03219524915451972,-1.340041687798325,-1.340041687798325,False,False,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,
zbar,abs,depth_med,3-6->6-10,4.436241388320923,7.089672088623047,2.653430700302124,2275818,1052983,-0.0,False,13.0,3.0,6.198883056640625e-06,13.0,-0.23076923076923078,1.681201960469025e-05,-1.6716652173049625e-05,False,0.36871733452602257,nan,,,,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,True
zbar,abs,depth_med,6-10->>10,7.089672088623047,11.313117027282715,4.223444938659668,1052983,105876,-0.0,False,3.0,11.0,,,,,,,,nan,,,,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,True
zbar,eqf,depth_mid,q1->q2,2.2721898555755615,3.557433390617371,1.2852435350418094,857212,857211,-0.0,True,1.0,46.0,2.384185791015625e-07,1.0,46.0,2.0078256063820636e-05,4.764959878562177e-06,True,0.011874466504646942,-2.97892289834747,-2.97892289834747,False,False,-0.1615085182675728,-0.1615085182675728,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,
zbar,eqf,depth_mid,q2->q3,3.557433390617371,4.634985446929932,1.0775520563125607,857211,857211,-0.0,False,46.0,5.0,1.0967254638671875e-05,23.0,0.21739130434782608,1.0350081172690693e-05,-4.9141375691750685e-06,True,1.0596298189051532,1.416225132284833,1.416225132284833,False,False,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,
zbar,eqf,depth_mid,q3->q4,4.634985446929932,5.86218786239624,1.2272024154663086,857211,857211,-0.0,False,5.0,5.0,2.384185791015625e-06,5.0,1.0,1.875923623973993e-05,-1.0939106845208679e-05,False,0.12709396910120038,-0.0,0.0,False,True,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,
zbar,eqf,depth_mid,q4->q5,5.86218786239624,7.73443341255188,1.8722455501556396,857211,857212,-0.0,False,5.0,9.0,2.384185791015625e-06,5.0,-1.8,2.400808234800708e-05,-3.125600715269458e-05,False,0.09930763134080707,nan,,,,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,True
zbar,eqf,depth_med,q1->q2,2.2721898555755615,3.5843629837036133,1.3121731281280518,857212,857211,-0.0,True,1.0,46.0,2.384185791015625e-07,1.0,46.0,2.0078256063820636e-05,4.764959878562177e-06,True,0.011874466504646942,-2.9177867725054245,-2.9177867725054245,False,False,-0.15819389568944356,-0.15819389568944356,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,
zbar,eqf,depth_med,q2->q3,3.5843629837036133,4.622659683227539,1.0382966995239258,857211,857211,-0.0,False,46.0,5.0,1.0967254638671875e-05,23.0,0.21739130434782608,1.0350081172690693e-05,-4.9141375691750685e-06,True,1.0596298189051532,1.4697690016685685,1.4697690016685685,False,False,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,
zbar,eqf,depth_med,q3->q4,4.622659683227539,5.791275501251221,1.1686158180236816,857211,857211,-0.0,False,5.0,5.0,2.384185791015625e-06,5.0,1.0,1.875923623973993e-05,-1.0939106845208679e-05,False,0.12709396910120038,-0.0,0.0,False,True,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,
zbar,eqf,depth_med,q4->q5,5.791275501251221,7.73443341255188,1.9431579113006592,857211,857212,-0.0,False,5.0,9.0,2.384185791015625e-06,5.0,-1.8,2.400808234800708e-05,-3.125600715269458e-05,False,0.09930763134080707,nan,,,,nan,,LR_a0p001_1216@5M,LR_a0p001_1216,5M,leaky,0.001,True
