coord,binset,bin,lo,hi,n,depth_med,depth_mid,inc_med,inc_mean,inc_p_up,inc_frac_zero,ulp_med,med_over_ulp,lnmob_med,resid_med,inc_med_seed_n,inc_med_seed_med,inc_med_seed_min,inc_med_seed_max,inc_med_seed_mean,inc_med_seed_sd,inc_med_seed_se,inc_med_hi2se,inc_med_lo2se,inc_iqr,inc_frac_gt_1e3,key,arm,window,family,dial,pos
zbar,abs,3-6,3.0,6.0,234524,4.054433107376099,4.5,0.001354813575744629,0.003737341216799893,0.6862240111886203,7.248725077177602e-05,4.76837158203125e-07,2841.25,1.4901161082825355e-08,0.3528728485107421,10,0.0013933181762695312,0.0009644031524658203,0.0017290115356445312,0.0013640642166137696,0.00022190761629438835,7.017334976289609e-05,0.0015044109161395616,0.0012237175170879775,0.0062885284423828125,0.7371399089219014,LR_1216@5M,LR_1216,5M,leaky,0.1,3
zbar,abs,6-10,6.0,10.0,5052,6.3280603885650635,8.0,0.0019698143005371094,0.005589840814223482,0.685471100554236,0.0,4.76837158203125e-07,4131.0,1.4901161082825355e-08,1.4490928202867508,10,0.002013683319091797,0.0014019012451171875,0.0024018287658691406,0.0019217967987060548,0.0003627155107789007,0.00011470071567326805,0.0021511982300525907,0.0016923953673595186,0.008545756340026855,0.7992874109263658,LR_1216@5M,LR_1216,5M,leaky,0.1,3
zbar,abs,>10,10.0,inf,3,10.531780242919922,10.531780242919922,0.0005521774291992188,-0.0017878214518229167,0.6666666666666666,0.0,9.5367431640625e-07,579.0,1.4901161082825355e-08,4.180358901619911,0,,,,,,,,,0.00865030288696289,0.6666666666666666,LR_1216@5M,LR_1216,5M,leaky,0.1,3
zbar,abs,0-1,0.0,1.0,4545,0.813648521900177,0.5,0.0003228187561035156,0.0009190005732841618,0.6583058305830584,0.0,5.960464477539063e-08,5416.0,1.4901161082825355e-08,0.09727924317121495,10,0.00028209388256073,0.00013840198516845703,0.0011951327323913574,0.00037735998630523683,0.00031833270530870613,0.00010066564024986854,0.0005786912668049739,0.00017602870580549974,0.001829981803894043,0.46072607260726073,LR_1216@5M,LR_1216,5M,leaky,0.1,4
zbar,abs,1-3,1.0,3.0,83452,2.3580281734466553,2.0,0.0006297826766967773,0.0021194683444389693,0.6529621818530412,4.7931745194842545e-05,2.384185791015625e-07,2641.5,1.4901161082825355e-08,0.2367398738861083,10,0.0006181001663208008,0.0004780292510986328,0.0009553432464599609,0.0006485342979431153,0.0001432357343334114,4.5295116282035974e-05,0.0007391245305071872,0.0005579440653790433,0.003962963819503784,0.6331064564060778,LR_1216@5M,LR_1216,5M,leaky,0.1,4
zbar,abs,3-6,3.0,6.0,234832,4.051822662353516,4.5,0.000713348388671875,0.002742811815123179,0.660382741704708,0.0001447843564761191,4.76837158203125e-07,1496.0,1.4901161082825355e-08,0.34758614003658284,10,0.0007062554359436035,0.0005502700805664062,0.0009255409240722656,0.0007233738899230957,0.000132212094756032,4.180913536510649e-05,0.0008069921606533088,0.0006397556191928827,0.004414081573486328,0.644107276691422,LR_1216@5M,LR_1216,5M,leaky,0.1,4
zbar,abs,6-10,6.0,10.0,5035,6.324920654296875,8.0,0.0009799003601074219,0.0039585737628046545,0.6591857000993049,0.00019860973187686197,4.76837158203125e-07,2055.0,1.4901161082825355e-08,1.4411031156778336,10,0.0009667873382568359,0.0006847381591796875,0.0014569759368896484,0.0009748220443725586,0.00023357207452675944,7.386197533151552e-05,0.0011225459950355895,0.0008270980937095275,0.006035566329956055,0.7042701092353525,LR_1216@5M,LR_1216,5M,leaky,0.1,4
zbar,abs,>10,10.0,inf,3,10.526087760925293,10.526087760925293,0.004596710205078125,0.0025002161661783853,0.6666666666666666,0.0,9.5367431640625e-07,4820.0,1.4901161082825355e-08,4.173277392983437,0,,,,,,,,,0.005672931671142578,1.0,LR_1216@5M,LR_1216,5M,leaky,0.1,4
zbar,abs,0-1,0.0,1.0,4580,0.8136444985866547,0.5,0.00015854835510253906,0.000812303144728773,0.6438864628820961,0.0,5.960464477539063e-08,2660.0,1.4901161082825355e-08,0.09679327905178059,10,0.00016001611948013306,3.466010093688965e-05,0.0005161762237548828,0.0001802787184715271,0.0001357212565998137,4.29188297755571e-05,0.0002661163780226413,9.444105892041289e-05,0.0012935250997543335,0.3692139737991266,LR_1216@5M,LR_1216,5M,leaky,0.1,5
zbar,abs,1-3,1.0,3.0,83735,2.3581037521362305,2.0,0.0003725290298461914,0.0016669844864958996,0.6388487490296769,0.00026273362393264467,2.384185791015625e-07,1562.5,1.4901161082825355e-08,0.233066365122795,10,0.00036895275115966797,0.0002894401550292969,0.0006632804870605469,0.000388181209564209,0.00010494471694360632,3.318643339434602e-05,0.000454554076352901,0.000321808342775517,0.003003239631652832,0.5627395951513704,LR_1216@5M,LR_1216,5M,leaky,0.1,5
zbar,abs,3-6,3.0,6.0,235085,4.049676418304443,4.5,0.0003733634948730469,0.0020820766780571005,0.6374247612565668,0.00038284024927154006,4.76837158203125e-07,783.0,1.4901161082825355e-08,0.34389425814151753,10,0.00034356117248535156,0.0002875328063964844,0.0005347728729248047,0.0003799557685852051,8.684631150092416e-05,2.7463215072739665e-05,0.0004348821987306844,0.0003250293384397258,0.0031843185424804688,0.5609758172575877,LR_1216@5M,LR_1216,5M,leaky,0.1,5
zbar,abs,6-10,6.0,10.0,5002,6.32586407661438,8.0,0.0005769729614257812,0.003255987586807318,0.6529388244702119,0.00039984006397441024,4.76837158203125e-07,1210.0,1.4901161082825355e-08,1.4377541095018387,10,0.0004661083221435547,0.00028014183044433594,0.0010170936584472656,0.0005031108856201171,0.0002029721527121531,6.418543041579264e-05,0.0006314817464517025,0.00037474002478853183,0.004350543022155762,0.6121551379448221,LR_1216@5M,LR_1216,5M,leaky,0.1,5
zbar,abs,>10,10.0,inf,3,10.521491050720215,10.521491050720215,0.0019626617431640625,0.0020685195922851562,1.0,0.0,9.5367431640625e-07,2058.0,1.4901161082825355e-08,4.168142810463905,0,,,,,,,,,0.0010027885437011719,1.0,LR_1216@5M,LR_1216,5M,leaky,0.1,5
zbar,abs,0-1,0.0,1.0,4591,0.813295304775238,0.5,8.273124694824219e-05,0.0005662328951292842,0.612938357656284,0.0,5.960464477539063e-08,1388.0,1.4901161082825355e-08,0.09634597599506367,10,6.969273090362549e-05,2.3066997528076172e-05,0.00029981136322021484,0.00010190755128860473,8.620834495324172e-05,2.7261472336572573e-05,0.00015643049596174988,4.7384606615459584e-05,0.0009642839431762695,0.3143106077107384,LR_1216@5M,LR_1216,5M,leaky,0.1,6
zbar,abs,1-3,1.0,3.0,83925,2.3578217029571533,2.0,0.0002167224884033203,0.0013550181270959585,0.6221983914209115,0.0005600238308013107,2.384185791015625e-07,909.0,1.4901161082825355e-08,0.2309671491384505,10,0.00021499395370483398,0.00014829635620117188,0.00037789344787597656,0.00022829771041870116,7.172508582694338e-05,2.2681463658420267e-05,0.0002736606377355417,0.00018293478310186064,0.0023407936096191406,0.5041525171283885,LR_1216@5M,LR_1216,5M,leaky,0.1,6
zbar,abs,3-6,3.0,6.0,235203,4.048322677612305,4.5,0.00020933151245117188,0.0016101839643725656,0.6212038111758779,0.0009226072796690518,4.76837158203125e-07,439.0,1.4901161082825355e-08,0.341248795390129,10,0.0002048015594482422,0.00012874603271484375,0.0003161430358886719,0.00021303892135620116,5.30137722892549e-05,1.6764426779156426e-05,0.000246567774914514,0.0001795100677978883,0.002364635467529297,0.4923789237382176,LR_1216@5M,LR_1216,5M,leaky,0.1,6
zbar,abs,6-10,6.0,10.0,4979,6.324750900268555,8.0,0.0002818107604980469,0.002244814114054419,0.6256276360715003,0.0006025306286402892,4.76837158203125e-07,591.0,1.4901161082825355e-08,1.435091033577919,10,0.00028443336486816406,0.00015115737915039062,0.000461578369140625,0.00028440952301025393,0.0001131234367187385,3.577277167771381e-05,0.00035595506636568154,0.00021286397965482632,0.0030362606048583984,0.535448885318337,LR_1216@5M,LR_1216,5M,leaky,0.1,6
zbar,abs,>10,10.0,inf,3,10.51952838897705,10.51952838897705,0.0026102066040039062,0.0019117991129557292,0.6666666666666666,0.0,9.5367431640625e-07,2737.0,1.4901161082825355e-08,4.163203731179237,0,,,,,,,,,0.0030961036682128906,1.0,LR_1216@5M,LR_1216,5M,leaky,0.1,6
zbar,abs,0-1,0.0,1.0,4589,0.8129795789718628,0.5,3.8683414459228516e-05,0.0005045488272182924,0.5946829374591415,0.00043582479843103073,5.960464477539063e-08,649.0,1.4901161082825355e-08,0.09589478373527516,10,2.294778823852539e-05,1.0967254638671875e-05,0.0002695024013519287,6.355792284011841e-05,8.090460318597472e-05,2.558428192597953e-05,0.00011472648669207748,1.2389358988159348e-05,0.0006416440010070801,0.25604706907823055,LR_1216@5M,LR_1216,5M,leaky,0.1,7
zbar,abs,1-3,1.0,3.0,84096,2.3583712577819824,2.0,0.00011754035949707031,0.0010293954742372127,0.60505850456621,0.0015458523592085235,2.384185791015625e-07,493.0,1.4901161082825355e-08,0.22932277619838703,10,0.00010704994201660156,9.274482727050781e-05,0.00021123886108398438,0.0001222968101501465,3.699760163755042e-05,1.1699668913823474e-05,0.00014569614797779344,9.889747232249955e-05,0.0017801523208618164,0.4418997336377473,LR_1216@5M,LR_1216,5M,leaky,0.1,7
zbar,abs,3-6,3.0,6.0,235334,4.047427654266357,4.5,0.00011134147644042969,0.0013250448115211348,0.6075577689581616,0.001958917963405203,4.76837158203125e-07,233.5,1.4901161082825355e-08,0.3386803567409514,10,0.00011110305786132812,8.058547973632812e-05,0.00018680095672607422,0.0001158595085144043,3.5261976647908495e-05,1.1150816100706009e-05,0.0001381611407158163,9.355787631299228e-05,0.0017600059509277344,0.432725403044184,LR_1216@5M,LR_1216,5M,leaky,0.1,7
zbar,abs,6-10,6.0,10.0,4948,6.325977325439453,8.0,0.00015497207641601562,0.0017960765425389874,0.6147938561034761,0.003637833468067906,4.76837158203125e-07,325.0,1.4901161082825355e-08,1.4351883083581924,10,0.00014328956604003906,5.14984130859375e-05,0.0002493858337402344,0.0001482725143432617,6.761496071682092e-05,2.1381727976796534e-05,0.0001910359702968548,0.00010550905838966864,0.0023107528686523438,0.4710994341147939,LR_1216@5M,LR_1216,5M,leaky,0.1,7
zbar,abs,>10,10.0,inf,3,10.514869689941406,10.514869689941406,-0.0031938552856445312,-0.0029910405476888022,0.0,0.0,9.5367431640625e-07,3349.0,1.4901161082825355e-08,4.157501712441444,0,,,,,,,,,0.0022106170654296875,0.6666666666666666,LR_1216@5M,LR_1216,5M,leaky,0.1,7
zbar,abs,0-1,0.0,1.0,4604,0.8129215240478516,0.5,2.7686357498168945e-05,0.0004317420563109536,0.603388357949609,0.0010860121633362294,5.960464477539063e-08,464.5,1.4901161082825355e-08,0.09579089656472195,10,2.2411346435546875e-05,7.420778274536133e-06,7.69495964050293e-05,3.388375043869019e-05,2.6590646478982253e-05,8.408700732992054e-06,5.070115190467429e-05,1.7066348972706078e-05,0.0004844069480895996,0.22371850564726325,LR_1216@5M,LR_1216,5M,leaky,0.1,8
zbar,abs,1-3,1.0,3.0,84196,2.358124613761902,2.0,6.878376007080078e-05,0.0008652591461512112,0.5955983657180863,0.0029930162953109413,2.384185791015625e-07,288.5,1.4901161082825355e-08,0.2275601252913474,10,6.201863288879395e-05,4.1365623474121094e-05,0.00012445449829101562,7.361173629760742e-05,2.780249836693222e-05,8.79192194826176e-06,9.119558019413094e-05,5.60278924010839e-05,0.0013873875141143799,0.3990332082284194,LR_1216@5M,LR_1216,5M,leaky,0.1,8
zbar,abs,3-6,3.0,6.0,235379,4.046089172363281,4.5,5.984306335449219e-05,0.0010997554853651793,0.5935023940113604,0.0030631449704519097,4.76837158203125e-07,125.5,1.4901161082825355e-08,0.3371529132127761,10,5.519390106201172e-05,3.743171691894531e-05,0.00012302398681640625,6.279945373535156e-05,2.4557036489223507e-05,7.765616788981122e-06,7.83306873133138e-05,4.726822015738932e-05,0.0013091564178466797,0.38237905675527556,LR_1216@5M,LR_1216,5M,leaky,0.1,8
zbar,abs,6-10,6.0,10.0,4938,6.325809955596924,8.0,8.177757263183594e-05,0.0015721864765981472,0.5961927906034832,0.0022276225192385582,4.76837158203125e-07,171.5,1.4901161082825355e-08,1.434687688946724,10,6.842613220214844e-05,1.5735626220703125e-05,0.00022983551025390625,8.053779602050782e-05,6.166497837506088e-05,1.9500178353022123e-05,0.00011953815272655206,4.153743931446357e-05,0.0016063451766967773,0.4115026326447955,LR_1216@5M,LR_1216,5M,leaky,0.1,8
zbar,abs,>10,10.0,inf,3,10.51806354522705,10.51806354522705,-0.0005807876586914062,-0.0007747014363606771,0.3333333333333333,0.0,9.5367431640625e-07,609.0,1.4901161082825355e-08,4.160161033272743,0,,,,,,,,,0.0009288787841796875,0.3333333333333333,LR_1216@5M,LR_1216,5M,leaky,0.1,8
zbar,abs,0-1,0.0,1.0,4610,0.8128173351287842,0.5,1.5974044799804688e-05,0.0003244521690294179,0.5915401301518438,0.0021691973969631237,5.960464477539063e-08,268.0,1.4901161082825355e-08,0.09554006904363621,10,1.0848045349121094e-05,3.159046173095703e-06,0.00011372566223144531,2.8555095195770263e-05,3.673564037593765e-05,1.1616829489280714e-05,5.1788754174331695e-05,5.321436217208834e-06,0.00037720799446105957,0.1913232104121475,LR_1216@5M,LR_1216,5M,leaky,0.1,9
zbar,abs,1-3,1.0,3.0,84290,2.357905626296997,2.0,4.506111145019531e-05,0.0007877778633589252,0.5881955154822636,0.004354015897496738,2.384185791015625e-07,189.0,1.4901161082825355e-08,0.2264057472348212,10,5.078315734863281e-05,2.562999725341797e-05,7.486343383789062e-05,4.700422286987305e-05,1.5382135723447847e-05,4.8642584163937095e-06,5.6732739702660464e-05,3.727570603708563e-05,0.001090019941329956,0.35958002135484635,LR_1216@5M,LR_1216,5M,leaky,0.1,9
zbar,abs,3-6,3.0,6.0,235428,4.045368194580078,4.5,3.147125244140625e-05,0.0009288606173053544,0.5833715615814602,0.005679018638394754,4.76837158203125e-07,66.0,1.4901161082825355e-08,0.33565761148929585,10,2.8371810913085938e-05,2.384185791015625e-05,6.198883056640625e-05,3.336668014526367e-05,1.2169011593112458e-05,3.848179350722954e-06,4.106303884670958e-05,2.567032144381776e-05,0.0010066032409667969,0.34308153660567137,LR_1216@5M,LR_1216,5M,leaky,0.1,9
zbar,abs,6-10,6.0,10.0,4918,6.325824975967407,8.0,3.504753112792969e-05,0.0012188354319990918,0.5803172021146807,0.005286701911346075,4.76837158203125e-07,73.5,1.4901161082825355e-08,1.435607448220253,10,4.506111145019531e-05,3.814697265625e-06,7.343292236328125e-05,3.7789344787597656e-05,2.3953718457657268e-05,7.574830875661254e-06,5.2939006538920165e-05,2.2639683036275148e-05,0.0012930631637573242,0.3816592110614071,LR_1216@5M,LR_1216,5M,leaky,0.1,9
zbar,abs,>10,10.0,inf,3,10.518006324768066,10.518006324768066,0.0015354156494140625,0.0004514058430989583,0.6666666666666666,0.0,9.5367431640625e-07,1610.0,1.4901161082825355e-08,4.160018935799599,0,,,,,,,,,0.00418853759765625,1.0,LR_1216@5M,LR_1216,5M,leaky,0.1,9
zmax,abs,0-1,0.0,1.0,162124,0.5918464064598083,0.5,0.00010770559310913086,8.251474021950586e-05,0.5090116207347463,1.2336236460980484e-05,2.384185791015625e-07,451.75,-2.2351742040571668e-08,0.5918463841080663,10,0.00010263919830322266,2.3990869522094727e-06,0.00023412704467773438,0.00011784285306930542,8.308443203852921e-05,2.6273604334321888e-05,0.0001703900617379492,6.529564440066165e-05,0.017963647842407227,0.8941612592830179,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,1
zmax,abs,1-3,1.0,3.0,277399,1.6675466299057007,2.0,0.0006856918334960938,0.0009683207130221041,0.5279831578340225,1.4419662651992257e-05,4.76837158203125e-07,1438.0,-2.2351742040571668e-08,1.6675466075539587,10,0.0006805658340454102,0.0005919933319091797,0.0008492469787597656,0.0006881952285766602,7.323080119646227e-05,2.3157612665980444e-05,0.000734510453908621,0.0006418800032446993,0.020587801933288574,0.92534219661931,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,1
zmax,abs,3-6,3.0,6.0,34133,3.5618960857391357,4.5,0.0014367103576660156,0.0019350343503111871,0.5431693668883485,5.859432221017783e-05,4.76837158203125e-07,3013.0,-2.2351742040571668e-08,3.5618960633873935,10,0.0014336109161376953,0.000774383544921875,0.0021889209747314453,0.001469874382019043,0.00048484329546494043,0.0001533209121931198,0.0017765162064052827,0.0011632325576328034,0.02629995346069336,0.9438959364837547,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,1
zmax,abs,6-10,6.0,10.0,1899,6.731441497802734,8.0,0.0018854141235351562,0.00259396526423048,0.5413375460768826,0.0,9.5367431640625e-07,1977.0,-2.2351742040571668e-08,6.731441475450993,6,0.0017845630645751953,0.00028228759765625,0.0032253265380859375,0.001859585444132487,0.0011378348344797677,0.0004645191260065978,0.0027886236961456824,0.0009305471921192915,0.03538942337036133,0.9568193786203265,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,1
zmax,abs,>10,10.0,inf,25,10.48953914642334,10.48953914642334,0.008228302001953125,0.0026560592651367187,0.72,0.0,9.5367431640625e-07,8628.0,-2.2351742040571668e-08,10.489539124071598,0,,,,,,,,,0.030260086059570312,1.0,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,1
zmax,abs,0-1,0.0,1.0,162315,0.5916662216186523,0.5,0.00012004375457763672,1.0361383513786198e-05,0.5138588546961156,4.3126020392446785e-05,2.384185791015625e-07,503.5,-2.2351742040571668e-08,0.5916661992669103,10,0.00015348196029663086,1.3828277587890625e-05,0.0002472400665283203,0.00014130473136901854,8.736676876848125e-05,2.762779811176647e-05,0.00019656032759255148,8.604913514548561e-05,0.014189422130584717,0.8664387148445923,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,2
zmax,abs,1-3,1.0,3.0,277600,1.6670690178871155,2.0,0.0005431175231933594,0.000769122012753995,0.5299171469740634,1.0806916426512968e-05,4.76837158203125e-07,1139.0,-2.2351742040571668e-08,1.6670689955353735,10,0.0005315244197845459,0.00048220157623291016,0.0006194114685058594,0.0005420446395874023,4.5491661269270876e-05,1.4385726415576239e-05,0.0005708160924185548,0.0005132731867562499,0.016994953155517578,0.9058969740634005,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,2
zmax,abs,3-6,3.0,6.0,34117,3.5611870288848877,4.5,0.0012187957763671875,0.0021558295493493917,0.5449482662602222,2.9310900723979247e-05,4.76837158203125e-07,2556.0,-2.2351742040571668e-08,3.5611870065331455,10,0.001159071922302246,0.0008974075317382812,0.0015835762023925781,0.0012371063232421875,0.0002795852674143711,8.84126245256668e-05,0.0014139315722935212,0.001060281074190854,0.021900177001953125,0.9305331652841692,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,2
zmax,abs,6-10,6.0,10.0,1889,6.743951797485352,8.0,0.001888275146484375,0.0018499120951582352,0.5431445209105347,0.0,9.5367431640625e-07,1980.0,-2.2351742040571668e-08,6.74395177513361,6,0.0018379688262939453,-0.0008401870727539062,0.0059757232666015625,0.0017670790354410808,0.0024082843231407057,0.0009831779578731146,0.0037334349511873102,-0.0001992768803051484,0.026862144470214844,0.9454737956590789,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,2
zmax,abs,>10,10.0,inf,24,10.545041561126709,10.545041561126709,0.0005464553833007812,0.001374363899230957,0.5,0.0,9.5367431640625e-07,573.0,-2.2351742040571668e-08,10.545041538774967,0,,,,,,,,,0.02034926414489746,0.9166666666666666,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,2
zmax,abs,0-1,0.0,1.0,162556,0.5919138491153717,0.5,0.00010156631469726562,0.00024169421928006777,0.5150409704963212,2.4606904697458107e-05,2.384185791015625e-07,426.0,-2.2351742040571668e-08,0.5919138267636297,10,9.831786155700684e-05,2.5779008865356445e-05,0.0001989603042602539,0.00011188983917236328,5.639130414948643e-05,1.7832496133968135e-05,0.00014755483144029955,7.622484690442702e-05,0.01295483112335205,0.8530475651467802,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,3
zmax,abs,1-3,1.0,3.0,277632,1.6669655442237854,2.0,0.0005375146865844727,0.0006519019150305256,0.5295138888888888,2.5213231904103272e-05,4.76837158203125e-07,1127.25,-2.2351742040571668e-08,1.6669655218720434,10,0.0005258023738861084,0.00037384033203125,0.0007944107055664062,0.0005370438098907471,0.00012886896823637468,4.075194593428361e-05,0.0006185477017593143,0.0004555399180221799,0.01612776517868042,0.9035413785154449,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,3
zmax,abs,3-6,3.0,6.0,34041,3.5638108253479004,4.5,0.0010485649108886719,0.001159194206288669,0.5387327046796511,0.0,4.76837158203125e-07,2199.0,-2.2351742040571668e-08,3.563810802996158,10,0.0011284351348876953,0.00039768218994140625,0.0014519691467285156,0.001074981689453125,0.000317307050316019,0.00010034129966282707,0.0012756642887787792,0.0008742990901274708,0.020949363708496094,0.9324050409799947,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,3
zmax,abs,6-10,6.0,10.0,1882,6.751535654067993,8.0,0.0014896392822265625,0.001933336511301817,0.5361317747077577,0.0,9.5367431640625e-07,1562.0,-2.2351742040571668e-08,6.751535631716251,6,0.0016491413116455078,-0.00040531158447265625,0.0034432411193847656,0.0016345977783203125,0.0015549881549552678,0.0006348212559520446,0.0029042402902244016,0.0003649552664162232,0.026917457580566406,0.9558979808714134,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,3
zmax,abs,>10,10.0,inf,25,10.51787281036377,10.51787281036377,-0.0022878646850585938,0.002132720947265625,0.48,0.0,9.5367431640625e-07,2399.0,-2.2351742040571668e-08,10.517872788012028,0,,,,,,,,,0.025458335876464844,0.96,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,3
zmax,abs,0-1,0.0,1.0,162771,0.5913600325584412,0.5,8.89897346496582e-05,0.00012723771956703263,0.5163573363805591,9.829760829631814e-05,2.384185791015625e-07,373.25,-2.2351742040571668e-08,0.5913600102066991,10,0.00010275840759277344,2.682209014892578e-05,0.00017833709716796875,0.00010328292846679687,5.400812205937022e-05,1.7078867785599348e-05,0.00013744066403799556,6.912519289559818e-05,0.011979460716247559,0.8367399598208526,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,4
zmax,abs,1-3,1.0,3.0,277515,1.6668238639831543,2.0,0.0004990100860595703,0.0006563983324306337,0.5314019062032683,5.0447723546474966e-05,4.76837158203125e-07,1046.5,-2.2351742040571668e-08,1.6668238416314123,10,0.000527799129486084,0.0003763437271118164,0.0006880760192871094,0.0005045175552368164,0.0001038393400610137,3.2836882532157104e-05,0.0005701913203011306,0.00043884379017250215,0.014703512191772461,0.8934003567374736,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,4
zmax,abs,3-6,3.0,6.0,33999,3.565497398376465,4.5,0.0009765625,0.0011928842791340177,0.540280596488132,0.0,4.76837158203125e-07,2048.0,-2.2351742040571668e-08,3.5654973760247226,10,0.000914454460144043,0.0005435943603515625,0.0015411376953125,0.0009645223617553711,0.00034091163612614715,0.00010780572510131665,0.0011801338119580044,0.0007489109115527378,0.019392013549804688,0.926644901320627,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,4
zmax,abs,6-10,6.0,10.0,1875,6.7666168212890625,8.0,0.00013065338134765625,0.0008963567097981771,0.5029333333333333,0.0,9.5367431640625e-07,137.0,-2.2351742040571668e-08,6.766616798937321,6,-0.00013113021850585938,-0.003196239471435547,0.0013513565063476562,-0.0005083878835042318,0.0015452387160805835,0.0006308410641984729,0.0007532942448927139,-0.0017700700119011774,0.026444435119628906,0.9429333333333333,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,4
zmax,abs,>10,10.0,inf,24,10.528701305389404,10.528701305389404,0.002803802490234375,0.0005149443944295248,0.5416666666666666,0.0,9.5367431640625e-07,2940.0,-2.2351742040571668e-08,10.528701283037663,0,,,,,,,,,0.024884700775146484,0.9583333333333334,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,4
zmax,abs,0-1,0.0,1.0,162937,0.5906625986099243,0.5,8.881092071533203e-05,0.00014011972268218565,0.5192620460668848,0.00020253226707254952,2.384185791015625e-07,372.5,-2.2351742040571668e-08,0.5906625762581823,10,8.20159912109375e-05,2.7298927307128906e-05,0.0001984238624572754,0.00010061860084533691,6.541430736511526e-05,2.0685820283609185e-05,0.00014199024141255527,5.924696027811854e-05,0.011116266250610352,0.8275038818684523,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,5
zmax,abs,1-3,1.0,3.0,277425,1.666513204574585,2.0,0.0004458427429199219,0.0005276990867127295,0.5275732179868433,5.046408939352978e-05,4.76837158203125e-07,935.0,-2.2351742040571668e-08,1.666513182222843,10,0.0004521608352661133,0.0002472400665283203,0.0007164478302001953,0.0004498720169067383,0.0001222365154572357,3.865458020872432e-05,0.000527181177324187,0.00037256285648928965,0.013873577117919922,0.8914625574479589,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,5
zmax,abs,3-6,3.0,6.0,33970,3.5636194944381714,4.5,0.0008816719055175781,0.001043191867117535,0.535649102148955,5.88754783632617e-05,4.76837158203125e-07,1849.0,-2.2351742040571668e-08,3.563619472086429,10,0.0008635520935058594,0.0003256797790527344,0.001287698745727539,0.0009039640426635742,0.0002783714598938941,8.802878488509192e-05,0.001080021612433758,0.0007279064728933904,0.01830160617828369,0.9253753311745658,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,5
zmax,abs,6-10,6.0,10.0,1874,6.76684045791626,8.0,0.0014185905456542969,0.0018657945899596972,0.5389541088580576,0.0,9.5367431640625e-07,1487.5,-2.2351742040571668e-08,6.766840435564518,6,0.0011897087097167969,0.0007958412170410156,0.003726959228515625,0.0017178058624267578,0.0011505850308638987,0.0004697243718834977,0.002657254606193753,0.0007783571186597624,0.023596763610839844,0.9493062966915689,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,5
zmax,abs,>10,10.0,inf,23,10.541935920715332,10.541935920715332,0.0028247833251953125,0.005128487296726393,0.5652173913043478,0.0,9.5367431640625e-07,2962.0,-2.2351742040571668e-08,10.54193589836359,0,,,,,,,,,0.023313522338867188,1.0,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,5
zmax,abs,0-1,0.0,1.0,163165,0.5905379056930542,0.5,3.981590270996094e-05,8.046976968308602e-05,0.5155823859283547,0.00037998345233352743,2.384185791015625e-07,167.0,-2.2351742040571668e-08,0.5905378833413122,10,5.21242618560791e-05,7.152557373046875e-07,0.00012749433517456055,5.125105381011963e-05,4.129625570670812e-05,1.3059022686992403e-05,7.736909918410444e-05,2.5133008436134825e-05,0.010779857635498047,0.8174363374498207,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,6
zmax,abs,1-3,1.0,3.0,277222,1.6663320064544678,2.0,0.0004583597183227539,0.0005634909584818252,0.5300264769751318,6.853712908787903e-05,4.76837158203125e-07,961.25,-2.2351742040571668e-08,1.6663319841027258,10,0.00047135353088378906,0.00031948089599609375,0.0005747079849243164,0.0004596412181854248,9.769330883886136e-05,3.0893336808906134e-05,0.000521427891803237,0.0003978545445676125,0.013363361358642578,0.8877325753367338,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,6
