key,arm,window,family,dial,coord,binset,bin,seed,n,inc_med,inc_mean,inc_p_up,lnmob_med
LR_1216@5M,LR_1216,5M,leaky,0.1,zbar,eqf,q4,8,63861,0.00042409641901031137,0.0033177751074035832,0.6445248273594213,1.4901161082825355e-08
LR_1216@5M,LR_1216,5M,leaky,0.1,zbar,eqf,q4,9,59461,0.0006227714475244284,0.003608174024138596,0.6590706513513059,1.4901161082825355e-08
LR_1216@5M,LR_1216,5M,leaky,0.1,zbar,eqf,q5,0,63132,0.0004851522535318509,0.0040495113608488694,0.6507159602103529,1.4901161082825355e-08
LR_1216@5M,LR_1216,5M,leaky,0.1,zbar,eqf,q5,1,75042,0.0007354048721026629,0.004189587681036721,0.6696649876069402,1.4901161082825355e-08
LR_1216@5M,LR_1216,5M,leaky,0.1,zbar,eqf,q5,2,42775,0.0004835318250115961,0.003110654758800715,0.6495382817066043,1.4901161082825355e-08
LR_1216@5M,LR_1216,5M,leaky,0.1,zbar,eqf,q5,3,55192,0.0008369369897991419,0.0041824934914020066,0.6642448180895782,1.4901161082825355e-08
LR_1216@5M,LR_1216,5M,leaky,0.1,zbar,eqf,q5,4,64010,0.0005456283688545227,0.004179085189207589,0.6643649429776597,1.4901161082825355e-08
LR_1216@5M,LR_1216,5M,leaky,0.1,zbar,eqf,q5,5,51756,0.0004113181203138083,0.0029972447025335682,0.6494899142128449,1.4901161082825355e-08
LR_1216@5M,LR_1216,5M,leaky,0.1,zbar,eqf,q5,6,50040,0.0005051135085523129,0.0036518854182009575,0.654136690647482,1.4901161082825355e-08
LR_1216@5M,LR_1216,5M,leaky,0.1,zbar,eqf,q5,7,64769,0.0006315342034213245,0.004940989493604964,0.665812348500054,1.4901161082825355e-08
LR_1216@5M,LR_1216,5M,leaky,0.1,zbar,eqf,q5,8,58446,0.000430795262218453,0.0035335281122200295,0.6481709612291688,1.4901161082825355e-08
LR_1216@5M,LR_1216,5M,leaky,0.1,zbar,eqf,q5,9,64320,0.0006506448553409427,0.004259624049470012,0.6663246268656716,1.4901161082825355e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,0-1,0,142318,5.189737930777483e-05,0.0001725751144105904,0.5168847229443921,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,0-1,1,148791,8.200522279366851e-05,0.0002651333034441638,0.5189426779845555,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,0-1,2,144749,9.307051186624449e-06,6.989927573931627e-05,0.5079620584598167,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,0-1,3,150135,0.00010866774391615763,0.0001445424049389758,0.5169480800612782,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,0-1,4,145477,0.00010357675637351349,8.657484761551902e-05,0.5160334623342522,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,0-1,5,148174,2.6384592274553142e-05,3.629087593720797e-05,0.514267010406684,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,0-1,6,144410,6.53982388030272e-05,9.035577415978518e-05,0.5156845093830067,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,0-1,7,150847,0.00010353255493100733,0.00019532759301206954,0.5208522542708838,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,0-1,8,154340,0.00010167832078877836,0.00021859662199772304,0.5201891926914605,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,0-1,9,137228,0.00012487258209148422,-2.9170663859104248e-05,0.5194566706503047,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,1-3,0,256015,0.0004807644581887871,0.0005915334044165,0.5315547917114232,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,1-3,1,241338,0.000617913668975234,0.0007004968515016919,0.5316361285831489,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,1-3,2,257490,0.000385777821065858,0.0005192561690001687,0.5208163423822284,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,1-3,3,256080,0.0004505496035562828,0.0006538236391159633,0.5316385504529835,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,1-3,4,254163,0.0005591580993495882,0.0006453694321390972,0.5349401761861483,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,1-3,5,234570,0.00038898429193068296,0.0005653671612757366,0.5258686106492731,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,1-3,6,254434,0.00046550681872759014,0.0005350450672538307,0.5267456393406541,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,1-3,7,251087,0.0005238467128947377,0.000788016889472295,0.532409085297128,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,1-3,8,247075,0.0005375046166591346,0.0006742476244088697,0.5320975412324193,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,1-3,9,243421,0.0004923238302581012,0.0006633710352136582,0.5308580607260672,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,3-6,0,26147,0.0009489312069490552,0.0012821930559139894,0.5489731135503118,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,3-6,1,37475,0.0010582958348095417,0.0011260308053570344,0.5435623749166111,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,3-6,2,21561,0.0008166108746081591,0.0010433717143652755,0.5331849172116321,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,3-6,3,23970,0.0007390051614493132,0.0009178878873519246,0.5326241134751774,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,3-6,4,27367,0.0011138265253975987,0.0015242998326314447,0.5459129608652757,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,3-6,5,38461,0.0008489267202094197,0.0011969055499559164,0.5385975403655651,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,3-6,6,30831,0.0010062246583402157,0.001317450948830172,0.5372839025655995,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,3-6,7,27235,0.0011522064451128244,0.001311682422539947,0.541729392326051,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,3-6,8,27025,0.0009388140169903636,0.0011819216208581846,0.5385383903792784,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,3-6,9,45870,0.0008935450459830463,0.0013199469457003002,0.5343361674296926,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,6-10,0,3568,0.0013451218255795538,0.001605505867220998,0.5454035874439462,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,6-10,1,1419,0.0017027432331815362,0.002348619442561631,0.5525017618040874,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,6-10,2,415,0.0009925334015861154,0.0009342347788596413,0.5180722891566265,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,6-10,3,2050,0.0007362811302300543,0.0019800969764862493,0.5229268292682927,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,6-10,4,1942,0.0013097984483465552,0.001968565941449336,0.5308959835221421,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,6-10,5,1153,0.0004955782205797732,-0.00016891508075140166,0.5264527320034692,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,6-10,6,242,-0.0017453874461352825,0.0018204346230079917,0.45867768595041325,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,6-10,7,844,0.0012795449583791196,0.0010718131123350447,0.5592417061611374,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,6-10,8,511,0.001990456134080887,0.0033104152600657412,0.5870841487279843,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,6-10,9,4746,0.0008773513254709542,0.0013894826473348555,0.5172777075431942,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,>10,0,113,0.002929026959463954,0.0012881095140999332,0.5398230088495575,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,>10,4,27,0.0014050165191292763,0.0011006189150201088,0.5555555555555556,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,abs,>10,9,79,0.0028241092804819345,0.0033644730200522426,0.5949367088607594,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q1,0,81889,1.873834480647929e-05,4.2595519298812306e-05,0.5133900768112933,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q1,1,87891,2.9707491194130853e-05,0.0001557277035431413,0.5164692630644776,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q1,2,83848,3.276765824011818e-06,5.667978841534929e-05,0.5059631714531057,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q1,3,85610,6.404180021490902e-05,-2.5851047191818755e-05,0.5144726083401472,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q1,4,85186,4.626666304829996e-05,-0.00014250827638239954,0.5112107623318386,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q1,5,87990,9.620603123039473e-06,-0.00012061262260476885,0.5109785202863962,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q1,6,85725,3.212149749742821e-05,-4.2543915642976366e-05,0.5135958005249344,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q1,7,87820,5.18683318659896e-05,-2.33500150282149e-05,0.5183329537690731,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q1,8,90646,4.194154098513536e-05,8.882641389300125e-05,0.5160955806102862,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q1,9,80434,9.817038881010376e-05,-0.0002722082359900267,0.5179774722132432,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q2,0,85056,0.000202737093786709,0.00030076066732387326,0.5221501128668171,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q2,1,84852,0.0002735050074988976,0.0004365124775861181,0.522662989676142,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q2,2,86396,8.68759052536916e-05,0.00013692362025453272,0.512234362701977,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q2,3,91383,0.0002408628788543865,0.0004584662173214574,0.523303021349704,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q2,4,85225,0.0002686808002181351,0.00036299129205826164,0.5231328835435611,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q2,5,83491,0.00013137381756678224,0.00027240879789644523,0.5180917703704591,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q2,6,82472,0.00017541865236125886,0.000277781938783381,0.519921912891648,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q2,7,88776,0.0002197729263571091,0.000494457005163784,0.5226750473100839,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q2,8,88594,0.0003123029455309734,0.0004328445266158799,0.5268528342777163,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q2,9,80793,0.00019319166312925518,0.000343203431192028,0.5221987053333829,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q3,0,88100,0.00038000875792931765,0.0004187783826839975,0.5290011350737798,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q3,1,81761,0.0005287017556838691,0.0006032492508026697,0.5307787331368257,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q3,2,88316,0.00023981308186193928,0.00038822060049282267,0.5161805335386567,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q3,3,90849,0.0003230834554415196,0.0004171001765868412,0.5273035476449933,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q3,4,87216,0.00045279666665010154,0.000592587050274515,0.5310264171711613,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q3,5,81782,0.0003034524997929111,0.00044594662846720044,0.5239661539214008,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q3,6,83645,0.0003068039077334106,0.00029988256074902476,0.5202582342040768,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q3,7,88326,0.0003804274456342682,0.000602342841740734,0.5255190996988429,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q3,8,86736,0.0004072998708579689,0.00041946428159588575,0.5270360634569268,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q3,9,80308,0.00035215006209909916,0.00041977731176943425,0.5272326542810181,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q4,0,92139,0.0005308664403855801,0.0006272533203393032,0.531978858029716,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q4,1,81743,0.0006767416489310563,0.0007152712420761295,0.5320455574177605,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q4,2,91675,0.0005157308769412339,0.0006320108285397879,0.5243959640032724,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q4,3,88076,0.0005208777438383549,0.0007714380828007287,0.533834415731868,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q4,4,89695,0.0006146575906313956,0.0006190726394580712,0.5379452589330509,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q4,5,77017,0.00047331867972388864,0.0006546604824340461,0.5276367555215082,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q4,6,87949,0.0005438790540210903,0.0005919144600693562,0.5299434899771458,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q4,7,84600,0.0006247124692890793,0.0009009811493698243,0.5391252955082743,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q4,8,83469,0.0006071642856113613,0.0007503538010201392,0.5336352418263067,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q4,9,80675,0.0006133323768153787,0.0007936481568513764,0.5344158661295321,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q5,0,80977,0.0008176572155207396,0.0011317164109529189,0.5425614680711807,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q5,1,92776,0.0009781135595403612,0.0010295761236103307,0.53938518582392,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q5,2,73980,0.0006382419087458402,0.0007826053383675344,0.5272100567721005,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q5,3,76317,0.0007159029482863843,0.0009129260613108663,0.5346777258015908,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q5,4,81654,0.0008980436832644045,0.0011779563765310832,0.5428025571313102,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q5,5,92078,0.0006835965614300221,0.0009211059396730112,0.534014639761941,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q5,6,90126,0.0008133992087095976,0.0010411722792633188,0.534096709051772,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q5,7,80491,0.0009089232189580798,0.0011514679075646536,0.5407809568771664,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q5,8,79506,0.0008417013450525701,0.0011137255803452962,0.5395190300103136,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zmax,eqf,q5,9,109134,0.0007866793603170663,0.0011115598653449394,0.5333809811791009,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,0-1,0,3205,4.581735879582993e-08,7.530584284287791e-05,0.5045241809672387,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,0-1,1,3558,2.1888270396175358e-07,4.27457850056246e-05,0.5230466554243958,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,0-1,2,5031,9.095448945117823e-07,0.0001647182509088022,0.5215662890081495,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,0-1,3,5117,1.315687859460013e-05,0.0003283646303730691,0.5393785421145202,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,0-1,4,3049,-2.286450495603276e-07,0.0002720579062789444,0.49688422433584783,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,0-1,5,4169,2.7914913403037644e-07,7.501830180141899e-05,0.5089949628208204,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,0-1,6,2564,2.504233520994603e-06,-4.568839463128107e-05,0.5284711388455539,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,0-1,7,6216,8.032060634377558e-07,-8.330778047403225e-06,0.5094916344916345,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,0-1,8,4158,2.9062689463899005e-06,0.0001538729951391172,0.536075036075036,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,0-1,9,2644,1.0626727998896968e-05,9.268933981437455e-05,0.5298789712556732,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,1-3,0,78243,3.1768220651429147e-05,0.00030953008027675397,0.5191646537070409,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,1-3,1,66157,2.2040961994207464e-05,0.00024779880638481393,0.5190985080943815,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,1-3,2,73110,4.46673607257253e-06,0.00026420949653645204,0.5079742853234852,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,1-3,3,87960,0.00010633370402501896,0.00020601320468015516,0.526887221464302,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,1-3,4,76927,3.866036786348559e-05,0.00011753230188466948,0.5115889089656428,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,1-3,5,102953,1.8846916645998135e-05,0.0001107633723715315,0.5129136596310938,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,1-3,6,97948,3.427609954087529e-05,0.0001748639806200254,0.5141197370033079,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,1-3,7,81102,8.158124546753243e-05,0.0002672236198459769,0.5270770141303543,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,1-3,8,88743,6.0207930800970644e-05,0.00021778093993668149,0.5190381213166109,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,1-3,9,73877,0.00010332558304071426,0.0002395660339577801,0.5278774178702438,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,3-6,0,268471,0.0004664798907469958,0.00042328667408784006,0.5272338539358068,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,3-6,1,251595,0.0005667347577400506,0.0004883377019585209,0.5262584709553052,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,3-6,2,280227,0.00039104517782106996,0.0003433810443034696,0.5160423513794175,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,3-6,3,265189,0.00047879500198177993,0.0004774896150769955,0.5237698396238155,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,3-6,4,250952,0.0005185361078474671,0.0004757906749948885,0.5297586789505563,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,3-6,5,237510,0.0003963565395679325,0.0004351353851731972,0.5242642415056208,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,3-6,6,258717,0.0004516971530392766,0.0004242414129451591,0.5250988531870732,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,3-6,7,249901,0.0005851119058206677,0.000551527808037312,0.5266405496576644,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,3-6,8,258778,0.0005340546485967934,0.000501853846494553,0.5291408079512169,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,3-6,9,250266,0.0004693161172326654,0.0004189838030020434,0.5245818449170083,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,6-10,0,74645,0.0008273291168734431,0.0009367385458214861,0.539433317703798,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,6-10,1,104624,0.0009779849206097424,0.001051084665981828,0.5388438599174186,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,6-10,2,65113,0.0006574791623279452,0.0007466354438511163,0.5310767435074409,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,6-10,3,73047,0.0008168069180101156,0.0009206244847795506,0.5355456076224896,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,6-10,4,93434,0.0009319864038843662,0.0009097453106066796,0.5431320504313205,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,6-10,5,76550,0.0007466562383342534,0.0009046557361697209,0.5334944480731548,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,6-10,6,70236,0.000968448439380154,0.0008850396479195864,0.5317785750896976,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,6-10,7,91485,0.0009820228442549706,0.001124739044190028,0.5380226266601082,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,6-10,8,76686,0.00090941516100429,0.0010906809745506842,0.5357040398508203,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,6-10,9,93027,0.0007729398203082383,0.0008288335814042051,0.5343072441334237,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,>10,0,3597,0.0017130644991993904,0.0020512955455687346,0.5443425076452599,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,>10,1,3089,0.0016649164026603103,0.0015082332681251955,0.5467788928455811,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,>10,2,734,0.0012029185891151428,0.002342777679689241,0.5340599455040872,-2.2351742040571668e-08
LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01,zbar,abs,>10,3,922,0.000271612181677483,0.0016464092866820006,0.5097613882863341,-2.2351742040571668e-08
