coord,binset,bin,lo,hi,n,depth_med,depth_mid,inc_med,inc_med_f32,inc_mean,inc_p_up,inc_frac_zero,ulp_med,med_over_ulp,lnmob_med,resid_med,inc_med_seed_n,inc_med_seed_med,inc_med_seed_min,inc_med_seed_max,inc_med_seed_mean,inc_med_seed_sd,inc_med_seed_se,inc_med_hi2se,inc_med_lo2se,inc_iqr,inc_frac_gt_1e3,key,arm,window,family,dial
zmax,abs,>10,10.0,inf,0,,,,,,,,,,,,,,,,,,,,,,,LR_1216@15M,LR_1216,15M,leaky,0.1
zmax,eqf,q1,-inf,0.08040451258420944,1705636,0.03278875723481178,0.03278875723481178,0.00023291894467547536,0.00023293495178222656,0.0009627211604824265,0.6303285108897795,0.0001442277250245656,2.384185791015625e-07,976.932861328125,1.4901161082825355e-08,0.032788772135972866,10,0.0002247255943075288,0.00017373122682329267,0.0003446969931246713,0.00023645535329706036,5.421515923714641e-05,1.7144338689809946e-05,0.0002707440306766802,0.00020216667591744047,0.002824812698236201,0.5312915534146794,LR_1216@15M,LR_1216,15M,leaky,0.1
zmax,eqf,q2,0.08040451258420944,0.2360726684331894,1705636,0.14863302558660507,0.15823859050869943,0.00034121592761948705,0.00034117698669433594,0.0031462863029907404,0.6458259558311387,0.0001870270092798229,2.384185791015625e-07,1431.163330078125,1.4901161082825355e-08,0.14863304048776615,10,0.00033068552875192836,0.000249256263487041,0.0005238522426225245,0.0003484727480099536,9.04401681591778e-05,2.859969233516395e-05,0.0004056721326802815,0.00029127336333962574,0.0038008279843779746,0.5528975701732375,LR_1216@15M,LR_1216,15M,leaky,0.1
zmax,eqf,q3,0.2360726684331894,0.4613747000694275,1705637,0.34010031819343567,0.34872368425130845,0.0003210604190826416,0.0003209114074707031,0.0029551119161491204,0.649794768757948,0.0001923035206201554,2.384185791015625e-07,1346.625,1.4901161082825355e-08,0.34010033309459675,10,0.0003179938066750765,0.00023197211703518406,0.0004935355682391673,0.0003281901990703773,7.964584828548724e-05,2.5186228675835628e-05,0.00037856265642204854,0.000277817741718706,0.0034609783469932154,0.5366833622863482,LR_1216@15M,LR_1216,15M,leaky,0.1
zmax,eqf,q4,0.4613747000694275,0.801910400390625,1705636,0.6077214181423187,0.6316425502300262,0.00032820193155203015,0.00032806396484375,0.0028828402373127174,0.6544684797928749,0.00013953739250344152,4.76837158203125e-07,688.2893371582031,1.4901161082825355e-08,0.6077214330434798,10,0.0003340945622767322,0.000244301074417308,0.00048411301395390183,0.00033516646071802826,7.573319106308557e-05,2.3948937823205905e-05,0.00038306433636444006,0.00028726858507161645,0.0034116298193112016,0.5313812560241459,LR_1216@15M,LR_1216,15M,leaky,0.1
zmax,eqf,q5,0.801910400390625,inf,1705635,1.1133825778961182,1.1133825778961182,0.000387181673431769,0.0003871917724609375,0.003159642829343845,0.6672060552228349,0.00017178352930140387,4.76837158203125e-07,811.9788208007812,1.4901161082825355e-08,1.1133825927972794,10,0.00041194403456756845,0.0002808428544085473,0.0005504812870640308,0.0003981822679634206,9.288900942352182e-05,2.937408393751731e-05,0.00045693043583845526,0.000339434100088386,0.003669412741146516,0.5352815813465366,LR_1216@15M,LR_1216,15M,leaky,0.1
zbar,abs,0-1,0.0,1.0,40967,0.8134823441505432,0.5,0.00015928831999190152,0.00015926361083984375,0.0010673060263156873,0.6412478336221837,0.00012204945443893865,5.960464477539063e-08,2672.41455078125,1.4901161082825355e-08,0.09769857674837101,10,0.00013754633982898667,3.675260268209968e-05,0.0006012482335790992,0.0001972568878045422,0.00016594938746267512,5.24778040691844e-05,0.00030221249594291103,9.230127966617341e-05,0.0017031344686984085,0.42724632020894865,LR_1216@15M,LR_1216,15M,leaky,0.1
zbar,abs,1-3,1.0,3.0,940339,2.502518892288208,2.0,0.00034217388019897044,0.0003421306610107422,0.002174324179004397,0.6452119926962511,0.000190356881933005,2.384185791015625e-07,1435.1812744140625,1.4901161082825355e-08,0.1963774263858794,10,0.00033566023921594024,0.00023561224224977195,0.0005455931823235005,0.00035797035961877556,8.907201354031071e-05,2.8167043856473994e-05,0.0004143044473317235,0.0003016362719058276,0.0033941238216357306,0.5584294600138886,LR_1216@15M,LR_1216,15M,leaky,0.1
zbar,abs,3-6,3.0,6.0,7354881,4.197876453399658,4.5,0.00031362223671749234,0.00031375885009765625,0.0026479792153018353,0.6497515051569155,0.00016370081310628954,4.76837158203125e-07,657.7135009765625,1.4901161082825355e-08,0.3533648997545241,10,0.00031859645969234407,0.000233129394473508,0.0004613946657627821,0.00031979026534827425,7.55096157145325e-05,2.387823709019653e-05,0.0003675467395286673,0.0002720337911678812,0.0033945724135264754,0.534347326625679,LR_1216@15M,LR_1216,15M,leaky,0.1
zbar,abs,6-10,6.0,10.0,191938,6.320210933685303,8.0,0.00047924848331604153,0.0004792213439941406,0.00412149389151521,0.663782054621805,0.00018756056643291064,4.76837158203125e-07,1005.0569152832031,1.4901161082825355e-08,1.6354661732912064,10,0.0004449007101356983,0.0003448969218879938,0.0007296911790035665,0.00047734092659084125,0.00012461434897980227,3.9406517191525496e-05,0.0005561539609738922,0.00039852789220779026,0.004796819266630337,0.5796090404193021,LR_1216@15M,LR_1216,15M,leaky,0.1
zbar,abs,>10,10.0,inf,55,10.448500633239746,10.448500633239746,-1.1704961252689827e-05,-1.1444091796875e-05,0.002241851299004338,0.4727272727272727,0.0,9.5367431640625e-07,12.273541450500488,1.4901161082825355e-08,4.234765067696571,0,,,,,,,,,0.0035027755075134337,0.5636363636363636,LR_1216@15M,LR_1216,15M,leaky,0.1
zbar,eqf,q1,-inf,3.377329778671265,1705636,2.9001235961914062,2.9001235961914062,0.00030269376293290406,0.0003027915954589844,0.0021217917032130824,0.6460628176234554,0.0001659205129347645,2.384185791015625e-07,1269.5896606445312,1.4901161082825355e-08,0.17627125978469838,10,0.00031397332350024953,0.00022208051814232022,0.0004759826115332544,0.0003133468926534988,7.053746455452547e-05,2.230590483656948e-05,0.00035795870232663773,0.00026873508298035987,0.0031376159422507044,0.537077078579486,LR_1216@15M,LR_1216,15M,leaky,0.1
zbar,eqf,q2,3.377329778671265,3.890586757659912,1705636,3.6618200540542603,3.633958268165588,0.0002745450765360147,0.00027441978454589844,0.0022307050235158697,0.6478334181501798,0.0001600575972833594,2.384185791015625e-07,1151.5255126953125,1.4901161082825355e-08,0.2011093422770499,10,0.0002841943423845805,0.000203458868782036,0.0003904354525730014,0.00028002417675452305,6.18414077119299e-05,1.9555970208080042e-05,0.0003191361171706831,0.00024091223633836297,0.003007360763149336,0.5164261307805417,LR_1216@15M,LR_1216,15M,leaky,0.1
zbar,eqf,q3,3.890586757659912,4.313177299499511,1705636,4.100068807601929,4.101882028579712,0.0003025660844286904,0.0003025531768798828,0.002499567962872196,0.6483903951370632,0.00018585442614954187,4.76837158203125e-07,634.5270690917969,1.4901161082825355e-08,0.2983861416578292,10,0.0003070430175284855,0.00022896228620084003,0.000457018002634868,0.0003095377316640224,7.603253668960307e-05,2.4043599221946443e-05,0.0003576249301079153,0.00026145053322012955,0.0032959141535684466,0.5302585076769017,LR_1216@15M,LR_1216,15M,leaky,0.1
zbar,eqf,q4,4.313177299499511,4.8280055046081545,1705636,4.546423673629761,4.570591402053832,0.00033328401332255453,0.0003333091735839844,0.0028268641782741785,0.6499692783219866,0.0001600575972833594,4.76837158203125e-07,698.9472351074219,1.4901161082825355e-08,0.45498667657375325,10,0.00033800973324105144,0.0002447406586725265,0.0004912498407065868,0.0003390017096535303,8.469231368379713e-05,2.6782061155024436e-05,0.0003925658319635792,0.0002854375873434814,0.0036050889248144813,0.5430578388354842,LR_1216@15M,LR_1216,15M,leaky,0.1
zbar,eqf,q5,4.8280055046081545,inf,1705636,5.245395183563232,5.245395183563232,0.0003949200618080795,0.0003948211669921875,0.003427673458488774,0.6553678510538005,0.00016298905510906195,4.76837158203125e-07,828.2073974609375,1.4901161082825355e-08,0.8701112717390059,10,0.00039273608126677573,0.0002770092833088711,0.0005641929164994508,0.00039676391024840997,9.286290709003673e-05,2.9365829654911494e-05,0.000455495569558233,0.00033803225093858696,0.004126666062802542,0.5607157681943862,LR_1216@15M,LR_1216,15M,leaky,0.1
zmax,abs,0-1,0.0,1.0,2648436,0.2660199999809265,0.5,0.0004291395453037694,0.0004291534423828125,0.0028677575615795744,0.6472759772182526,0.00015971690461842386,2.384185791015625e-07,1799.9417114257812,1.4901161082825355e-08,0.2660200148820876,10,0.00042612770630512387,0.0003431054065003991,0.0006065042689442635,0.00043697371584130453,9.260461268624051e-05,2.9284149792624366e-05,0.0004955420154265532,0.0003784054162560558,0.004193962478893809,0.5902219272053393,LR_1216@5M,LR_1216,5M,leaky,0.1
zmax,abs,1-3,1.0,3.0,297040,1.2587847709655762,2.0,0.0006496594869531691,0.0006496906280517578,0.0038748206982403507,0.6798713977915433,0.00013802854834365743,4.76837158203125e-07,1362.4346923828125,1.4901161082825355e-08,1.2587847858667374,10,0.0006031718221493065,0.0004426829982548952,0.0009933635592460632,0.0006704308441840112,0.00018666068352140428,5.9027290953149664e-05,0.0007884854260903105,0.0005523762622777118,0.0049527307419339195,0.6013398868839214,LR_1216@5M,LR_1216,5M,leaky,0.1
zmax,abs,3-6,3.0,6.0,1933,3.2685132026672363,4.5,0.0010200842516496778,0.0010204315185546875,0.005356408031053775,0.6916709777547853,0.0010346611484738748,4.76837158203125e-07,2139.271728515625,1.4901161082825355e-08,3.2685132175683975,4,0.0007075005705701187,0.0002977332624141127,0.002908375929109752,0.0011552775831660256,0.0011981897130898,0.0005990948565449,0.0023534672962558256,-4.2912129923774415e-05,0.006619760068133473,0.6347646145887222,LR_1216@5M,LR_1216,5M,leaky,0.1
zmax,abs,6-10,6.0,10.0,0,,,,,,,,,,,,,,,,,,,,,,,LR_1216@5M,LR_1216,5M,leaky,0.1
zmax,abs,>10,10.0,inf,0,,,,,,,,,,,,,,,,,,,,,,,LR_1216@5M,LR_1216,5M,leaky,0.1
zmax,eqf,q1,-inf,0.07948942631483077,589482,0.03356481343507767,0.03356481343507767,0.00029547531448770314,0.00029546022415161133,0.0009346785910107508,0.628107389199331,0.0001492836083205255,2.384185791015625e-07,1239.3132934570312,1.4901161082825355e-08,0.03356482833623875,10,0.0002907951711677015,0.0002196629429818131,0.00042152643436565995,0.0003003033925779164,6.838066581224352e-05,2.1623865188549733e-05,0.00034355112295501584,0.0002570556622008169,0.0033839560637716204,0.5756274152561062,LR_1216@5M,LR_1216,5M,leaky,0.1
zmax,eqf,q2,0.07948942631483077,0.2214049607515335,589482,0.14272823929786682,0.15044719353318214,0.0004770583473145962,0.00047707557678222656,0.0035365319502181415,0.6474362236675589,0.00017981889184063297,2.384185791015625e-07,2000.927734375,1.4901161082825355e-08,0.1427282541990279,10,0.000458627546322532,0.0003532973933033645,0.0007059431518428028,0.00048823807737790047,0.00011950900161544692,3.7792064599755456e-05,0.0005638222065774114,0.00041265394817838956,0.004710586836154107,0.6039030877957258,LR_1216@5M,LR_1216,5M,leaky,0.1
zmax,eqf,q3,0.2214049607515335,0.42516394257545476,589481,0.3153538107872009,0.3232844516634941,0.0004580607928801328,0.00045800209045410156,0.003413455751506717,0.6508946005045116,0.0002035689021359467,2.384185791015625e-07,1921.2462158203125,1.4901161082825355e-08,0.315353825688362,10,0.0004454689333215356,0.00034776794200297445,0.0006963242194615304,0.0004664457082981244,0.00010477638965127393,3.313320363073209e-05,0.0005327121155595886,0.0004001793010366602,0.004406023217597976,0.5925127357794399,LR_1216@5M,LR_1216,5M,leaky,0.1
zmax,eqf,q4,0.42516394257545476,0.7300188779830932,589482,0.5559902489185333,0.577591410279274,0.0004756240814458579,0.0004756450653076172,0.0033173710087210633,0.6555874479627877,0.00011365911088040008,2.384185791015625e-07,1994.9119873046875,1.4901161082825355e-08,0.5559902638196944,10,0.00047187774907797575,0.00037936859007459134,0.0006416514224838465,0.0004829094890737906,8.974478692714622e-05,2.8379793481628568e-05,0.0005396690760370478,0.0004261499021105334,0.004318285071349237,0.5888288361646327,LR_1216@5M,LR_1216,5M,leaky,0.1
zmax,eqf,q5,0.7300188779830932,inf,589482,1.005553662776947,1.005553662776947,0.0005813263414893299,0.0005812644958496094,0.0036523712398468,0.6709246423130817,0.00014419439440050756,4.76837158203125e-07,1219.1296997070312,1.4901161082825355e-08,1.0055536776781082,10,0.0005377814813982695,0.00041719587170518935,0.0008269300451502204,0.0005932760948780924,0.00013790723106237872,4.36100955964239e-05,0.0006804962860709402,0.0005060559036852445,0.004700218229118036,0.5959859673408179,LR_1216@5M,LR_1216,5M,leaky,0.1
zbar,abs,0-1,0.0,1.0,40967,0.8134823441505432,0.5,0.00015928831999190152,0.00015926361083984375,0.0010673060263156873,0.6412478336221837,0.00012204945443893865,5.960464477539063e-08,2672.41455078125,1.4901161082825355e-08,0.09769857674837101,10,0.00013754633982898667,3.675260268209968e-05,0.0006012482335790992,0.0001972568878045422,0.00016594938746267512,5.24778040691844e-05,0.00030221249594291103,9.230127966617341e-05,0.0017031344686984085,0.42724632020894865,LR_1216@5M,LR_1216,5M,leaky,0.1
zbar,abs,1-3,1.0,3.0,750104,2.357586145401001,2.0,0.0004205972218187526,0.00042057037353515625,0.0023556264643335933,0.6453118500901208,0.00017330930111024605,2.384185791015625e-07,1764.1126098632812,1.4901161082825355e-08,0.23647640645503987,10,0.0004048151386086829,0.00030677771428599954,0.0006754846544936299,0.0004382665385492146,0.00011216016987947187,3.5468159957054424e-05,0.0005092028584633235,0.00036733021863510576,0.0038864817761350423,0.5908087411878886,LR_1216@5M,LR_1216,5M,leaky,0.1
zbar,abs,3-6,3.0,6.0,2111034,4.051874160766602,4.5,0.0004662870924221352,0.00046634674072265625,0.003184343798406819,0.6523954611815821,0.00015395299175664627,4.76837158203125e-07,977.8749084472656,1.4901161082825355e-08,0.3485683351755141,10,0.00044408738904166967,0.000352288581780158,0.0006676538614556193,0.00047277539997594433,0.00010007170925383674,3.164545305882732e-05,0.000536066306093599,0.0004094844938582897,0.004459744261112064,0.5936806323346758,LR_1216@5M,LR_1216,5M,leaky,0.1
zbar,abs,6-10,6.0,10.0,45276,6.326898574829102,8.0,0.0007083732634782791,0.0007083415985107422,0.004933286334247186,0.6623155755808817,0.00013252054068380598,4.76837158203125e-07,1485.56640625,1.4901161082825355e-08,1.4428752809762955,10,0.0006169628468342125,0.0004657019453588873,0.0011933992500416934,0.0006827592238551006,0.0002204365936085463,6.970817154519217e-05,0.000822175566945485,0.0005433428807647162,0.0063995338350650854,0.641399416909621,LR_1216@5M,LR_1216,5M,leaky,0.1
zbar,abs,>10,10.0,inf,28,10.520509719848633,10.520509719848633,0.0017493562190793455,0.0017490386962890625,0.0034423111080416546,0.6428571428571429,0.0,9.5367431640625e-07,1834.3329467773438,1.4901161082825355e-08,4.165673270821571,0,,,,,,,,,0.005627690828987397,0.8214285714285714,LR_1216@5M,LR_1216,5M,leaky,0.1
zbar,eqf,q1,-inf,2.6930859088897705,589482,2.0543335676193237,2.0543335676193237,0.0003871264780173078,0.0003871917724609375,0.002181744056526076,0.6438449350446663,0.00017981889184063297,2.384185791015625e-07,1623.7261352539062,1.4901161082825355e-08,0.22703004628419865,10,0.0003697641659528017,0.0002603833854664117,0.0007228401955217123,0.00040896046411944555,0.00013153075629680926,4.159367722624513e-05,0.0004921478185719358,0.0003257731096669553,0.0036240525732864626,0.5799294974231614,LR_1216@5M,LR_1216,5M,leaky,0.1
zbar,eqf,q2,2.6930859088897705,3.442208099365234,589482,3.120778799057007,3.0676470041275024,0.0004218849499011412,0.00042176246643066406,0.0026374046883950587,0.6489188813229242,0.00012214113408042993,2.384185791015625e-07,1769.5137329101562,1.4901161082825355e-08,0.22004269063472737,10,0.00043476677092257887,0.0003194673336111009,0.000536068866495043,0.0004312211851356551,7.312670342099598e-05,2.3124694058997416e-05,0.0004774705732536499,0.00038497179701766027,0.0040175508402171545,0.585519150711981,LR_1216@5M,LR_1216,5M,leaky,0.1
zbar,eqf,q3,3.442208099365234,3.981503963470459,589481,3.720888137817383,3.7118560314178466,0.00041700893780216575,0.0004169940948486328,0.002828437944608207,0.6476324088477831,0.00014080182397736314,2.384185791015625e-07,1749.062255859375,1.4901161082825355e-08,0.2586221545934676,10,0.00038892453449079767,0.0003375345841050148,0.0005803536914754659,0.0004211205465253443,8.816747071483138e-05,2.788100229950611e-05,0.00047688255112435647,0.0003653585419263321,0.004139827360631898,0.5839509670371055,LR_1216@5M,LR_1216,5M,leaky,0.1
zbar,eqf,q4,3.981503963470459,4.578422546386719,589482,4.257007598876953,4.279963254928589,0.00047689166967757046,0.000476837158203125,0.0032375075204989787,0.6534703349720602,0.00017472967792061506,4.76837158203125e-07,1000.1143188476562,1.4901161082825355e-08,0.36430734395980824,10,0.00045185117051005363,0.00033410819014534354,0.0007237379613798112,0.000485539497458376,0.0001198060273580068,3.788599238677465e-05,0.0005613114822319253,0.0004097675126848267,0.004543074708635686,0.5948256265670537,LR_1216@5M,LR_1216,5M,leaky,0.1
zbar,eqf,q5,4.578422546386719,inf,589482,5.027880668640137,5.027880668640137,0.0005669264064636081,0.0005669593811035156,0.00396931333884823,0.65908373792584,0.0001730332732806091,4.76837158203125e-07,1188.9308471679688,1.4901161082825355e-08,0.6657024174928664,10,0.0005253709387034178,0.0004113181203138083,0.0008369369897991419,0.0005716060259146616,0.00013861072687157655,4.383256050456874e-05,0.0006592711469237991,0.0004839409049055241,0.00522623610595474,0.6126327860731965,LR_1216@5M,LR_1216,5M,leaky,0.1
zmax,abs,0-1,0.0,1.0,1466469,0.5906030535697937,0.5,6.647597183473408e-05,6.651878356933594e-05,0.00012686852679545953,0.5167487345453603,5.387089669130408e-05,2.384185791015625e-07,278.8204345703125,-2.2351742040571668e-08,0.5906030312180517,10,9.184177179122344e-05,9.307051186624449e-06,0.00012487258209148422,7.773204424665892e-05,3.835889104885233e-05,1.2130146423261854e-05,0.00010199233709318263,5.3471751400135204e-05,0.011957607697695494,0.8353132592642599,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01
zmax,abs,1-3,1.0,3.0,2495673,1.6666209697723389,2.0,0.000489209545776248,0.0004892349243164062,0.0006332328770930528,0.5298550731606264,1.2020805610350394e-06,4.76837158203125e-07,1025.94677734375,-2.2351742040571668e-08,1.6666209474205969,10,0.00048654414422344416,0.000385777821065858,0.000617913668975234,0.0004902329921605997,7.292300058367874e-05,2.3060277565821296e-05,0.0005363535472922423,0.0004441124370289571,0.014653914142400026,0.8946777081773133,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01
zmax,abs,3-6,3.0,6.0,305942,3.5626773834228516,4.5,0.0009558967722114176,0.0009555816650390625,0.001231607669158521,0.5393996247654784,0.0,4.76837158203125e-07,2004.6608276367188,-2.2351742040571668e-08,3.5626773610711093,10,0.0009438726119697094,0.0007390051614493132,0.0011522064451128244,0.0009516386489849538,0.00013267740497982145,4.195627937768022e-05,0.001035551207740314,0.0008677260902295933,0.01906026853248477,0.924707951180289,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01
zmax,abs,6-10,6.0,10.0,16890,6.762161016464233,8.0,0.001083331007976085,0.0010833740234375,0.0015848135237522092,0.532445233866193,0.0,9.5367431640625e-07,1135.9548950195312,-2.2351742040571668e-08,6.762160994112492,10,0.0011360391799826175,-0.0017453874461352825,0.001990456134080887,0.0008984021231299266,0.0010296223313536609,0.0003255951696850166,0.0015495924624999598,0.00024721178375989336,0.02473553316667676,0.9437537004144464,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01
zmax,abs,>10,10.0,inf,219,10.51718521118164,10.51718521118164,0.002553575439378619,0.0025529861450195312,0.002014002074808048,0.5616438356164384,0.0,9.5367431640625e-07,2677.617919921875,-2.2351742040571668e-08,10.517185188829899,1,0.002929026959463954,0.002929026959463954,0.002929026959463954,0.002929026959463954,nan,nan,nan,nan,0.025800328236073256,0.9726027397260274,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01
zmax,eqf,q1,-inf,0.6668041348457336,857039,0.3781757056713104,0.3781757056713104,2.8952365028089844e-05,2.8967857360839844e-05,-2.634487053929193e-05,0.5138669302097104,8.63437953232e-05,2.384185791015625e-07,121.43502044677734,-2.2351742040571668e-08,0.37817568331956836,10,3.7031519241281785e-05,3.276765824011818e-06,9.817038881010376e-05,3.957534273695274e-05,2.79592264758349e-05,8.841483728012098e-06,5.7258310192976936e-05,2.1892375280928542e-05,0.01115755457431078,0.8129221657357483,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01
zmax,eqf,q2,0.6668041348457336,1.126846146583557,857038,0.9057477712631226,0.8968251407146454,0.00020933205814799294,0.00020933151245117188,0.0003534344489566849,0.5213572793738434,7.000856438104261e-06,2.384185791015625e-07,878.0022888183594,-2.2351742040571668e-08,0.9057477489113805,10,0.00021125501007190906,8.68759052536916e-05,0.0003123029455309734,0.00021047216905571985,6.819968374904991e-05,2.15666336350169e-05,0.00025360543632575364,0.00016733890178568606,0.013149731559678912,0.8690606484193233,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01
zmax,eqf,q3,1.126846146583557,1.582417631149292,857039,1.3472901582717896,1.3546318888664244,0.0003673854807857424,0.0003674030303955078,0.00046080713044187104,0.5258185450137042,1.166808044908108e-06,4.76837158203125e-07,770.4631958007812,-2.2351742040571668e-08,1.3472901359200475,10,0.0003660794100142084,0.00023981308186193928,0.0005287017556838691,0.0003674537503684405,8.264221450838723e-05,2.6133762872671604e-05,0.0004197212761137837,0.0003151862246230973,0.013803145382553339,0.885379778516497,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01
zmax,eqf,q4,1.582417631149292,2.193053865432739,857038,1.8496482968330383,1.8877357482910155,0.0005707753298338503,0.0005707740783691406,0.0007036275257799427,0.5324863074916165,1.1668094063507102e-06,4.76837158203125e-07,1197.0026245117188,-2.2351742040571668e-08,1.8496482744812963,10,0.0005755216698162258,0.00047331867972388864,0.0006767416489310563,0.0005721281166188418,6.369569606994023e-05,2.0142347673084683e-05,0.0006124128119650112,0.0005318434212726725,0.014863664051517844,0.8989671403134983,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01
zmax,eqf,q5,2.193053865432739,inf,857039,2.7638485431671143,2.7638485431671143,0.0008076032390818,0.0008077621459960938,0.0010409172215196027,0.5367865406358404,0.0,4.76837158203125e-07,1693.666748046875,-2.2351742040571668e-08,2.763848520815372,10,0.0008155282121151686,0.0006382419087458402,0.0009781135595403612,0.0008082259009825066,0.00010631197771831208,3.3618799214693675e-05,0.0008754634994118939,0.0007409883025531192,0.01742237899452448,0.9171881326287369,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01
zbar,abs,0-1,0.0,1.0,39711,0.8256052136421204,0.5,1.2609926898221602e-06,1.2516975402832031e-06,0.0001198807707647157,0.5200322328825766,0.0008561859434413639,5.960464477539063e-08,21.155946731567383,-2.2351742040571668e-08,0.11879529803991293,10,8.563754789747691e-07,-2.286450495603276e-07,1.315687859460013e-05,3.122206416605877e-06,4.771667324656103e-06,1.5089336982515412e-06,6.1400738131089594e-06,1.0433902010279474e-07,0.0004543860486592166,0.2579386064314674,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01
zbar,abs,1-3,1.0,3.0,827020,2.336419701576233,2.0,4.2417910663061775e-05,4.2438507080078125e-05,0.00021077990299800178,0.5184517907668497,5.803970883412735e-05,2.384185791015625e-07,177.91361236572266,-2.2351742040571668e-08,0.7293875291943548,10,3.646823370218044e-05,4.46673607257253e-06,0.00010633370402501896,5.0150776610280444e-05,3.5981754959789196e-05,1.1378429988299415e-05,7.290763658687928e-05,2.7393916633681613e-05,0.00743724760832265,0.7672982515537714,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01
zbar,abs,3-6,3.0,6.0,2571606,4.410614252090454,4.5,0.00048383006651420146,0.0004839897155761719,0.00045279670857873154,0.5251951504235096,0.0,4.76837158203125e-07,1014.6651916503906,-2.2351742040571668e-08,1.3575897589325903,10,0.0004740555596072227,0.00039104517782106996,0.0005851119058206677,0.0004858127300394699,6.55312648170969e-05,2.072280547736836e-05,0.0005272583409942067,0.0004443671190847332,0.015334689407609403,0.9055780706686795,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01
zbar,abs,6-10,6.0,10.0,818847,6.854461669921875,8.0,0.000860156083945185,0.0008602142333984375,0.0009474430023647901,0.5364677406157683,0.0,4.76837158203125e-07,1803.8780517578125,-2.2351742040571668e-08,2.4321825280785556,10,0.0008683721389388666,0.0006574791623279452,0.0009820228442549706,0.0008591069024987518,0.00011183370893583957,3.536492394215783e-05,0.0009298367503830675,0.0007883770546144362,0.020239708945155144,0.9238380307920772,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01
zbar,abs,>10,10.0,inf,28009,10.778645515441895,10.778645515441895,0.0014656113926321268,0.0014657974243164062,0.001824223024704608,0.5348637937805706,0.0,9.5367431640625e-07,1536.804931640625,-2.2351742040571668e-08,5.322737671434879,10,0.001276197232073173,7.862341590225697e-05,0.0018820595578290522,0.001208770884841215,0.0006108199615875894,0.00019315823189133412,0.001595087348623883,0.0008224544210585467,0.03258279897272587,0.9553357849262737,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01
zbar,eqf,q1,-inf,2.9870707511901857,857039,2.2872097492218018,2.2872097492218018,2.586702066764701e-05,2.586841583251953e-05,0.00020391523437700615,0.5184571530583789,9.567825968246486e-05,2.384185791015625e-07,108.49414825439453,-2.2351742040571668e-08,0.6960558667778967,10,2.3982652237464208e-05,2.9643480274899048e-06,8.528338366886601e-05,3.355005393359534e-05,2.9293771676000107e-05,9.263503975308835e-06,5.207706188421301e-05,1.5023045982977668e-05,0.0068504055961966515,0.7423944534612777,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01
zbar,eqf,q2,2.9870707511901857,3.9583301067352297,857038,3.5019428730010986,3.4727004289627077,0.0003402403381187469,0.0003402233123779297,0.0003134349722893226,0.5194133749028631,0.0,2.384185791015625e-07,1427.0714111328125,-2.2351742040571668e-08,1.1032506003975866,10,0.00034417207643855363,0.0002501210110494867,0.0004206035810057074,0.00034505378280300645,6.311930106402709e-05,1.9960075568021508e-05,0.00038497393393904946,0.00030513363166696344,0.013627484440803528,0.8981632086325227,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01
zbar,eqf,q3,3.9583301067352297,4.8535161972045895,857039,4.4003472328186035,4.40592315196991,0.00048304221127182245,0.0004830360412597656,0.00043777700499286455,0.5245408902045298,0.0,4.76837158203125e-07,1013.012939453125,-2.2351742040571668e-08,1.3703216090798376,10,0.0004958389909006655,0.00037560996133834124,0.0005361766088753939,0.00048592401290079577,4.8252689153507906e-05,1.525884009531871e-05,0.0005164416930914332,0.00045540633271015836,0.015595065196976066,0.9075584658341103,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01
zbar,eqf,q4,4.8535161972045895,5.9827803611755375,857038,5.359652042388916,5.4181482791900635,0.0006350542244035751,0.0006351470947265625,0.0006046414415293279,0.5315050207808756,0.0,4.76837158203125e-07,1331.8052368164062,-2.2351742040571668e-08,1.6588850393891332,10,0.0006355263176374137,0.0004989320295862854,0.000719033065252006,0.000630667107179761,7.277033896301865e-05,2.3012001722563443e-05,0.0006766911106248878,0.0005846431037346341,0.017026929650455713,0.9106422352334436,LR_a0p01_1216@5M,LR_a0p01_1216,5M,leaky,0.01
