arm,seed,unit,window,window_boundaries,n_surviving_boundaries,rate,kept
L1w100_A1,3,42,first150,150,138,-0.007677882185105219,1
L1w100_A1,3,43,first150,150,75,-0.07800775717323025,1
L1w100_A1,3,44,first150,150,59,-0.04128920751765876,1
L1w100_A1,3,45,first150,150,150,-0.02934732616665618,1
L1w100_A1,3,46,first150,150,118,-0.032466807772141046,1
L1w100_A1,3,47,first150,150,148,-0.007326657812980655,1
L1w100_A1,3,48,first150,150,144,-0.046409242597696396,1
L1w100_A1,3,49,first150,150,150,-0.010776907486724668,1
L1w100_A1,3,50,first150,150,124,-0.02238860292961744,1
L1w100_A1,3,51,first150,150,36,-0.09152751750702413,1
L1w100_A1,3,52,first150,150,29,-0.09502843773426038,1
L1w100_A1,3,53,first150,150,149,-0.01440999773811981,1
L1w100_A1,3,54,first150,150,145,-0.03151029602346986,1
L1w100_A1,3,55,first150,150,134,-0.0296054709426461,1
L1w100_A1,3,56,first150,150,150,-0.0029791999197914267,1
L1w100_A1,3,57,first150,150,150,-0.0026914227664625893,1
L1w100_A1,3,58,first150,150,149,-0.019586127337135512,1
L1w100_A1,3,59,first150,150,150,-0.018106213502275446,1
L1w100_A1,3,60,first150,150,29,-0.08445073514855628,1
L1w100_A1,3,61,first150,150,145,0.007095270966087339,1
L1w100_A1,3,62,first150,150,150,-0.00406692349895214,1
L1w100_A1,3,63,first150,150,150,-0.0001991500697719554,1
L1w100_A1,3,64,first150,150,145,-0.023766274347997687,1
L1w100_A1,3,65,first150,150,129,-0.028780666017966243,1
L1w100_A1,3,66,first150,150,149,-0.012147596566515956,1
L1w100_A1,3,67,first150,150,150,-0.011624563732960572,1
L1w100_A1,3,68,first150,150,119,-0.022340239638789408,1
L1w100_A1,3,69,first150,150,126,-0.02921917596685244,1
L1w100_A1,3,70,first150,150,42,-0.045501091748952775,1
L1w100_A1,3,71,first150,150,149,-0.020485992211537535,1
L1w100_A1,3,72,first150,150,141,-0.026248797815493705,1
L1w100_A1,3,73,first150,150,146,-0.021971179680417976,1
L1w100_A1,3,74,first150,150,121,-0.031983063381149875,1
L1w100_A1,3,75,first150,150,137,-0.04870746457418401,1
L1w100_A1,3,76,first150,150,145,0.004171715827522285,1
L1w100_A1,3,77,first150,150,40,-0.12115226541645825,1
L1w100_A1,3,78,first150,150,148,-0.022324284247588366,1
L1w100_A1,3,79,first150,150,149,-0.014020524388132304,1
L1w100_A1,3,80,first150,150,129,-0.05405564029572907,1
L1w100_A1,3,81,first150,150,147,-0.04318149130336851,1
L1w100_A1,3,82,first150,150,128,-0.039528640131834436,1
L1w100_A1,3,83,first150,150,109,-0.035993208779222886,1
L1w100_A1,3,84,first150,150,147,-0.010230453942306846,1
L1w100_A1,3,85,first150,150,130,-0.04675377833334551,1
L1w100_A1,3,86,first150,150,144,-0.010082601370716779,1
L1w100_A1,3,87,first150,150,150,-0.014015570786820414,1
L1w100_A1,3,88,first150,150,149,-0.01167777865178158,1
L1w100_A1,3,89,first150,150,131,-0.027307063629957384,1
L1w100_A1,3,90,first150,150,117,-0.0302869457245678,1
L1w100_A1,3,91,first150,150,147,-0.005281290510229031,1
L1w100_A1,3,92,first150,150,46,-0.09429482720076482,1
L1w100_A1,3,93,first150,150,148,-0.04949144542459524,1
L1w100_A1,3,94,first150,150,150,0.0007052194990683347,1
L1w100_A1,3,95,first150,150,150,-0.011634457929964507,1
L1w100_A1,3,96,first150,150,150,-0.008381247042755906,1
L1w100_A1,3,97,first150,150,147,0.00392051697146017,1
L1w100_A1,3,98,first150,150,150,-0.02294937194577263,1
L1w100_A1,3,99,first150,150,145,-0.011039418976147788,1
L1w100_A1,4,0,first150,150,143,-0.023180159180308284,1
L1w100_A1,4,1,first150,150,126,-0.012266265965225766,1
L1w100_A1,4,2,first150,150,64,-0.14305538145345054,1
L1w100_A1,4,3,first150,150,44,-0.06511995896025011,1
L1w100_A1,4,4,first150,150,86,-0.02925587914678333,1
L1w100_A1,4,5,first150,150,134,-0.042316174892614834,1
L1w100_A1,4,6,first150,150,91,-0.061678710529212276,1
L1w100_A1,4,7,first150,150,147,-0.02033540132759633,1
L1w100_A1,4,8,first150,150,140,-0.040687054622685535,1
L1w100_A1,4,9,first150,150,87,-0.12027618572112218,1
L1w100_A1,4,10,first150,150,22,-0.08955064967846159,1
L1w100_A1,4,11,first150,150,149,-0.022655268732595865,1
L1w100_A1,4,12,first150,150,73,-0.0462941267139024,1
L1w100_A1,4,13,first150,150,150,0.02274198285368887,1
L1w100_A1,4,14,first150,150,98,-0.039057782284228834,1
L1w100_A1,4,15,first150,150,121,-0.07631685492084246,1
L1w100_A1,4,16,first150,150,148,-0.022602832589040486,1
L1w100_A1,4,17,first150,150,65,-0.10443192513014835,1
L1w100_A1,4,18,first150,150,150,-0.016868772467132656,1
L1w100_A1,4,19,first150,150,141,-0.023018130760950346,1
L1w100_A1,4,20,first150,150,121,-0.027952090752395718,1
L1w100_A1,4,21,first150,150,122,-0.05720861653831204,1
L1w100_A1,4,22,first150,150,135,-0.011434079408300695,1
L1w100_A1,4,23,first150,150,61,-0.0858469439701933,1
L1w100_A1,4,24,first150,150,23,-0.13128596098850603,1
L1w100_A1,4,25,first150,150,134,-0.02680857045186767,1
L1w100_A1,4,26,first150,150,4,-0.5138809611089528,0
L1w100_A1,4,27,first150,150,21,-0.20877124793783186,1
L1w100_A1,4,28,first150,150,70,-0.06748243162416787,1
L1w100_A1,4,29,first150,150,150,-0.03797426575882128,1
L1w100_A1,4,30,first150,150,142,-0.02265954340338128,1
L1w100_A1,4,31,first150,150,82,-0.04842480012054538,1
L1w100_A1,4,32,first150,150,98,-0.03162082138041281,1
L1w100_A1,4,33,first150,150,140,-0.020151791743306342,1
L1w100_A1,4,34,first150,150,118,-0.024322290587637543,1
L1w100_A1,4,35,first150,150,125,-0.024618474170565605,1
L1w100_A1,4,36,first150,150,138,-0.018050959709174662,1
L1w100_A1,4,37,first150,150,62,-0.01773671477266978,1
L1w100_A1,4,38,first150,150,137,-0.031243511107894695,1
L1w100_A1,4,39,first150,150,123,-0.04444471522323348,1
L1w100_A1,4,40,first150,150,145,-0.04282268498108947,1
L1w100_A1,4,41,first150,150,148,-0.002368070208782179,1
L1w100_A1,4,42,first150,150,150,-0.009749099648142873,1
L1w100_A1,4,43,first150,150,113,-0.09651966420861488,1
L1w100_A1,4,44,first150,150,3,-0.8532164543867111,0
L1w100_A1,4,45,first150,150,138,-0.05037363921940635,1
L1w100_A1,4,46,first150,150,28,-0.19836508830693284,1
L1w100_A1,4,47,first150,150,110,-0.04429131949172271,1
L1w100_A1,4,48,first150,150,150,0.004063182169678233,1
L1w100_A1,4,49,first150,150,117,-0.060327145287296415,1
L1w100_A1,4,50,first150,150,134,-0.019263664234552096,1
L1w100_A1,4,51,first150,150,150,-0.012559802828570051,1
L1w100_A1,4,52,first150,150,149,-0.018934706752594784,1
L1w100_A1,4,53,first150,150,60,-0.04043849504911729,1
L1w100_A1,4,54,first150,150,150,-0.010889183581845525,1
L1w100_A1,4,55,first150,150,116,-0.06788156611106262,1
L1w100_A1,4,56,first150,150,147,-0.0236787828790035,1
L1w100_A1,4,57,first150,150,14,-0.247222268168116,1
L1w100_A1,4,58,first150,150,150,0.0011360128600305568,1
L1w100_A1,4,59,first150,150,37,-0.05278619686204537,1
L1w100_A1,4,60,first150,150,136,-0.027280241143838632,1
L1w100_A1,4,61,first150,150,95,-0.04753642263546537,1
L1w100_A1,4,62,first150,150,150,-0.006747646742248131,1
L1w100_A1,4,63,first150,150,94,-0.042593157532540685,1
L1w100_A1,4,64,first150,150,52,-0.14362597108769337,1
L1w100_A1,4,65,first150,150,128,-0.01741088235485222,1
L1w100_A1,4,66,first150,150,26,-0.18788652878720313,1
L1w100_A1,4,67,first150,150,150,-0.020090872059239095,1
L1w100_A1,4,68,first150,150,150,-0.00686491362323674,1
L1w100_A1,4,69,first150,150,140,-0.029489572293589714,1
L1w100_A1,4,70,first150,150,127,-0.020986630918419603,1
L1w100_A1,4,71,first150,150,12,-0.05854427245988821,1
L1w100_A1,4,72,first150,150,126,-0.03920540347549138,1
L1w100_A1,4,73,first150,150,147,-0.03395442061347382,1
L1w100_A1,4,74,first150,150,142,-0.034880764775870134,1
L1w100_A1,4,75,first150,150,105,-0.052574106901496026,1
L1w100_A1,4,76,first150,150,142,-0.015909697199404806,1
L1w100_A1,4,77,first150,150,149,-0.009750270382229679,1
L1w100_A1,4,78,first150,150,140,-0.005369764715266813,1
L1w100_A1,4,79,first150,150,30,-0.1403819630165041,1
L1w100_A1,4,80,first150,150,138,-0.06318285877004846,1
L1w100_A1,4,81,first150,150,150,-0.015853799351316412,1
L1w100_A1,4,82,first150,150,149,0.0023131532861769897,1
L1w100_A1,4,83,first150,150,91,-0.03856068996723839,1
L1w100_A1,4,84,first150,150,150,-0.019211935412846895,1
L1w100_A1,4,85,first150,150,148,-0.007370177001969234,1
L1w100_A1,4,86,first150,150,149,-0.007198658615648403,1
L1w100_A1,4,87,first150,150,148,-0.03348353465097151,1
L1w100_A1,4,88,first150,150,145,-0.0385944642698601,1
L1w100_A1,4,89,first150,150,147,-0.03146694383716514,1
L1w100_A1,4,90,first150,150,150,-0.007368793575248371,1
L1w100_A1,4,91,first150,150,137,-0.04487798422107424,1
L1w100_A1,4,92,first150,150,150,-0.0010150644273865812,1
L1w100_A1,4,93,first150,150,146,-0.006463383914743732,1
L1w100_A1,4,94,first150,150,149,-0.02307528767038618,1
L1w100_A1,4,95,first150,150,27,-0.10864353303245648,1
L1w100_A1,4,96,first150,150,137,-0.0027907128670137294,1
L1w100_A1,4,97,first150,150,127,-0.0491855554315894,1
L1w100_A1,4,98,first150,150,149,-0.029686725753103226,1
L1w100_A1,4,99,first150,150,144,-0.0070883804354606485,1
L1w100_A1,5,0,first150,150,148,-0.02707390826430669,1
L1w100_A1,5,1,first150,150,74,-0.04475672339951318,1
L1w100_A1,5,2,first150,150,147,-0.013636406136084297,1
L1w100_A1,5,3,first150,150,110,-0.0463779011063955,1
L1w100_A1,5,4,first150,150,135,-0.00990197659201739,1
L1w100_A1,5,5,first150,150,126,-0.03180987275360773,1
L1w100_A1,5,6,first150,150,111,-0.04717720585884652,1
L1w100_A1,5,7,first150,150,143,-0.02481232447325011,1
L1w100_A1,5,8,first150,150,58,-0.1268530160164589,1
L1w100_A1,5,9,first150,150,51,-0.034222635685735296,1
L1w100_A1,5,10,first150,150,150,0.002985624710660583,1
L1w100_A1,5,11,first150,150,150,-0.0015602978375197079,1
L1w100_A1,5,12,first150,150,149,-0.02070423726841824,1
L1w100_A1,5,13,first150,150,145,-0.017423730263494534,1
L1w100_A1,5,14,first150,150,150,-0.020389400094475908,1
L1w100_A1,5,15,first150,150,140,-0.03537533362520792,1
L1w100_A1,5,16,first150,150,149,-0.02474683146586254,1
L1w100_A1,5,17,first150,150,147,-0.008289230886061176,1
L1w100_A1,5,18,first150,150,145,-0.02024676353883416,1
L1w100_A1,5,19,first150,150,150,0.00854946787255661,1
L1w100_A1,5,20,first150,150,88,-0.030270707508448555,1
L1w100_A1,5,21,first150,150,139,-0.03924989256934135,1
L1w100_A1,5,22,first150,150,150,-0.011395951595089476,1
L1w100_A1,5,23,first150,150,89,-0.018743730389534002,1
L1w100_A1,5,24,first150,150,139,-0.02219156506196001,1
L1w100_A1,5,25,first150,150,129,-0.04494419374842514,1
L1w100_A1,5,26,first150,150,150,-0.005578806341509335,1
L1w100_A1,5,27,first150,150,150,-0.014556716443718566,1
L1w100_A1,5,28,first150,150,150,-0.015566699805106813,1
L1w100_A1,5,29,first150,150,147,-0.01957941143398809,1
L1w100_A1,5,30,first150,150,145,-0.023999134278535072,1
L1w100_A1,5,31,first150,150,37,-0.055938731701226554,1
L1w100_A1,5,32,first150,150,148,-0.017553202574875998,1
L1w100_A1,5,33,first150,150,116,-0.02982121246634898,1
L1w100_A1,5,34,first150,150,103,-0.1066218168990126,1
L1w100_A1,5,35,first150,150,147,-0.04512965209923881,1
L1w100_A1,5,36,first150,150,150,-0.007551840807912716,1
L1w100_A1,5,37,first150,150,150,-0.006176147828033815,1
L1w100_A1,5,38,first150,150,146,-0.036309663946293806,1
L1w100_A1,5,39,first150,150,150,-0.01650738202307063,1
L1w100_A1,5,40,first150,150,147,-0.04090089296596798,1
L1w100_A1,5,41,first150,150,127,-0.016484998112936747,1
L1w100_A1,5,42,first150,150,147,-0.021651924458105865,1
L1w100_A1,5,43,first150,150,148,-0.010087221672890606,1
L1w100_A1,5,44,first150,150,99,-0.048406120012820034,1
L1w100_A1,5,45,first150,150,150,-0.019888750185103467,1
L1w100_A1,5,46,first150,150,150,-0.011799279488962687,1
L1w100_A1,5,47,first150,150,150,-0.002003947020469544,1
L1w100_A1,5,48,first150,150,87,-0.03991487230571996,1
L1w100_A1,5,49,first150,150,146,-0.04218065964870557,1
L1w100_A1,5,50,first150,150,37,-0.1284963764958996,1
L1w100_A1,5,51,first150,150,150,-0.004375862923722404,1
L1w100_A1,5,52,first150,150,147,-0.014318269590544672,1
L1w100_A1,5,53,first150,150,150,2.490538890318324e-05,1
L1w100_A1,5,54,first150,150,146,-0.020888082135097148,1
L1w100_A1,5,55,first150,150,149,-0.01692065783113596,1
L1w100_A1,5,56,first150,150,111,-0.05264231006023348,1
L1w100_A1,5,57,first150,150,150,0.0071716278451882925,1
L1w100_A1,5,58,first150,150,113,-0.04572654814887957,1
L1w100_A1,5,59,first150,150,150,-0.008461998499503048,1
L1w100_A1,5,60,first150,150,149,-0.006364948062234771,1
L1w100_A1,5,61,first150,150,150,-0.002515256293700077,1
L1w100_A1,5,62,first150,150,150,-0.014402037609446174,1
L1w100_A1,5,63,first150,150,150,-0.0009690575739174771,1
L1w100_A1,5,64,first150,150,129,-0.028710025527930543,1
L1w100_A1,5,65,first150,150,136,-0.02569086671428522,1
L1w100_A1,5,66,first150,150,149,-0.02924475113397555,1
L1w100_A1,5,67,first150,150,150,0.006395904141633461,1
L1w100_A1,5,68,first150,150,150,-0.008683500734429497,1
L1w100_A1,5,69,first150,150,149,-0.006723627040628344,1
L1w100_A1,5,70,first150,150,150,-0.008548190072712411,1
L1w100_A1,5,71,first150,150,132,-0.04078222113193161,1
L1w100_A1,5,72,first150,150,150,0.0062354634352959695,1
L1w100_A1,5,73,first150,150,128,-0.02357204237625865,1
L1w100_A1,5,74,first150,150,137,-0.012800201223751048,1
L1w100_A1,5,75,first150,150,150,-0.02227703020364667,1
L1w100_A1,5,76,first150,150,149,-0.008239878211473437,1
L1w100_A1,5,77,first150,150,150,-0.005767419304271849,1
L1w100_A1,5,78,first150,150,150,-0.019060251413854225,1
L1w100_A1,5,79,first150,150,129,-0.02606284919428187,1
L1w100_A1,5,80,first150,150,150,-0.01707008180906996,1
L1w100_A1,5,81,first150,150,132,-0.026322158113709356,1
L1w100_A1,5,82,first150,150,150,-0.01679786497183765,1
L1w100_A1,5,83,first150,150,150,0.002239184719946934,1
L1w100_A1,5,84,first150,150,106,-0.048867275422485104,1
L1w100_A1,5,85,first150,150,124,-0.007157472919413609,1
L1w100_A1,5,86,first150,150,57,-0.06524870497799527,1
L1w100_A1,5,87,first150,150,68,-0.0841401177131047,1
L1w100_A1,5,88,first150,150,148,-0.03088457917751716,1
L1w100_A1,5,89,first150,150,130,-0.029655703801668445,1
L1w100_A1,5,90,first150,150,122,-0.07125460554284548,1
L1w100_A1,5,91,first150,150,83,-0.026180338324100223,1
L1w100_A1,5,92,first150,150,146,-0.03734314531573869,1
L1w100_A1,5,93,first150,150,150,-0.013694863959293192,1
L1w100_A1,5,94,first150,150,150,-0.01952088291000109,1
L1w100_A1,5,95,first150,150,150,-0.011224803728691769,1
L1w100_A1,5,96,first150,150,149,-0.01984053219597468,1
L1w100_A1,5,97,first150,150,150,0.002143277956347447,1
L1w100_A1,5,98,first150,150,150,-0.004000457649308373,1
L1w100_A1,5,99,first150,150,146,-0.025143979710314665,1
L1w100_A1,6,0,first150,150,88,-0.015712308915681206,1
L1w100_A1,6,1,first150,150,150,-0.002860992561521319,1
L1w100_A1,6,2,first150,150,138,-0.02547882897654389,1
L1w100_A1,6,3,first150,150,150,-0.0028245158072483416,1
L1w100_A1,6,4,first150,150,149,-0.01848315574649109,1
L1w100_A1,6,5,first150,150,147,-0.021123019816056146,1
L1w100_A1,6,6,first150,150,150,-0.014497768436558544,1
L1w100_A1,6,7,first150,150,149,-0.025082476053956502,1
L1w100_A1,6,8,first150,150,105,-0.06806906305733892,1
L1w100_A1,6,9,first150,150,42,-0.1489600651936295,1
L1w100_A1,6,10,first150,150,37,-0.1266231600543629,1
L1w100_A1,6,11,first150,150,139,-0.017260499501357142,1
L1w100_A1,6,12,first150,150,46,-0.09663556496303974,1
L1w100_A1,6,13,first150,150,145,0.00379343580992507,1
L1w100_A1,6,14,first150,150,91,-0.03102738665324728,1
L1w100_A1,6,15,first150,150,47,-0.06356181362485934,1
L1w100_A1,6,16,first150,150,95,-0.03399292616185879,1
L1w100_A1,6,17,first150,150,150,-0.011185764959373045,1
L1w100_A1,6,18,first150,150,13,-0.46751458222458425,1
L1w100_A1,6,19,first150,150,144,-0.002777269588882013,1
L1w100_A1,6,20,first150,150,121,-0.03447548816199915,1
L1w100_A1,6,21,first150,150,130,-0.009659601263970566,1
L1w100_A1,6,22,first150,150,150,0.00614588606733984,1
L1w100_A1,6,23,first150,150,150,-0.01551476507554374,1
L1w100_A1,6,24,first150,150,147,-0.022085733159241696,1
L1w100_A1,6,25,first150,150,149,-0.0219234379392036,1
L1w100_A1,6,26,first150,150,126,-0.04492551745111014,1
L1w100_A1,6,27,first150,150,149,-0.018587053049376842,1
L1w100_A1,6,28,first150,150,148,-0.008927113685687701,1
L1w100_A1,6,29,first150,150,55,-0.0660346524284581,1
L1w100_A1,6,30,first150,150,150,-0.005010624268325045,1
L1w100_A1,6,31,first150,150,150,-0.006984071585272128,1
L1w100_A1,6,32,first150,150,150,-0.0012315065045064937,1
L1w100_A1,6,33,first150,150,149,-0.024940026868931674,1
L1w100_A1,6,34,first150,150,150,-0.005869948160058508,1
L1w100_A1,6,35,first150,150,140,-0.01423529466348035,1
L1w100_A1,6,36,first150,150,119,-0.046976559104895836,1
L1w100_A1,6,37,first150,150,135,-0.02291011725071628,1
L1w100_A1,6,38,first150,150,91,-0.014527092573928882,1
L1w100_A1,6,39,first150,150,123,-0.01156158253647069,1
L1w100_A1,6,40,first150,150,19,-0.1936042949336728,1
L1w100_A1,6,41,first150,150,150,-0.018047213128205234,1
L1w100_A1,6,42,first150,150,18,-0.17058436137287775,1
L1w100_A1,6,43,first150,150,133,-0.052053217468012995,1
L1w100_A1,6,44,first150,150,10,-0.48754023960791526,1
L1w100_A1,6,45,first150,150,115,-0.027449497924712688,1
L1w100_A1,6,46,first150,150,147,-0.010140642700863362,1
L1w100_A1,6,47,first150,150,139,-0.055442412306802524,1
L1w100_A1,6,48,first150,150,125,-0.013664532941998915,1
L1w100_A1,6,49,first150,150,102,-0.015960650075416482,1
L1w100_A1,6,50,first150,150,114,-0.08358055937513423,1
L1w100_A1,6,51,first150,150,150,-0.015902993468819963,1
L1w100_A1,6,52,first150,150,110,-0.045934528182525275,1
L1w100_A1,6,53,first150,150,149,-0.020832635800860276,1
L1w100_A1,6,54,first150,150,150,-0.025377946607380485,1
L1w100_A1,6,55,first150,150,123,-0.01923183116321717,1
L1w100_A1,6,56,first150,150,37,-0.17354549520894433,1
L1w100_A1,6,57,first150,150,79,-0.027418243450932706,1
L1w100_A1,6,58,first150,150,150,0.01079839505914909,1
L1w100_A1,6,59,first150,150,150,-0.011087903179820084,1
L1w100_A1,6,60,first150,150,18,-0.1313773017221441,1
L1w100_A1,6,61,first150,150,150,-0.004595156616996974,1
L1w100_A1,6,62,first150,150,150,-0.0003571136853133794,1
L1w100_A1,6,63,first150,150,130,-0.04739424377106703,1
L1w100_A1,6,64,first150,150,94,-0.030574097184921326,1
L1w100_A1,6,65,first150,150,133,-0.012644371068800092,1
L1w100_A1,6,66,first150,150,104,-0.0121020803011421,1
L1w100_A1,6,67,first150,150,150,-0.018055818642412003,1
L1w100_A1,6,68,first150,150,131,-0.04370288851106396,1
L1w100_A1,6,69,first150,150,138,-0.02970099383083584,1
L1w100_A1,6,70,first150,150,78,-0.1035718526228522,1
L1w100_A1,6,71,first150,150,150,-0.017863025573218085,1
L1w100_A1,6,72,first150,150,148,0.006049400366956016,1
L1w100_A1,6,73,first150,150,150,-0.014473293366997193,1
L1w100_A1,6,74,first150,150,120,-0.01128471343442167,1
L1w100_A1,6,75,first150,150,150,-0.0007000736161717213,1
L1w100_A1,6,76,first150,150,138,-0.041885351138341284,1
L1w100_A1,6,77,first150,150,150,-0.006993262300869295,1
L1w100_A1,6,78,first150,150,141,-0.017633264786101454,1
L1w100_A1,6,79,first150,150,43,-0.034220986539324705,1
L1w100_A1,6,80,first150,150,111,-0.07753671022333405,1
L1w100_A1,6,81,first150,150,150,-0.015413631293728637,1
L1w100_A1,6,82,first150,150,146,-0.019814988417225596,1
L1w100_A1,6,83,first150,150,150,-0.014560675440782992,1
L1w100_A1,6,84,first150,150,48,-0.08521136508109824,1
L1w100_A1,6,85,first150,150,150,-0.013670135880432402,1
L1w100_A1,6,86,first150,150,143,-0.01880572084658022,1
L1w100_A1,6,87,first150,150,71,-0.12403091631623142,1
L1w100_A1,6,88,first150,150,145,-0.016812251434372417,1
L1w100_A1,6,89,first150,150,133,-0.042327976882362214,1
L1w100_A1,6,90,first150,150,142,-0.058286724945581125,1
L1w100_A1,6,91,first150,150,150,-0.004044219290905555,1
L1w100_A1,6,92,first150,150,132,-0.02470594107360353,1
L1w100_A1,6,93,first150,150,150,0.0014220129399715611,1
L1w100_A1,6,94,first150,150,95,-0.0626230315986169,1
L1w100_A1,6,95,first150,150,149,-0.018451491851694007,1
L1w100_A1,6,96,first150,150,150,-0.0122371770387205,1
L1w100_A1,6,97,first150,150,97,-0.026479094652891083,1
L1w100_A1,6,98,first150,150,6,-0.5777959476690739,0
L1w100_A1,6,99,first150,150,150,-0.009589926623739302,1
L1w100_A1,7,0,first150,150,46,-0.04958360576394783,1
L1w100_A1,7,1,first150,150,145,-0.04481711104664759,1
L1w100_A1,7,2,first150,150,139,-0.05123919673978432,1
L1w100_A1,7,3,first150,150,150,-0.014327333093897323,1
L1w100_A1,7,4,first150,150,148,-0.02159526334582699,1
L1w100_A1,7,5,first150,150,110,-0.04339420987525955,1
L1w100_A1,7,6,first150,150,147,-0.031151994522278858,1
L1w100_A1,7,7,first150,150,141,-0.030146303220387013,1
L1w100_A1,7,8,first150,150,65,-0.020115923547508338,1
L1w100_A1,7,9,first150,150,146,-0.032367808539214046,1
L1w100_A1,7,10,first150,150,112,-0.0447335039666541,1
L1w100_A1,7,11,first150,150,140,-0.006920475060386317,1
L1w100_A1,7,12,first150,150,144,-0.030819826630249736,1
L1w100_A1,7,13,first150,150,150,0.022048997926467563,1
L1w100_A1,7,14,first150,150,4,-0.24570020847022533,0
L1w100_A1,7,15,first150,150,150,0.00603948173384803,1
L1w100_A1,7,16,first150,150,51,-0.049662543873887,1
L1w100_A1,7,17,first150,150,10,-0.24998012975556777,1
L1w100_A1,7,18,first150,150,126,-0.022009670645708128,1
L1w100_A1,7,19,first150,150,150,-0.010005530752484143,1
L1w100_A1,7,20,first150,150,150,-0.017970818226070454,1
L1w100_A1,7,21,first150,150,107,-0.03757846567841795,1
L1w100_A1,7,22,first150,150,148,-0.0023451097448422523,1
L1w100_A1,7,23,first150,150,111,-0.025927856317466975,1
L1w100_A1,7,24,first150,150,128,-0.015155294934402264,1
L1w100_A1,7,25,first150,150,149,-0.012336140535240556,1
L1w100_A1,7,26,first150,150,150,-0.0216163771470868,1
L1w100_A1,7,27,first150,150,137,-0.02797375911681906,1
L1w100_A1,7,28,first150,150,147,-0.034311485838609886,1
L1w100_A1,7,29,first150,150,48,-0.05946143081503882,1
L1w100_A1,7,30,first150,150,149,-0.04163132556931908,1
L1w100_A1,7,31,first150,150,119,-0.03700366208184033,1
L1w100_A1,7,32,first150,150,147,-0.008446524469195499,1
L1w100_A1,7,33,first150,150,128,-0.025476577634208297,1
L1w100_A1,7,34,first150,150,144,-0.009507043712397313,1
L1w100_A1,7,35,first150,150,142,-0.03276038845653833,1
L1w100_A1,7,36,first150,150,150,0.004586138624751281,1
L1w100_A1,7,37,first150,150,147,-0.03797931764231279,1
L1w100_A1,7,38,first150,150,141,-0.04954982346794007,1
L1w100_A1,7,39,first150,150,72,-0.028582879070907237,1
L1w100_A1,7,40,first150,150,133,-0.005382066327466671,1
L1w100_A1,7,41,first150,150,150,-1.1017354069432864e-05,1
L1w100_A1,7,42,first150,150,5,-0.3419481959193945,0
L1w100_A1,7,43,first150,150,143,-0.020191546794518803,1
L1w100_A1,7,44,first150,150,100,-0.047561457005358534,1
L1w100_A1,7,45,first150,150,149,0.008572586218087352,1
L1w100_A1,7,46,first150,150,92,-0.06098534112527926,1
L1w100_A1,7,47,first150,150,89,-0.05309633600389522,1
L1w100_A1,7,48,first150,150,142,-0.022175896529544433,1
L1w100_A1,7,49,first150,150,139,-0.021708641744808382,1
L1w100_A1,7,50,first150,150,149,-0.006253816579013825,1
L1w100_A1,7,51,first150,150,146,-0.029899870403724355,1
L1w100_A1,7,52,first150,150,98,-0.057627706211452294,1
L1w100_A1,7,53,first150,150,150,-0.008432157031687287,1
L1w100_A1,7,54,first150,150,147,-0.02679818072444387,1
L1w100_A1,7,55,first150,150,67,-0.053939050309135886,1
L1w100_A1,7,56,first150,150,150,-0.002749848486140157,1
L1w100_A1,7,57,first150,150,131,-0.01261841509542748,1
L1w100_A1,7,58,first150,150,150,-0.00653722185389294,1
L1w100_A1,7,59,first150,150,130,-0.04049127025108856,1
L1w100_A1,7,60,first150,150,95,-0.072227351713656,1
L1w100_A1,7,61,first150,150,131,-0.0617106284000662,1
L1w100_A1,7,62,first150,150,141,-0.005144699183969712,1
L1w100_A1,7,63,first150,150,150,1.2771212550433119e-05,1
L1w100_A1,7,64,first150,150,137,-0.05207226588369524,1
L1w100_A1,7,65,first150,150,56,-0.02969236119757365,1
L1w100_A1,7,66,first150,150,149,-0.0251439715780149,1
L1w100_A1,7,67,first150,150,126,-0.07322411198066898,1
L1w100_A1,7,68,first150,150,150,-0.021251858475928507,1
L1w100_A1,7,69,first150,150,138,-0.013510480340261458,1
L1w100_A1,7,70,first150,150,150,0.007492316871454629,1
L1w100_A1,7,71,first150,150,115,-0.07206826852001857,1
L1w100_A1,7,72,first150,150,150,0.004855436545816095,1
L1w100_A1,7,73,first150,150,148,-0.03220738740689027,1
L1w100_A1,7,74,first150,150,145,-0.03578295688313464,1
L1w100_A1,7,75,first150,150,149,-0.022046986487990982,1
L1w100_A1,7,76,first150,150,148,-0.006608852240763529,1
L1w100_A1,7,77,first150,150,115,-0.033658078958093106,1
L1w100_A1,7,78,first150,150,129,-0.015026584880601601,1
L1w100_A1,7,79,first150,150,150,-0.017176253334619106,1
L1w100_A1,7,80,first150,150,146,-0.03289832250607417,1
L1w100_A1,7,81,first150,150,140,-0.02061317438214506,1
L1w100_A1,7,82,first150,150,72,-0.07590366577561428,1
L1w100_A1,7,83,first150,150,148,-0.006357413188320729,1
L1w100_A1,7,84,first150,150,108,-0.026360173462038533,1
L1w100_A1,7,85,first150,150,142,-0.02626113302663008,1
L1w100_A1,7,86,first150,150,150,-0.020280645649036158,1
L1w100_A1,7,87,first150,150,148,-0.018418795597303746,1
L1w100_A1,7,88,first150,150,150,-0.0207862765188717,1
L1w100_A1,7,89,first150,150,150,0.0033631682348398803,1
L1w100_A1,7,90,first150,150,143,-0.028386075042006624,1
L1w100_A1,7,91,first150,150,60,-0.10394296099026784,1
