arm,wd_b,step,task,seed,unfit,eval_loss_exact,signal_var,residual_var,L1_strict_dead_frac,L1_submerged_frac,L1_alive,L1_n_invalid,L1_b_median_alive,L1_b_q25_alive,L1_b_q75_alive,L1_b_median_all,L1_b_maxabs,L1_wall_frac,L1_M_median_alive,L1_B_median_alive,L1_beta_median_alive,L1_kappa_median_alive,L1_sigma_median_alive,L1_margin_median_alive,L1_p_hat_median_alive,L1_p_hat_thin_frac,L1_p_hat_sat_frac,L1_eff_rank,L1_eff_rank_W,L1_w_norm_median,L1_wcos_mean,eval_loss_exact_nobypass,residual_mean,mu_norm_visible,u_norm,bypass_value,bypass_share,visible_ok
std_anchor,0.0,4480000,448,0,0.9011200382476976,1.2970800932244142,1.4287109375000004,1.2874400546449043,0.99,0.99,1,0,0.0114692728966474,0.0114692728966474,0.0114692728966474,-0.8301240801811218,2.492949962615967,0.6615031455611727,-1.1940036494382718,0.0052826733490425,-1.1887209760892292,1.7969997332073182,2.1711115071550164,3.890017526224256,0.125,1.0,0.0,1.0,14.846794714922424,3.657676530201029,0.3219978116437346,1.2970800932244142,-0.0981836981352282,3.2015621187164243,0.0,0.0,0.0,1
std_anchor,0.0,4480000,448,1,0.401849105127164,0.7565911458250492,1.5898437500000002,0.6388772882295148,0.95,0.95,5,0,-0.6031717658042908,-1.148451566696167,-0.441576212644577,-1.0390284657478333,2.745490550994873,0.6840391920524951,-0.7837934326608286,-0.3732357635456061,-1.266747443236132,2.0275826442935747,2.016660510602547,2.7364303767681126,0.09375,0.8,0.2,2.679084875358491,14.67330957190152,3.774679090170898,0.3355289438504403,0.7565911458250492,0.343094531573347,2.29128784747792,0.0,0.0,0.0,1
std_anchor,0.0,4480000,448,2,0.4396393197903626,1.016674949209974,2.3125,1.0166659270152136,0.99,0.99,1,0,-0.393522173166275,-0.393522173166275,-0.393522173166275,-0.899977445602417,2.6099789142608643,0.7895240228262094,1.7111082710932046,-0.2669909125628992,1.444117358530305,1.829098693363236,1.4739159823410348,2.3024156242609024,0.875,0.0,0.0,1.0,14.317835631252215,3.877932155248779,0.3359486069004097,1.016674949209974,-0.0030036968489797,2.8722813232690143,0.0,0.0,0.0,1
std_anchor,0.0,4480000,448,3,0.0810014565496484,0.2078765730176193,2.5537109375,0.2068543055442682,0.97,0.97,3,0,0.0230562314391136,-0.0677711851894855,0.1885474883019924,-0.7351811230182648,2.1645021438598637,0.7778911835362157,-0.1480891232652978,0.0222764234790892,-0.2108724912419392,2.047782914986706,2.5261244646367422,5.067341178655624,0.375,0.3333333333333333,0.3333333333333333,2.3260944740165748,14.7243478448256,3.7058895683942135,0.3155382438230701,0.2078765730176193,0.0319729178110341,2.8722813232690143,0.0,0.0,0.0,1
std_anchor,0.0,4480000,448,4,0.3645123648136752,0.277742713305754,0.7499999999999999,0.2733842736102563,0.99,0.99,1,0,-0.3197762370109558,-0.3197762370109558,-0.3197762370109558,-0.9582338631153108,2.516767740249634,0.1786929728892584,0.5495666561043462,-0.237972852320581,0.3115938037837652,1.7437384288013915,1.3437509106298176,2.0233738645911217,0.6875,0.0,0.0,1.0,14.848641705861434,3.4100560507689908,0.332471185112427,0.277742713305754,-0.0660184799544622,2.8722813232690143,0.0,0.0,0.0,1
std_anchor,0.0,4480000,448,5,0.9724099550819928,0.940426930525391,0.9599609375000004,0.9334755721148428,0.99,0.99,1,0,-1.3984744548797607,-1.3984744548797607,-1.3984744548797607,-1.045731782913208,3.38606858253479,0.9039286208739306,-1.6188186341537174,-0.3845277302489234,-2.0033463644026406,2.216266105686285,3.63686242855479,6.661780476570129,0.03125,1.0,0.0,1.0,14.858697272120564,3.4341543328636126,0.340062912287294,0.940426930525391,-0.0833748068096578,3.2015621187164243,0.0,0.0,0.0,1
std_anchor,0.0,4480000,448,6,0.5959244655134389,0.7438642286703157,1.1708984375000002,0.6977670255377084,0.99,0.99,1,0,0.5190100073814392,0.5190100073814392,0.5190100073814392,-0.8989452421665192,2.0328495502471924,0.3389805767810492,-0.70143700261507,0.2080886229372061,-0.4933483796778639,1.4553883421955538,2.4941777212781995,3.110987171530724,0.46875,0.0,0.0,1.0,14.694935558040966,3.441759753323524,0.3579202977803341,0.7438642286703157,-0.2147025922819918,3.0413812651491097,0.0,0.0,0.0,1
std_anchor,0.0,4480000,448,7,0.6647887123480883,0.5451196058193195,0.8085937500000001,0.5375439978752121,0.98,0.98,2,0,-0.2393045723438263,-0.5348331183195114,0.0562239736318588,-0.9724627137184144,2.434570789337158,0.0991995038093287,0.0632623667705699,-0.118320830255479,-0.055058463484909,1.9096939829845443,1.7944449179247408,2.838349588215351,0.46875,0.0,0.0,1.905034533246172,14.235315489671862,4.18032186253636,0.3535290416767696,0.5451196058193195,-0.0870379684052162,3.2015621187164243,0.0,0.0,0.0,1
std_anchor,0.0,4480000,448,8,0.4122454254121187,0.776701543736026,1.5849609375000002,0.6533928959412781,0.99,0.99,1,0,1.3803229331970217,1.3803229331970217,1.3803229331970217,-0.8985446989536285,3.380212545394897,1.1798705474198852,1.072634566603503,1.100366657541599,2.173001224145102,1.8417285090275144,1.254420900285084,0.9299798011779784,1.0,0.0,1.0,1.0,14.793914100754476,3.4757600071522314,0.3202996679116904,0.776701543736026,-0.3511533109551266,3.2015621187164243,0.0,0.0,0.0,1
std_anchor,0.0,4480000,448,9,0.6741879299434924,1.5769674298418268,2.1396484375,1.4425251508849528,0.98,0.98,2,0,-0.4344634562730789,-0.4458981230854988,-0.423028789460659,-1.1087157130241394,2.421133756637573,0.8003252111777968,0.2933895113951479,-0.345094540995608,-0.0517050296004599,2.100156258696868,1.2858537903114635,2.2867688722908497,0.484375,0.5,0.5,1.2417631522807109,14.757568695663776,3.4735944118445072,0.3417128940892091,1.5769674298418268,-0.3666637137171795,3.0413812651491097,0.0,0.0,0.0,1
std_anchor,0.0,4490000,449,0,0.9702757064418333,1.1071505984647017,1.1396484375,1.105773192790644,0.99,0.99,1,0,0.0050305319018661,0.0050305319018661,0.0050305319018661,-0.8301240801811218,2.492949962615967,0.8409648097817723,-1.4499845450501685,0.0023266130428795,-1.447657932007289,1.721425100276136,2.16216956114028,3.7169824216980487,0.0625,1.0,0.0,1.0,14.843291367933162,3.657676530201029,0.3222562087644113,1.1071505984647017,-0.0371134163619766,3.0413812651491097,0.0,0.0,0.0,1
std_anchor,0.0,4490000,449,1,0.3935278918718167,0.3265695278974038,0.6630859375,0.2609428111142222,0.9,0.9,10,0,-1.1073254644870758,-2.0868817269802094,-0.7248521596193314,-1.0390284657478333,2.7750227451324463,0.7910487251210132,-0.8683128718684908,-0.6218187473294758,-1.614587438199807,2.1376198580458925,1.8990421250750529,2.568535551428795,0.046875,0.9,0.1,4.323509797009386,14.681441924482597,3.774679090170898,0.3345161177475882,0.3265695278974038,0.2561771199447399,2.0615528128088303,0.0,0.0,0.0,1
std_anchor,0.0,4490000,449,2,0.5344453775905539,1.3097460319673118,2.4287109375,1.2980133340504956,0.97,0.97,3,0,-0.6384982466697693,-0.6407313346862793,-0.4894140660762787,-0.899977445602417,2.6099789142608643,0.5327712821089049,-0.5973126069440463,-0.4363422625700482,-1.0336548695140946,1.940147497107029,1.46329682325298,2.2005134224891663,0.125,0.6666666666666666,0.0,1.6471447243308175,14.323915289535186,3.877932155248779,0.3359169997317706,1.3097460319673118,0.1083175789833597,2.692582403567252,0.0,0.0,0.0,1
std_anchor,0.0,4490000,449,3,0.2844953534943018,0.4465639282063165,1.2568359375,0.3575639843234046,0.97,0.97,3,0,-0.1942766457796096,-0.2965312376618385,0.120789460837841,-0.7351811230182648,2.1645021438598637,0.4374463793023211,-0.6951821404654385,-0.1349932681158361,-0.8512569497360695,1.9531361794722863,2.555094133433027,4.573347307741642,0.15625,0.6666666666666666,0.0,2.5443578853107924,14.702902487324463,3.7058895683942135,0.3164008758236671,0.4465639282063165,-0.2983285837510577,3.0413812651491097,0.0,0.0,0.0,1
std_anchor,0.0,4490000,449,4,0.4676418209535139,0.3972542449315686,0.8427734375,0.3941161049637524,0.99,0.99,1,0,-0.4674977660179138,-0.4674977660179138,-0.4674977660179138,-0.9582338631153108,2.516767740249634,0.0552288867734679,0.1713385925844324,-0.2688734330291213,-0.0975348404446889,1.766011341940442,1.738727998341434,2.603115599602461,0.4375,0.0,0.0,1.0,14.826581147017436,3.4100560507689908,0.3326282142374189,0.3972542449315686,0.0560191035970419,3.0413812651491097,0.0,0.0,0.0,1
std_anchor,0.0,4490000,449,5,1.0,1.7987831361342757,1.796875,1.796875,1.0,1.0,0,0,,,,-1.045731782913208,3.38606858253479,,,,,,,,,,,1.0,14.858697272120564,3.4341543328636126,0.340062912287294,1.7987831361342757,-0.0436822175979614,3.3541019662496847,0.0,0.0,0.0,1
std_anchor,0.0,4490000,449,6,0.4804816232041787,0.795158321394341,1.4990234375000004,0.7202532144711079,0.97,0.97,3,0,-0.6173680424690247,-0.6973872482776642,-0.029967725276947,-0.8989452421665192,2.0328495502471924,0.8721398751847502,-1.6057270612894745,-0.2567541659587635,-1.8624812272482367,2.135530412313389,2.40451032279717,3.437915563583374,0.03125,0.6666666666666666,0.0,1.4404665932523646,14.68538111126351,3.441759753323524,0.358524457739809,0.795158321394341,-0.2736879736547315,2.8722813232690143,0.0,0.0,0.0,1
std_anchor,0.0,4490000,449,7,0.5483172692413293,0.9399605388815034,1.5380859375000004,0.8433590811084901,0.99,0.99,1,0,0.0277631431818008,0.0277631431818008,0.0277631431818008,-0.9724627137184144,2.434570789337158,0.2326950157226839,-0.5143269543764867,0.0118900187995509,-0.5024369355769356,2.159207983104024,2.3349957346450467,5.013978287577629,0.28125,0.0,0.0,1.0,14.235557908108865,4.18032186253636,0.3545302432266136,0.9399605388815034,0.3108077505034478,3.3541019662496847,0.0,0.0,0.0,1
std_anchor,0.0,4490000,449,8,0.3861807786879967,2.3978445844552407,4.0458984375,1.5624482090862992,0.99,0.99,1,0,1.4223930835723877,1.4223930835723877,1.4223930835723877,-0.8985446989536285,3.380212545394897,0.7001610526137814,0.4900822271489271,0.7514136249088953,1.2414958520578223,1.7731575434297244,1.892956204706622,1.9341164901852608,0.84375,0.0,0.0,1.0,14.772236860179053,3.4757600071522314,0.3211670601945277,2.3978445844552407,-0.914000205344037,3.0413812651491097,0.0,0.0,0.0,1
std_anchor,0.0,4490000,449,9,0.6670744968048746,0.8461661126503506,1.2568359374999998,0.8384032005740952,0.99,0.99,1,0,-0.5245065093040466,-0.5245065093040466,-0.5245065093040466,-1.1087157130241394,2.421133756637573,0.1152746834622601,0.5374975520631866,-0.3615887766556444,0.1759087754075421,1.5259966032796188,1.450560811525285,1.6890443619340658,0.5,0.0,0.0,1.0,14.742491422193115,3.5129416247168024,0.3430789623437131,0.8461661126503506,0.0881073894531856,2.8722813232690143,0.0,0.0,0.0,1
std_anchor,0.0,4500000,450,0,1.0,1.1224270126695046,1.0849609375,1.0849609375,1.0,1.0,0,0,,,,-0.8301240801811218,2.492949962615967,,,,,,,,,,,1.0,14.84457269858322,3.657676530201029,0.3222501425055862,1.1224270126695046,-0.1935615539550781,2.8722813232690143,0.0,0.0,0.0,1
std_anchor,0.0,4500000,450,1,0.1515630742044076,0.2556542932238567,1.6865234375000002,0.2556146769052851,0.75,0.75,25,0,-1.2414562702178955,-1.5159276723861694,-0.8827964663505554,-1.0521705150604248,2.8148701190948486,0.8354979032442887,-1.0591487930097476,-0.6147860037454088,-1.6851947971695556,2.1298152945496533,2.002117307772514,2.886400043964386,0.03125,0.96,0.0,9.544243987037602,14.688435716076055,3.769534553632856,0.3335147312416173,0.2556542932238567,-0.0062941495510903,1.8027756377319943,0.0,0.0,0.0,1
std_anchor,0.0,4500000,450,2,0.4926506948594495,1.1917828008873237,2.3974609375000004,1.1811107967577623,0.97,0.97,3,0,-0.5890743136405945,-0.6174351572990417,-0.4179581478238106,-0.899977445602417,2.6099789142608643,0.5278776626014714,-0.5773014117867006,-0.395163734842281,-0.9724651466289816,1.8739047715138824,1.490709449529086,2.157135814428329,0.125,0.6666666666666666,0.0,1.5548278073333548,14.328246112341526,3.877932155248779,0.3357474344670256,1.1917828008873237,0.1033053925483136,2.8722813232690143,0.0,0.0,0.0,1
std_anchor,0.0,4500000,450,3,0.1694544184887151,0.2260955502692057,1.3125,0.2224089242664386,0.97,0.97,3,0,-0.2359822392463684,-0.814976304769516,-0.2084746435284614,-0.7351811230182648,2.1645021438598637,0.1382848474858454,-0.1624469469106377,-0.1077179692281322,-0.27016491613877,1.9536841602723212,1.680007979237805,3.101237930357456,0.375,0.3333333333333333,0.0,1.9835333039224323,14.698827224762768,3.7528655708777072,0.3169999070122338,0.2260955502692057,-0.0607175922016596,2.8722813232690143,0.0,0.0,0.0,1
std_anchor,0.0,4500000,450,4,0.4448269175559261,0.4596205402408624,0.9999999999999998,0.444826917555926,0.99,0.99,1,0,-0.5572943687438965,-0.5572943687438965,-0.5572943687438965,-0.9582338631153108,2.516767740249634,0.1167559723907884,0.0870848910811932,-0.291048284058389,-0.2039633929771957,1.746920425573772,1.9147832138810832,2.78767953813076,0.4375,0.0,0.0,1.0,14.81188212526687,3.4100560507689908,0.3329610011199118,0.4596205402408624,0.1216290371783661,2.8722813232690143,0.0,0.0,0.0,1
std_anchor,0.0,4500000,450,5,1.0000000000000002,4.242563749580086,4.084960937499999,4.0849609375,1.0,1.0,0,0,,,,-1.045731782913208,3.38606858253479,,,,,,,,,,,1.0,14.858697272120564,3.4341543328636126,0.340062912287294,4.242563749580086,-0.3969922065734863,3.2015621187164243,0.0,0.0,0.0,1
std_anchor,0.0,4500000,450,6,0.7742238301243937,0.8762071752471668,1.125,0.8710018088899428,0.98,0.98,2,0,-0.0548257231712341,-0.3061498701572418,0.1964984238147735,-0.8989452421665192,2.0328495502471924,0.5731244489880308,-1.071874349647074,-0.0294288775373221,-1.101303227184396,1.855145079144604,2.483313021637896,4.083337962627411,0.21875,0.5,0.0,1.749524246410134,14.682594505157592,3.441759753323524,0.3583183212595319,0.8762071752471668,0.0721482249069517,2.692582403567252,0.0,0.0,0.0,1
std_anchor,0.0,4500000,450,7,0.2129020364601577,0.427756020963156,2.0,0.4258040729203153,0.99,0.99,1,0,0.1702512353658676,0.1702512353658676,0.1702512353658676,-0.9724627137184144,2.434570789337158,0.1616195354117094,-0.3710592429562216,0.0616072155167005,-0.309452027439521,1.9146944498461984,2.763495053914842,5.120997406542301,0.4375,0.0,0.0,1.0,14.21199869947085,4.18032186253636,0.354436264434031,0.427756020963156,-0.0441808560673127,3.2015621187164243,0.0,0.0,0.0,1
std_anchor,0.0,4500000,450,8,0.395950660063936,0.799878680068199,1.8974609375,0.75130091064866,0.99,0.99,1,0,1.4118101596832275,1.4118101596832275,1.4118101596832275,-0.8985446989536285,3.380212545394897,0.6214236247248043,0.3707303698110614,0.9348932824828956,1.305623652293957,2.1010203029731107,1.5101297507815363,1.7610031068325045,0.90625,0.0,0.0,1.0,14.778900735250682,3.4757600071522314,0.3207302085085585,0.799878680068199,0.2204036511030138,2.8722813232690143,0.0,0.0,0.0,1
std_anchor,0.0,4500000,450,9,0.4174802744475801,0.8652000883751358,1.8505859375,0.7725831250763324,0.99,0.99,1,0,-0.2633883655071258,-0.2633883655071258,-0.2633883655071258,-1.1087157130241394,2.421133756637573,0.7082436215509709,1.424955960323303,-0.1818720537237177,1.2430839065995851,1.7551642807278327,1.4482069131260795,2.278452679514885,0.84375,0.0,0.0,1.0,14.767884214026257,3.5129416247168024,0.343129662030085,0.8652000883751358,0.3043303522470332,3.0413812651491097,0.0,0.0,0.0,1
std_anchor,0.0,4510000,451,0,1.0000000000000002,0.8010327961244599,0.7958984374999998,0.7958984374999999,1.0,1.0,0,0,,,,-0.8301240801811218,2.492949962615967,,,,,,,,,,,1.0,14.84457269858322,3.657676530201029,0.3222501425055862,0.8010327961244599,0.0716544389724731,3.0413812651491097,0.0,0.0,0.0,1
std_anchor,0.0,4510000,451,1,0.0496914809028071,0.0914151161138614,1.6865234375,0.0838058471866678,0.93,0.93,7,0,-0.7957636713981628,-2.2318074703216557,-0.7661811709403992,-1.0473479628562927,2.795650005340576,0.7268439818845492,-0.7467697870598993,-0.4150153148098223,-1.585982484248199,2.1590475411928898,2.056392809603379,2.8489966988563538,0.0625,0.5714285714285714,0.0,3.5751526783225365,14.717802395124457,3.769534553632856,0.3336641424629466,0.0914151161138614,0.0872311236153338,2.0615528128088303,0.0,0.0,0.0,1
std_anchor,0.0,4510000,451,2,0.5441473708632929,0.6749815559893532,1.2255859375000002,0.6668993656576491,0.98,0.98,2,0,-0.5337443649768829,-0.6097046881914139,-0.457784041762352,-0.899977445602417,2.6099789142608643,0.2057096272954668,0.1896803580458833,-0.3066026047904264,-0.1169222467445431,1.9723639156194557,1.7166805914082848,2.8561533112078905,0.453125,0.0,0.0,1.915790057259575,14.323342651199784,3.901892679815287,0.3350190770142006,0.6749815559893532,-0.089901002951602,3.0413812651491097,0.0,0.0,0.0,1
std_anchor,0.0,4510000,451,3,0.5240133314211062,1.1810996005675691,1.8349609375,0.9615439938869712,0.97,0.97,3,0,-0.1527176201343536,-0.1980693414807319,0.0712987929582595,-0.7351811230182648,2.1645021438598637,0.1843133403564187,0.4442882156085914,-0.0679339535644662,0.3002649034153525,2.094595680269603,2.2480308022913973,4.680898040533066,0.53125,0.3333333333333333,0.0,2.1393450144155413,14.709421276398055,3.762665634691975,0.3168665763666881,1.1810996005675691,-0.468567611642757,3.0413812651491097,0.0,0.0,0.0,1
std_anchor,0.0,4510000,451,4,0.4747330792342589,0.6296016046588295,1.3124999999999998,0.6230871664949648,0.99,0.99,1,0,-0.3219149708747864,-0.3219149708747864,-0.3219149708747864,-0.9582338631153108,2.516767740249634,0.2413905009807107,-0.3882429201033948,-0.1359696363282002,-0.5242125564315949,2.1716370540756462,2.36755042940437,4.81954526901245,0.34375,0.0,0.0,1.0,14.800027019921911,3.4100560507689908,0.3333275793356652,0.6296016046588295,0.0807120695055258,3.0413812651491097,0.0,0.0,0.0,1
std_anchor,0.0,4510000,451,5,0.9763267764704432,2.086358920160209,2.125,2.074694399999692,0.99,0.99,1,0,-1.3882403373718262,-1.3882403373718262,-1.3882403373718262,-1.045731782913208,3.38606858253479,0.8746707551755651,-1.5575043816954586,-0.381286062220861,-1.9387904439163188,2.2165945670918905,3.640941736201426,6.682251334190369,0.03125,1.0,0.0,1.0,14.859092491235996,3.4341543328636126,0.3400529273190681,2.086358920160209,0.1080024081236955,3.0413812651491097,0.0,0.0,0.0,1
std_anchor,0.0,4510000,451,6,0.7036766667832324,0.5228067244328509,0.7333984375000002,0.516075367924031,0.98,0.98,2,0,-0.1309824734926223,-0.3392287567257881,0.0772638097405433,-0.8989452421665192,2.0328495502471924,0.6485569390974799,-1.1608847296627365,-0.0605301671675965,-1.2214148968303329,1.8537895776155675,2.498574694827711,4.199151668697596,0.15625,1.0,0.0,1.833649676705598,14.686745185153043,3.441759753323524,0.3580181990701148,0.5228067244328509,-0.0820448444987258,2.8722813232690143,0.0,0.0,0.0,1
std_anchor,0.0,4510000,451,7,0.1547461515817638,0.5043070413763199,3.24609375,0.5023205154861161,0.98,0.98,2,0,-0.0173687636852264,-0.296788826584816,0.2620512992143631,-0.9724627137184144,2.434570789337158,0.7637964545176271,-0.4138021427362667,0.0171313058686314,-0.396670836867635,1.9736892069669807,2.19214129254028,3.820418119430542,0.4375,0.5,0.0,1.1805170407213692,14.212023588342978,4.18032186253636,0.3538553198240473,0.5043070413763199,-0.0445704598383703,3.3541019662496847,0.0,0.0,0.0,1
std_anchor,0.0,4510000,451,8,0.650835939838618,0.7914819008152278,1.1943359375000002,0.7773167523658495,0.99,0.99,1,0,1.1103813648223877,1.1103813648223877,1.1103813648223877,-0.8985446989536285,3.380212545394897,0.1089376846850654,-0.8522819922498263,0.6231482918201671,-0.2291337004296591,2.1033465241351115,1.7818894465377595,2.637549608945846,0.40625,0.0,0.0,1.0000000000000029,14.76119416575525,3.4757600071522314,0.320578376624695,0.7914819008152278,-0.1190174291832022,3.0413812651491097,0.0,0.0,0.0,1
std_anchor,0.0,4510000,451,9,0.4824317926259721,0.7845336815642654,1.6083984375000002,0.7759425414599377,0.98,0.98,2,0,-0.5394303947687149,-0.6401858106255531,-0.4386749789118767,-1.1087157130241394,2.421133756637573,0.6045405935126034,0.4265035700855411,-0.4451296123990506,-0.0186260423135093,2.119964041541266,1.194170171076428,1.993250660598278,0.46875,0.5,0.0,1.384124243252674,14.767066759233256,3.4735944118445072,0.3423407076062996,0.7845336815642654,0.0926884032893421,2.8722813232690143,0.0,0.0,0.0,1
std_anchor,0.0,4520000,452,0,1.0000000000000002,0.9449148275651602,0.9365234375,0.9365234375,1.0,1.0,0,0,,,,-0.8301240801811218,2.492949962615967,,,,,,,,,,,1.0,14.84457269858322,3.657676530201029,0.3222501425055862,0.9449148275651602,0.0916045308113098,2.8722813232690143,0.0,0.0,0.0,1
std_anchor,0.0,4520000,452,1,0.1705919190679232,0.2385508218819211,1.3662109375,0.2330645456797115,0.94,0.94,6,0,-0.9238244593143464,-1.0717449486255646,-0.6077698767185211,-1.0473479628562927,2.795650005340576,0.6423855125822584,-0.5341549653359379,-0.466658706158732,-1.4153991258937202,2.1930348020127326,1.8768131234121093,2.794078812003136,0.078125,0.6666666666666666,0.0,3.938465403110135,14.694325012835032,3.769534553632856,0.3344332157333988,0.2385508218819211,-0.0740694012545639,2.29128784747792,0.0,0.0,0.0,1
std_anchor,0.0,4520000,452,2,0.3128964033534859,0.7234543527100468,2.30859375,0.7223506811793367,0.98,0.98,2,0,-0.5959320962429047,-0.6890760213136673,-0.502788171172142,-0.899977445602417,2.6099789142608643,0.2449658427700715,0.3254815418391974,-0.2789729437847641,0.0465085980544334,2.159667008553731,2.100668504803581,3.948293805122376,0.515625,0.0,0.0,1.875780448867782,14.309323699305708,3.901892679815287,0.334773077271678,0.7234543527100468,-0.0332215522019989,3.2015621187164243,0.0,0.0,0.0,1
std_anchor,0.0,4520000,452,3,0.2632986944714326,0.4351065689104726,1.6523437499999996,0.4350599521930311,0.98,0.98,2,0,-0.3192109987139702,-0.4010588489472866,-0.2373631484806537,-0.7417826354503632,2.1645021438598637,0.1568205662855266,-0.0330459791514505,-0.1307435442196893,-0.1637895233711399,1.8763022239963063,2.3860397154548507,4.191328804939985,0.421875,0.0,0.0,1.7570595832780909,14.669883727910104,3.762665634691975,0.3181213834678126,0.4351065689104726,-0.006827643622905,2.8722813232690143,0.0,0.0,0.0,1
std_anchor,0.0,4520000,452,4,0.455318264127259,0.5655965262908983,1.2412109375000002,0.5651460094782679,0.99,0.99,1,0,-0.0613262802362442,-0.0613262802362442,-0.0613262802362442,-0.9582338631153108,2.516767740249634,0.0286816843368555,-0.0223160706491181,-0.0265538855784065,-0.0488699562275246,1.7038733030307904,2.309503068963829,3.873774342238903,0.4375,0.0,0.0,1.0000000000000016,14.810642664170825,3.4100560507689908,0.3330701496432237,0.5655965262908983,0.0212253813306282,2.8722813232690143,0.0,0.0,0.0,1
std_anchor,0.0,4520000,452,5,0.9674643654306284,2.6028859244878757,2.6875,2.600060482094813,0.96,0.96,4,0,-1.2327599823474884,-1.5377086699008942,-0.8913344442844391,-1.0351600050926208,3.38606858253479,0.8873517045642967,-1.4755884061052609,-0.4516748075031103,-1.93597526770287,2.1623440074114537,2.703501408607387,4.594288021326065,0.03125,1.0,0.0,2.666383626633152,14.856072510049948,3.4341543328636126,0.3400510431972938,2.6028859244878757,-0.0531548905846112,2.8722813232690143,0.0,0.0,0.0,1
std_anchor,0.0,4520000,452,6,0.1971275941177526,0.3226233583257901,1.58984375,0.3134020734606458,0.96,0.96,4,0,-0.5901870429515839,-0.6738061010837555,-0.2845804095268249,-0.8989452421665192,2.0328495502471924,0.4042261652977076,-0.7562946749907238,-0.2666362336357328,-0.8367602560036964,1.9360014920009965,2.316068013829388,3.9200176149606714,0.265625,0.5,0.0,2.934715303339172,14.717572646472378,3.441759753323524,0.3554694779357278,0.3226233583257901,0.0960275213943596,2.692582403567252,0.0,0.0,0.0,1
std_anchor,0.0,4520000,452,7,0.2589900357702469,0.5878916625763151,2.0,0.5179800715404936,0.99,0.99,1,0,0.1202113777399063,0.1202113777399063,0.1202113777399063,-0.9724627137184144,2.434570789337158,0.2449498177446344,-0.5152961497987415,0.0454208252803518,-0.4698753245183896,1.9182513742804457,2.64661368431602,4.956658959388733,0.3125,0.0,0.0,1.0,14.218314717567672,4.18032186253636,0.3543990739600671,0.5878916625763151,-0.264408001081324,3.2015621187164243,0.0,0.0,0.0,1
std_anchor,0.0,4520000,452,8,0.5544265459076837,0.7191736302536245,1.2724609375,0.705486122380578,0.99,0.99,1,0,1.0744038820266724,1.0744038820266724,1.0744038820266724,-0.8985446989536285,3.380212545394897,0.1234817003552146,-0.8206791245727096,0.5611141627918372,-0.2595649617808722,2.102052053334159,1.9147687819550832,2.950539767742157,0.40625,0.0,0.0,1.0,14.758011868008769,3.4757600071522314,0.3206760725946991,0.7191736302536245,-0.1169936232153121,3.2015621187164243,0.0,0.0,0.0,1
std_anchor,0.0,4520000,452,9,0.343556602720741,0.5065558571940623,1.4599609375,0.5015792197924882,0.96,0.96,4,0,-0.7050998210906982,-0.933894619345665,-0.6604778170585632,-1.1087157130241394,2.421133756637573,0.4285968758427461,-0.0530491402312603,-0.4878289641485348,-0.946158287580242,2.1834103187243663,1.4468781035344298,2.362669050693512,0.15625,0.5,0.0,2.6419911056022585,14.734753888326452,3.5095495803803947,0.3419985505967718,0.5065558571940623,0.0705452861754348,2.692582403567252,0.0,0.0,0.0,1
std_anchor,0.0,4530000,453,0,0.859172748867352,0.5631147554877515,0.6552734374999999,0.5629930805566339,0.97,0.97,3,0,-1.3302158117294312,-1.3469963669776917,-0.6777157392352819,-0.8505306541919708,2.492949962615967,0.7973844294138076,-1.3643963096072609,-0.4740075972191061,-1.6016412171382308,2.095320779904916,2.1958539038329974,4.097112227231264,0.03125,1.0,0.0,2.942210182766764,14.841531538443224,3.657676530201029,0.3222558492229999,0.5631147554877515,0.0110306360250672,2.692582403567252,0.0,0.0,0.0,1
std_anchor,0.0,4530000,453,1,0.3032456434215056,0.4181857379636257,1.3740234374999998,0.4166666213809163,0.98,0.98,2,0,-0.6535157263278961,-0.675380751490593,-0.6316507011651993,-1.0473479628562927,2.795650005340576,0.3602626521995016,-0.4564207457468262,-0.3341849426173798,-0.7906056883642062,2.1144057907415466,1.9595443634524643,3.4858696907758717,0.25,0.5,0.0,1.5165447635948148,14.704410361140138,3.769534553632856,0.3349909348430258,0.4181857379636257,-0.0389758461448792,2.5,0.0,0.0,0.0,1
std_anchor,0.0,4530000,453,2,0.1897586732636543,0.28323485217956,1.4443359375000002,0.2740752712470163,0.98,0.98,2,0,-0.5828610062599182,-0.7140612602233887,-0.4516607522964477,-0.899977445602417,2.6099789142608643,0.535689130565692,0.3393514615568682,-0.2812670742838284,0.0580843872730398,1.7414908668219884,1.9840335234008324,2.926652738358825,0.4375,0.5,0.0,1.6968171943503172,14.317408703489177,3.901892679815287,0.3343741514978215,0.28323485217956,0.0957056995823326,3.3541019662496847,0.0,0.0,0.0,1
std_anchor,0.0,4530000,453,3,0.5333938039267262,0.5748835131884351,1.0380859375,0.5537086070059667,0.98,0.98,2,0,-0.3358378112316131,-0.3972215354442596,-0.2744540870189667,-0.7417826354503632,2.1645021438598637,0.1352757401723295,0.0659038472264202,-0.1312020341223446,-0.0652981868959243,1.989596456053494,2.5319577097449395,4.692112073302269,0.484375,0.0,0.0,1.630768856864184,14.680646512505104,3.762665634691975,0.3182541663182898,0.5748835131884351,-0.1455159997473415,3.0413812651491097,0.0,0.0,0.0,1
