arm,seed,step,L1_strict_dead_frac,L1_submerged_frac,L1_M_median_alive,L1_B_median_alive,L1_sigma_median_alive,mu_norm_visible,bypass_value,task_boundary,side
iM,0,1160000,0.99,0.99,-0.2195648738067216,-0.3315450594458514,1.0648310485618049,2.692582403567252,0.0,116,post
iM,0,1160000,0.99,0.99,-0.2195648738067217,-0.3315450594458514,1.0648310485618049,2.692582403567252,0.0,116,pre
iM,0,1170000,0.99,0.99,-0.4374896753632289,-0.3015274579540083,1.143693555636619,2.692582403567252,0.0,117,post
iM,0,1170000,0.99,0.99,-0.437489675363229,-0.3015274579540083,1.143693555636619,2.692582403567252,0.0,117,pre
iM,0,1180000,0.99,0.99,-0.1480030271232186,-0.0045264346141308,1.6527296978527195,2.692582403567252,0.0,118,post
iM,0,1180000,0.99,0.99,-0.1480030271232186,-0.0045264346141308,1.6527296978527195,2.692582403567252,0.0,118,pre
iM,0,1190000,0.99,0.99,-0.348875407487566,-0.020384086676453,1.706697832277789,2.692582403567252,0.0,119,post
iM,0,1190000,0.99,0.99,-0.3488754074875662,-0.020384086676453,1.706697832277789,2.692582403567252,0.0,119,pre
iM,0,1200000,0.99,0.99,0.1529417323574531,-0.1692885666200449,1.6670326934106336,2.692582403567252,0.0,120,post
iM,0,1200000,0.99,0.99,0.1529417323574531,-0.1692885666200449,1.6670326934106336,2.692582403567252,0.0,120,pre
iM,0,1210000,0.99,0.99,1.0306220544864082,0.0203930396764227,1.4278470312142837,2.692582403567252,0.0,121,post
iM,0,1210000,0.99,0.99,1.0306220544864082,0.0203930396764227,1.4278470312142837,2.692582403567252,0.0,121,pre
iM,0,1220000,0.99,0.99,1.5170617466160934,-0.0624440132411007,1.271552321024986,2.692582403567252,0.0,122,post
iM,0,1220000,0.99,0.99,1.5170617466160934,-0.0624440132411007,1.271552321024986,2.692582403567252,0.0,122,pre
iM,0,1230000,0.99,0.99,1.1841666210834854,-0.03620443273031,1.4129280790931635,2.692582403567252,0.0,123,post
iM,0,1230000,0.99,0.99,1.1841666210834851,-0.03620443273031,1.4129280790931635,2.692582403567252,0.0,123,pre
iM,0,1240000,0.99,0.99,1.8428990290710925,0.0017954837473601,1.0352078682887034,2.692582403567252,0.0,124,post
iM,0,1240000,0.99,0.99,1.8428990290710925,0.0017954837473601,1.0352078682887034,2.692582403567252,0.0,124,pre
iM,0,1250000,0.99,0.99,0.8550187757613452,-0.0789443662658943,1.4430468670120284,2.692582403567252,0.0,125,post
iM,0,1250000,0.99,0.99,0.8550187757613451,-0.0789443662658943,1.4430468670120284,2.692582403567252,0.0,125,pre
iM,0,1260000,0.99,0.99,1.7172440823853226,-0.0499894714809153,1.2797652861667246,2.692582403567252,0.0,126,post
iM,0,1260000,0.99,0.99,1.7172440823853226,-0.0499894714809153,1.2797652861667246,2.692582403567252,0.0,126,pre
iM,0,1270000,0.99,0.99,1.179464109332808,0.0666757324499854,1.0353257760946062,2.692582403567252,0.0,127,post
iM,0,1270000,0.99,0.99,1.179464109332808,0.0666757324499854,1.0353257760946062,2.692582403567252,0.0,127,pre
iM,0,1280000,0.99,0.99,1.4106474323282598,0.0855910745170992,1.5206070654663495,2.692582403567252,0.0,128,post
iM,0,1280000,0.99,0.99,1.4106474323282596,0.0855910745170992,1.5206070654663495,2.692582403567252,0.0,128,pre
iM,0,1290000,0.99,0.99,1.57240670998849,0.0186071991795069,1.452382883926635,2.692582403567252,0.0,129,post
iM,0,1290000,0.99,0.99,1.57240670998849,0.0186071991795069,1.452382883926635,2.692582403567252,0.0,129,pre
iM,0,1300000,0.99,0.99,1.0041808391419629,-0.0812067751946694,1.555978432397758,2.692582403567252,0.0,130,post
iM,0,1300000,0.99,0.99,1.0041808391419624,-0.0812067751946694,1.555978432397758,2.692582403567252,0.0,130,pre
iM,0,1310000,0.99,0.99,0.5329924823938046,-0.2971097589101324,1.667284660552845,2.692582403567252,0.0,131,post
iM,0,1310000,0.99,0.99,0.5329924823938046,-0.2971097589101324,1.667284660552845,2.692582403567252,0.0,131,pre
iM,0,1320000,0.99,0.99,1.2713194146687452,-0.1067309906551493,1.7181446219256058,2.692582403567252,0.0,132,post
iM,0,1320000,0.99,0.99,1.2713194146687454,-0.1067309906551493,1.7181446219256058,2.692582403567252,0.0,132,pre
iM,0,1330000,0.99,0.99,1.684944985127689,0.0380536352948724,1.3917259544280984,2.692582403567252,0.0,133,post
iM,0,1330000,0.99,0.99,1.6849449851276883,0.0380536352948724,1.3917259544280984,2.692582403567252,0.0,133,pre
iM,0,1340000,0.99,0.99,1.603338399798144,-0.0022744662547651,1.0209993753706077,2.692582403567252,0.0,134,post
iM,0,1340000,0.99,0.99,1.603338399798144,-0.0022744662547651,1.0209993753706077,2.692582403567252,0.0,134,pre
iM,0,1350000,0.99,0.99,-0.0747897567527522,-0.2405763581664981,1.740041089551959,2.692582403567252,0.0,135,post
iM,0,1350000,0.99,0.99,-0.0747897567527522,-0.2405763581664981,1.740041089551959,2.692582403567252,0.0,135,pre
iM,0,1360000,0.99,0.99,-1.2402091080302249,-0.3897550956680497,1.5817614949663503,2.692582403567252,0.0,136,post
iM,0,1360000,0.99,0.99,-1.240209108030225,-0.3897550956680497,1.5817614949663503,2.692582403567252,0.0,136,pre
iM,0,1370000,0.99,0.99,-0.1087144310871404,-0.2163110090045478,1.8623082798793256,2.692582403567252,0.0,137,post
iM,0,1370000,0.99,0.99,-0.1087144310871404,-0.2163110090045478,1.8623082798793256,2.692582403567252,0.0,137,pre
iM,0,1380000,0.99,0.99,0.4762223533959527,-0.1175346445500984,1.9487141706227613,2.692582403567252,0.0,138,post
iM,0,1380000,0.99,0.99,0.4762223533959527,-0.1175346445500984,1.9487141706227613,2.692582403567252,0.0,138,pre
iM,0,1390000,0.99,0.99,0.4168116522949698,-0.0866032849868386,1.859304796367773,2.692582403567252,0.0,139,post
iM,0,1390000,0.99,0.99,0.4168116522949699,-0.0866032849868386,1.859304796367773,2.692582403567252,0.0,139,pre
iM,0,1400000,0.99,0.99,0.3301040782340323,-0.097184465545898,2.131967782405697,2.692582403567252,0.0,140,post
iM,0,1400000,0.99,0.99,0.3301040782340323,-0.097184465545898,2.131967782405697,2.692582403567252,0.0,140,pre
iM,0,1410000,0.99,0.99,1.5473874399132963,0.3725706184029507,1.3067626750639851,2.692582403567252,0.0,141,post
iM,0,1410000,0.99,0.99,1.5473874399132967,0.3725706184029507,1.3067626750639851,2.692582403567252,0.0,141,pre
iM,0,1420000,0.99,0.99,1.2430145748996415,0.2380462952895584,1.2728763100580447,2.692582403567252,0.0,142,post
iM,0,1420000,0.99,0.99,1.2430145748996415,0.2380462952895584,1.2728763100580447,2.692582403567252,0.0,142,pre
iM,0,1430000,0.99,0.99,1.7861800039132791,0.1954330828153065,1.374884810674415,2.692582403567252,0.0,143,post
iM,0,1430000,0.99,0.99,1.7861800039132791,0.1954330828153065,1.374884810674415,2.692582403567252,0.0,143,pre
iM,0,1440000,0.99,0.99,0.8520256597501001,0.1430807969210052,1.2894948165147977,2.692582403567252,0.0,144,post
iM,0,1440000,0.99,0.99,0.8520256597501001,0.1430807969210052,1.2894948165147977,2.692582403567252,0.0,144,pre
iM,0,1450000,0.99,0.99,1.2765855394056802,0.0218192556247798,1.2984452301438574,2.692582403567252,0.0,145,post
iM,0,1450000,0.99,0.99,1.27658553940568,0.0218192556247798,1.2984452301438574,2.692582403567252,0.0,145,pre
iM,0,1460000,0.99,0.99,1.4978408220573336,0.075647113786839,1.1890953918018892,2.692582403567252,0.0,146,post
iM,0,1460000,0.99,0.99,1.4978408220573338,0.075647113786839,1.1890953918018892,2.692582403567252,0.0,146,pre
iM,0,1470000,0.99,0.99,1.783787085790249,0.1433307197112049,0.8867781735872744,2.692582403567252,0.0,147,post
iM,0,1470000,0.99,0.99,1.783787085790249,0.1433307197112049,0.8867781735872744,2.692582403567252,0.0,147,pre
iM,0,1480000,0.99,0.99,0.8367691111443675,-0.1326583694812399,1.2983022600751244,2.692582403567252,0.0,148,post
iM,0,1480000,0.99,0.99,0.8367691111443676,-0.1326583694812399,1.2983022600751244,2.692582403567252,0.0,148,pre
iM,0,1490000,0.99,0.99,-0.6289000018765531,-0.1319762832362598,1.3950659463392594,2.692582403567252,0.0,149,post
iM,0,1490000,0.99,0.99,-0.6289000018765531,-0.1319762832362598,1.3950659463392594,2.692582403567252,0.0,149,pre
iM,0,1500000,0.99,0.99,-0.5774197108781711,-0.1081999451097827,1.3542978177337646,2.692582403567252,0.0,150,post
iM,0,1500000,0.99,0.99,-0.577419710878171,-0.1081999451097827,1.3542978177337646,2.692582403567252,0.0,150,pre
iM,0,1510000,1.0,1.0,,,,2.692582403567252,0.0,151,post
iM,0,1510000,1.0,1.0,,,,2.692582403567252,0.0,151,pre
iM,0,1520000,1.0,1.0,,,,2.692582403567252,0.0,152,post
iM,0,1520000,1.0,1.0,,,,2.692582403567252,0.0,152,pre
iM,0,1530000,1.0,1.0,,,,2.692582403567252,0.0,153,post
iM,0,1530000,1.0,1.0,,,,2.692582403567252,0.0,153,pre
iM,0,1540000,1.0,1.0,,,,2.692582403567252,0.0,154,post
iM,0,1540000,1.0,1.0,,,,2.692582403567252,0.0,154,pre
iM,0,1550000,1.0,1.0,,,,2.692582403567252,0.0,155,post
iM,0,1550000,1.0,1.0,,,,2.692582403567252,0.0,155,pre
iM,0,1560000,1.0,1.0,,,,2.692582403567252,0.0,156,post
iM,0,1560000,1.0,1.0,,,,2.692582403567252,0.0,156,pre
iM,0,1570000,1.0,1.0,,,,2.692582403567252,0.0,157,post
iM,0,1570000,1.0,1.0,,,,2.692582403567252,0.0,157,pre
iM,0,1580000,1.0,1.0,,,,2.692582403567252,0.0,158,post
iM,0,1580000,1.0,1.0,,,,2.692582403567252,0.0,158,pre
iM,0,1590000,1.0,1.0,,,,2.692582403567252,0.0,159,post
iM,0,1590000,1.0,1.0,,,,2.692582403567252,0.0,159,pre
iM,0,1600000,1.0,1.0,,,,2.692582403567252,0.0,160,post
iM,0,1600000,1.0,1.0,,,,2.692582403567252,0.0,160,pre
iM,0,1610000,1.0,1.0,,,,2.692582403567252,0.0,161,post
iM,0,1610000,1.0,1.0,,,,2.692582403567252,0.0,161,pre
iM,0,1620000,1.0,1.0,,,,2.692582403567252,0.0,162,post
iM,0,1620000,1.0,1.0,,,,2.692582403567252,0.0,162,pre
iM,0,1630000,1.0,1.0,,,,2.692582403567252,0.0,163,post
iM,0,1630000,1.0,1.0,,,,2.692582403567252,0.0,163,pre
iM,0,1640000,1.0,1.0,,,,2.692582403567252,0.0,164,post
iM,0,1640000,1.0,1.0,,,,2.692582403567252,0.0,164,pre
iM,0,1650000,1.0,1.0,,,,2.692582403567252,0.0,165,post
iM,0,1650000,1.0,1.0,,,,2.692582403567252,0.0,165,pre
iM,0,1660000,1.0,1.0,,,,2.692582403567252,0.0,166,post
iM,0,1660000,1.0,1.0,,,,2.692582403567252,0.0,166,pre
iM,0,1670000,1.0,1.0,,,,2.692582403567252,0.0,167,post
iM,0,1670000,1.0,1.0,,,,2.692582403567252,0.0,167,pre
iM,0,1680000,1.0,1.0,,,,2.692582403567252,0.0,168,post
iM,0,1680000,1.0,1.0,,,,2.692582403567252,0.0,168,pre
iM,0,1690000,1.0,1.0,,,,2.692582403567252,0.0,169,post
iM,0,1690000,1.0,1.0,,,,2.692582403567252,0.0,169,pre
iM,0,1700000,1.0,1.0,,,,2.692582403567252,0.0,170,post
iM,0,1700000,1.0,1.0,,,,2.692582403567252,0.0,170,pre
iM,0,1710000,1.0,1.0,,,,2.692582403567252,0.0,171,post
iM,0,1710000,1.0,1.0,,,,2.692582403567252,0.0,171,pre
iM,0,1720000,1.0,1.0,,,,2.692582403567252,0.0,172,post
iM,0,1720000,1.0,1.0,,,,2.692582403567252,0.0,172,pre
iM,0,1730000,1.0,1.0,,,,2.692582403567252,0.0,173,post
iM,0,1730000,1.0,1.0,,,,2.692582403567252,0.0,173,pre
iM,0,1740000,1.0,1.0,,,,2.692582403567252,0.0,174,post
iM,0,1740000,1.0,1.0,,,,2.692582403567252,0.0,174,pre
iM,0,1750000,1.0,1.0,,,,2.692582403567252,0.0,175,post
iM,0,1750000,1.0,1.0,,,,2.692582403567252,0.0,175,pre
iM,0,1760000,1.0,1.0,,,,2.692582403567252,0.0,176,post
iM,0,1760000,1.0,1.0,,,,2.692582403567252,0.0,176,pre
iM,0,1770000,1.0,1.0,,,,2.692582403567252,0.0,177,post
iM,0,1770000,1.0,1.0,,,,2.692582403567252,0.0,177,pre
iM,0,1780000,1.0,1.0,,,,2.692582403567252,0.0,178,post
iM,0,1780000,1.0,1.0,,,,2.692582403567252,0.0,178,pre
iM,0,1790000,1.0,1.0,,,,2.692582403567252,0.0,179,post
iM,0,1790000,1.0,1.0,,,,2.692582403567252,0.0,179,pre
iM,0,1800000,1.0,1.0,,,,2.692582403567252,0.0,180,post
iM,0,1800000,1.0,1.0,,,,2.692582403567252,0.0,180,pre
iM,0,1810000,1.0,1.0,,,,2.692582403567252,0.0,181,post
iM,0,1810000,1.0,1.0,,,,2.692582403567252,0.0,181,pre
iM,0,1820000,1.0,1.0,,,,2.692582403567252,0.0,182,post
iM,0,1820000,1.0,1.0,,,,2.692582403567252,0.0,182,pre
iM,0,1830000,1.0,1.0,,,,2.692582403567252,0.0,183,post
iM,0,1830000,1.0,1.0,,,,2.692582403567252,0.0,183,pre
iM,0,1840000,1.0,1.0,,,,2.692582403567252,0.0,184,post
iM,0,1840000,1.0,1.0,,,,2.692582403567252,0.0,184,pre
iM,0,1850000,1.0,1.0,,,,2.692582403567252,0.0,185,post
iM,0,1850000,1.0,1.0,,,,2.692582403567252,0.0,185,pre
iM,0,1860000,1.0,1.0,,,,2.692582403567252,0.0,186,post
iM,0,1860000,1.0,1.0,,,,2.692582403567252,0.0,186,pre
iM,0,1870000,1.0,1.0,,,,2.692582403567252,0.0,187,post
iM,0,1870000,1.0,1.0,,,,2.692582403567252,0.0,187,pre
iM,0,1880000,1.0,1.0,,,,2.692582403567252,0.0,188,post
iM,0,1880000,1.0,1.0,,,,2.692582403567252,0.0,188,pre
iM,0,1890000,1.0,1.0,,,,2.692582403567252,0.0,189,post
iM,0,1890000,1.0,1.0,,,,2.692582403567252,0.0,189,pre
iM,0,1900000,1.0,1.0,,,,2.692582403567252,0.0,190,post
iM,0,1900000,1.0,1.0,,,,2.692582403567252,0.0,190,pre
iM,0,1910000,1.0,1.0,,,,2.692582403567252,0.0,191,post
iM,0,1910000,1.0,1.0,,,,2.692582403567252,0.0,191,pre
iM,0,1920000,1.0,1.0,,,,2.692582403567252,0.0,192,post
iM,0,1920000,1.0,1.0,,,,2.692582403567252,0.0,192,pre
iM,0,1930000,1.0,1.0,,,,2.692582403567252,0.0,193,post
iM,0,1930000,1.0,1.0,,,,2.692582403567252,0.0,193,pre
iM,0,1940000,1.0,1.0,,,,2.692582403567252,0.0,194,post
iM,0,1940000,1.0,1.0,,,,2.692582403567252,0.0,194,pre
iM,0,1950000,1.0,1.0,,,,2.692582403567252,0.0,195,post
iM,0,1950000,1.0,1.0,,,,2.692582403567252,0.0,195,pre
iM,0,1960000,1.0,1.0,,,,2.692582403567252,0.0,196,post
iM,0,1960000,1.0,1.0,,,,2.692582403567252,0.0,196,pre
iM,0,1970000,1.0,1.0,,,,2.692582403567252,0.0,197,post
iM,0,1970000,1.0,1.0,,,,2.692582403567252,0.0,197,pre
iM,0,1980000,1.0,1.0,,,,2.692582403567252,0.0,198,post
iM,0,1980000,1.0,1.0,,,,2.692582403567252,0.0,198,pre
iM,0,1990000,1.0,1.0,,,,2.692582403567252,0.0,199,post
iM,0,1990000,1.0,1.0,,,,2.692582403567252,0.0,199,pre
iM,0,2000000,1.0,1.0,,,,2.692582403567252,0.0,200,post
iM,0,2000000,1.0,1.0,,,,2.692582403567252,0.0,200,pre
iM,0,2010000,1.0,1.0,,,,2.692582403567252,0.0,201,post
iM,0,2010000,1.0,1.0,,,,2.692582403567252,0.0,201,pre
iM,0,2020000,1.0,1.0,,,,2.692582403567252,0.0,202,post
iM,0,2020000,1.0,1.0,,,,2.692582403567252,0.0,202,pre
iM,0,2030000,1.0,1.0,,,,2.692582403567252,0.0,203,post
iM,0,2030000,1.0,1.0,,,,2.692582403567252,0.0,203,pre
iM,0,2040000,1.0,1.0,,,,2.692582403567252,0.0,204,post
iM,0,2040000,1.0,1.0,,,,2.692582403567252,0.0,204,pre
iM,0,2050000,1.0,1.0,,,,2.692582403567252,0.0,205,post
iM,0,2050000,1.0,1.0,,,,2.692582403567252,0.0,205,pre
iM,0,2060000,1.0,1.0,,,,2.692582403567252,0.0,206,post
iM,0,2060000,1.0,1.0,,,,2.692582403567252,0.0,206,pre
iM,0,2070000,1.0,1.0,,,,2.692582403567252,0.0,207,post
iM,0,2070000,1.0,1.0,,,,2.692582403567252,0.0,207,pre
iM,0,2080000,1.0,1.0,,,,2.692582403567252,0.0,208,post
iM,0,2080000,1.0,1.0,,,,2.692582403567252,0.0,208,pre
iM,0,2090000,1.0,1.0,,,,2.692582403567252,0.0,209,post
iM,0,2090000,1.0,1.0,,,,2.692582403567252,0.0,209,pre
iM,0,2100000,1.0,1.0,,,,2.692582403567252,0.0,210,post
iM,0,2100000,1.0,1.0,,,,2.692582403567252,0.0,210,pre
iM,0,2110000,1.0,1.0,,,,2.692582403567252,0.0,211,post
iM,0,2110000,1.0,1.0,,,,2.692582403567252,0.0,211,pre
iM,0,2120000,1.0,1.0,,,,2.692582403567252,0.0,212,post
iM,0,2120000,1.0,1.0,,,,2.692582403567252,0.0,212,pre
iM,0,2130000,1.0,1.0,,,,2.692582403567252,0.0,213,post
iM,0,2130000,1.0,1.0,,,,2.692582403567252,0.0,213,pre
iM,0,2140000,1.0,1.0,,,,2.692582403567252,0.0,214,post
iM,0,2140000,1.0,1.0,,,,2.692582403567252,0.0,214,pre
iM,0,2150000,1.0,1.0,,,,2.692582403567252,0.0,215,post
iM,0,2150000,1.0,1.0,,,,2.692582403567252,0.0,215,pre
iM,0,2160000,1.0,1.0,,,,2.692582403567252,0.0,216,post
iM,0,2160000,1.0,1.0,,,,2.692582403567252,0.0,216,pre
iM,0,2170000,1.0,1.0,,,,2.692582403567252,0.0,217,post
iM,0,2170000,1.0,1.0,,,,2.692582403567252,0.0,217,pre
iM,0,2180000,1.0,1.0,,,,2.692582403567252,0.0,218,post
iM,0,2180000,1.0,1.0,,,,2.692582403567252,0.0,218,pre
iM,0,2190000,1.0,1.0,,,,2.692582403567252,0.0,219,post
iM,0,2190000,1.0,1.0,,,,2.692582403567252,0.0,219,pre
iM,0,2200000,1.0,1.0,,,,2.692582403567252,0.0,220,post
iM,0,2200000,1.0,1.0,,,,2.692582403567252,0.0,220,pre
iM,0,2210000,1.0,1.0,,,,2.692582403567252,0.0,221,post
iM,0,2210000,1.0,1.0,,,,2.692582403567252,0.0,221,pre
iM,0,2220000,1.0,1.0,,,,2.692582403567252,0.0,222,post
iM,0,2220000,1.0,1.0,,,,2.692582403567252,0.0,222,pre
iM,0,2230000,1.0,1.0,,,,2.692582403567252,0.0,223,post
iM,0,2230000,1.0,1.0,,,,2.692582403567252,0.0,223,pre
iM,0,2240000,1.0,1.0,,,,2.692582403567252,0.0,224,post
iM,0,2240000,1.0,1.0,,,,2.692582403567252,0.0,224,pre
iM,0,2250000,1.0,1.0,,,,2.692582403567252,0.0,225,post
iM,0,2250000,1.0,1.0,,,,2.692582403567252,0.0,225,pre
iM,0,2260000,1.0,1.0,,,,2.692582403567252,0.0,226,post
iM,0,2260000,1.0,1.0,,,,2.692582403567252,0.0,226,pre
iM,0,2270000,1.0,1.0,,,,2.692582403567252,0.0,227,post
iM,0,2270000,1.0,1.0,,,,2.692582403567252,0.0,227,pre
iM,0,2280000,1.0,1.0,,,,2.692582403567252,0.0,228,post
iM,0,2280000,1.0,1.0,,,,2.692582403567252,0.0,228,pre
iM,0,2290000,1.0,1.0,,,,2.692582403567252,0.0,229,post
iM,0,2290000,1.0,1.0,,,,2.692582403567252,0.0,229,pre
iM,0,2300000,1.0,1.0,,,,2.692582403567252,0.0,230,post
iM,0,2300000,1.0,1.0,,,,2.692582403567252,0.0,230,pre
iM,0,2310000,1.0,1.0,,,,2.692582403567252,0.0,231,post
iM,0,2310000,1.0,1.0,,,,2.692582403567252,0.0,231,pre
iM,0,2320000,1.0,1.0,,,,2.692582403567252,0.0,232,post
iM,0,2320000,1.0,1.0,,,,2.692582403567252,0.0,232,pre
iM,0,2330000,1.0,1.0,,,,2.692582403567252,0.0,233,post
iM,0,2330000,1.0,1.0,,,,2.692582403567252,0.0,233,pre
iM,0,2340000,1.0,1.0,,,,2.692582403567252,0.0,234,post
iM,0,2340000,1.0,1.0,,,,2.692582403567252,0.0,234,pre
iM,0,2350000,1.0,1.0,,,,2.692582403567252,0.0,235,post
iM,0,2350000,1.0,1.0,,,,2.692582403567252,0.0,235,pre
iM,0,2360000,1.0,1.0,,,,2.692582403567252,0.0,236,post
iM,0,2360000,1.0,1.0,,,,2.692582403567252,0.0,236,pre
iM,0,2370000,1.0,1.0,,,,2.692582403567252,0.0,237,post
iM,0,2370000,1.0,1.0,,,,2.692582403567252,0.0,237,pre
iM,0,2380000,1.0,1.0,,,,2.692582403567252,0.0,238,post
iM,0,2380000,1.0,1.0,,,,2.692582403567252,0.0,238,pre
iM,0,2390000,1.0,1.0,,,,2.692582403567252,0.0,239,post
iM,0,2390000,1.0,1.0,,,,2.692582403567252,0.0,239,pre
iM,0,2400000,1.0,1.0,,,,2.692582403567252,0.0,240,post
iM,0,2400000,1.0,1.0,,,,2.692582403567252,0.0,240,pre
iM,0,2410000,1.0,1.0,,,,2.692582403567252,0.0,241,post
iM,0,2410000,1.0,1.0,,,,2.692582403567252,0.0,241,pre
iM,0,2420000,1.0,1.0,,,,2.692582403567252,0.0,242,post
iM,0,2420000,1.0,1.0,,,,2.692582403567252,0.0,242,pre
iM,0,2430000,1.0,1.0,,,,2.692582403567252,0.0,243,post
iM,0,2430000,1.0,1.0,,,,2.692582403567252,0.0,243,pre
iM,0,2440000,1.0,1.0,,,,2.692582403567252,0.0,244,post
iM,0,2440000,1.0,1.0,,,,2.692582403567252,0.0,244,pre
iM,0,2450000,1.0,1.0,,,,2.692582403567252,0.0,245,post
iM,0,2450000,1.0,1.0,,,,2.692582403567252,0.0,245,pre
iM,0,2460000,1.0,1.0,,,,2.692582403567252,0.0,246,post
iM,0,2460000,1.0,1.0,,,,2.692582403567252,0.0,246,pre
iM,0,2470000,1.0,1.0,,,,2.692582403567252,0.0,247,post
iM,0,2470000,1.0,1.0,,,,2.692582403567252,0.0,247,pre
iM,0,2480000,1.0,1.0,,,,2.692582403567252,0.0,248,post
iM,0,2480000,1.0,1.0,,,,2.692582403567252,0.0,248,pre
iM,0,2490000,1.0,1.0,,,,2.692582403567252,0.0,249,post
iM,0,2490000,1.0,1.0,,,,2.692582403567252,0.0,249,pre
iM,0,2500000,1.0,1.0,,,,2.692582403567252,0.0,250,post
iM,0,2500000,1.0,1.0,,,,2.692582403567252,0.0,250,pre
iM,0,2510000,1.0,1.0,,,,2.692582403567252,0.0,251,post
iM,0,2510000,1.0,1.0,,,,2.692582403567252,0.0,251,pre
iM,0,2520000,1.0,1.0,,,,2.692582403567252,0.0,252,post
iM,0,2520000,1.0,1.0,,,,2.692582403567252,0.0,252,pre
iM,0,2530000,1.0,1.0,,,,2.692582403567252,0.0,253,post
iM,0,2530000,1.0,1.0,,,,2.692582403567252,0.0,253,pre
iM,0,2540000,1.0,1.0,,,,2.692582403567252,0.0,254,post
iM,0,2540000,1.0,1.0,,,,2.692582403567252,0.0,254,pre
iM,0,2550000,1.0,1.0,,,,2.692582403567252,0.0,255,post
iM,0,2550000,1.0,1.0,,,,2.692582403567252,0.0,255,pre
iM,0,2560000,1.0,1.0,,,,2.692582403567252,0.0,256,post
iM,0,2560000,1.0,1.0,,,,2.692582403567252,0.0,256,pre
iM,0,2570000,1.0,1.0,,,,2.692582403567252,0.0,257,post
iM,0,2570000,1.0,1.0,,,,2.692582403567252,0.0,257,pre
iM,0,2580000,1.0,1.0,,,,2.692582403567252,0.0,258,post
iM,0,2580000,1.0,1.0,,,,2.692582403567252,0.0,258,pre
iM,0,2590000,1.0,1.0,,,,2.692582403567252,0.0,259,post
iM,0,2590000,1.0,1.0,,,,2.692582403567252,0.0,259,pre
iM,0,2600000,1.0,1.0,,,,2.692582403567252,0.0,260,post
iM,0,2600000,1.0,1.0,,,,2.692582403567252,0.0,260,pre
iM,0,2610000,1.0,1.0,,,,2.692582403567252,0.0,261,post
iM,0,2610000,1.0,1.0,,,,2.692582403567252,0.0,261,pre
iM,0,2620000,1.0,1.0,,,,2.692582403567252,0.0,262,post
