registered,arm,seed,unit,t_sub,win_len,d_wmu,d_b,share_unit,routes_same_sign,share_in_unit_interval,d_wmu_ff,d_b_ff,n_ff_intervals,share_unit_ff,frac_db_ff,frac_dwmu_ff,pred,pred_meanrecip,pred_ff
0,E_1216,1,57,151000,151,-5.470290248591311,-1.3335561608585067,0.19600033284207286,1,1,-1.2033883166588244,-0.9287117911583707,136,0.4355854529312738,0.6964174576348487,0.21998619122060598,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,58,575000,575,-1.7542442162835883,-0.28736607909495504,0.14075461891304447,1,1,-2.0737656014304107,-0.2809399273842306,518,0.11931000456165564,0.977637751362432,1.1821419060019687,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,59,471000,471,-4.115338224647438,-0.5391352162360938,0.11583162372363928,1,1,-2.875541883023683,-0.40086358346196815,424,0.122348588281396,0.7435306976616143,0.6987376798829291,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,60,431000,431,-2.5525579853140528,-0.3541692084039454,0.12184466749042491,1,1,-0.801935784164399,-0.01620527892620327,388,0.019807438664655647,0.04575575330004534,0.314169467952648,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,61,22000,22,-3.2898512781429403,-0.8004537467804766,0.19569536792563866,1,1,-1.5936812576193304,-0.5122870665738404,20,0.24325487743036472,0.6399958381534497,0.4844234960429378,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,63,81000,81,-0.5132161428634809,0.12793582776931522,-0.3320590820687183,0,0,0.33221469630678513,0.09913273123561384,73,0.22982107903232982,0.7748629368652143,-0.6473192648485271,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,66,81000,81,-0.13259664900571977,-0.08863257840219685,0.4006368391766357,1,1,-0.21497408523199238,-0.02543125339183555,73,0.10578489453442992,0.28692895829379605,1.6212633339076248,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,67,81000,81,-0.7598759727940436,-0.0834421853831091,0.09894508326901306,1,1,-0.49408315699168903,-0.07424319785383116,73,0.1306347967516157,0.8897561528734833,0.6502155281669961,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,68,291000,291,-1.4318283881734608,-0.45789122830735707,0.24230643758679796,1,1,1.2567992606331126,-0.009480042539605077,262,-0.007600333901769794,0.02070369981676445,-0.8777583061028512,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,69,1011000,1011,-1.1651244181414562,-0.12480488777918008,0.09675327725817154,1,1,1.572761809932514,0.17998957784651276,910,0.10268973632055366,-1.442167699112651,-1.3498659760657141,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,70,252000,252,-2.947401493725021,-0.5751501964427064,0.16327658102167422,1,1,-3.2934867366262424,-0.4686187337614278,227,0.12456289103270103,0.8147762735018196,1.117420461256477,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,71,112000,112,-2.8675427934079067,-0.47930582397983557,0.14321108564328788,1,1,1.1945037311257405,-0.045023537546545006,101,-0.03916860664328013,0.09393488519021032,-0.41656003665289426,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,72,71000,71,-1.2890266743536518,-0.13878793509332077,0.09720305015444318,1,1,-0.9631210523121747,-0.12752070572351748,64,0.11692263273798495,0.918816939222943,0.7471692180420597,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,73,481000,481,-1.4415178145988996,-0.17033719520447033,0.10567774034790496,1,1,-0.9007314278482916,-0.1684129712570887,433,0.15752125849231433,0.9887034423393446,0.6248493211295616,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,74,141000,141,-1.7160651117606562,-0.34353917652759947,0.16679863140754872,1,1,-1.50862179566918,-0.24101187564427473,127,0.13774990707817508,0.7015557238052359,0.8791168734392354,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,75,61000,61,-1.5792340270699396,-0.25218161217915025,0.13769764043434116,1,1,-1.570669205589557,-0.18979498077228563,55,0.10780962330424568,0.7526122905323285,0.9945765976837052,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,76,111000,111,-1.5852068687969751,-0.16520564139920957,0.09438097616240955,1,1,-1.0396600878735254,-0.09635755825340553,100,0.08482047667298223,0.5832582800278789,0.655851364473667,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,79,211000,211,-4.096413264466394,-0.5155590279056312,0.11178710434976821,1,1,-1.132645581238266,-0.10066001948618508,190,0.08161806727145063,0.1952444124489467,0.2764969030500897,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,81,81000,81,-3.092749761216254,-0.2528768825325418,0.07558431034288741,1,1,-1.7542294444406417,-0.11460858275150398,73,0.061326118734697836,0.4532189008489355,0.567207042237641,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,83,3101000,3101,-1.9695856022363118,-0.5020351072204754,0.20311980122986292,1,1,-0.36937080412145407,-0.13802011012378024,2791,0.27201927793502384,0.2749212318794408,0.1875373193742187,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,84,203000,203,-4.510283119459238,-0.02157389190337411,0.004760497043327366,1,1,-0.7037861015627591,0.33110376562625476,183,-0.8884342875930307,-15.347428600700036,0.15604033780636364,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,85,43000,43,-3.12916544972321,-0.5463155359803977,0.148637834913412,1,1,-0.16990285496912594,-0.2658261544041735,39,0.6100721978242993,0.4865798918332639,0.054296539348584034,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,86,291000,291,-4.200609876109034,-0.21774140934972053,0.049281144771428594,1,1,-1.5068709600944523,0.10113710282836585,262,-0.07194612430055597,-0.46448263162440884,0.3587267098201097,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,87,211000,211,-2.8687324395037663,-0.06267216603601078,0.021379568660557038,1,1,0.018218083682776554,0.1687230008740267,190,0.9025463892757032,-2.6921520596093678,-0.006350569133567549,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,88,9000,9,-2.047742805084795,-0.21899806603018135,0.09661363097161585,1,1,-2.047742805084795,-0.21899806603018135,9,0.09661363097161585,1.0,1.0,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,89,461000,461,-4.814143510756633,-0.5994990769594324,0.11073857707557899,1,1,0.16795729566547124,0.07048258025259026,415,0.29559896381094913,-0.1175691222246198,-0.034888302621263904,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,90,1561000,1561,-3.7370121363357853,-0.9280084069288392,0.19892911474284963,1,1,1.6853505153175194,-0.1464758375782925,1405,-0.09518373373553804,0.15783891232520314,-0.45098877226822154,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,91,171000,171,-1.578041982447882,-0.22270410147950948,0.12367323936853787,1,1,-0.7094045165633878,-0.16001840310673346,154,0.18405128216248093,0.7185247242581942,0.4495473025774315,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,93,71000,71,-3.1079690942253713,-0.15876046393417198,0.04859920636455033,1,1,-1.5725868961409493,-0.008795005857069327,64,0.005561595112450165,0.05539796016668271,0.5059853713033463,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,94,61000,61,-6.286270904900476,-0.1466729692535722,0.022800287414735162,1,1,-1.5691489570639519,0.2733234815108231,55,-0.2109261522228939,-1.8634891139231935,0.24961522988783674,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,95,121000,121,-0.4571914480275847,-0.006836966478894535,0.014733939270003627,1,1,-0.3344282767267541,-0.03533858508758524,109,0.09556990833139832,5.168752135420608,0.7314841040215091,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,96,311000,311,-4.889672803433882,-0.8812710207226182,0.15270829998963428,1,1,-0.5147659306958698,-0.4948457455413678,280,0.49013472921156015,0.5615136931832931,0.10527615065252709,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,97,711000,711,-4.364683472831018,-0.3313923193446211,0.07056792394551425,1,1,-0.7651065998348103,5.762379719982669e-05,640,-7.532040301298808e-05,-0.00017388392499194472,0.17529486493061716,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,98,279000,279,-2.5187863805936925,-0.276339967813211,0.09886492893987149,1,1,-2.0266662008475875,-0.2635448356404934,252,0.11507447630006433,0.9536978589309009,0.8046201204128675,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,1,99,401000,401,-0.2984499388593518,0.030455479285123488,-0.11364219743016,0,0,0.16337576109237642,0.03693387615370132,361,0.1843839201222682,1.2127169567067795,-0.5474142890321357,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,1,491000,491,-0.09319635619591082,-0.10264104274103847,0.524113592695766,1,1,0.5970826461231507,0.06912627208375366,442,0.10376065254395939,-0.6734759335810532,-6.406716641024093,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,4,591000,591,-3.9767713157132505,-0.6402745911465217,0.1386762453878213,1,1,-0.9925483654138576,-0.18829148076965563,532,0.15945556154648377,0.2940792643863742,0.2495864827560093,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,5,101000,101,-1.3972970464325805,-0.10333585359794739,0.06886151409571602,1,1,-1.1531908481039814,-0.11850694069277745,91,0.09318797416869384,1.1468133911571172,0.8253011419784911,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,6,1211000,1211,-0.5251028560693687,-0.03753495047757616,0.0667124570030904,1,1,0.7272961837007748,0.05279680655021155,1090,0.0676801448161004,-1.4066038686198086,-1.3850547093666832,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,7,552000,552,-0.6799881048441918,-0.2539396927993689,0.27190505887082134,1,1,0.05490926046899025,-0.03359796519895482,497,-1.5765332314734972,0.13230686714857015,-0.080750325009835,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,8,91000,91,-5.199020709104841,-0.2196683749994861,0.04053902550782646,1,1,-3.420110329709975,0.23401218384529748,82,-0.07344788927768223,-1.065297559768651,0.6578374122881393,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,9,1211000,1211,-0.20512376336070304,0.08459809253394468,-0.7019093273128892,0,0,1.6479161982620059,0.1587435967087929,1090,0.0878657936323638,1.8764441603112694,-8.03376542660346,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,10,451000,451,-3.292628147762855,-0.4031206857706593,0.1090768620726952,1,1,-0.024794049379504635,-0.015266354553843342,406,0.3810833904531597,0.03787043208824212,0.007530169902833005,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,11,11000,11,-0.2910232783199389,0.010720407499352547,-0.03824579986629664,0,0,0.004273773046728158,-0.0009074264209392169,10,-0.2695582249277587,-0.08464476942635067,-0.014685330573555526,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,12,41000,41,-0.4168683222497829,-0.09290303607116757,0.18224451914514214,1,1,-0.48898226913592824,-0.06512412195304274,37,0.11752999604472343,0.7009902443140283,1.1729897500893232,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,13,601000,601,-0.3757215795239013,-0.10011589708095947,0.21039935272710036,1,1,-1.0790303631486224,-0.07371785184625251,541,0.06394965603705599,0.7363251391199144,2.871888179848293,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,14,83000,83,-3.058713409795544,-0.43424262669161706,0.12431952253493905,1,1,-0.24259712349423124,-0.06183546519416426,75,0.20311710208349756,0.1423984228938388,0.07931345340080335,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,15,301000,301,-0.9212577956918224,0.046728902163248875,-0.05343322846053239,0,0,0.1459562319700577,0.039812056190333484,271,0.21431029259396525,0.8519792750800955,-0.15843147558979542,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,16,11000,11,-0.441330290876607,0.0030051692462317314,-0.006856027861359698,0,0,-0.3553239933817842,0.0005926756808723177,10,-0.0016707734877021096,0.19721873622109332,0.8051203389552303,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,17,221000,221,-1.299529025851058,0.046793377280058834,-0.03735295417946814,0,0,-0.42273571204041216,-0.04572135101515093,199,0.09759987546548739,-0.9770902138887771,0.3252991688766349,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,18,151000,151,-3.9641313727005745,-0.4247976782682983,0.09678845871853922,1,1,-1.4762795649195823,-0.16527197061133503,136,0.10068034236761388,0.3890604376301482,0.3724093442225814,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,21,521000,521,-2.752908832987071,-0.4071564105738332,0.12884430516220324,1,1,-1.3364071759789224,-0.12041664978054367,469,0.08265697447511781,0.2957503471720666,0.48545275454285225,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,22,341000,341,-5.9412294671948995,-1.189673216499628,0.16683346685124822,1,1,-1.729512451667742,-0.7475833960001004,307,0.3017983323915147,0.6283939031591489,0.2911034595141326,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,23,11000,11,-0.5493320787639284,-0.05487215528793321,0.09081723065718086,1,1,-0.15862870998807566,-0.07183798309798206,10,0.3117065730237961,1.3091882890515831,0.2887665150468033,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,24,541000,541,-3.879000405759271,-0.5743200278110763,0.12896445166660248,1,1,-1.729530225842879,-0.1854018158898529,487,0.09681900550480711,0.3228196944419309,0.4458700811876669,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,25,171000,171,-1.2094235171441028,-0.0626984086785285,0.04928647750331313,1,1,-0.8925647291594161,-0.07502334249385711,154,0.07753644830043036,1.1965749063667923,0.7380084118647637,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,26,82000,82,-0.5781947024332119,-0.20141186131181854,0.25835064849157696,1,1,-0.3696530548470006,-0.0718256922620713,74,0.16269343141069942,0.35661103469409566,0.6393227978246648,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,27,1481000,1481,-2.0599439496815,-0.10628180837493595,0.04906312649070024,1,1,2.3474521011654685,0.17272260649956608,1333,0.06853596537344635,-1.6251380094159051,-1.1395708613957296,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,28,621000,621,-0.10578004240578309,-0.04218943435962741,0.2851225487977778,1,1,0.927735711619797,0.0864597339069012,559,0.08524957816390154,-2.0493219503705324,-8.770422950492945,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,30,211000,211,-0.2436775383507186,-0.08712042700237532,0.2633644584524059,1,1,-0.8369532336610123,-0.06599370137119903,190,0.07308702074374372,0.7574997465221299,3.434675347287889,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,31,691000,691,-2.686701804850948,-0.017267045269937498,0.0063858151580280026,1,1,-0.2886148280773635,0.11779619947811504,622,-0.6895980868367263,-6.8220241295829664,0.10742346901180393,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,32,334000,334,-3.3778036813034333,-0.33016922686240235,0.08904305264347843,1,1,-1.5196934770674266,-0.007621060968649007,301,0.004989843793701252,0.023082287350253496,0.44990580283843035,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,33,311000,311,-3.242568927360338,-0.34549101289876205,0.09628908620568181,1,1,1.0818505932327755,0.060991080641553196,280,0.05336791791533847,-0.17653449254677195,-0.33363996802173523,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,34,381000,381,-3.498493189189471,-0.313587006485335,0.08226138758600395,1,1,-1.8461307905820612,0.06265027461238848,343,-0.03512809590651778,-0.199785939202549,0.5276931212233607,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,35,421000,421,-1.4743996527971182,-0.21996991329262805,0.12982404647427245,1,1,-1.5313550317205742,-0.16271238754785067,379,0.09604835421374036,0.7397029216963542,1.0386295390231575,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,36,191000,191,-0.8710226923877435,-0.24112475943724831,0.2168100633073175,1,1,-1.2010080955084645,-0.12872520819966127,172,0.09680528256357504,0.5338531327105852,1.3788482274969538,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,37,61000,61,-3.8435417777482996,-0.4737741089073637,0.10973811538130579,1,1,-2.106191834478615,-0.2529939164847532,55,0.10723781134293632,0.5339969232768284,0.5479820322682967,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,38,51000,51,-0.9919891895368877,0.11485831258443113,-0.13094774748267907,0,0,0.2689412066160526,0.037226649784143195,46,0.12158902055179752,0.3241093217069359,-0.27111304180805473,0.09758305318051957,0.09758305318051957,0.09758305318051957
0,E_1216,2,39,61000,61,-2.3434798214134123,-0.20994964559117513,0.08222261405852177,1,1,-1.8685445535363754,-0.2121121473703953,55,0.10194480775130021,1.0103000973072902,0.7973375902206014,0.09758305318051957,0.09758305318051957,0.09758305318051957
