arm,seed,t,z2_rms,frac_mean,neg_units,neg_entries,a2_rms,vis_a2,zc_rms,rel_a2,rel_z2,rel_zc,vis_new,vis_old,dz_from_a2,dz_from_W3,dz_total,cos_a2part_W3part
SA_iid,3,23,15.393009738306485,0.7006732367314873,1.0,0.9482499957084656,1.7882054507181244,0.08290918810433406,6.9359708568581295,0.784031780753394,0.4463247739476991,1.2469643706098341,0.20288335470141605,0.20128376391974773,949.6216984629374,212.24433297955028,953.1091910615222,-0.09506964777473777
SA_iid,3,24,15.716355862396856,0.6775929753511684,1.0,0.9421499967575073,1.8695868707047747,0.08681893704403267,7.331404505831447,0.832430646009375,0.46302313489323804,1.2746344933092735,0.19406633959130395,0.193215318622761,956.1838546429481,116.94865561612853,968.4641515231947,0.04248073408140542
SA_iid,3,25,16.544163616766582,0.6640513682183451,1.0,0.9472749829292297,1.8664274330426878,0.07489316690555321,6.88963838840365,0.7908842353800826,0.47194145777897256,1.1974346674288507,0.19587331093995466,0.19730122651699344,967.1868233694267,171.72364415087725,961.6778928602574,-0.12100859075774324
SA_iid,3,26,16.23607670550119,0.7056340324572095,1.0,0.9517000317573547,1.8386125172020888,0.07692167902774681,6.826858589075655,0.7495081494647141,0.4426590690852934,1.235803181986241,0.2015309422338724,0.2030380084115455,924.104969029032,145.86431100655503,932.6879376929969,-0.020455975916912127
SA_iid,3,27,15.828346040348544,0.671391960323008,1.0,0.9433416724205017,1.836543473689261,0.08433231128140392,7.083537398302794,0.7711747652325474,0.4461538939878945,1.2725574093626686,0.20681786201928326,0.20599206512756768,938.9327186335912,123.62657916629253,951.6755548397283,0.03609744041763985
SA_iid,3,28,16.011285469411693,0.6646482164982027,1.0,0.9453166723251343,1.8429186560020743,0.08259095979651071,6.982942364904591,0.7603171304951307,0.4407130224178538,1.217364640143734,0.21740660713761284,0.21555576066403123,942.0129860696928,172.35305051751828,944.6294848736327,-0.0762059579660576
SA_iid,3,29,16.230513710540375,0.6768410991828491,1.0,0.9532583355903625,1.8368939869208019,0.08143217951381018,6.922907784594837,0.7531942658267208,0.43769496406775854,1.2559769919419113,0.22666696413531762,0.22579451989531496,957.1756048542431,145.505736797848,960.7508209621857,-0.05218747298038496
SA_iid,3,30,16.597623606780534,0.6762702295527455,1.0,0.9515250325202942,1.880669279138181,0.07862059967130032,6.940043561990137,0.7633683563665303,0.44044176620423753,1.2296474904387145,0.20631402678287503,0.20742944595072985,918.3226885401808,147.07483807756165,932.5235267987359,0.018676355739219063
SA_iid,3,31,16.67170673471313,0.6614693407408746,1.0,0.9422416687011719,1.9356926335881373,0.07519588221017802,6.942798843246682,0.7654548626575071,0.43076326571479906,1.2229862859235194,0.2056986154659315,0.20405421090924222,934.1128528700887,226.41955901282608,929.7675967941884,-0.1395551977661688
SA_iid,3,32,16.779725057299736,0.6572264388695891,1.0,0.9485083222389221,1.9019940411546508,0.07561239317603197,6.903240004619895,0.7523290494081761,0.43780536572641904,1.2083040253698958,0.1868368974420912,0.18777716694073066,912.5651272598661,180.74180341747774,918.9701984712541,-0.06328844821262071
SA_iid,3,33,17.122988948038902,0.6528388934890573,1.0,0.9487416744232178,1.952708694622214,0.07321512215977065,6.907690129519097,0.736051184102941,0.4208539070610924,1.235571360416824,0.21043926209772407,0.21120526037548673,922.5328025290623,152.35690663648353,934.3539564238155,-0.004501231357974857
SA_iid,3,34,17.489163349433277,0.6681317530912505,1.0,0.9502583146095276,1.966925770098838,0.07361800509667639,6.976617373039312,0.7373983702345581,0.4388247060002216,1.2529179023994585,0.20710955349173793,0.2064746585148224,938.2367195003924,128.17175915219528,948.0824014542304,0.008629805552712817
SA_iid,3,35,16.790200191489085,0.6645759236643074,1.0,0.9489750266075134,1.896109072305005,0.07790189743988167,6.892270102063014,0.7353194621704872,0.4323989357710686,1.2329222023340354,0.20408829814559665,0.2033667832830648,931.502135191353,196.34354222659076,942.2609682817443,-0.050949561923878374
SA_iid,3,36,17.80345452376572,0.6872976858989764,1.0,0.959808349609375,1.963444271313871,0.06787411517750876,6.704725968356601,0.7430819300884506,0.44775944341591106,1.2236565241483455,0.20472543592885917,0.20385099519197256,917.7941757670243,161.37114865903774,923.8733546046195,-0.05138048480742199
SA_iid,3,37,17.096664620643697,0.617973954251674,1.0,0.9382583498954773,1.9597797497295428,0.07878493277715269,7.168894187581425,0.7353447656243915,0.4383520809111616,1.2770303058330854,0.20330033746043683,0.20285695125884165,925.6178676249884,203.6875841765866,937.935252427507,-0.0500061867634292
SA_iid,3,38,17.801535652028328,0.6595270981158248,1.0,0.9532250165939331,1.9843070308328647,0.0688238291281494,6.802228070094443,0.7574466378794956,0.4632946736089389,1.2114142990859957,0.20200086139894535,0.20277498214382747,955.344132808439,204.6219891953252,951.339411730039,-0.12701087371789865
SA_iid,3,39,17.180905211823486,0.6733683450958499,1.0,0.9549500346183777,1.9188527812145817,0.07527501228259097,6.89218611928971,0.6947040678323682,0.41526716325024127,1.244136871514178,0.219301578955969,0.21774469633260432,925.882974912387,191.10590698462107,927.0645476791491,-0.09646372371002992
SA_iid,3,40,17.70584741662118,0.6811063604755864,1.0,0.9580583572387695,1.9665740096816284,0.07255855279187415,7.044921526386234,0.7119589619652311,0.43354547642883134,1.2555954051975662,0.22575736672301164,0.22771843469786823,943.5652255501652,242.1388443641752,947.9759894385927,-0.10990293605958719
SA_iid,3,41,18.03079212893497,0.7002989894034882,1.0,0.9648500084877014,1.970025841035827,0.0678579178344396,6.765502296180184,0.6754281703336155,0.42203500792278903,1.2136076859929148,0.23167129874198206,0.23317613751160035,932.0367716477243,135.14424580802412,936.5804779612674,-0.03823898110977114
SA_iid,3,42,17.60456305454856,0.6514877626816508,1.0,0.9507750272750854,1.9702526890151741,0.07573072443284343,7.129303750816727,0.6962889081538087,0.42871392850984474,1.2678293233704079,0.21892800542125682,0.21948041154712095,926.6580337688807,196.9441283893326,939.6182882257314,-0.03978388220310612
SA_iid,3,43,18.363569509764048,0.6525044472777661,1.0,0.9502666592597961,2.032603205573203,0.06463815554679343,6.73851825285762,0.6914640003925039,0.4219563025598282,1.2182789523314554,0.2303715708495382,0.23150728696071118,937.1319359779035,155.3764518812215,951.4467409148979,0.010579024273225419
SA_iid,3,44,18.87673429471832,0.6833110488806521,1.0,0.9605083465576172,2.0706007802542468,0.06553876400815027,6.98464087162322,0.6728914222979654,0.40225113826730585,1.2576479517516996,0.22109758525632522,0.2210322706190109,931.6423315975373,190.03952973233757,928.355083692301,-0.12002693584190006
SA_iid,3,45,18.23749519741583,0.6266870257040158,1.0,0.9423083662986755,2.073278169894378,0.07127062447586324,7.129116197792574,0.6991954700337685,0.4109589105954705,1.233660095568688,0.20381282204539275,0.20196486183847476,929.9962353157954,199.14394282848494,943.909204446274,-0.035271946956768066
SA_iid,3,46,18.416006353810378,0.6556548484709067,1.0,0.9550583362579346,2.0397054824364402,0.06766799264249182,6.96030011009624,0.6910310420454001,0.41561933799508405,1.21672926819564,0.21145534978432956,0.21192628623167792,949.6205327838985,203.9754993889809,950.2114764524769,-0.10249134332254121
SA_iid,3,47,18.995903856576685,0.6619176580127153,1.0,0.9591749906539917,2.0748212557304075,0.06353854248006136,6.9078959531109785,0.6649269965073952,0.41339990383242786,1.2105550731449395,0.220978533663357,0.2232816156301282,925.6586528042933,238.4856016589809,923.0030598630744,-0.13968949701413855
SA_iid,3,48,19.461659431201358,0.6304588064357636,1.0,0.9518666863441467,2.1364903902834644,0.06156181853369899,7.0107807245399405,0.6441877873562691,0.40789617213701024,1.2149721729280316,0.22319405273820975,0.22577440419392694,917.8736572583903,178.84091767407372,919.3962791754662,-0.08860564758333407
SA_iid,3,49,19.058439201541947,0.6506573358322263,1.0,0.954800009727478,2.096369023522377,0.06281053476736011,6.920365961537757,0.657113271837158,0.40273069301362335,1.2350297877558931,0.215608707532253,0.2165686583442973,942.70562204493,202.96014491666207,948.4936756671741,-0.07997018270803591
SA_iid,3,50,18.99500675598567,0.6437952434578526,1.0,0.9539000391960144,2.124989920013839,0.06532697194009748,7.092544646215296,0.6871824595329739,0.4024684981687916,1.2325118339504717,0.19419589491840847,0.1928850859175771,912.29653779322,154.4420183759954,934.3525651067827,0.05893582533453634
SA_iid,4,1,2.5270530735406562,0.5527067460278874,0.03999999910593033,0.1859416663646698,2.457382181011637,0.1233787349426105,5.670654476937268,,,,,,,,,
SA_iid,4,2,2.5619009300728783,0.22193963841206418,0.19999998807907104,0.3588583469390869,2.2163661294613726,0.14053662666100908,6.13064376708435,0.7993468280591278,1.012465291078348,1.3739058968334112,0.3190170982023497,0.3202071119330514,899.8683048297264,137.14799875369857,853.4553325964207,-0.40509784799853554
SA_iid,4,3,3.366127010141596,0.18117632644628984,0.5999999642372131,0.5441250205039978,2.110522193888799,0.1332900105791123,6.566138126415548,0.8961731086440085,1.2767502939277313,1.3120591191524422,0.2521832875300118,0.2540676194308222,929.7842277317793,145.8649285925148,881.1505333119936,-0.4032661286606266
SA_iid,4,4,4.567132355251815,0.27113439514347926,0.8799999952316284,0.6747999787330627,1.9674552224810629,0.14140985166157088,7.035726244502871,1.0273713493196444,1.2678946737322516,1.2717497054439313,0.17923732063507153,0.17939950909796967,956.3720582485918,147.06433275654754,914.749715572309,-0.3538942591156109
SA_iid,4,5,6.3656591451700395,0.4205533219614192,0.9599999785423279,0.7565416693687439,1.9349089188950919,0.13675546605426606,7.453510524496659,1.1451482417957723,1.1918465020488929,1.2969919821167655,0.16243368955324253,0.16206270817821042,1036.248558545898,126.42468177317232,999.624397693643,-0.347700635636566
SA_iid,4,6,7.813510506047568,0.5328380446847178,0.9699999690055847,0.7992916703224182,1.842834334927937,0.1307204854648026,7.277389818285389,1.1342781078206388,0.9275946612746669,1.249943976559626,0.15501096877917386,0.15222009366050687,1034.1931022474382,103.21071211102371,1020.5682190729024,-0.18174372617846565
SA_iid,4,7,8.4802822821874,0.5618632713628774,0.9599999785423279,0.8405083417892456,1.765872747752536,0.1302622666945052,7.368603270266006,1.1351864027685021,0.7655555120488076,1.2941598488837907,0.157537507791864,0.15647299419075475,1048.570092440941,97.19266951574366,1031.7017889932522,-0.21790375127046346
SA_iid,4,8,9.268986073759802,0.5995424937760544,0.9699999690055847,0.8541499972343445,1.750832709159566,0.13527093652619185,7.605636292067116,1.1363936563173358,0.7258483084613897,1.2635175109611338,0.15626665290204172,0.15338294001905994,1027.8222121840904,89.93868651291969,1019.8987573980382,-0.13002322156122567
SA_iid,4,9,9.875162594507065,0.6203353705283964,1.0,0.8736249804496765,1.6838637448839926,0.13764836921109416,7.581191085247018,1.0759143668166231,0.6651094924184572,1.2567021146483648,0.17709487342152352,0.17548075694375273,1052.8793748626777,86.52435933978514,1047.0285454398443,-0.11127296884341001
SA_iid,4,10,10.40962105801751,0.6564334439202859,1.0,0.8890250325202942,1.6666688200037756,0.14245414091008515,7.845773324672724,1.130452599937585,0.6746425553434341,1.2732349378924854,0.16722790922904876,0.1655739231883225,1062.452378995744,94.21157879452618,1057.3934443608716,-0.0992241592399606
SA_iid,4,11,10.893060625402535,0.6526899330529545,0.9899999499320984,0.897225022315979,1.6308055050784804,0.12785477552466526,7.366796684460922,1.0149103956170733,0.571272421003521,1.1993623492481538,0.1940113355793928,0.19208231807763143,1033.016711066145,104.1277821272594,1030.8056512270873,-0.07099562790092384
SA_iid,4,12,11.678544037593538,0.6543153584139536,1.0,0.904699981212616,1.6869501338244257,0.11152573938924917,7.26527666026002,1.0559396227858264,0.6134538361508725,1.2603630594597934,0.17628783501147835,0.17504156744283564,1017.0231437004397,111.51244875823213,1017.1030877315499,-0.0536680936205391
SA_iid,4,13,12.042743921812436,0.6852520879634831,0.9899999499320984,0.916100025177002,1.632074574983106,0.11342752986564937,7.098132455777244,1.0396195558521797,0.5978578838981999,1.2465139308720712,0.15882536808107284,0.15683157730470307,992.9026368741041,142.9572873045374,992.0645163753453,-0.07857886332791843
SA_iid,4,14,12.530275992979535,0.6714824129904613,1.0,0.9217166900634766,1.631610133843823,0.1148628706738001,7.236749194391284,0.9645762986488001,0.5418772472358189,1.2508162540698557,0.18675614591591513,0.1862195492122563,975.4869614142596,139.2873075252949,972.5865032472996,-0.09277476644726129
SA_iid,4,15,12.849920881199164,0.6416466612797794,1.0,0.9208750128746033,1.6643723120520832,0.11321148711122545,7.277953648138862,0.9503064622271971,0.539034559918447,1.240283758819442,0.19619100878097684,0.19591824775163372,977.0359066763795,140.6123375977094,983.2301813534709,-0.027031165232027626
SA_iid,4,16,13.55175167570082,0.6716381719579563,1.0,0.9277750253677368,1.7106169421418327,0.10200653486363108,7.163823543992751,0.9447570729101172,0.5236643946551425,1.2298208425856778,0.19418646720704513,0.19304918557359999,990.6808725478463,171.46534090984017,980.4868138302909,-0.1447427203616011
SA_iid,4,17,13.547590517241533,0.6932063887634168,1.0,0.9318833351135254,1.6943322661899487,0.1029385838759852,7.13749467495781,0.8984179961680715,0.5146891261565006,1.2436254811138014,0.1935577712647533,0.19036866471084987,975.0673771228892,107.32883325898094,975.9444864304315,-0.047260614851840604
SA_iid,4,18,13.474841389772523,0.6886705586229789,1.0,0.9345833659172058,1.6727957568092187,0.10872409745511188,7.182672728375252,0.8737489746862546,0.487500521786817,1.2304222051115192,0.2051369210243636,0.2028048182287139,960.5715779450497,159.79392351264428,962.0343529689826,-0.07377076689252807
SA_iid,4,19,14.247782083421983,0.6683037876087194,1.0,0.9357250332832336,1.7116025661551535,0.09256643462920826,6.8510833741498764,0.8954117653321021,0.5086508560599956,1.211945126686699,0.1947463054846823,0.19647397536039185,949.3790031021658,164.5575433599847,953.5855433149003,-0.06234708200647051
SA_iid,4,20,14.768328582545077,0.6835946656302643,1.0,0.9383083581924438,1.7860056570356757,0.09406985520552483,7.144077288225578,0.8646044215263998,0.4883626145460675,1.2696717100056463,0.19752401975444428,0.19642940098826345,942.5175925935376,118.0521959223404,952.8868172970307,0.024966220386244225
SA_iid,4,21,14.469887300872905,0.6744957704122715,1.0,0.9332666993141174,1.770851460051336,0.09785250604021327,7.156274325892484,0.8501557165965545,0.47459172720441073,1.2225786389709126,0.19369281881180495,0.19294141907989812,945.7889048493322,168.0893700301672,956.7832656948171,-0.02246268711375906
SA_iid,4,22,15.429222210438228,0.683631301340867,1.0,0.9485583305358887,1.7897471113490238,0.08491703322389522,6.82572625933904,0.8535649434466699,0.4980495267652941,1.1987259759908326,0.19264589048823597,0.19387903847640836,948.8696031957762,223.36455125668755,939.717943862412,-0.15804092150413104
SA_iid,4,23,15.653360743731785,0.6826153358633611,1.0,0.9482666850090027,1.7984898789730033,0.08787807818711937,6.998819063068919,0.7851049995919935,0.45107967725855574,1.238587947860738,0.2110095709675341,0.20907543105638765,921.9873457405737,170.95222611720894,926.1180315876423,-0.06846847308364408
SA_iid,4,24,16.0228426493653,0.7091640674300183,1.0,0.9557916522026062,1.8196394018660658,0.08293701603562091,6.8944846608819335,0.7663653925768883,0.45404965254066415,1.218812536779321,0.21865529074355392,0.21778786789713123,926.824221145951,173.74122353881953,934.4418957918901,-0.04883801701359492
SA_iid,4,25,15.85570528038327,0.6840068677875734,1.0,0.9492499828338623,1.813107314705199,0.08486546498471158,6.926654420235476,0.7648111667500542,0.441051209995379,1.2315083056960492,0.21222495721698748,0.21092089848506357,922.6086776951724,171.85941911521158,930.1002860328637,-0.050186672302456825
SA_iid,4,26,15.70025237716855,0.6768350611450705,1.0,0.9420333504676819,1.8362536236074678,0.08583993154354813,7.0654381483478845,0.7775162656836354,0.4445947744685355,1.2364983380841397,0.22118773381418302,0.21811420211869395,948.1198940875768,209.1923138164118,938.2264683181548,-0.15774237911627714
SA_iid,4,27,16.020971609369635,0.6721803339907924,1.0,0.9482583403587341,1.812701446636737,0.08341278190846096,6.835228462005655,0.7740400232049901,0.47206317226700817,1.2064338792842195,0.2154176704862479,0.21526689460022905,941.2121890144604,217.5848610387014,933.7556583004512,-0.14887938493537065
SA_iid,4,28,16.081722507067553,0.7033631113012031,1.0,0.9502500295639038,1.8417741453575538,0.08316948480059494,6.8820722619573065,0.7613419914829446,0.45430113598014454,1.234676824655508,0.2161360153047869,0.2155423416729902,913.2962601252794,109.77145575779555,924.4787958017773,0.04282636646437207
SA_iid,4,29,15.856359002781602,0.7201965709670237,1.0,0.9549750089645386,1.7929031390770502,0.08664584143381886,6.9266915807979395,0.7283068078397741,0.4335064600938951,1.239986435912968,0.23583830347980655,0.234380691418009,937.0487309338295,210.304977076919,934.8173967495704,-0.12311756620074996
SA_iid,4,30,15.870807088084758,0.6833882550019426,1.0,0.9455249905586243,1.8481079380209486,0.08682415554587186,7.037407471279701,0.8021189602628128,0.46921940174257876,1.244361214030634,0.2091728930687205,0.20746048774796003,932.2410552906321,177.25937571284328,944.1977030076434,-0.02671148407075165
SA_iid,4,31,16.631093332717594,0.7203143798772754,1.0,0.9572083353996277,1.873897771935773,0.08008267436799087,6.897158851616952,0.7610722211370705,0.4683801763851106,1.2214401302363085,0.21905224626186595,0.21930190004868805,939.3868876782631,135.09982689512108,941.6196335676505,-0.05483195788441828
SA_iid,4,32,16.27632806936202,0.7208877532543505,1.0,0.9541083574295044,1.874888794291834,0.08448019750365914,7.040313229487192,0.7486050766157601,0.4355730916796297,1.2398987143494242,0.22346884084523636,0.22083020139811346,939.9479306860395,170.512630800451,936.8003865025717,-0.10780370854917112
SA_iid,4,33,17.17508768314288,0.7228997071234746,1.0,0.9607000350952148,1.9211547444403696,0.07407516555558415,6.762932886696477,0.7419803118577659,0.4520951445807114,1.2206559545496707,0.22839191307562748,0.2282450095110198,947.3350905153485,176.8483352296633,941.4036520181816,-0.1260321514540886
SA_iid,4,34,16.785953449114018,0.714799943557225,1.0,0.9550999999046326,1.8943033051388658,0.08287112457031359,6.996692996816333,0.7135213770681226,0.42278440693178854,1.2579869901131022,0.22894323022840224,0.22893381762196463,924.2923022225499,139.16939462613306,931.9698233964342,-0.021735759715982312
SA_iid,4,35,16.398600210117092,0.7008670515923263,1.0,0.9528083205223083,1.866134907948225,0.08272941430476352,6.833379826593944,0.7179975261300333,0.42817644884821543,1.2171986446035576,0.23781776394781243,0.23808604103727482,921.8080949078173,138.1385427307389,932.9210691511515,0.004228672163322915
SA_iid,4,36,17.393585982514825,0.7156610794562038,1.0,0.958466649055481,1.9261946568747688,0.07274081144531305,6.734415133068324,0.7389684556640743,0.45521438263460184,1.2116921935779665,0.21574418047162888,0.21807588122455634,911.0275623428182,177.15212048711194,907.0234057203982,-0.12190388669073289
SA_iid,4,37,17.088646421174108,0.7008278415530331,1.0,0.9539166688919067,1.9086938398671616,0.07611783839628264,6.758689108044789,0.7132769959685795,0.435905282559486,1.2333652396849484,0.21727408439911244,0.21476118905783045,902.792401466739,160.90855213136632,909.8760042932591,-0.04446420382156401
SA_iid,4,38,17.483298430178266,0.7026697140510173,1.0,0.9537333250045776,1.962688748661745,0.07381516335415657,6.820109975732666,0.712911916578201,0.42267236201472486,1.225726469579623,0.22091769949769605,0.2196760900844421,896.9168857998535,133.18940954000178,907.500050075464,0.004146506630682688
SA_iid,4,39,17.283134575605594,0.6955799447643125,1.0,0.952875018119812,1.955182419177575,0.07563918562889951,6.831050811826762,0.738749321947252,0.4486204797284501,1.2270985624974298,0.20116910118055908,0.20035624109758118,907.1946948240166,158.84545992535294,916.7722270284987,-0.02790969932659106
SA_iid,4,40,17.93247387531161,0.6955966944612877,1.0,0.9554083347320557,2.0118796477494945,0.07416663772696365,6.973533437091184,0.7270050133718314,0.4360912333302339,1.210472847715633,0.2052655058351671,0.20414790644293254,898.9133954294176,131.2962902972954,905.8018242022982,-0.021621323164356093
SA_iid,4,41,18.416834418167305,0.7067892552893233,1.0,0.961483359336853,2.0212589590258467,0.06665196985308729,6.723339173792759,0.6811069106372005,0.41687347373189415,1.1867146975033822,0.21698756709482914,0.2183204620502733,901.4381286726679,161.99375840477333,906.5459703929756,-0.05873143175447563
SA_iid,4,42,18.139785277829702,0.7193786232605744,1.0,0.9624000191688538,1.993295745138648,0.0655033833196945,6.622226096661564,0.6851834048041986,0.4280992274037616,1.2298628804447151,0.2126087108751212,0.21162940120696633,908.0678749781874,211.03878594949325,905.8000444770321,-0.12745893590067608
SA_iid,4,43,18.42875651937505,0.7121200534041011,1.0,0.9605749845504761,2.0231208507253533,0.0660566361821196,6.6702894452984465,0.7091217546020947,0.45845290595827487,1.2317591930490617,0.19312908188794023,0.19289266819525863,881.6006645665582,127.29652037284856,893.5532518689828,0.020906112244583934
SA_iid,4,44,18.529353893463682,0.727155443917077,1.0,0.9690083265304565,1.9938876332095046,0.06491256558119822,6.581563237470101,0.6625454049205496,0.4193515357881535,1.2260442825007933,0.21661401075708658,0.21646379481771105,888.3356413642982,160.75913668793365,895.8627091369791,-0.04428260294843026
SA_iid,4,45,19.26356274001433,0.7329489504496556,1.0,0.968250036239624,2.0891786952993843,0.0640608557218969,6.927322545156706,0.6665085999408993,0.42077107061355984,1.2433100934303418,0.21765971924744965,0.2181676188972133,888.8856790501094,127.76807564727922,896.3944126350291,-0.01292048709155192
SA_iid,4,46,19.10166174202333,0.7177821601674854,1.0,0.9680333733558655,2.059025145255992,0.061250634391523166,6.621800892605417,0.629645104341067,0.39870711379243146,1.2123802441700233,0.24130570748043123,0.2404822335586711,921.0020522584425,224.34781852714718,920.0149473846396,-0.12665205060359294
SA_iid,4,47,19.54127275453914,0.7118627644078634,1.0,0.9662166833877563,2.111482565409015,0.06025456901606581,6.6837541778863265,0.6288203964893184,0.39839272249711194,1.225062272137605,0.23569632957612408,0.23437127863962076,890.574415284699,205.48145690256806,888.6380525302537,-0.12495192416861682
SA_iid,4,48,19.286589576510668,0.7125157183844638,1.0,0.9652083516120911,2.0865805283772185,0.06126459519900179,6.649047695536117,0.6459169327805292,0.40335810360390034,1.2107666219001798,0.20818353608511922,0.20740232711822593,879.1286817662525,194.10799538180848,886.4852860285177,-0.07178040839163642
SA_iid,4,49,18.996811703801974,0.7226520451985502,1.0,0.963533341884613,2.0823383086090397,0.06406623305416885,6.770188563275233,0.664275217745804,0.414309836479587,1.2448392524798382,0.21815954876091667,0.21531689361856735,914.1657252640555,237.53046313942036,906.6994356465848,-0.16128307499413244
SA_iid,4,50,19.5612331849322,0.7209637577248724,1.0,0.9681500196456909,2.1179583819235326,0.060287597850068216,6.701681784325995,0.6606067443875497,0.4229781470066753,1.2087623371798544,0.21598719967182625,0.21454512247002108,907.1202449062379,208.08895844353916,896.4628721703547,-0.16486237782043944
SA_iid,5,1,2.548077873748752,0.5666651122949777,0.09999999403953552,0.1925416737794876,2.465613279350844,0.12290003376180282,5.655410196530917,,,,,,,,,
SA_iid,5,2,2.5512752684299,0.2908801982152816,0.14000000059604645,0.3309333324432373,2.293471823605591,0.1347717656102055,6.220705383679747,0.8241858400652751,0.9871043782161725,1.395118684262797,0.305785311664458,0.30726480686545055,911.9645167705559,126.12271141214173,864.3027376804214,-0.437068325482346
SA_iid,5,3,3.123810170600635,0.13690106838941216,0.5399999618530273,0.4973750114440918,2.106628994717506,0.14189799561162808,6.6839253086670105,0.9021329857430954,1.25979018644925,1.3154680662156457,0.24631516708312437,0.24686462613264512,946.3837524397456,164.4477454883186,896.4179951441131,-0.38270721511661243
SA_iid,5,4,4.310983870198994,0.22584140278362128,0.8199999928474426,0.6328750252723694,1.946410527693436,0.14243687754493153,6.9525122404633475,1.012678724543023,1.3333088297220081,1.2983527224723492,0.20442426441591205,0.20196127087681146,998.572167911905,179.66073037937326,950.6374169620866,-0.3493427117969112
SA_iid,5,5,5.621994887526389,0.337435651602248,0.949999988079071,0.7187833189964294,1.8912075496970502,0.13374337224262153,7.1389146355222035,1.0920507396673595,1.123117241522754,1.258611648102971,0.16947861870454392,0.16887734993907463,988.5028623817915,139.27159021234294,958.5706598556279,-0.28206068114126803
SA_iid,5,6,6.955858844094675,0.4216559866565775,0.9599999785423279,0.7773000001907349,1.8093934111296586,0.1401825725538403,7.441121050881433,1.0988725753646393,0.9667208958558173,1.2598680936898061,0.16335948099525766,0.16058396132411176,1013.403353115267,119.96703476577267,985.2532801099525,-0.28929357080393425
SA_iid,5,7,8.0873748629451,0.47366938935665964,1.0,0.8150583505630493,1.7261942083957809,0.13605998607699213,7.302652860305787,1.077675802217067,0.7898831212415153,1.2211105323991616,0.1685855773031226,0.16741585975398135,1010.7292863607545,103.67162353513582,995.3686767413518,-0.19687005655532597
SA_iid,5,8,8.739080552447698,0.5174667530057545,0.9899999499320984,0.832841694355011,1.7272117586841294,0.13627561946397285,7.640913880387322,1.1410468108272875,0.7267684560486899,1.281430550178601,0.1618754338146205,0.15952831452856378,1038.700256511112,86.82450482438797,1025.1002823585604,-0.195468187848762
SA_iid,5,9,9.65744079366621,0.5715098779336993,0.9799999594688416,0.8605250120162964,1.6697055781097292,0.13132702280740208,7.427855003593019,1.120145071843751,0.7406388344448607,1.248117160380319,0.16135739139621222,0.16115690970147706,1047.4113005430713,100.56232224092342,1044.6992483061613,-0.07281777177222877
SA_iid,5,10,9.975472034476674,0.561927181755894,0.9799999594688416,0.8613666892051697,1.7253711454090759,0.1333552328073682,7.800992927309088,1.1393087894898826,0.6579339673929667,1.2927234045067442,0.16765294251879262,0.1661972405454252,1050.0047876847784,112.26821223903262,1051.8641465669402,-0.039183058685013886
SA_iid,5,11,11.07216478922974,0.6018447880795241,0.9899999499320984,0.8855666518211365,1.7029142023791095,0.11873267351383555,7.46593067180734,1.0428339758895555,0.6316163959885376,1.2151172316396315,0.17405755372803233,0.17151353001382347,1045.768765333466,116.71380973003788,1038.385671722066,-0.12120999193623702
SA_iid,5,12,11.22646795901161,0.5786279255740863,0.9899999499320984,0.8901749849319458,1.6190148198752532,0.12586966066641705,7.34199930409052,0.994818361772423,0.5816485959346943,1.2217804213917922,0.1758499325025276,0.17474648205364285,997.6292958651298,100.67773375500002,999.2352292917908,-0.034189125281081964
SA_iid,5,13,12.63660043248884,0.5942867725592641,1.0,0.9053083658218384,1.7044072801544545,0.10412922055038427,7.189236184985336,0.9884158554687408,0.5807156995203152,1.2234413088454874,0.18818471497112366,0.18673165112090928,991.7778844341063,117.23982018589894,983.9841483674268,-0.12540197944458925
SA_iid,5,14,12.598488629834202,0.5739567740862679,0.9899999499320984,0.8927833437919617,1.7244750225280212,0.11159009979360228,7.499826815266005,0.9335714951474262,0.4900144269342466,1.2811183189702826,0.1981717545922208,0.19430818937575622,1008.7360519653245,142.9319285841178,1008.9336708651299,-0.07073600362001321
SA_iid,5,15,12.740344829336296,0.605110706981527,1.0,0.9055416584014893,1.7121192903621232,0.11002876458703358,7.4034069018003805,0.9629056374564958,0.5491778447553086,1.2400290107207836,0.18397865717470474,0.18328752750506028,1015.2746105318972,103.24559026960176,1018.7642665665226,-0.016869548761825198
SA_iid,5,16,13.3555803600067,0.6290252237115106,0.9899999499320984,0.9156916737556458,1.6989033524837482,0.09996839318603655,6.975865084884605,0.9343471321189647,0.530957932963701,1.2209301942342712,0.18508235312360907,0.18191987940078022,985.5635547384285,124.52553117677705,990.177552786866,-0.02759832986623037
SA_iid,5,17,13.546786700361642,0.6160187851524589,1.0,0.918108344078064,1.7003884339434914,0.10111277627077626,7.0258430822637585,0.8801110561690887,0.4876613970154122,1.252363318144248,0.200689644571564,0.1989751304639756,954.3888510078732,127.58855427989864,957.0156377446941,-0.04578485934742173
SA_iid,5,18,13.756771248746242,0.6375856270908713,1.0,0.9278416633605957,1.6791488478428072,0.1018317702771873,6.986320874066815,0.8661436363386202,0.48952118921484966,1.2457509554281732,0.2061616080332071,0.20366072152679007,955.764622715594,97.69182796609672,958.7829399196448,-0.0204137248052845
