cell,act1,act2,cond,seed,task,layer,p_pos,d_signed,D_abs,Q,Q_diag,zero_disagree,undefined_ratio,dead_frac,mu_norm,w_row_med,cos_med,zbar_med,zsd_med,a_rms
GG,GELU,GELU,raw,5,30,1,1.666666667e-05,-3.740817901,3.740817901,0.99995,0.99995,0,0,0.94,26.35320991,2.090277392,-0.8651950571,-47.66738129,12.63600445,0.5866086107
GG,GELU,GELU,raw,6,30,1,2.5e-05,-3.754809879,3.754809879,0.9999666667,0.9999666667,0,0,0.98,26.11247655,2.033473862,-0.8576787882,-44.17643356,11.84424114,0.8926692115
GG,GELU,GELU,raw,7,30,1,1.666666667e-05,-3.7281166,3.7281166,0.9999666667,0.9999666667,0,0,0.97,26.04160156,3.034712513,-0.8481437063,-64.53117371,17.15434837,0.3516755236
GG,GELU,GELU,raw,8,30,1,5e-05,-3.772684498,3.772684498,0.999875,0.999875,0,0,0.86,26.39409369,3.757719755,-0.9438672369,-92.15451813,23.82322502,0.6874350002
GG,GELU,GELU,raw,9,30,1,3.333333333e-05,-3.590911064,3.590911064,0.99995,0.99995,0,0,0.95,26.26440303,2.527619688,-0.86861753,-59.06057358,16.19600487,0.8044623256
GG,GELU,GELU,raw,0,30,2,0.5696916667,-0.01497073785,0.03260925827,0.0005583333333,0.0005583333333,0,0,0,0.04932022066,1.526597165,-0.1085487208,-0.00912803784,0.3745835423,1.259589021
GG,GELU,GELU,raw,1,30,2,0.2898,-0.02416760415,0.03233098939,0.001233333333,0.001233333333,0,0,0,0.2120964342,0.9411719937,-0.1335664822,-0.02968705632,1.063623667,3.060731311
GG,GELU,GELU,raw,2,30,2,0.4095666667,-0.02769835831,0.03164339967,0.001316666667,0.001316666667,0,0,0,0.1491351796,0.8174630927,-0.2889273285,-0.03274093568,1.047746301,1.995118731
GG,GELU,GELU,raw,3,30,2,0.5883333333,-0.03579305062,0.04119613482,0.002591666667,0.002591666667,0,0,0,0.3497397571,0.9054953224,-0.2237458227,-0.06538208574,1.863559365,3.650056001
GG,GELU,GELU,raw,4,30,2,0.5579166667,-0.0366790661,0.04282701874,0.004541666667,0.004541666667,0,0,0,0.3518990121,1.655140845,-0.2738417779,-0.1408654749,3.720312595,2.964759184
GG,GELU,GELU,raw,5,30,2,0.599225,-0.02646318605,0.03043649034,0.001366666667,0.001366666667,0,0,0,0.1693393196,1.028674986,-0.1809979974,-0.02952028438,1.061009169,2.91550009
GG,GELU,GELU,raw,6,30,2,0.6191583333,-0.03011821652,0.03431752445,0.00145,0.00145,0,0,0,0.2895024967,1.033220095,-0.1347023895,-0.03954618052,1.514353395,2.780675298
GG,GELU,GELU,raw,7,30,2,0.4196166667,-0.02813584242,0.03442340177,0.001133333333,0.001133333333,0,0,0,0.1015199747,1.362140238,-0.1591757336,-0.0231661927,0.7016922832,1.496694523
GG,GELU,GELU,raw,8,30,2,0.5390666667,-0.08521358667,0.0959866807,0.011975,0.011975,0,0,0.01,0.1984453904,1.868524512,-0.1060287592,-0.04296407104,1.382774115,2.892196771
GG,GELU,GELU,raw,9,30,2,0.3994416667,-0.02932617515,0.03404173375,0.001933333333,0.001933333333,0,0,0,0.2326925833,1.017807857,-0.304300526,-0.06734413654,2.162509441,3.189336729
GG,GELU,GELU,raw,0,31,1,1.666666667e-05,-3.645308749,3.645308749,0.9998833333,0.9998833333,0,0,0.86,25.93165051,3.265665757,-0.8887661062,-74.578125,20.10872269,0.1818749006
GG,GELU,GELU,raw,1,31,1,1.666666667e-05,-3.689888595,3.689888595,0.9999833333,0.9999833333,0,0,0.98,26.50609445,2.149325299,-0.8593216243,-49.89193344,13.23164463,0.6542282148
GG,GELU,GELU,raw,2,31,1,1.666666667e-05,-3.803884729,3.803884729,0.9999833333,0.9999833333,0,0,0.98,26.50814712,2.072818029,-0.8542382777,-47.18081665,11.90136337,0.5510252335
GG,GELU,GELU,raw,3,31,1,4.166666667e-05,-3.69342817,3.69342817,0.9999083333,0.9999083333,0,0,0.9,26.12548909,1.824859967,-0.8186363911,-40.47270966,10.61285496,1.238659104
GG,GELU,GELU,raw,4,31,1,0.0001083333333,-3.61230154,3.61230154,0.999875,0.999875,0,0,0.92,25.98622694,3.467207735,-0.8682129246,-76.40615845,20.6379261,0.9449421239
GG,GELU,GELU,raw,5,31,1,1.666666667e-05,-3.742405176,3.742405176,0.99995,0.99995,0,0,0.94,26.35320991,2.090361254,-0.8651950571,-47.66838837,12.63839531,0.5756322333
GG,GELU,GELU,raw,6,31,1,2.5e-05,-3.757387157,3.757387157,0.999975,0.999975,0,0,0.98,26.11247655,2.033473862,-0.8576787165,-44.16768646,11.84424114,0.8607126739
GG,GELU,GELU,raw,7,31,1,1.666666667e-05,-3.729029063,3.729029063,0.999975,0.999975,0,0,0.97,26.04160156,3.034712513,-0.8481397088,-64.53117371,17.15434837,0.339180092
GG,GELU,GELU,raw,8,31,1,5e-05,-3.771038343,3.771038343,0.9998583333,0.9998583333,0,0,0.86,26.39409369,3.757667988,-0.9438654529,-92.15451813,23.82280159,0.7145237698
GG,GELU,GELU,raw,9,31,1,3.333333333e-05,-3.590879771,3.590879771,0.9999416667,0.9999416667,0,0,0.95,26.26440303,2.527571353,-0.86861753,-59.06057358,16.19600487,0.8036926659
GG,GELU,GELU,raw,0,31,2,0.4497916667,-0.01832195365,0.02843108226,0.0005833333333,0.0005833333333,0,0,0,0.0525027614,1.522941104,-0.1167016797,-0.008777701296,0.3727921546,1.375652818
GG,GELU,GELU,raw,1,31,2,0.4895583333,-0.02003943675,0.03149714563,0.001158333333,0.001158333333,0,0,0,0.188859418,0.9475706527,-0.09812371411,-0.01915724948,0.883109808,2.409807494
GG,GELU,GELU,raw,2,31,2,0.469475,-0.02658465913,0.03394528956,0.001258333333,0.001258333333,0,0,0,0.1590672834,0.8177069698,-0.2546016823,-0.0364927277,1.108777046,2.185973228
GG,GELU,GELU,raw,3,31,2,0.5885,-0.03691594451,0.04082461761,0.002533333333,0.002533333333,0,0,0,0.3628812695,0.9113979286,-0.2250051249,-0.07200636715,1.914204121,3.790290319
GG,GELU,GELU,raw,4,31,2,0.4485583333,-0.03745189151,0.0422814066,0.004566666667,0.004566666667,0,0,0,0.3152098641,1.657695586,-0.2605478187,-0.1340858191,3.412564039,2.894644139
GG,GELU,GELU,raw,5,31,2,0.4794166667,-0.0274180574,0.03107551796,0.00135,0.00135,0,0,0,0.1661707124,1.028359695,-0.2046698015,-0.0282120388,1.040303111,2.88047286
GG,GELU,GELU,raw,6,31,2,0.3096583333,-0.03059928889,0.03489063502,0.001416666667,0.001416666667,0,0,0,0.2546577306,1.033121785,-0.1263292244,-0.0351543799,1.352335095,2.539398377
GG,GELU,GELU,raw,7,31,2,0.5394166667,-0.02818101111,0.03350438725,0.001058333333,0.001058333333,0,0,0,0.09791285872,1.374816746,-0.1592015546,-0.01951305196,0.6493769288,1.424287127
GG,GELU,GELU,raw,8,31,2,0.8382583333,-0.08597151863,0.09444160307,0.01208333333,0.01208333333,0,0,0.01,0.2062650546,1.852657185,-0.1026469136,-0.03827189654,1.198384166,2.875073473
GG,GELU,GELU,raw,9,31,2,0.3794333333,-0.03085405876,0.03540788504,0.001933333333,0.001933333333,0,0,0,0.2330612578,1.023084611,-0.3088433749,-0.07227944583,2.283477068,3.281119949
GG,GELU,GELU,raw,0,32,1,1.666666667e-05,-3.641761351,3.641761351,0.9998833333,0.9998833333,0,0,0.86,25.93165051,3.26567171,-0.8887657608,-74.57744598,20.10881424,0.1934809591
GG,GELU,GELU,raw,1,32,1,2.5e-05,-3.68881553,3.68881553,0.999975,0.999975,0,0,0.98,26.50609445,2.149325299,-0.8593216242,-49.89193344,13.23164463,0.7708644583
GG,GELU,GELU,raw,2,32,1,1.666666667e-05,-3.803350597,3.803350597,0.9999666667,0.9999666667,0,0,0.97,26.50814712,2.072818029,-0.8542382777,-47.18081665,11.90136242,0.576668669
GG,GELU,GELU,raw,3,32,1,4.166666667e-05,-3.691763925,3.691763925,0.9999,0.9999,0,0,0.9,26.12548909,1.82494512,-0.8186093606,-40.45730972,10.60954666,1.167096658
GG,GELU,GELU,raw,4,32,1,0.0001083333333,-3.603338823,3.603338823,0.9998666667,0.9998666667,0,0,0.92,25.98622694,3.467277124,-0.8681623778,-76.40613556,20.63820076,1.109695122
GG,GELU,GELU,raw,5,32,1,1.666666667e-05,-3.743063713,3.743063713,0.99995,0.99995,0,0,0.94,26.35320991,2.090353723,-0.8651950571,-47.67259216,12.63907146,0.5801189794
GG,GELU,GELU,raw,6,32,1,2.5e-05,-3.755538142,3.755538142,0.999975,0.999975,0,0,0.98,26.11247655,2.033473862,-0.8576797206,-44.14135361,11.84424114,0.9975834745
GG,GELU,GELU,raw,7,32,1,1.666666667e-05,-3.728262565,3.728262565,0.9999583333,0.9999583333,0,0,0.97,26.04160156,3.034712513,-0.848138872,-64.53117371,17.15434837,0.3525663232
GG,GELU,GELU,raw,8,32,1,5e-05,-3.770536977,3.770536977,0.9998666667,0.9998666667,0,0,0.86,26.39409369,3.757625663,-0.9438530962,-92.15451813,23.82258224,0.746892703
GG,GELU,GELU,raw,9,32,1,3.333333333e-05,-3.591495944,3.591495944,0.99995,0.99995,0,0,0.95,26.26440303,2.527536954,-0.8686175302,-59.06057358,16.19600487,0.7821991829
GG,GELU,GELU,raw,0,32,2,0.339875,-0.02339157969,0.03128409409,0.0006083333333,0.0006083333333,0,0,0,0.05585314191,1.51626922,-0.1052696435,-0.01101822685,0.4149935842,1.48073564
GG,GELU,GELU,raw,1,32,2,0.4494083333,-0.01961792357,0.0323853973,0.001283333333,0.001283333333,0,0,0,0.2358321633,0.9506083985,-0.138494006,-0.03365316615,1.19828546,2.76752388
GG,GELU,GELU,raw,2,32,2,0.579325,-0.02680348337,0.03147605504,0.001333333333,0.001333333333,0,0,0,0.1664698869,0.815840406,-0.2698926514,-0.03586773574,1.210026264,2.268693356
GG,GELU,GELU,raw,3,32,2,0.6183583333,-0.0372940837,0.04187490472,0.002783333333,0.002783333333,0,0,0,0.3441266882,0.9002321171,-0.2410106527,-0.06901732087,1.791941047,3.583942051
GG,GELU,GELU,raw,4,32,2,0.299475,-0.03629154931,0.04088953647,0.004633333333,0.004633333333,0,0,0,0.349333731,1.66711754,-0.2591107423,-0.1402993798,4.001067162,3.452184614
GG,GELU,GELU,raw,5,32,2,0.4195416667,-0.02891535711,0.03251290668,0.001408333333,0.001408333333,0,0,0,0.1674659245,1.026617809,-0.1982137452,-0.02914990112,1.004622579,2.889089447
GG,GELU,GELU,raw,6,32,2,0.4294416667,-0.03039922154,0.03400051913,0.0015,0.0015,0,0,0,0.3039958589,1.033121785,-0.1311801499,-0.04437955841,1.43237257,3.077942585
GG,GELU,GELU,raw,7,32,2,0.65925,-0.02411305845,0.02995074209,0.001091666667,0.001091666667,0,0,0,0.101776555,1.385991983,-0.1966095373,-0.02708461136,0.8322033882,1.484774868
GG,GELU,GELU,raw,8,32,2,0.419325,-0.07475697448,0.08245717933,0.01198333333,0.01198333333,0,0,0.01,0.215581466,1.85705057,-0.09754174255,-0.03946012631,1.233665943,2.877128113
GG,GELU,GELU,raw,9,32,2,0.5989083333,-0.0362787439,0.04124049777,0.002016666667,0.002016666667,0,0,0,0.2269395528,1.024987637,-0.2998960479,-0.06988856196,2.057132959,3.231069602
GG,GELU,GELU,raw,0,33,1,1.666666667e-05,-3.643134439,3.643134439,0.9998833333,0.9998833333,0,0,0.86,25.93165051,3.265635833,-0.8887709532,-74.57738495,20.10915756,0.1965874916
GG,GELU,GELU,raw,1,33,1,1.666666667e-05,-3.687843436,3.687843436,0.9999833333,0.9999833333,0,0,0.98,26.50609445,2.149325302,-0.8593216252,-49.89193344,13.23164463,0.7145904158
GG,GELU,GELU,raw,2,33,1,2.5e-05,-3.802051095,3.802051095,0.999975,0.999975,0,0,0.98,26.50814712,2.072818029,-0.8542382777,-47.18081665,11.90136242,0.5873522146
GG,GELU,GELU,raw,3,33,1,4.166666667e-05,-3.692872598,3.692872598,0.9999,0.9999,0,0,0.9,26.12548909,1.824980977,-0.8186063603,-40.45068359,10.60811996,1.114980573
GG,GELU,GELU,raw,4,33,1,0.0001,-3.610559455,3.610559455,0.9998916667,0.9998916667,0,0,0.92,25.98622694,3.467175484,-0.8681148789,-76.40575409,20.63797951,1.026816249
GG,GELU,GELU,raw,5,33,1,1.666666667e-05,-3.744434233,3.744434233,0.9999583333,0.9999583333,0,0,0.95,26.35320991,2.090303595,-0.8652398547,-47.66592026,12.63859844,0.5623788736
GG,GELU,GELU,raw,6,33,1,2.5e-05,-3.755416826,3.755416826,0.999975,0.999975,0,0,0.98,26.11247655,2.033473862,-0.8576797355,-44.14811325,11.84424114,0.9998560193
GG,GELU,GELU,raw,7,33,1,1.666666667e-05,-3.729788997,3.729788997,0.999975,0.999975,0,0,0.97,26.04160156,3.034712513,-0.8481421531,-64.53117371,17.15434837,0.3286304202
GG,GELU,GELU,raw,8,33,1,5e-05,-3.770607597,3.770607597,0.9998666667,0.9998666667,0,0,0.86,26.39409369,3.757646535,-0.9438539737,-92.15451813,23.82257271,0.7548200836
GG,GELU,GELU,raw,9,33,1,3.333333333e-05,-3.590728757,3.590728757,0.99995,0.99995,0,0,0.95,26.26440303,2.527470217,-0.8686175301,-59.06057358,16.19600487,0.8608110631
GG,GELU,GELU,raw,0,33,2,0.4498,-0.01682131215,0.02999689468,0.000575,0.000575,0,0,0,0.05674992058,1.519847569,-0.1133859567,-0.01106862724,0.4015555978,1.494687146
GG,GELU,GELU,raw,1,33,2,0.369775,-0.01774749401,0.03076375367,0.0012,0.0012,0,0,0,0.2062844845,0.9628610178,-0.1333580146,-0.02918544784,1.258172035,2.68621466
GG,GELU,GELU,raw,2,33,2,0.4193,-0.02781516133,0.03198909731,0.001316666667,0.001316666667,0,0,0,0.1696626029,0.8252254034,-0.3182124664,-0.04317718744,1.297618389,2.337088511
GG,GELU,GELU,raw,3,33,2,0.5286,-0.03942874596,0.04392767265,0.002808333333,0.002808333333,0,0,0,0.3292929167,0.8833369721,-0.2428838804,-0.07270620018,1.648705244,3.532281592
GG,GELU,GELU,raw,4,33,2,0.3293083333,-0.037191611,0.04222299355,0.004641666667,0.004641666667,0,0,0,0.3337506513,1.697952045,-0.2642219634,-0.1553622931,3.892858267,3.213514363
GG,GELU,GELU,raw,5,33,2,0.56925,-0.0294338514,0.03269956249,0.001425,0.001425,0,0,0,0.162344797,1.025185984,-0.1959751785,-0.03048207052,0.9583572149,2.81105954
GG,GELU,GELU,raw,6,33,2,0.4493916667,-0.03287057642,0.03671807605,0.001516666667,0.001516666667,0,0,0,0.3065866929,1.033121785,-0.1370680839,-0.04715591297,1.45100081,3.078945204
GG,GELU,GELU,raw,7,33,2,0.3997,-0.02477311746,0.02953925205,0.001083333333,0.001083333333,0,0,0,0.09486743077,1.396966489,-0.1953041715,-0.02307214774,0.7776967883,1.369290287
GG,GELU,GELU,raw,8,33,2,0.529075,-0.07620963928,0.08435860039,0.01195833333,0.01195833333,0,0,0.01,0.2178885889,1.856079639,-0.09992398554,-0.04364968091,1.338728309,2.954550491
GG,GELU,GELU,raw,9,33,2,0.6187833333,-0.03150342368,0.03545634493,0.001933333333,0.001933333333,0,0,0,0.249858048,1.015828534,-0.2993636713,-0.07557503879,2.181303024,3.502874633
GG,GELU,GELU,raw,0,34,1,8.333333333e-06,-3.647351057,3.647351057,0.9998916667,0.9998916667,0,0,0.87,25.93165051,3.265379286,-0.8888222636,-74.57942963,20.10700035,0.2048897492
GG,GELU,GELU,raw,1,34,1,1.666666667e-05,-3.689650454,3.689650454,0.9999833333,0.9999833333,0,0,0.98,26.50609445,2.149325302,-0.8593216249,-49.89193344,13.23164463,0.71391993
GG,GELU,GELU,raw,2,34,1,2.5e-05,-3.801326231,3.801326231,0.9999333333,0.9999333333,0,0,0.97,26.50814712,2.072818029,-0.8542382777,-47.18081665,11.90136242,0.5822446659
GG,GELU,GELU,raw,3,34,1,4.166666667e-05,-3.696836679,3.696836679,0.9999083333,0.9999083333,0,0,0.9,26.12548909,1.825006867,-0.8186295645,-40.45157623,10.60831356,1.063997233
GG,GELU,GELU,raw,4,34,1,0.0001083333333,-3.607306838,3.607306838,0.9998583333,0.9998583333,0,0,0.91,25.98622694,3.467249425,-0.8681152476,-76.40588379,20.6380825,1.018310403
GG,GELU,GELU,raw,5,34,1,1.666666667e-05,-3.745149542,3.745149542,0.9999583333,0.9999583333,0,0,0.95,26.35320991,2.090376357,-0.8653063436,-47.67681122,12.64126396,0.5664234153
GG,GELU,GELU,raw,6,34,1,2.5e-05,-3.756121726,3.756121726,0.999975,0.999975,0,0,0.98,26.11247655,2.033473862,-0.8576799254,-44.15431213,11.84424114,1.009496821
GG,GELU,GELU,raw,7,34,1,2.5e-05,-3.727819779,3.727819779,0.9999666667,0.9999666667,0,0,0.97,26.04160156,3.034712513,-0.848146138,-64.53117371,17.15434837,0.403836109
GG,GELU,GELU,raw,8,34,1,5.833333333e-05,-3.769411703,3.769411703,0.99985,0.99985,0,0,0.86,26.39409369,3.757698612,-0.9438562887,-92.15451813,23.82323647,0.8084904883
GG,GELU,GELU,raw,9,34,1,2.5e-05,-3.594586049,3.594586049,0.9999583333,0.9999583333,0,0,0.95,26.26440303,2.527459892,-0.8686175301,-59.06057358,16.19600487,0.8281658235
GG,GELU,GELU,raw,0,34,2,0.459775,-0.009362515831,0.04066947919,0.0006,0.0006,0,0,0,0.05914657593,1.525055518,-0.1207601195,-0.01208363846,0.4972313344,1.557292498
GG,GELU,GELU,raw,1,34,2,0.4695333333,-0.02481876684,0.0328645357,0.001266666667,0.001266666667,0,0,0,0.2060909319,0.9488672944,-0.126210319,-0.02669071034,0.9741809368,2.59555248
GG,GELU,GELU,raw,2,34,2,0.4498166667,-0.02817840067,0.03222249822,0.001325,0.001325,0,0,0,0.1680482387,0.8246412905,-0.3342844256,-0.04462597892,1.393303752,2.371568129
GG,GELU,GELU,raw,3,34,2,0.4189416667,-0.0395247962,0.04373958969,0.0028,0.0028,0,0,0,0.3115485364,0.8865823413,-0.2546437298,-0.06777645648,1.619389296,3.378830304
GG,GELU,GELU,raw,4,34,2,0.5278666667,-0.03861739181,0.04378719523,0.004791666667,0.004791666667,0,0,0,0.3350201987,1.684028436,-0.282840369,-0.1626760364,4.042080879,3.283334092
GG,GELU,GELU,raw,5,34,2,0.4194833333,-0.02993357371,0.03265877143,0.001458333333,0.001458333333,0,0,0,0.1635123557,1.025810601,-0.197353069,-0.03048886918,1.001806498,2.855920597
GG,GELU,GELU,raw,6,34,2,0.4893333333,-0.03077531925,0.03673489167,0.001508333333,0.001508333333,0,0,0,0.2916385759,1.033121785,-0.1377358357,-0.04237613454,1.404422045,3.119910542
GG,GELU,GELU,raw,7,34,2,0.15995,-0.03303503238,0.03866049435,0.001241666667,0.001241666667,0,0,0,0.1242277028,1.367827356,-0.1143366645,-0.02031257935,0.5497405529,1.644457743
GG,GELU,GELU,raw,8,34,2,0.3494583333,-0.08423078982,0.09100047279,0.01205,0.01205,0,0,0.01,0.2342767495,1.861793488,-0.1140094155,-0.0519101806,1.443698168,3.28673783
GG,GELU,GELU,raw,9,34,2,0.4291916667,-0.03659432625,0.03987416435,0.00195,0.00195,0,0,0,0.2390708806,1.006347856,-0.2921021895,-0.07741107047,2.153588533,3.209188169
GG,GELU,GELU,raw,0,35,1,8.333333333e-06,-3.646994067,3.646994067,0.9998833333,0.9998833333,0,0,0.87,25.93165051,3.265441935,-0.8887975604,-74.5787735,20.105196,0.2117673673
GG,GELU,GELU,raw,1,35,1,1.666666667e-05,-3.689062393,3.689062393,0.9999833333,0.9999833333,0,0,0.98,26.50609445,2.149325301,-0.8593216241,-49.89193344,13.23164463,0.7531134509
GG,GELU,GELU,raw,2,35,1,1.666666667e-05,-3.802638063,3.802638063,0.999975,0.999975,0,0,0.97,26.50814712,2.072818029,-0.8542382777,-47.18081665,11.90136337,0.5737297528
GG,GELU,GELU,raw,3,35,1,4.166666667e-05,-3.690684678,3.690684678,0.9999083333,0.9999083333,0,0,0.9,26.12548909,1.824998283,-0.8186317332,-40.4513588,10.60826683,1.217393779
GG,GELU,GELU,raw,4,35,1,0.0001,-3.609333422,3.609333422,0.999875,0.999875,0,0,0.91,25.98622694,3.467224522,-0.8681086026,-76.4054184,20.63789749,1.012082744
GG,GELU,GELU,raw,5,35,1,1.666666667e-05,-3.744650999,3.744650999,0.9999583333,0.9999583333,0,0,0.95,26.35320991,2.090375811,-0.865306078,-47.67822266,12.64377785,0.5952820982
GG,GELU,GELU,raw,6,35,1,2.5e-05,-3.754073268,3.754073268,0.999975,0.999975,0,0,0.98,26.11247655,2.033473862,-0.8576798519,-44.15391541,11.84424114,1.126561953
GG,GELU,GELU,raw,7,35,1,1.666666667e-05,-3.728638791,3.728638791,0.9999666667,0.9999666667,0,0,0.97,26.04160156,3.034712513,-0.8481522189,-64.53117371,17.15434837,0.3736355357
GG,GELU,GELU,raw,8,35,1,6.666666667e-05,-3.769671217,3.769671217,0.99985,0.99985,0,0,0.86,26.39409369,3.757699548,-0.943855382,-92.15451813,23.82324982,0.8134126764
GG,GELU,GELU,raw,9,35,1,2.5e-05,-3.59239651,3.59239651,0.9999583333,0.9999583333,0,0,0.95,26.26440303,2.527477657,-0.8686175301,-59.06057358,16.19600487,0.8546769105
GG,GELU,GELU,raw,0,35,2,0.5097,-0.1095130177,0.1196983698,0.000625,0.000625,0,0,0,0.06113196527,1.526856421,-0.1538079685,-0.01598657295,0.6428428292,1.608823721
GG,GELU,GELU,raw,1,35,2,0.4195833333,-0.02057074758,0.0343200349,0.00135,0.00135,0,0,0,0.2174051268,0.9488268184,-0.1278390628,-0.02609623782,0.992357254,2.756095325
GG,GELU,GELU,raw,2,35,2,0.4993916667,-0.03003479381,0.03304102763,0.001325,0.001325,0,0,0,0.1656215136,0.8235240877,-0.3273295534,-0.04580342025,1.35069418,2.339410848
GG,GELU,GELU,raw,3,35,2,0.5484833333,-0.03912348854,0.04343069038,0.002883333333,0.002883333333,0,0,0,0.3517280124,0.8912636434,-0.2435630219,-0.07166496664,1.742506266,4.049952146
GG,GELU,GELU,raw,4,35,2,0.4880833333,-0.03854150432,0.0435738172,0.004916666667,0.004916666667,0,0,0,0.3375838075,1.671409453,-0.2879021477,-0.1578950882,3.95792222,3.303272689
GG,GELU,GELU,raw,5,35,2,0.5193166667,-0.03021226392,0.03288762243,0.001408333333,0.001408333333,0,0,0,0.1718431398,1.030912298,-0.2031452692,-0.03376571089,1.059794545,3.036562624
GG,GELU,GELU,raw,6,35,2,0.698975,-0.03001547734,0.0330059257,0.001475,0.001475,0,0,0,0.3254179511,1.035658947,-0.1352056908,-0.04511841387,1.91021502,3.637971859
GG,GELU,GELU,raw,7,35,2,0.489425,-0.02335840995,0.03248611529,0.00095,0.00095,0,0,0,0.107859287,1.368451192,-0.1028520929,-0.01435381733,0.5468024015,1.61435664
GG,GELU,GELU,raw,8,35,2,0.529,-0.09101025321,0.09746747093,0.01203333333,0.01203333333,0,0,0.01,0.2366596954,1.862122117,-0.1084676884,-0.04938665032,1.464252114,3.371498967
GG,GELU,GELU,raw,9,35,2,0.5588666667,-0.03223962667,0.03594053534,0.002075,0.002075,0,0,0,0.2467239722,1.01877782,-0.289117455,-0.0749303475,2.191071749,3.479891855
GG,GELU,GELU,raw,0,36,1,8.333333333e-06,-3.648418204,3.648418204,0.9998916667,0.9998916667,0,0,0.87,25.93165051,3.265419534,-0.8888022708,-74.5790329,20.10460472,0.2042704077
GG,GELU,GELU,raw,1,36,1,1.666666667e-05,-3.688983667,3.688983667,0.9999833333,0.9999833333,0,0,0.98,26.50609445,2.149325302,-0.8593216243,-49.89193344,13.23164463,0.7119922158
GG,GELU,GELU,raw,2,36,1,1.666666667e-05,-3.801982433,3.801982433,0.999975,0.999975,0,0,0.97,26.50814712,2.072818029,-0.8542382777,-47.18081665,11.90136337,0.6115889342
GG,GELU,GELU,raw,3,36,1,3.333333333e-05,-3.690935387,3.690935387,0.9999083333,0.9999083333,0,0,0.9,26.12548909,1.824997251,-0.8186644708,-40.48900223,10.61636066,1.248129178
GG,GELU,GELU,raw,4,36,1,0.0001,-3.606038475,3.606038475,0.9998833333,0.9998833333,0,0,0.92,25.98622694,3.467294055,-0.8681071805,-76.40538788,20.63805771,1.140324575
GG,GELU,GELU,raw,5,36,1,1.666666667e-05,-3.74463306,3.74463306,0.9999583333,0.9999583333,0,0,0.95,26.35320991,2.090415715,-0.8653228443,-47.67317963,12.64394188,0.6268789944
GG,GELU,GELU,raw,6,36,1,1.666666667e-05,-3.754439463,3.754439463,0.999975,0.999975,0,0,0.98,26.11247655,2.033473862,-0.8576777262,-44.16657257,11.84424114,1.178281408
GG,GELU,GELU,raw,7,36,1,1.666666667e-05,-3.728610878,3.728610878,0.9999666667,0.9999666667,0,0,0.96,26.04160156,3.034712513,-0.8481551803,-64.53117371,17.15434837,0.3924362035
GG,GELU,GELU,raw,8,36,1,6.666666667e-05,-3.768337475,3.768337475,0.9998416667,0.9998416667,0,0,0.86,26.39409369,3.757701281,-0.9438543395,-92.15451813,23.82324409,0.8806615267
GG,GELU,GELU,raw,9,36,1,3.333333333e-05,-3.591885469,3.591885469,0.99995,0.99995,0,0,0.95,26.26440303,2.52763497,-0.8686175301,-59.06057358,16.19600487,0.9044182616
GG,GELU,GELU,raw,0,36,2,0.4996916667,-0.04405855331,0.05663812094,0.000625,0.000625,0,0,0,0.05896778742,1.526855035,-0.1538079682,-0.01806563698,0.6200848222,1.551759894
GG,GELU,GELU,raw,1,36,2,0.5293666667,-0.02697189092,0.03259755087,0.001325,0.001325,0,0,0,0.2055344487,0.9488744843,-0.1471773737,-0.02823169157,0.9314438105,2.661816992
GG,GELU,GELU,raw,2,36,2,0.6092,-0.03022880124,0.03345774371,0.001358333333,0.001358333333,0,0,0,0.1765505179,0.8197896792,-0.3326126212,-0.04864129797,1.557911754,2.513012419
GG,GELU,GELU,raw,3,36,2,0.4786833333,-0.0390391389,0.0430155938,0.002941666667,0.002941666667,0,0,0,0.3602399348,0.890898717,-0.2478024248,-0.07483917475,1.797756433,4.115610337
GG,GELU,GELU,raw,4,36,2,0.4880583333,-0.03730552072,0.04227378103,0.004875,0.004875,0,0,0,0.3580120266,1.684278749,-0.2768602621,-0.1537265927,4.174209595,3.790909274
GG,GELU,GELU,raw,5,36,2,0.4893666667,-0.03053379367,0.03328061186,0.001466666667,0.001466666667,0,0,0,0.1809643781,1.030912298,-0.1994549579,-0.03665940464,1.191940188,3.252438275
GG,GELU,GELU,raw,6,36,2,0.4993,-0.03068480932,0.03418018159,0.001533333333,0.001533333333,0,0,0,0.340140542,1.035658947,-0.126261423,-0.04338216409,1.753274322,3.767557711
GG,GELU,GELU,raw,7,36,2,0.5793583333,-0.01928178094,0.03354980818,0.0011,0.0011,0,0,0,0.1132865739,1.383645698,-0.1231869592,-0.01702355593,0.6148083806,1.685537817
GG,GELU,GELU,raw,8,36,2,0.51865,-0.08533427102,0.09063431009,0.01219166667,0.01219166667,0,0,0.01,0.2705246219,1.862426872,-0.1160412138,-0.0570306778,1.680823088,3.680452782
GG,GELU,GELU,raw,9,36,2,0.55855,-0.035039289,0.03932420074,0.002416666667,0.002416666667,0,0,0,0.2799308986,1.011811922,-0.2848910439,-0.09083819389,2.284789562,3.733482213
GG,GELU,GELU,raw,0,37,1,8.333333333e-06,-3.648482554,3.648482554,0.9998916667,0.9998916667,0,0,0.87,25.93165051,3.265423515,-0.8887900506,-74.57789612,20.10493469,0.2059980272
GG,GELU,GELU,raw,1,37,1,1.666666667e-05,-3.688727913,3.688727913,0.9999833333,0.9999833333,0,0,0.98,26.50609445,2.149325302,-0.8593216243,-49.89193344,13.23164463,0.7932955129
