cell_id,t0,p_count,margin_bin,margin_bins,utility,n_total,n_low,n_mid,n_high,valid_low_high,margin_cut_1,margin_cut_2,margin_cut_3,margin_cut_4,utility_cut_1,utility_cut_2,end_strict_dead_events_low,end_strict_dead_risk_low,end_strict_dead_events_mid,end_strict_dead_risk_mid,end_strict_dead_events_high,end_strict_dead_risk_high,end_dead_0_05_events_low,end_dead_0_05_risk_low,end_dead_0_05_events_mid,end_dead_0_05_risk_mid,end_dead_0_05_events_high,end_dead_0_05_risk_high
4793,650001,30,4,5,utility_nmse,1,1,0,0,False,5.4598556444048878,5.4918174490332605,5.5237792536616324,5.5557410582900051,8.090434440858413,8.090434440858413,0,0,0,,0,,0,0,0,,0,
4794,660001,2,0,5,utility_nmse,10,4,3,3,True,0.21652009785175325,0.41549270488321788,0.63262404650449755,1.1084167264401916,-0.00029977078907128226,0.0031181406164573905,4,1,2,0.66666666666666663,1,0.33333333333333331,4,1,2,0.66666666666666663,1,0.33333333333333331
4795,660001,2,1,5,utility_nmse,10,4,3,3,True,0.21652009785175325,0.41549270488321788,0.63262404650449755,1.1084167264401916,-0.012329833680674536,-0.0057375064535398999,4,1,3,1,1,0.33333333333333331,4,1,3,1,2,0.66666666666666663
4796,660001,2,2,5,utility_nmse,9,3,3,3,True,0.21652009785175325,0.41549270488321788,0.63262404650449755,1.1084167264401916,-0.01669354501612166,0.0092964306019229486,2,0.66666666666666663,3,1,1,0.33333333333333331,2,0.66666666666666663,3,1,3,1
4797,660001,2,3,5,utility_nmse,10,4,3,3,True,0.21652009785175325,0.41549270488321788,0.63262404650449755,1.1084167264401916,-0.012815363806384436,0.021464100460075651,3,0.75,2,0.66666666666666663,1,0.33333333333333331,4,1,2,0.66666666666666663,1,0.33333333333333331
4798,660001,2,4,5,utility_nmse,10,4,3,3,True,0.21652009785175325,0.41549270488321788,0.63262404650449755,1.1084167264401916,-0.012866843688731627,0.085400102705576519,3,0.75,0,0,0,0,3,0.75,1,0.33333333333333331,0,0
4799,660001,3,0,5,utility_nmse,3,1,1,1,True,0.68043579533696175,0.83937752395868304,1.1419685885310173,1.3667681626975536,-0.039009409619298982,-0.013528781466642827,0,0,1,1,1,1,1,1,1,1,1,1
4800,660001,3,1,5,utility_nmse,3,1,1,1,True,0.68043579533696175,0.83937752395868304,1.1419685885310173,1.3667681626975536,-0.007582074837503075,0.036568029981733335,0,0,0,0,0,0,0,0,0,0,1,1
4801,660001,3,2,5,utility_nmse,2,1,0,1,True,0.68043579533696175,0.83937752395868304,1.1419685885310173,1.3667681626975536,0.0066737909721941661,0.027160651340858166,0,0,0,,0,0,1,1,0,,0,0
4802,660001,3,3,5,utility_nmse,3,1,1,1,True,0.68043579533696175,0.83937752395868304,1.1419685885310173,1.3667681626975536,-0.1346443212063495,0.0062473628787469843,0,0,0,0,0,0,1,1,0,0,0,0
4803,660001,3,4,5,utility_nmse,3,1,1,1,True,0.68043579533696175,0.83937752395868304,1.1419685885310173,1.3667681626975536,-0.2742563767860095,-0.22544344745810369,0,0,0,0,1,1,1,1,1,1,1,1
4804,660001,4,0,5,utility_nmse,3,1,1,1,True,0.54926678054034705,1.1106464102864266,1.522122572362423,1.6759348422288896,0.0044343647183133807,0.017581507813945615,0,0,0,0,0,0,0,0,0,0,0,0
4805,660001,4,1,5,utility_nmse,3,1,1,1,True,0.54926678054034705,1.1106464102864266,1.522122572362423,1.6759348422288896,0.0011099384637581356,0.015350417101965365,1,1,0,0,0,0,1,1,0,0,1,1
4806,660001,4,2,5,utility_nmse,2,1,0,1,True,0.54926678054034705,1.1106464102864266,1.522122572362423,1.6759348422288896,0.0035265968519137061,0.053961018219206382,0,0,0,,0,0,0,0,0,,1,1
4807,660001,4,3,5,utility_nmse,3,1,1,1,True,0.54926678054034705,1.1106464102864266,1.522122572362423,1.6759348422288896,-0.089559609037247023,-0.047266456674323137,1,1,0,0,0,0,1,1,0,0,1,1
4808,660001,4,4,5,utility_nmse,3,1,1,1,True,0.54926678054034705,1.1106464102864266,1.522122572362423,1.6759348422288896,0.29150755340143142,0.68242502243016845,0,0,0,0,0,0,0,0,0,0,0,0
4809,660001,5,0,5,utility_nmse,4,2,1,1,True,1.1092483308166265,1.6210441887378693,1.7683439254760742,2.0429940083995461,0.019371930664969481,0.023001620276263002,2,1,0,0,0,0,2,1,0,0,1,1
4810,660001,5,1,5,utility_nmse,3,1,1,1,True,1.1092483308166265,1.6210441887378693,1.7683439254760742,2.0429940083995461,-0.51224249499061469,-0.19594392736257132,1,1,0,0,1,1,1,1,0,0,1,1
4811,660001,5,2,5,utility_nmse,3,1,1,1,True,1.1092483308166265,1.6210441887378693,1.7683439254760742,2.0429940083995461,0.14515601969454844,0.21580580600291621,0,0,0,0,0,0,0,0,0,0,0,0
4812,660001,5,3,5,utility_nmse,3,1,1,1,True,1.1092483308166265,1.6210441887378693,1.7683439254760742,2.0429940083995461,0.13593151643421147,0.2376551098519136,0,0,1,1,0,0,1,1,1,1,0,0
4813,660001,5,4,5,utility_nmse,3,1,1,1,True,1.1092483308166265,1.6210441887378693,1.7683439254760742,2.0429940083995461,-0.025206182578707645,0.17290478058433895,0,0,0,0,0,0,1,1,0,0,0,0
4814,660001,6,0,5,utility_nmse,3,1,1,1,True,1.3552597992122173,1.8229971498250961,2.1759089395403861,2.6670306360349061,-0.016254932117749601,-0.0011267219723927933,1,1,1,1,0,0,1,1,1,1,0,0
4815,660001,6,1,5,utility_nmse,3,1,1,1,True,1.3552597992122173,1.8229971498250961,2.1759089395403861,2.6670306360349061,0.048942485246054712,0.051303504343125791,1,1,0,0,0,0,1,1,0,0,0,0
4816,660001,6,2,5,utility_nmse,2,1,0,1,True,1.3552597992122173,1.8229971498250961,2.1759089395403861,2.6670306360349061,0.037886479112131277,0.038119625984875463,1,1,0,,0,0,1,1,0,,1,1
4817,660001,6,3,5,utility_nmse,3,1,1,1,True,1.3552597992122173,1.8229971498250961,2.1759089395403861,2.6670306360349061,-0.13324801826072255,0.048576227144852879,0,0,0,0,0,0,0,0,1,1,0,0
4818,660001,6,4,5,utility_nmse,3,1,1,1,True,1.3552597992122173,1.8229971498250961,2.1759089395403861,2.6670306360349061,0.048061314275481784,0.30357944423128402,0,0,0,0,0,0,0,0,0,0,0,0
4819,660001,7,0,5,utility_nmse,1,1,0,0,False,2.2974148519337176,2.551677164807916,2.822074134647846,3.1858432512730364,-0.043797445245888071,-0.043797445245888071,0,0,0,,0,,0,0,0,,0,
4820,660001,7,1,5,utility_nmse,1,1,0,0,False,2.2974148519337176,2.551677164807916,2.822074134647846,3.1858432512730364,-0.81174457336811523,-0.81174457336811523,0,0,0,,0,,0,0,0,,0,
4821,660001,7,3,5,utility_nmse,1,1,0,0,False,2.2974148519337176,2.551677164807916,2.822074134647846,3.1858432512730364,-0.21143868672322536,-0.21143868672322536,0,0,0,,0,,1,1,0,,0,
4822,660001,7,4,5,utility_nmse,1,1,0,0,False,2.2974148519337176,2.551677164807916,2.822074134647846,3.1858432512730364,-0.11443334245860709,-0.11443334245860709,0,0,0,,0,,0,0,0,,0,
4823,660001,8,0,5,utility_nmse,3,1,1,1,True,1.7577414289116859,2.033792707696557,2.3508389249444006,2.5315152212977412,-0.063508854792030722,0.18947462903256346,0,0,0,0,0,0,0,0,0,0,0,0
4824,660001,8,1,5,utility_nmse,2,1,0,1,True,1.7577414289116859,2.033792707696557,2.3508389249444006,2.5315152212977412,0.13766639343780268,0.21856712629215724,0,0,0,,0,0,0,0,0,,0,0
4825,660001,8,2,5,utility_nmse,2,1,0,1,True,1.7577414289116859,2.033792707696557,2.3508389249444006,2.5315152212977412,0.10296122271798416,0.17074736007828095,0,0,0,,0,0,0,0,0,,0,0
4826,660001,8,3,5,utility_nmse,2,1,0,1,True,1.7577414289116859,2.033792707696557,2.3508389249444006,2.5315152212977412,-0.16958905932487869,-0.1066263157636432,0,0,0,,0,0,0,0,0,,0,0
4827,660001,8,4,5,utility_nmse,3,1,1,1,True,1.7577414289116859,2.033792707696557,2.3508389249444006,2.5315152212977412,0.042783069410909098,0.14195291051728828,0,0,0,0,0,0,0,0,0,0,0,0
4828,660001,9,0,5,utility_nmse,2,1,0,1,True,0.81356315016746528,1.5154176920652391,2.2291691482067106,3.1576523751020438,0.021668717451318386,0.046454767692871823,0,0,0,,0,0,0,0,0,,0,0
4829,660001,9,1,5,utility_nmse,1,1,0,0,False,0.81356315016746528,1.5154176920652391,2.2291691482067106,3.1576523751020438,-0.12634142904716322,-0.12634142904716322,0,0,0,,0,,0,0,0,,0,
4830,660001,9,2,5,utility_nmse,1,1,0,0,False,0.81356315016746528,1.5154176920652391,2.2291691482067106,3.1576523751020438,0.0089181510853737662,0.0089181510853737662,1,1,0,,0,,1,1,0,,0,
4831,660001,9,3,5,utility_nmse,1,1,0,0,False,0.81356315016746528,1.5154176920652391,2.2291691482067106,3.1576523751020438,0.63224419643637575,0.63224419643637575,0,0,0,,0,,0,0,0,,0,
4832,660001,9,4,5,utility_nmse,2,1,0,1,True,0.81356315016746528,1.5154176920652391,2.2291691482067106,3.1576523751020438,0.037726872995743052,0.074993783595362296,0,0,0,,0,0,0,0,0,,0,0
4833,660001,10,0,5,utility_nmse,2,1,0,1,True,1.1891862120479346,1.678976422175765,2.2764573343098164,2.6630433559417725,0.068985030576750539,0.14151043947775871,0,0,0,,0,0,0,0,0,,0,0
4834,660001,10,1,5,utility_nmse,1,1,0,0,False,1.1891862120479346,1.678976422175765,2.2764573343098164,2.6630433559417725,-0.089055184128251613,-0.089055184128251613,1,1,0,,0,,1,1,0,,0,
4835,660001,10,2,5,utility_nmse,2,1,0,1,True,1.1891862120479346,1.678976422175765,2.2764573343098164,2.6630433559417725,-0.5874622976329178,-0.22822486289093041,1,1,0,,0,0,1,1,0,,0,0
4836,660001,10,3,5,utility_nmse,1,1,0,0,False,1.1891862120479346,1.678976422175765,2.2764573343098164,2.6630433559417725,-0.005228768475909377,-0.005228768475909377,0,0,0,,0,,0,0,0,,0,
4837,660001,10,4,5,utility_nmse,2,1,0,1,True,1.1891862120479346,1.678976422175765,2.2764573343098164,2.6630433559417725,-0.19204804209877016,-0.073546399730223519,0,0,0,,0,0,0,0,0,,0,0
4838,660001,11,0,5,utility_nmse,1,1,0,0,False,2.4028908029198646,2.6281063959002493,2.7830143183469773,2.8676145702600477,0.18399270349200372,0.18399270349200372,0,0,0,,0,,0,0,0,,0,
4839,660001,11,2,5,utility_nmse,1,1,0,0,False,2.4028908029198646,2.6281063959002493,2.7830143183469773,2.8676145702600477,0.23217130846823519,0.23217130846823519,0,0,0,,0,,0,0,0,,0,
4840,660001,11,4,5,utility_nmse,1,1,0,0,False,2.4028908029198646,2.6281063959002493,2.7830143183469773,2.8676145702600477,0.87060573591484824,0.87060573591484824,0,0,0,,0,,0,0,0,,0,
4841,660001,12,0,5,utility_nmse,1,1,0,0,False,1.8764611329883336,2.1964209984987972,2.5099244534969332,2.8169714979827405,-0.041247433048667195,-0.041247433048667195,0,0,0,,0,,0,0,0,,0,
4842,660001,12,2,5,utility_nmse,1,1,0,0,False,1.8764611329883336,2.1964209984987972,2.5099244534969332,2.8169714979827405,0.10448884067898365,0.10448884067898365,0,0,0,,0,,0,0,0,,0,
4843,660001,12,4,5,utility_nmse,1,1,0,0,False,1.8764611329883336,2.1964209984987972,2.5099244534969332,2.8169714979827405,-0.0026779265780142629,-0.0026779265780142629,0,0,0,,0,,0,0,0,,0,
4844,660001,13,0,5,utility_nmse,2,1,0,1,True,1.7970827240496874,2.8639960996806622,3.2634837590157986,3.7340693883597851,0.27804013233791591,0.37121802489635186,0,0,0,,0,0,0,0,0,,0,0
4845,660001,13,1,5,utility_nmse,1,1,0,0,False,1.7970827240496874,2.8639960996806622,3.2634837590157986,3.7340693883597851,-0.19016415968029321,-0.19016415968029321,0,0,0,,0,,0,0,0,,0,
4846,660001,13,2,5,utility_nmse,1,1,0,0,False,1.7970827240496874,2.8639960996806622,3.2634837590157986,3.7340693883597851,0.52742071955450265,0.52742071955450265,0,0,0,,0,,0,0,0,,0,
4847,660001,13,3,5,utility_nmse,1,1,0,0,False,1.7970827240496874,2.8639960996806622,3.2634837590157986,3.7340693883597851,-0.29336008381493128,-0.29336008381493128,0,0,0,,0,,0,0,0,,0,
4848,660001,13,4,5,utility_nmse,1,1,0,0,False,1.7970827240496874,2.8639960996806622,3.2634837590157986,3.7340693883597851,0.9985976066378246,0.9985976066378246,0,0,0,,0,,0,0,0,,0,
4849,660001,14,0,5,utility_nmse,1,1,0,0,False,2.4701874345540999,2.6524996116757391,2.8348117887973787,3.0171239659190179,0.038838750268014775,0.038838750268014775,0,0,0,,0,,0,0,0,,0,
4850,660001,14,4,5,utility_nmse,1,1,0,0,False,2.4701874345540999,2.6524996116757391,2.8348117887973787,3.0171239659190179,0.29310688470095281,0.29310688470095281,0,0,0,,0,,0,0,0,,0,
4851,660001,15,0,5,utility_nmse,1,1,0,0,False,2.1784468581900001,2.1784468581900001,2.1784468581900001,2.1784468581900001,0.20584604013430602,0.20584604013430602,0,0,0,,0,,0,0,0,,0,
4852,660001,16,0,5,utility_nmse,2,1,0,1,True,2.1798785649240018,2.8575436923652893,4.050865700468421,4.3605990186333656,0.10054836198403506,0.1974047094267693,0,0,0,,0,0,0,0,0,,0,0
4853,660001,16,1,5,utility_nmse,1,1,0,0,False,2.1798785649240018,2.8575436923652893,4.050865700468421,4.3605990186333656,2.3821097178571145,2.3821097178571145,0,0,0,,0,,0,0,0,,0,
4854,660001,16,2,5,utility_nmse,1,1,0,0,False,2.1798785649240018,2.8575436923652893,4.050865700468421,4.3605990186333656,-0.24082846838232547,-0.24082846838232547,0,0,0,,0,,0,0,0,,0,
4855,660001,16,3,5,utility_nmse,1,1,0,0,False,2.1798785649240018,2.8575436923652893,4.050865700468421,4.3605990186333656,1.0162835072065441,1.0162835072065441,0,0,0,,0,,0,0,0,,0,
4856,660001,16,4,5,utility_nmse,2,1,0,1,True,2.1798785649240018,2.8575436923652893,4.050865700468421,4.3605990186333656,-1.6670847056480951,-0.52059761686683503,0,0,0,,0,0,0,0,0,,0,0
4857,660001,17,0,5,utility_nmse,1,1,0,0,False,4.3520096529275181,4.5773174665868286,4.6700492430478331,5.2607978872954853,-0.38253376550388707,-0.38253376550388707,0,0,0,,0,,0,0,0,,0,
4858,660001,17,1,5,utility_nmse,1,1,0,0,False,4.3520096529275181,4.5773174665868286,4.6700492430478331,5.2607978872954853,-0.33985688271060394,-0.33985688271060394,0,0,0,,0,,1,1,0,,0,
4859,660001,17,3,5,utility_nmse,1,1,0,0,False,4.3520096529275181,4.5773174665868286,4.6700492430478331,5.2607978872954853,-0.072630251511720686,-0.072630251511720686,0,0,0,,0,,0,0,0,,0,
4860,660001,17,4,5,utility_nmse,1,1,0,0,False,4.3520096529275181,4.5773174665868286,4.6700492430478331,5.2607978872954853,0.96228723451582299,0.96228723451582299,0,0,0,,0,,0,0,0,,0,
4861,660001,18,0,5,utility_nmse,1,1,0,0,False,2.2240957506000996,2.2240957506000996,2.2240957506000996,2.2240957506000996,0.072638054304383998,0.072638054304383998,0,0,0,,0,,0,0,0,,0,
4862,660001,19,0,5,utility_nmse,1,1,0,0,False,4.8306809421628714,4.8306809421628714,4.8306809421628714,4.8306809421628714,1.6126531364642991,1.6126531364642991,0,0,0,,0,,0,0,0,,0,
4863,660001,20,0,5,utility_nmse,1,1,0,0,False,4.0419870078563687,4.1775805138051512,4.3131740197539328,4.4487675257027153,0.24269626366466818,0.24269626366466818,0,0,0,,0,,0,0,0,,0,
4864,660001,20,4,5,utility_nmse,1,1,0,0,False,4.0419870078563687,4.1775805138051512,4.3131740197539328,4.4487675257027153,5.4325986702011235,5.4325986702011235,0,0,0,,0,,0,0,0,,0,
4865,660001,21,0,5,utility_nmse,1,1,0,0,False,4.9715625382959843,4.9715625382959843,4.9715625382959843,4.9715625382959843,0.94314159358657124,0.94314159358657124,0,0,0,,0,,0,0,0,,0,
4866,660001,22,0,5,utility_nmse,1,1,0,0,False,4.3858427405357361,4.3858427405357361,4.3858427405357361,4.3858427405357361,-0.11806761693931773,-0.11806761693931773,0,0,0,,0,,0,0,0,,0,
4867,660001,23,0,5,utility_nmse,1,1,0,0,False,1.8341634891927243,2.0529432471841575,2.2717230051755903,2.4905027631670236,0.17073274256047652,0.17073274256047652,0,0,0,,0,,1,1,0,,0,
4868,660001,23,4,5,utility_nmse,1,1,0,0,False,1.8341634891927243,2.0529432471841575,2.2717230051755903,2.4905027631670236,0.36920152361256864,0.36920152361256864,0,0,0,,0,,0,0,0,,0,
4869,660001,24,0,5,utility_nmse,1,1,0,0,False,4.4110958576202393,4.4110958576202393,4.4110958576202393,4.4110958576202393,3.9723028646063776,3.9723028646063776,0,0,0,,0,,0,0,0,,0,
4870,660001,25,0,5,utility_nmse,1,1,0,0,False,5.1903216205537319,5.1903216205537319,5.1903216205537319,5.1903216205537319,1.8269531620236099,1.8269531620236099,0,0,0,,0,,0,0,0,,0,
4871,660001,28,0,5,utility_nmse,1,1,0,0,False,4.6105773039162159,4.7055096589028835,4.780643840134144,4.8359798476099964,-0.14012977457688439,-0.14012977457688439,0,0,0,,0,,0,0,0,,0,
4872,660001,28,2,5,utility_nmse,1,1,0,0,False,4.6105773039162159,4.7055096589028835,4.780643840134144,4.8359798476099964,4.3161557503168675,4.3161557503168675,0,0,0,,0,,0,0,0,,0,
4873,660001,28,4,5,utility_nmse,1,1,0,0,False,4.6105773039162159,4.7055096589028835,4.780643840134144,4.8359798476099964,3.316331444365368,3.316331444365368,0,0,0,,0,,0,0,0,,0,
4874,660001,29,0,5,utility_nmse,1,1,0,0,False,2.6680342853069305,2.6680342853069305,2.6680342853069305,2.6680342853069305,1.2171019899332514,1.2171019899332514,0,0,0,,0,,0,0,0,,0,
4875,670001,2,0,5,utility_nmse,10,4,3,3,True,0.31829944774508478,0.42911834707483648,0.78810580521821971,1.0577435734681786,-0.0064060188641207371,2.1151398980531729e-06,3,0.75,2,0.66666666666666663,0,0,4,1,3,1,0,0
4876,670001,2,1,5,utility_nmse,9,3,3,3,True,0.31829944774508478,0.42911834707483648,0.78810580521821971,1.0577435734681786,0.021478177802545566,0.04370848556014155,2,0.66666666666666663,0,0,0,0,2,0.66666666666666663,0,0,0,0
4877,670001,2,2,5,utility_nmse,10,4,3,3,True,0.31829944774508478,0.42911834707483648,0.78810580521821971,1.0577435734681786,-0.023810387689319729,0.010897524069308141,3,0.75,2,0.66666666666666663,1,0.33333333333333331,4,1,2,0.66666666666666663,3,1
4878,670001,2,3,5,utility_nmse,9,3,3,3,True,0.31829944774508478,0.42911834707483648,0.78810580521821971,1.0577435734681786,0.0016330301469748591,0.06309124473774895,3,1,0,0,2,0.66666666666666663,3,1,0,0,2,0.66666666666666663
4879,670001,2,4,5,utility_nmse,10,4,3,3,True,0.31829944774508478,0.42911834707483648,0.78810580521821971,1.0577435734681786,-0.022105355910502389,0.016237497927621799,2,0.5,0,0,1,0.33333333333333331,3,0.75,2,0.66666666666666663,3,1
4880,670001,3,0,5,utility_nmse,3,1,1,1,True,0.80721441470086575,1.0349144265055656,1.354185052216053,1.6954273525625467,-0.039569442805978655,0.0035431261275505922,0,0,1,1,0,0,1,1,1,1,0,0
4881,670001,3,1,5,utility_nmse,2,1,0,1,True,0.80721441470086575,1.0349144265055656,1.354185052216053,1.6954273525625467,0.041563500350758495,0.054237765470574829,0,0,0,,0,0,1,1,0,,0,0
4882,670001,3,2,5,utility_nmse,2,1,0,1,True,0.80721441470086575,1.0349144265055656,1.354185052216053,1.6954273525625467,0.1299727664815471,0.28288892081578998,0,0,0,,0,0,1,1,0,,0,0
4883,670001,3,3,5,utility_nmse,2,1,0,1,True,0.80721441470086575,1.0349144265055656,1.354185052216053,1.6954273525625467,-0.10540410516348492,-0.0082337428929765283,1,1,0,,1,1,1,1,0,,1,1
4884,670001,3,4,5,utility_nmse,2,1,0,1,True,0.80721441470086575,1.0349144265055656,1.354185052216053,1.6954273525625467,0.16474728445981468,0.27794292554693667,0,0,0,,0,0,0,0,0,,0,0
4885,670001,4,0,5,utility_nmse,4,2,1,1,True,0.5070186950266361,1.0214178800582887,1.5774426326155662,1.7946907326579093,0.0028454027607458009,0.004225929846761226,0,0,0,0,0,0,0,0,0,0,0,0
4886,670001,4,1,5,utility_nmse,3,1,1,1,True,0.5070186950266361,1.0214178800582887,1.5774426326155662,1.7946907326579093,-0.070997790685052409,0.078853515926945839,1,1,1,1,0,0,1,1,1,1,0,0
4887,670001,4,2,5,utility_nmse,4,2,1,1,True,0.5070186950266361,1.0214178800582887,1.5774426326155662,1.7946907326579093,0.080543787370796857,0.10718330707113737,0,0,0,0,0,0,1,0.5,0,0,1,1
4888,670001,4,3,5,utility_nmse,3,1,1,1,True,0.5070186950266361,1.0214178800582887,1.5774426326155662,1.7946907326579093,0.21308173300381109,0.3050086246407972,1,1,0,0,0,0,1,1,0,0,0,0
4889,670001,4,4,5,utility_nmse,4,2,1,1,True,0.5070186950266361,1.0214178800582887,1.5774426326155662,1.7946907326579093,-0.039150875617608626,0.1848422326253624,1,0.5,0,0,0,0,2,1,1,1,0,0
4890,670001,5,0,5,utility_nmse,3,1,1,1,True,1.4217215806245806,1.836994806304574,1.9094536624848844,2.2527459859848022,0.015201171800282999,0.10341233595904357,0,0,0,0,0,0,0,0,0,0,0,0
4891,670001,5,1,5,utility_nmse,2,1,0,1,True,1.4217215806245806,1.836994806304574,1.9094536624848844,2.2527459859848022,0.23936225587216831,0.26107238497031482,0,0,0,,0,0,0,0,0,,0,0
4892,670001,5,2,5,utility_nmse,3,1,1,1,True,1.4217215806245806,1.836994806304574,1.9094536624848844,2.2527459859848022,0.12217770155237656,0.18425926162349004,0,0,0,0,0,0,1,1,0,0,0,0
4893,670001,5,3,5,utility_nmse,2,1,0,1,True,1.4217215806245806,1.836994806304574,1.9094536624848844,2.2527459859848022,-0.16063060207248181,-0.14178906674112859,1,1,0,,0,0,1,1,0,,1,1
4894,670001,5,4,5,utility_nmse,3,1,1,1,True,1.4217215806245806,1.836994806304574,1.9094536624848844,2.2527459859848022,0.010387565184743652,0.61478983048370384,0,0,0,0,0,0,0,0,0,0,0,0
4895,670001,6,0,5,utility_nmse,3,1,1,1,True,2.0775527451187372,2.1945216208696365,2.5156203955411911,2.7060412913560867,0.18918225993336124,0.30262433682379009,1,1,0,0,0,0,1,1,0,0,0,0
4896,670001,6,1,5,utility_nmse,2,1,0,1,True,2.0775527451187372,2.1945216208696365,2.5156203955411911,2.7060412913560867,-0.07788317968204507,0.028477531938473133,0,0,0,,0,0,0,0,0,,0,0
4897,670001,6,2,5,utility_nmse,2,1,0,1,True,2.0775527451187372,2.1945216208696365,2.5156203955411911,2.7060412913560867,0.24200741485514532,0.38646212171532801,0,0,0,,0,0,0,0,0,,1,1
4898,670001,6,3,5,utility_nmse,2,1,0,1,True,2.0775527451187372,2.1945216208696365,2.5156203955411911,2.7060412913560867,0.15666736196321551,0.18293331285754294,0,0,0,,0,0,1,1,0,,0,0
4899,670001,6,4,5,utility_nmse,2,1,0,1,True,2.0775527451187372,2.1945216208696365,2.5156203955411911,2.7060412913560867,-0.028938183939544067,-0.013951261092326238,0,0,0,,0,0,0,0,0,,0,0
4900,670001,7,0,5,utility_nmse,2,1,0,1,True,1.2825498189777136,1.6194281689822674,1.8635387718677521,1.9260179400444031,0.044134376507798098,0.045041124561459589,0,0,0,,0,0,0,0,0,,0,0
4901,670001,7,1,5,utility_nmse,1,1,0,0,False,1.2825498189777136,1.6194281689822674,1.8635387718677521,1.9260179400444031,-0.046667403743238876,-0.046667403743238876,0,0,0,,0,,0,0,0,,0,
4902,670001,7,2,5,utility_nmse,1,1,0,0,False,1.2825498189777136,1.6194281689822674,1.8635387718677521,1.9260179400444031,0.36871492645926401,0.36871492645926401,0,0,0,,0,,0,0,0,,0,
4903,670001,7,3,5,utility_nmse,1,1,0,0,False,1.2825498189777136,1.6194281689822674,1.8635387718677521,1.9260179400444031,0.36304648271228651,0.36304648271228651,0,0,0,,0,,0,0,0,,0,
4904,670001,7,4,5,utility_nmse,1,1,0,0,False,1.2825498189777136,1.6194281689822674,1.8635387718677521,1.9260179400444031,-0.18086367785911228,-0.18086367785911228,0,0,0,,0,,0,0,0,,0,
4905,670001,8,0,5,utility_nmse,2,1,0,1,True,1.4609593600034714,1.5421802774071693,2.6879077404737473,2.8534936513751745,-0.18389944751582346,-0.084519384728417732,1,1,0,,0,0,1,1,0,,1,1
4906,670001,8,1,5,utility_nmse,1,1,0,0,False,1.4609593600034714,1.5421802774071693,2.6879077404737473,2.8534936513751745,0.48396939326659988,0.48396939326659988,0,0,0,,0,,0,0,0,,0,
4907,670001,8,2,5,utility_nmse,1,1,0,0,False,1.4609593600034714,1.5421802774071693,2.6879077404737473,2.8534936513751745,0.44668386701451601,0.44668386701451601,0,0,0,,0,,0,0,0,,0,
4908,670001,8,3,5,utility_nmse,1,1,0,0,False,1.4609593600034714,1.5421802774071693,2.6879077404737473,2.8534936513751745,0.94955564554307137,0.94955564554307137,0,0,0,,0,,0,0,0,,0,
4909,670001,8,4,5,utility_nmse,1,1,0,0,False,1.4609593600034714,1.5421802774071693,2.6879077404737473,2.8534936513751745,0.30454422844823492,0.30454422844823492,0,0,0,,0,,0,0,0,,0,
4910,670001,9,0,5,utility_nmse,2,1,0,1,True,2.0606582574546337,2.2671793065965176,2.6383730778470635,2.9176549166440964,-0.022350430703546181,-0.01389414926314082,0,0,0,,1,1,0,0,0,,1,1
4911,670001,9,1,5,utility_nmse,1,1,0,0,False,2.0606582574546337,2.2671793065965176,2.6383730778470635,2.9176549166440964,0.076579414379056396,0.076579414379056396,0,0,0,,0,,0,0,0,,0,
4912,670001,9,2,5,utility_nmse,1,1,0,0,False,2.0606582574546337,2.2671793065965176,2.6383730778470635,2.9176549166440964,-0.16948817635567034,-0.16948817635567034,0,0,0,,0,,0,0,0,,0,
4913,670001,9,3,5,utility_nmse,1,1,0,0,False,2.0606582574546337,2.2671793065965176,2.6383730778470635,2.9176549166440964,0.64841377211330342,0.64841377211330342,0,0,0,,0,,0,0,0,,0,
4914,670001,9,4,5,utility_nmse,1,1,0,0,False,2.0606582574546337,2.2671793065965176,2.6383730778470635,2.9176549166440964,-0.6760570997884271,-0.6760570997884271,0,0,0,,0,,0,0,0,,0,
4915,670001,10,0,5,utility_nmse,1,1,0,0,False,2.539628364890814,3.2679402567446232,3.7120810449123383,3.8908563807606695,0.23307187075534078,0.23307187075534078,0,0,0,,0,,0,0,0,,0,
4916,670001,10,1,5,utility_nmse,1,1,0,0,False,2.539628364890814,3.2679402567446232,3.7120810449123383,3.8908563807606695,0.12893186132062395,0.12893186132062395,0,0,0,,0,,0,0,0,,0,
4917,670001,10,3,5,utility_nmse,1,1,0,0,False,2.539628364890814,3.2679402567446232,3.7120810449123383,3.8908563807606695,-0.014134718371405395,-0.014134718371405395,0,0,0,,0,,0,0,0,,0,
4918,670001,10,4,5,utility_nmse,1,1,0,0,False,2.539628364890814,3.2679402567446232,3.7120810449123383,3.8908563807606695,0.13262859080446279,0.13262859080446279,0,0,0,,0,,0,0,0,,0,
4919,670001,11,0,5,utility_nmse,1,1,0,0,False,3.12086830958724,3.1844324572011828,3.3375773243606091,3.4182760113850237,-0.056897720324478381,-0.056897720324478381,0,0,0,,0,,0,0,0,,0,
4920,670001,11,1,5,utility_nmse,1,1,0,0,False,3.12086830958724,3.1844324572011828,3.3375773243606091,3.4182760113850237,1.6872941102102441,1.6872941102102441,0,0,0,,0,,0,0,0,,0,
