arm,seed,unit,delta_beta_bnd,delta_beta_int,strict_dead_final,continuous_dead_last1000
L1w100_A1,1,39,-4.859410291897802,-2.384593465936632,1,1
L1w100_A1,1,40,-2.372451936282232,-0.549712556958184,1,1
L1w100_A1,1,41,1.4839140567200957,0.575676271764678,0,0
L1w100_A1,1,42,-10.660593289172539,5.993767467549333,1,0
L1w100_A1,1,43,-1.3646244807869152,-0.11062903043330152,0,0
L1w100_A1,1,44,-3.3922103583608987,3.637161844948423,0,0
L1w100_A1,1,45,-9.03798039125104,1.5331248739530565,1,1
L1w100_A1,1,46,-8.546888031742128,6.381786913356336,0,0
L1w100_A1,1,47,0.19866112709860317,1.7045058077492286,1,0
L1w100_A1,1,48,-8.431336750372793,4.646486444495167,1,0
L1w100_A1,1,49,-0.9126778166755685,2.1043014112874516,0,0
L1w100_A1,1,50,-6.4707084985639085,1.0753941552902688,1,1
L1w100_A1,1,51,-3.3235510209633503,1.3908075312210713,0,0
L1w100_A1,1,52,0.01101243298035115,2.0877091196598485,1,0
L1w100_A1,1,53,1.8124437207661686,2.6474363113447907,0,0
L1w100_A1,1,54,-7.4071932690858375,-3.4603158724785317,1,1
L1w100_A1,1,55,-8.212545608195796,6.066360066670313,1,0
L1w100_A1,1,56,-2.1775649309447545,-1.217086958856271,1,1
L1w100_A1,1,57,-5.056145800306695,1.8357531894289423,0,0
L1w100_A1,1,58,-3.045290978207049,-1.097437264816108,0,0
L1w100_A1,1,59,-9.454610193359258,4.850237755315902,0,0
L1w100_A1,1,60,-5.4130211099472945,2.5321777238932555,0,0
L1w100_A1,1,61,-1.7967844497325132,-0.7799148220656207,1,0
L1w100_A1,1,62,-7.1344842451871955,1.5218599017025554,1,1
L1w100_A1,1,63,-6.833420300732541,7.143890651517722,0,0
L1w100_A1,1,64,0.5853429447961389,0.053654855852073524,1,1
L1w100_A1,1,65,-2.3689688105914684,1.6738747169110866,1,1
L1w100_A1,1,66,-5.440968992174021,4.544697450459353,0,0
L1w100_A1,1,67,-7.2819590874159985,4.429713311433261,0,0
L1w100_A1,1,68,-1.4030587665001804,1.944141402022069,0,0
L1w100_A1,1,69,-1.609570256623556,-0.8352601237565977,0,0
L1w100_A1,1,70,-2.6691309066445683,0.15072213876555907,0,0
L1w100_A1,1,71,-3.567172512626712,0.2210068425447389,1,1
L1w100_A1,1,72,-9.011082738655205,5.394759371893997,0,0
L1w100_A1,1,73,0.17519560526216083,-0.22625671769583278,0,0
L1w100_A1,1,74,-6.6395140544373135,0.8897633732158283,1,1
L1w100_A1,1,75,-6.652282369574095,-1.5564348052539572,1,1
L1w100_A1,1,76,-7.912566453349427,1.0686166660307208,1,1
L1w100_A1,1,77,1.1979920840276463,1.1265806393312232,1,1
L1w100_A1,1,78,1.823136304075888,-0.22938101602630923,1,0
L1w100_A1,1,79,-0.8462147649624967,-1.8661769598475075,1,0
L1w100_A1,1,80,-0.7983480291586602,1.7217905121069634,0,0
L1w100_A1,1,81,-8.424035953918064,3.057724538601178,1,1
L1w100_A1,1,82,-4.313487882580375,3.531421254243469,0,0
L1w100_A1,1,83,-2.0982819865294005,-1.3944173236541246,1,1
L1w100_A1,1,84,-6.306058575872157,3.794641939464782,1,1
L1w100_A1,1,85,-6.06556868453481,2.7493175630734186,1,1
L1w100_A1,1,86,-2.6478228705673246,0.22883022080350202,1,1
L1w100_A1,1,87,-6.744222795572568,4.3962660133656755,1,1
L1w100_A1,1,88,-4.001811921203625,0.4262699927930953,0,0
L1w100_A1,1,89,-6.773214935932629,6.028569757614605,1,0
L1w100_A1,1,90,-5.178822996647796,2.832274146931013,0,0
L1w100_A1,1,91,-3.3860677631455474,3.5599355177837424,0,0
L1w100_A1,1,92,-5.560597564726777,-0.5163107228654553,1,1
L1w100_A1,1,93,-4.806831341345969,3.1911956771436962,0,0
L1w100_A1,1,94,-2.8400476986716967,-0.3780343078833539,1,0
L1w100_A1,1,95,-3.8369100627314765,2.60444264326361,0,0
L1w100_A1,1,96,-5.221091305600567,2.2269243294103944,0,0
L1w100_A1,1,97,-7.106330453927512,2.8523739898082567,1,0
L1w100_A1,1,98,-2.120448087962359,0.07945215205290879,1,0
L1w100_A1,1,99,-6.503359131398611,1.6938642783788964,1,1
L1w100_A1,2,0,-2.245264849879277,4.243341087617409,0,0
L1w100_A1,2,1,-2.096111590275541,1.6318373682443053,0,0
L1w100_A1,2,2,-1.7708780478114932,1.0703302706951945,1,1
L1w100_A1,2,3,-3.4378317763439554,2.5596441348425287,1,1
L1w100_A1,2,4,-3.9388684873720194,1.3029649277468707,0,0
L1w100_A1,2,5,-7.729833585792221,0.0752049736911431,1,1
L1w100_A1,2,6,-4.789549729248392,3.265644589831936,0,0
L1w100_A1,2,7,-6.04710458208865,2.3340257777745137,1,0
L1w100_A1,2,8,-7.5272439173313614,6.28257143636074,0,0
L1w100_A1,2,9,-8.449929320719093,2.9542971118353307,1,1
L1w100_A1,2,10,-1.369864830199731,1.900581703905118,0,0
L1w100_A1,2,11,-3.6139246627499233,2.0505411039848696,0,0
L1w100_A1,2,12,-3.995002984218445,0.7698656964676047,1,1
L1w100_A1,2,13,-3.7445053170449683,2.5103654834456393,0,0
L1w100_A1,2,14,-0.940402629901655,1.262357662548311,0,0
L1w100_A1,2,15,-7.333051175657829,3.1884162787685,0,0
L1w100_A1,2,16,-3.806995918152097,0.6400699029836687,1,1
L1w100_A1,2,17,-9.402790597450803,7.061260076981853,0,0
L1w100_A1,2,18,-8.397310781725537,4.4795264186941495,1,0
L1w100_A1,2,19,1.6804442398570245,3.458247023416334,0,0
L1w100_A1,2,20,1.001540041050248,0.6914522140414192,0,0
L1w100_A1,2,21,-7.356040710394154,5.256313966398011,0,0
L1w100_A1,2,22,-4.281167609049589,0.9633698662655661,1,0
L1w100_A1,2,23,-0.2922782987880055,0.8247866645979229,0,0
L1w100_A1,2,24,-0.49582103778084274,0.039380931746563874,0,0
L1w100_A1,2,25,0.8377070846327115,-3.477292557276087,0,0
L1w100_A1,2,26,-0.37375410603999626,-2.1263831038522767,1,1
L1w100_A1,2,27,-4.6524669119920645,1.8003558490257774,0,0
L1w100_A1,2,28,-1.2558485447516432,0.32030517152452376,0,0
L1w100_A1,2,29,-4.113566227795673,6.238021773358923,0,0
L1w100_A1,2,30,3.5866737209580606,-1.7616366289876169,0,0
L1w100_A1,2,31,-6.285270032753033,3.4705299896195356,0,0
L1w100_A1,2,32,-6.476548440870829,-0.006191166001372039,1,1
L1w100_A1,2,33,-3.543264581421681,-1.5097412233517389,1,1
L1w100_A1,2,34,-5.617470808574581,3.9190778697520727,0,0
L1w100_A1,2,35,-6.175321785194683,1.8972691236267565,0,0
L1w100_A1,2,36,-7.35762104994501,4.060603591118706,1,0
L1w100_A1,2,37,-3.9380119409615872,1.8748931460286258,0,0
L1w100_A1,2,38,-2.8595283913891762,0.7424056201707572,0,0
L1w100_A1,2,39,-11.151651362655684,0.002332015661522746,0,0
L1w100_A1,2,40,-0.43896668406159733,-0.06261581180660869,0,0
L1w100_A1,2,41,-2.7913504370105784,0.9208450258327048,0,0
L1w100_A1,2,42,-6.330733386144857,2.3185075496294303,1,0
L1w100_A1,2,43,-2.1173484615865164,1.0176589000038803,0,0
L1w100_A1,2,44,-7.22682966913635,0.7325800607686688,1,1
L1w100_A1,2,45,-10.035986953393149,9.349038892403769,0,0
L1w100_A1,2,46,-3.545152079197578,1.8023740452481434,0,0
L1w100_A1,2,47,0.1791560345882317,-0.8027684384578606,0,0
L1w100_A1,2,48,2.0975244011060568,2.5864383854641346,0,0
L1w100_A1,2,49,1.9616904519461968,2.0080930925942084,0,0
L1w100_A1,2,50,-1.6523598716057677,1.8085367720968861,0,0
L1w100_A1,2,51,-1.962368834152585,-2.9317872716637794,1,1
L1w100_A1,2,52,-3.057446241771686,-0.3013695250992896,1,0
L1w100_A1,2,53,-4.576315970145515,2.3542001442838227,0,0
L1w100_A1,2,54,-5.190496282353706,4.794382986314304,0,0
L1w100_A1,2,55,-3.175848357794166,2.7337905843232875,0,0
L1w100_A1,2,56,-4.9218177121074405,2.8789892081113067,0,0
L1w100_A1,2,57,-9.899220590354162,10.36684061294909,0,0
L1w100_A1,2,58,-0.7996785547657055,-1.6926251593904453,1,1
L1w100_A1,2,59,-6.098900549892278,0.7333975740111782,1,0
L1w100_A1,2,60,-2.431739987747278,4.7218195218010806,0,0
L1w100_A1,2,61,1.3658437275953474,-1.0782819719679537,0,0
L1w100_A1,2,62,-12.575096149506862,7.473732363941963,1,0
L1w100_A1,2,63,-7.6123938209348125,5.754160585158388,0,0
L1w100_A1,2,64,-0.6045551799156783,-0.306158528112519,0,0
L1w100_A1,2,65,-5.978252666307526,5.229411626471119,0,0
L1w100_A1,2,66,-4.870812920754361,0.7596934101484294,1,0
L1w100_A1,2,67,-2.7835758055371116,1.8265113520246814,1,1
L1w100_A1,2,68,-1.690898072811251,4.822615113946085,0,0
L1w100_A1,2,69,2.8526419273512147,-1.030047314514377,1,0
L1w100_A1,2,70,-3.3709006760909688,2.2944787279411685,0,0
L1w100_A1,2,71,-5.252156432303309,1.8719501900995965,1,1
L1w100_A1,2,72,-6.219844192008168,6.1315220740834775,0,0
L1w100_A1,2,73,3.221808731665078,-1.4821905806820723,0,0
L1w100_A1,2,74,-5.534040921418637,3.0782608921217616,0,0
L1w100_A1,2,75,-5.345695135526057,2.7057323021513184,0,0
L1w100_A1,2,76,0.07728580781258643,-1.5795853699091822,1,0
L1w100_A1,2,77,-2.4563260067807278,1.0137181755708298,0,0
L1w100_A1,2,78,1.6421037936233915,-0.43654460326069966,1,1
L1w100_A1,2,79,-3.411524278977595,-0.19561819179943996,1,0
L1w100_A1,2,80,-5.8210590847884305,1.2726526626502164,1,0
L1w100_A1,2,81,-6.683479802915826,3.130573036381975,0,0
L1w100_A1,2,82,-3.134284552608733,0.4472560402500676,0,0
L1w100_A1,2,83,3.3484196053323103,-0.3330440731224371,0,0
L1w100_A1,2,84,-3.1390538342393484,-2.5433011747800265,1,1
L1w100_A1,2,85,-5.019190655439161,1.3454553497722372,1,0
L1w100_A1,2,86,-6.561463207650377,6.703958212110592,0,0
L1w100_A1,2,87,0.037974853126797825,-1.0009388318867423,1,1
L1w100_A1,2,88,-6.731220341738663,-2.243400376770296,1,1
L1w100_A1,2,89,-0.609695219524383,0.007347886540173931,0,0
L1w100_A1,2,90,-3.23866918724525,4.29223762354377,0,0
L1w100_A1,2,91,-4.522255637943545,2.9487391256539013,0,0
L1w100_A1,2,92,-0.766100805500173,1.3499772998184199,1,1
L1w100_A1,2,93,-8.114371481424314,2.829192153250915,0,0
L1w100_A1,2,94,-1.2691822478955146,-0.027414130192482844,0,0
L1w100_A1,2,95,-3.6662788584726513,0.2065988581525744,1,1
L1w100_A1,2,96,-2.1001881152697024,2.173522198230785,0,0
L1w100_A1,2,97,-1.3058792470255867,0.3142654305556789,0,0
L1w100_A1,2,98,-10.499373648359324,5.618994932665373,1,0
L1w100_A1,2,99,-3.1160392614547163,1.6058178890962154,1,0
L1w100_A1,3,0,-1.6413924094158574,-2.3440942544621066,1,1
L1w100_A1,3,1,-5.4038904446697416,1.7270909908747853,0,0
L1w100_A1,3,2,1.4111850881599821,0.6368589377379976,0,0
L1w100_A1,3,3,4.473882890535606,-2.4397478431892523,0,0
L1w100_A1,3,4,-8.370596383858356,6.502361933860811,0,0
L1w100_A1,3,5,-1.4111865034665243,3.566543178852953,0,0
L1w100_A1,3,6,-4.4481108659965685,2.851231905267923,0,0
L1w100_A1,3,7,-2.6010246282676235,5.023465943173505,0,0
L1w100_A1,3,8,1.3701070325005276,4.293434426046588,1,1
L1w100_A1,3,9,-4.5830786631630644,0.6361792491005644,0,0
L1w100_A1,3,10,-1.2631409362202248,-0.47347808552331117,1,0
L1w100_A1,3,11,-11.370718141053658,8.45692245565806,0,0
L1w100_A1,3,12,-2.100399224352259,0.36834682364406035,0,0
L1w100_A1,3,13,-3.769416415861997,2.746777454189214,0,0
L1w100_A1,3,14,0.5461467074928805,-3.1125270294724032,1,0
L1w100_A1,3,15,-7.805217235531018,1.631704650069878,0,0
L1w100_A1,3,16,-2.3867708051475347,3.1106069290908636,1,0
L1w100_A1,3,17,-6.914690210796834,4.0425258868708625,0,0
L1w100_A1,3,18,-3.924175694821315,0.596789717910724,0,0
L1w100_A1,3,19,-0.6557532453298336,3.0448596158385044,0,0
L1w100_A1,3,20,0.024135766092513222,-0.08126245206949534,0,0
L1w100_A1,3,21,-8.027802760949271,2.5973952293898037,1,1
L1w100_A1,3,22,-6.458928474101413,5.499406815382827,0,0
L1w100_A1,3,23,-12.823016283236939,7.819081143610674,0,0
L1w100_A1,3,24,-4.528417446294043,2.496763098628435,1,0
L1w100_A1,3,25,-1.9899135128398484,2.975711722745473,0,0
L1w100_A1,3,26,-6.990922591969138,2.0910531946865376,0,0
L1w100_A1,3,27,-9.60622073332388,7.405932571688481,0,0
L1w100_A1,3,28,-11.403990284714382,4.97972802555887,0,0
L1w100_A1,3,29,-13.697004372887022,3.631787146143324,0,0
L1w100_A1,3,30,-5.360695869181654,1.6784600321989274,1,0
L1w100_A1,3,31,-3.72869731290848,0.5532548473274801,1,1
L1w100_A1,3,32,-3.0588282801654714,3.7057336092439073,0,0
L1w100_A1,3,33,2.138339480799914,0.36272168490540935,0,0
L1w100_A1,3,34,-16.666394356834644,9.997020453411096,0,0
L1w100_A1,3,35,-0.14337341725695296,-1.5328447794927342,0,0
L1w100_A1,3,36,-10.7613212200813,3.7048256429843605,0,0
L1w100_A1,3,37,-1.7467684174007445,1.524263960407552,1,1
L1w100_A1,3,38,0.13011547917813004,-0.09805810446232499,0,0
L1w100_A1,3,39,-4.776794579694979,2.5023175448877737,0,0
L1w100_A1,3,40,0.4159754207066726,-1.5484329675964545,0,0
L1w100_A1,3,41,-4.550849554630986,5.061354493293038,0,0
L1w100_A1,3,42,-3.06963948181874,3.8591063546300575,0,0
L1w100_A1,3,43,1.1162125458649825,-4.343549764686031,1,1
L1w100_A1,3,44,-0.19179474343400216,1.8972127341185114,0,0
L1w100_A1,3,45,-9.039924493983563,6.344312689259823,1,1
L1w100_A1,3,46,-6.621695194018685,4.434790502858959,0,0
L1w100_A1,3,47,1.100205005001044,-0.5863206096400972,0,0
L1w100_A1,3,48,-9.018082325572323,4.479022984618496,0,0
L1w100_A1,3,49,-6.090565433361917,1.370889799305587,1,0
L1w100_A1,3,50,-4.45423680436943,-1.811237362351676,0,0
L1w100_A1,3,51,-0.6374215946052573,-3.0696833341862657,1,1
L1w100_A1,3,52,0.3280096200760454,-0.39159959531389177,1,1
L1w100_A1,3,53,-8.383649262908875,5.045571205515444,0,0
L1w100_A1,3,54,-5.396503202487111,4.633214592803597,0,0
L1w100_A1,3,55,-3.9843160821474157,0.16501692816382274,0,0
L1w100_A1,3,56,-6.608825074388733,3.42766171123003,1,0
L1w100_A1,3,57,-2.0050908546600112,4.915912918344475,0,0
L1w100_A1,3,58,-6.988295417220797,4.399505209119525,0,0
L1w100_A1,3,59,-3.602981609488779,3.4703242603791296,0,0
L1w100_A1,3,60,-0.3664462234664825,-2.360804441959772,1,1
L1w100_A1,3,61,-5.5113229895650875,2.6380152101337444,0,0
L1w100_A1,3,62,-5.942739921218163,3.7202655026376306,1,1
L1w100_A1,3,63,-7.279202462952526,3.520706059258373,0,0
L1w100_A1,3,64,-8.837509608219534,8.895408785293967,1,0
L1w100_A1,3,65,-12.397202589418157,3.708948076571687,1,0
L1w100_A1,3,66,-9.469750407908577,4.63885701057734,0,0
L1w100_A1,3,67,-7.286016088080942,4.352227607843815,1,0
L1w100_A1,3,68,-7.978974192243186,4.871551162403193,0,0
L1w100_A1,3,69,-0.9563529554071124,-1.7697944317696397,1,0
L1w100_A1,3,70,0.7740102329553338,-3.1715410792530747,1,1
L1w100_A1,3,71,-6.9749623123898346,2.6647409960969526,0,0
L1w100_A1,3,72,-4.941591561684618,4.2465273299312685,0,0
L1w100_A1,3,73,-4.65629215213994,5.253961895141401,0,0
L1w100_A1,3,74,-2.3262935454258695,0.09309259301517159,1,0
L1w100_A1,3,75,0.0767891219293233,0.9030913898313884,0,0
L1w100_A1,3,76,-3.428222885602736,0.8405662311852211,0,0
L1w100_A1,3,77,-0.0203560917507275,0.9096059082876309,1,0
L1w100_A1,3,78,-2.9429708288953407,3.0052019337163074,0,0
L1w100_A1,3,79,-0.8079023991012946,2.9399008244508877,0,0
L1w100_A1,3,80,-6.989554849285923,5.337024067361199,0,0
L1w100_A1,3,81,-9.233533463993808,5.212336368480464,0,0
L1w100_A1,3,82,-6.466111976464163,6.0029958074883325,0,0
L1w100_A1,3,83,3.824646237473644,-0.5054715752412449,1,0
L1w100_A1,3,84,-10.404305594682228,4.667113342962693,0,0
L1w100_A1,3,85,-5.904949478941262,1.5170389266183975,0,0
L1w100_A1,3,86,0.5974018357337627,0.7034905694781628,0,0
L1w100_A1,3,87,-6.9804043529729825,1.6979515610437375,0,0
L1w100_A1,3,88,-8.832115991586761,6.898366941684799,0,0
L1w100_A1,3,89,-11.63163038665516,3.6189889940069406,0,0
L1w100_A1,3,90,-10.939576336713799,5.325451107295521,0,0
L1w100_A1,3,91,-4.072768771962728,-1.9174796920851804,1,1
L1w100_A1,3,92,-3.5618105973308047,0.7625670279567203,1,1
L1w100_A1,3,93,-7.43158887293248,4.865166857503937,0,0
L1w100_A1,3,94,2.799795122982914,-0.12395233863776411,0,0
L1w100_A1,3,95,-6.237374910795552,2.4037210845290247,1,1
L1w100_A1,3,96,-6.524088261860015,1.8989683522158884,1,0
L1w100_A1,3,97,-14.206171145290682,2.819426370412657,1,0
L1w100_A1,3,98,-9.17174827589406,7.312794375258818,0,0
L1w100_A1,3,99,0.06788780635542935,2.7749573206310743,0,0
L1w100_A1,4,0,-3.287461889660335,4.616131581002264,0,0
L1w100_A1,4,1,2.2244811383716296,1.6151252007402945,1,1
L1w100_A1,4,2,-2.722389309456048,-0.5759428154924535,1,1
L1w100_A1,4,3,2.339543802270782,-1.0548268236016156,0,0
L1w100_A1,4,4,-7.36279958176965,0.6890260651016433,1,1
L1w100_A1,4,5,-12.158518140233355,6.264994525379734,0,0
L1w100_A1,4,6,-7.082829784252681,5.098695554421283,0,0
L1w100_A1,4,7,-2.1993257552085197,0.5500011797694242,1,1
L1w100_A1,4,8,-12.074288544034061,8.237581919667718,0,0
L1w100_A1,4,9,-11.848813322298156,9.624353746808993,0,0
L1w100_A1,4,10,-0.2520737999584526,-0.47393704182468355,1,1
L1w100_A1,4,11,-4.789414479389052,4.148339828991993,0,0
L1w100_A1,4,12,-3.91085616420969,3.3426065846906567,0,0
L1w100_A1,4,13,0.5218773717342629,0.8084065345765339,0,0
L1w100_A1,4,14,-7.477647221137886,2.026636596026947,0,0
L1w100_A1,4,15,-9.799850801253342,5.492158295834088,1,0
L1w100_A1,4,16,-3.5998183548610996,3.594054022028331,0,0
L1w100_A1,4,17,-2.582013801456924,-0.5739902027235075,1,1
L1w100_A1,4,18,-10.11809676856501,3.9084197875927202,1,1
L1w100_A1,4,19,-10.233064259889943,4.09250578519277,0,0
L1w100_A1,4,20,-4.531900289539408,0.4439813730550668,0,0
L1w100_A1,4,21,-8.827572999383847,1.5744321847814717,1,1
L1w100_A1,4,22,-1.9044661405787338,3.006251515384065,0,0
L1w100_A1,4,23,1.03556429418677,0.6882970797742018,0,0
L1w100_A1,4,24,-5.160592681073467,2.345689554043929,0,0
L1w100_A1,4,25,-5.056355576034548,0.3319991622156522,1,0
L1w100_A1,4,26,-7.273144149046857,1.775136117648799,1,1
L1w100_A1,4,27,-1.9526775476406328,-2.1663079180871136,1,1
L1w100_A1,4,28,-8.031110184667341,1.82793949025654,1,1
L1w100_A1,4,29,-4.6044259607388085,5.914910642017276,1,1
L1w100_A1,4,30,-8.149033360445173,4.1965122402471025,1,0
L1w100_A1,4,31,-2.684424145619232,1.9790390865009613,0,0
L1w100_A1,4,32,-0.748740533948876,2.561222261399962,1,1
L1w100_A1,4,33,-2.462928742301301,0.8446554775728146,1,0
L1w100_A1,4,34,-3.566155639709905,-0.9647345568519086,1,1
L1w100_A1,4,35,-1.4872542006705771,4.086267892438627,0,0
L1w100_A1,4,36,-4.991493318302673,-1.1188599056767998,1,1
L1w100_A1,4,37,1.3208197113563074,-2.7801329046924366,1,1
L1w100_A1,4,38,-2.4696608484869103,3.2384122441203544,0,0
L1w100_A1,4,39,-5.410396872473939,3.9425526246559457,0,0
L1w100_A1,4,40,-3.873822063425905,7.003116227904684,1,1
L1w100_A1,4,41,3.3639778325959924,-0.5365901999684866,0,0
L1w100_A1,4,42,-3.639509871691189,0.5530386009213544,1,1
L1w100_A1,4,43,-6.359083361385274,5.032122937423992,0,0
L1w100_A1,4,44,-0.8348398898160667,-2.3910697782048373,1,1
L1w100_A1,4,45,-10.581801574175188,5.4517026091562,0,0
L1w100_A1,4,46,-7.686806974905721,1.5910908821701923,1,1
L1w100_A1,4,47,-6.469235931604544,3.241632827639023,0,0
L1w100_A1,4,48,-2.7527780526215793,4.411220794812834,0,0
L1w100_A1,4,49,-11.800785093968443,3.358406189297966,1,1
L1w100_A1,4,50,-0.7205507245307672,-0.10846654582564952,1,1
L1w100_A1,4,51,-2.242492417281028,4.310861120407935,1,0
L1w100_A1,4,52,-5.433511859446298,3.788171579770278,0,0
L1w100_A1,4,53,3.8006994223833317,-4.34823892476561,1,1
L1w100_A1,4,54,-7.65306026187136,5.145430985618077,0,0
L1w100_A1,4,55,-7.814757078238472,1.8947660041085328,1,1
L1w100_A1,4,56,-5.1955093756187125,0.062301223711983766,1,1
L1w100_A1,4,57,-4.45072959153913,-0.8679706586990505,1,1
L1w100_A1,4,58,-2.2243100501946174,3.7896614674828015,0,0
L1w100_A1,4,59,1.1751739608298521,-3.504434559697984,1,1
L1w100_A1,4,60,0.5379214590529955,1.4809974845384204,0,0
L1w100_A1,4,61,-12.415561686939327,5.398261416441528,1,0
L1w100_A1,4,62,4.653974917507185,-0.2644292086124551,1,1
L1w100_A1,4,63,-6.803692798377597,1.880304036909365,0,0
L1w100_A1,4,64,-13.405373736943147,4.124044839019916,1,1
L1w100_A1,4,65,-10.485537837826996,3.0592928636906436,0,0
L1w100_A1,4,66,-5.6689744208306365,0.6394777305722528,1,1
L1w100_A1,4,67,-3.8388196782198065,4.969053491297018,0,0
L1w100_A1,4,68,-8.376288786908844,-0.006469422572990879,1,1
L1w100_A1,4,69,-2.0867164382980263,1.7781889146463072,1,1
L1w100_A1,4,70,-3.9766823578393087,2.147974543622695,0,0
L1w100_A1,4,71,-6.073043107957346,1.5815478283620905,0,0
L1w100_A1,4,72,4.698470396207995,-0.35932525525277015,0,0
L1w100_A1,4,73,-7.735440648648364,3.8837350937756128,1,0
L1w100_A1,4,74,-0.820948719032458,1.3693139450479066,1,0
L1w100_A1,4,75,-3.8175131016796513,1.6940895625775738,1,0
L1w100_A1,4,76,8.492093874037892,-1.2859176042384206,1,0
L1w100_A1,4,77,-2.8648043809080264,3.061897068619146,0,0
L1w100_A1,4,78,-7.899032027606154,3.4681614424625877,0,0
L1w100_A1,4,79,-6.149451565237541,-1.129437938092451,1,1
L1w100_A1,4,80,-9.885573834733805,4.1652085032255854,1,0
L1w100_A1,4,81,-3.1798296266788384,1.7001679710665485,0,0
L1w100_A1,4,82,-8.110696381379967,3.46109401290596,1,0
L1w100_A1,4,83,-3.038783767109635,1.0378833199738438,1,1
L1w100_A1,4,84,-1.9390179498368525,2.023583647016494,0,0
L1w100_A1,4,85,0.05421811710039037,-0.9228655658189382,0,0
L1w100_A1,4,86,-10.547582453742507,2.0528028893022565,1,1
L1w100_A1,4,87,-3.9021530620084377,4.228951147131738,1,1
L1w100_A1,4,88,-5.781771720518009,-0.964342350474908,1,1
L1w100_A1,4,89,-2.215710189408128,2.9645896447873383,0,0
L1w100_A1,4,90,-2.750544109745533,0.3107135979371378,1,0
L1w100_A1,4,91,-3.7041452890334767,2.4949073819516343,1,0
L1w100_A1,4,92,2.2391850489584613,1.6993458599390578,1,0
L1w100_A1,4,93,-7.867942735399993,3.2696226368061616,1,0
L1w100_A1,4,94,-11.712442431446107,5.820180084403546,1,0
L1w100_A1,4,95,-3.0475522086744604,-2.476882879363984,1,1
L1w100_A1,4,96,1.3793826318433275,-2.197976488256245,0,0
L1w100_A1,4,97,-5.661123348589172,3.853935887062107,0,0
L1w100_A1,4,98,-11.648709669334494,5.058790856597625,1,0
L1w100_A1,4,99,2.700162464672758,1.3616425684522255,0,0
L1w100_A1,5,0,-6.111372722631586,5.053606957515967,0,0
L1w100_A1,5,1,-8.344733350211754,4.945234939688817,0,0
L1w100_A1,5,2,-5.160673682235938,4.114287164651614,0,0
L1w100_A1,5,3,-6.39508598917746,1.125183812022442,1,1
L1w100_A1,5,4,-1.6049218309126445,-0.6746803823843948,1,1
L1w100_A1,5,5,-10.74186785312213,7.315844414549247,1,0
L1w100_A1,5,6,-0.7025557038577972,3.0592830143141327,0,0
L1w100_A1,5,7,-4.532729708895204,2.3374957529158564,1,0
L1w100_A1,5,8,-3.2916719678833033,2.047494417805865,0,0
L1w100_A1,5,9,-0.40457345228605845,1.6496260120529769,0,0
L1w100_A1,5,10,-2.593275826453464,3.363755617319839,0,0
L1w100_A1,5,11,0.686344308196567,-1.014713648124598,1,1
L1w100_A1,5,12,-3.3354666703053226,0.684489226401638,1,1
L1w100_A1,5,13,-2.2276092367392266,1.415152129731723,0,0
L1w100_A1,5,14,-3.121363780213869,1.769682625294081,1,1
L1w100_A1,5,15,-2.8027504438796313,3.4561736917385133,1,0
L1w100_A1,5,16,-6.459762506157858,2.6836018394387793,1,1
L1w100_A1,5,17,-5.912086734690092,1.6108973530608637,1,1
L1w100_A1,5,18,-8.329988393770236,3.420794681483585,0,0
L1w100_A1,5,19,-4.148880983533786,1.7013074930929406,0,0
L1w100_A1,5,20,-2.173966721886245,-0.5002099952907884,0,0
L1w100_A1,5,21,-9.766625680766083,6.196213030061699,0,0
L1w100_A1,5,22,2.451000015529644,-1.5373323627736681,0,0
L1w100_A1,5,23,-6.820100124561577,3.8892298709688475,0,0
L1w100_A1,5,24,-2.551162150259188,3.5464600450723083,1,0
L1w100_A1,5,25,-6.121559438077384,2.753257790362113,1,1
L1w100_A1,5,26,-2.5324630730901845,1.6822450899635442,0,0
L1w100_A1,5,27,-3.9579902422992745,1.4365618099836865,1,0
L1w100_A1,5,28,-2.2923088077659486,1.4532757265697,0,0
L1w100_A1,5,29,-5.847926654965704,2.558835410625761,0,0
L1w100_A1,5,30,-4.817935680257506,1.9490828488342231,1,1
L1w100_A1,5,31,2.507998850687727,-3.3261594889008848,1,1
L1w100_A1,5,32,-4.504278072570287,0.3746084249064552,1,0
L1w100_A1,5,33,-6.34246200825055,0.4991075893767629,1,1
L1w100_A1,5,34,-4.414082375227736,2.069427670783625,1,1
L1w100_A1,5,35,-5.584914259656216,3.4090724159468664,1,1
L1w100_A1,5,36,-1.6303828861418879,2.0515776220563566,0,0
L1w100_A1,5,37,-2.1753110302706773,2.7414394779225404,0,0
L1w100_A1,5,38,-4.274140826059011,3.6792236069268256,1,0
L1w100_A1,5,39,-0.29708620587189216,0.5287098778208019,0,0
L1w100_A1,5,40,-9.716820413451387,6.4081995954920785,0,0
L1w100_A1,5,41,-0.34028550288348924,-1.000917162236874,1,1
L1w100_A1,5,42,-6.1871446675068,3.1277925415342906,1,1
L1w100_A1,5,43,-0.29977902027894743,0.09921560253133066,0,0
L1w100_A1,5,44,-8.832270321145188,4.871874780103099,0,0
L1w100_A1,5,45,-7.356279856514448,3.2936169793720182,1,1
L1w100_A1,5,46,-7.930860065658635,3.8274731145138503,1,1
L1w100_A1,5,47,-4.2824707837135065,0.36938309160177596,1,1
