record_type,metric,scope,alpha,arm,boundary_offset,estimate,ci_lo,ci_hi,bootstrap_finite,n,x_definition
arm_scope,mean_log_q,boundary_offset_+96,0.00029999999999999997,alpha_0.0003,96,-1.3706096934558332,-1.3870234686361669,-1.3556656525681137,10000,90858,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_+96,0.00029999999999999997,alpha_0.0003,96,-0.031747667020395297,-0.03253154361962831,-0.030973120286102,10000,90858,
arm_scope,bias_share_field,boundary_offset_+96,0.00029999999999999997,alpha_0.0003,96,0.51544499978746106,0.51482624377119457,0.51609636782387847,10000,79891,
arm_scope,bias_structural_reference,boundary_offset_+96,0.00029999999999999997,alpha_0.0003,96,0.5159367115204907,0.51553118601055781,0.51634464328658447,10000,79891,
arm_scope,bias_same_sign_rate,boundary_offset_+96,0.00029999999999999997,alpha_0.0003,96,0.99931156200322935,0.99917372826983419,0.99945839394828917,10000,79891,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_+96,0.00029999999999999997,alpha_0.0003,96,0.0024747474747474746,0.0019090909090909093,0.0031010101010101009,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_+96,0.00029999999999999997,alpha_0.0003,96,0.0024747474747474746,0.0019090909090909093,0.0031010101010101009,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_+96,0.00029999999999999997,alpha_0.0003,96,0.082242424242424242,0.068242171717171715,0.098193939393939361,10000,99000,
identity,wall_log_additive_error,boundary_offset_+96,0.00029999999999999997,alpha_0.0003,96,-6.6504401985412187e-10,NA,NA,0,90858,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_+97,0.00029999999999999997,alpha_0.0003,97,-1.3386737858824964,-1.3548702653112226,-1.3239771878982065,10000,90857,
arm_scope,mean_log_q,boundary_offset_+97,0.00029999999999999997,alpha_0.0003,97,-1.3707226836843733,-1.3868719750209195,-1.3561600720358717,10000,90857,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_+97,0.00029999999999999997,alpha_0.0003,97,-0.032048897619348635,-0.032834131508123254,-0.031272601152450549,10000,90857,
arm_scope,bias_share_field,boundary_offset_+97,0.00029999999999999997,alpha_0.0003,97,0.51560269651172463,0.51510917964534053,0.51608915110794462,10000,79889,
arm_scope,bias_structural_reference,boundary_offset_+97,0.00029999999999999997,alpha_0.0003,97,0.51608688667267932,0.51568148469256536,0.51649508065012828,10000,79889,
arm_scope,bias_same_sign_rate,boundary_offset_+97,0.00029999999999999997,alpha_0.0003,97,0.99908623214710413,0.99876334452212101,0.99935964240455644,10000,79889,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_+97,0.00029999999999999997,alpha_0.0003,97,0.0025050505050505053,0.001898989898989899,0.0032020202020202016,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_+97,0.00029999999999999997,alpha_0.0003,97,0.0025050505050505053,0.001898989898989899,0.0032020202020202016,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_+97,0.00029999999999999997,alpha_0.0003,97,0.082252525252525271,0.068161363636363631,0.098264393939393929,10000,99000,
identity,wall_log_additive_error,boundary_offset_+97,0.00029999999999999997,alpha_0.0003,97,1.8252821476494319e-10,NA,NA,0,90857,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_+98,0.00029999999999999997,alpha_0.0003,98,-1.3386950713971502,-1.3550193636333405,-1.3237645986034507,10000,90862,
arm_scope,mean_log_q,boundary_offset_+98,0.00029999999999999997,alpha_0.0003,98,-1.3710449688399773,-1.387300016806579,-1.3562081910422785,10000,90862,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_+98,0.00029999999999999997,alpha_0.0003,98,-0.032349897397479524,-0.033134058312567903,-0.031574081095510097,10000,90862,
arm_scope,bias_share_field,boundary_offset_+98,0.00029999999999999997,alpha_0.0003,98,0.51568052928057484,0.51527751773468999,0.51605141620104844,10000,79887,
arm_scope,bias_structural_reference,boundary_offset_+98,0.00029999999999999997,alpha_0.0003,98,0.51623641834815615,0.51583113662658253,0.51664472446656184,10000,79887,
arm_scope,bias_same_sign_rate,boundary_offset_+98,0.00029999999999999997,alpha_0.0003,98,0.99938663361998825,0.9992906731293556,0.99947753265841133,10000,79887,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_+98,0.00029999999999999997,alpha_0.0003,98,0.002525252525252525,0.0019292929292929293,0.0031919191919191916,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_+98,0.00029999999999999997,alpha_0.0003,98,0.002525252525252525,0.0019292929292929293,0.0031919191919191916,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_+98,0.00029999999999999997,alpha_0.0003,98,0.082202020202020193,0.068170959595959604,0.098101767676767676,10000,99000,
identity,wall_log_additive_error,boundary_offset_+98,0.00029999999999999997,alpha_0.0003,98,4.5347503530024369e-11,NA,NA,0,90862,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_+99,0.00029999999999999997,alpha_0.0003,99,-1.3386107667383891,-1.3547522187881345,-1.3238211196182472,10000,90865,
arm_scope,mean_log_q,boundary_offset_+99,0.00029999999999999997,alpha_0.0003,99,-1.3712605357525487,-1.3873069381927314,-1.3564860233898,10000,90865,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_+99,0.00029999999999999997,alpha_0.0003,99,-0.032649768540846918,-0.033434121235181087,-0.031873657610809576,10000,90865,
arm_scope,bias_share_field,boundary_offset_+99,0.00029999999999999997,alpha_0.0003,99,0.51580640899529118,0.51539084989950668,0.51620023128175485,10000,79876,
arm_scope,bias_structural_reference,boundary_offset_+99,0.00029999999999999997,alpha_0.0003,99,0.51638721212025662,0.51598107399499615,0.51679583172415933,10000,79876,
arm_scope,bias_same_sign_rate,boundary_offset_+99,0.00029999999999999997,alpha_0.0003,99,0.99911112223947118,0.99895184475297971,0.99926874423858114,10000,79876,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_+99,0.00029999999999999997,alpha_0.0003,99,0.0024747474747474751,0.001919191919191919,0.0031111111111111109,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_+99,0.00029999999999999997,alpha_0.0003,99,0.0024747474747474751,0.001919191919191919,0.0031111111111111109,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_+99,0.00029999999999999997,alpha_0.0003,99,0.082171717171717173,0.068090656565656563,0.098070707070707072,10000,99000,
identity,wall_log_additive_error,boundary_offset_+99,0.00029999999999999997,alpha_0.0003,99,4.7331272234885091e-10,NA,NA,0,90865,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_+100,0.00029999999999999997,alpha_0.0003,100,-1.3378199848022507,-1.3541626515347238,-1.3229106051150177,10000,90858,
arm_scope,mean_log_q,boundary_offset_+100,0.00029999999999999997,alpha_0.0003,100,-1.3707695304255452,-1.386987490254654,-1.3558638054230567,10000,90858,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_+100,0.00029999999999999997,alpha_0.0003,100,-0.032949544819140905,-0.033734057151694627,-0.032173976774567237,10000,90858,
arm_scope,bias_share_field,boundary_offset_+100,0.00029999999999999997,alpha_0.0003,100,0.51601679651167798,0.51569464766640927,0.51630191680888271,10000,79872,
arm_scope,bias_structural_reference,boundary_offset_+100,0.00029999999999999997,alpha_0.0003,100,0.51653719724920244,0.51613127179486862,0.51694567044000272,10000,79872,
arm_scope,bias_same_sign_rate,boundary_offset_+100,0.00029999999999999997,alpha_0.0003,100,0.99922375801282048,0.99905129231774226,0.99942220636764612,10000,79872,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_+100,0.00029999999999999997,alpha_0.0003,100,0.0024848484848484847,0.0019292929292929293,0.003121212121212121,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_+100,0.00029999999999999997,alpha_0.0003,100,0.0024848484848484847,0.0019292929292929293,0.003121212121212121,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_+100,0.00029999999999999997,alpha_0.0003,100,0.082242424242424242,0.068151010101010101,0.098141666666666669,10000,99000,
identity,wall_log_additive_error,boundary_offset_+100,0.00029999999999999997,alpha_0.0003,100,8.0415363257202443e-10,NA,NA,0,90858,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,bulk,0.01,alpha_0.01,NA,1.5132241276938168,1.4837997526453044,1.5429982791625014,10000,763212,
arm_scope,mean_log_q,bulk,0.01,alpha_0.01,NA,-1.1260441615964922,-1.1494747537149317,-1.1020545164231461,10000,763212,
arm_scope,mean_log_mu_norm_wall_mask,bulk,0.01,alpha_0.01,NA,-2.6392682888555985,-2.645800917325754,-2.6324239951633377,10000,763212,
arm_scope,bias_share_field,bulk,0.01,alpha_0.01,NA,0.88296540013298008,0.85103689290428575,0.91411441501468138,10000,763572,
arm_scope,bias_structural_reference,bulk,0.01,alpha_0.01,NA,0.99292868615545105,0.99284958230117248,0.99301671481790521,10000,763572,
arm_scope,bias_same_sign_rate,bulk,0.01,alpha_0.01,NA,0.57517693157947125,0.57378975243307562,0.5769633495011014,10000,763572,
arm_scope,frac_cos_crit_lt_m1,bulk,0.01,alpha_0.01,NA,0.80272142064372931,0.77799408990011099,0.82696159822419535,10000,901000,
arm_scope,frac_abs_cos_crit_gt1,bulk,0.01,alpha_0.01,NA,0.90249278579356285,0.89545807436182023,0.9096215871254163,10000,901000,
arm_scope,frac_b_plus_M_le0,bulk,0.01,alpha_0.01,NA,0.15292785793562708,0.12955022197558269,0.17756492785793562,10000,901000,
identity,wall_log_additive_error,bulk,0.01,alpha_0.01,NA,4.3471048982723914e-10,NA,NA,0,763212,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary,0.01,alpha_0.01,NA,0.4456130558161206,0.41881487958788166,0.47585213631354006,10000,16908336,
arm_scope,mean_log_q,boundary,0.01,alpha_0.01,NA,-1.1338187596107676,-1.1577097469109636,-1.1081537397098373,10000,16908336,
arm_scope,mean_log_mu_norm_wall_mask,boundary,0.01,alpha_0.01,NA,-1.5794318154234626,-1.5849419658129356,-1.5749718894191007,10000,16908336,
arm_scope,bias_share_field,boundary,0.01,alpha_0.01,NA,0.67772041496911639,0.67669637531083005,0.67862262970367537,10000,16796552,
arm_scope,bias_structural_reference,boundary,0.01,alpha_0.01,NA,0.85722684550646178,0.85671849140097711,0.85766883428769181,10000,16796552,
arm_scope,bias_same_sign_rate,boundary,0.01,alpha_0.01,NA,0.77633254729899326,0.7744099491689943,0.77829089537280061,10000,16796552,
arm_scope,frac_cos_crit_lt_m1,boundary,0.01,alpha_0.01,NA,0.49345369114025822,0.47786753605708826,0.50901203703703701,10000,19899000,
arm_scope,frac_abs_cos_crit_gt1,boundary,0.01,alpha_0.01,NA,0.54348283833358457,0.53642731418664258,0.55077383536861146,10000,19899000,
arm_scope,frac_b_plus_M_le0,boundary,0.01,alpha_0.01,NA,0.15029217548620533,0.12734167294838938,0.17454778883360972,10000,19899000,
identity,wall_log_additive_error,boundary,0.01,alpha_0.01,NA,3.4256486536321518e-12,NA,NA,0,16908336,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,all_recorded,0.01,alpha_0.01,NA,0.49545625669613369,0.4683992812140057,0.52572371012216845,10000,17748287,
arm_scope,mean_log_q,all_recorded,0.01,alpha_0.01,NA,-1.1341363108718316,-1.1581756169906907,-1.1086128773694992,10000,17748287,
arm_scope,mean_log_mu_norm_wall_mask,all_recorded,0.01,alpha_0.01,NA,-1.6295925675423633,-1.6353712352155889,-1.6250228224580459,10000,17748287,
arm_scope,bias_share_field,all_recorded,0.01,alpha_0.01,NA,0.67886507177288291,0.67785970433778564,0.67979743226861122,10000,17636552,
arm_scope,bias_structural_reference,all_recorded,0.01,alpha_0.01,NA,0.86369419963155558,0.86316865799521669,0.86414640025357248,10000,17636552,
arm_scope,bias_same_sign_rate,all_recorded,0.01,alpha_0.01,NA,0.76674941904744187,0.76494367896137938,0.76858382853064278,10000,17636552,
arm_scope,frac_cos_crit_lt_m1,all_recorded,0.01,alpha_0.01,NA,0.50776278646954698,0.49167128367063778,0.5238379311994642,10000,20901000,
arm_scope,frac_abs_cos_crit_gt1,all_recorded,0.01,alpha_0.01,NA,0.56054322759676567,0.55350363618965603,0.5677321204727046,10000,20901000,
arm_scope,frac_b_plus_M_le0,all_recorded,0.01,alpha_0.01,NA,0.15084029472274055,0.12777997583847664,0.17519209846418834,10000,20901000,
identity,wall_log_additive_error,all_recorded,0.01,alpha_0.01,NA,2.5602076014763497e-11,NA,NA,0,17748287,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,bulk_t_lt_500k,0.01,alpha_0.01,NA,1.5931803232337745,1.5663630710177705,1.6208155025163093,10000,404045,
arm_scope,mean_log_q,bulk_t_lt_500k,0.01,alpha_0.01,NA,-1.0450180732970196,-1.0716069322299993,-1.0186118056458668,10000,404045,
arm_scope,mean_log_mu_norm_wall_mask,bulk_t_lt_500k,0.01,alpha_0.01,NA,-2.6381983957789505,-2.6488694313878098,-2.6252720551605933,10000,404045,
arm_scope,bias_share_field,bulk_t_lt_500k,0.01,alpha_0.01,NA,0.82471846487029699,0.77782726766053489,0.87303435372442606,10000,404226,
arm_scope,bias_structural_reference,bulk_t_lt_500k,0.01,alpha_0.01,NA,0.99212984993785813,0.99198360446689759,0.99228807063154856,10000,404226,
arm_scope,bias_same_sign_rate,bulk_t_lt_500k,0.01,alpha_0.01,NA,0.57903499527492042,0.57528603295508363,0.5830018747406035,10000,404226,
arm_scope,frac_cos_crit_lt_m1,bulk_t_lt_500k,0.01,alpha_0.01,NA,0.86129046563192913,0.83896856984478951,0.88330820399113075,10000,451000,
arm_scope,frac_abs_cos_crit_gt1,bulk_t_lt_500k,0.01,alpha_0.01,NA,0.91842128603104223,0.90923048780487792,0.92801125277161878,10000,451000,
arm_scope,frac_b_plus_M_le0,bulk_t_lt_500k,0.01,alpha_0.01,NA,0.10411308203991132,0.084053215077605326,0.12486280487804878,10000,451000,
identity,wall_log_additive_error,bulk_t_lt_500k,0.01,alpha_0.01,NA,7.5184347636536586e-10,NA,NA,0,404045,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,bulk_t_ge_500k,0.01,alpha_0.01,NA,1.4232773869661268,1.3820744664275251,1.4647673441598563,10000,359167,
arm_scope,mean_log_q,bulk_t_ge_500k,0.01,alpha_0.01,NA,-1.217194478432283,-1.2560881605957215,-1.1805874436444912,10000,359167,
arm_scope,mean_log_mu_norm_wall_mask,bulk_t_ge_500k,0.01,alpha_0.01,NA,-2.6404718653204569,-2.6506005116030962,-2.6313876853278155,10000,359167,
arm_scope,bias_share_field,bulk_t_ge_500k,0.01,alpha_0.01,NA,0.97054737844473959,0.97006405505518478,0.97095066736470614,10000,359346,
arm_scope,bias_structural_reference,bulk_t_ge_500k,0.01,alpha_0.01,NA,0.99382729186942209,0.99370579055516217,0.9939483136327808,10000,359346,
arm_scope,bias_same_sign_rate,bulk_t_ge_500k,0.01,alpha_0.01,NA,0.57083702058740049,0.56571950981485142,0.57594536941179941,10000,359346,
arm_scope,frac_cos_crit_lt_m1,bulk_t_ge_500k,0.01,alpha_0.01,NA,0.74402222222222214,0.71341755555555564,0.77197138888888883,10000,450000,
arm_scope,frac_abs_cos_crit_gt1,bulk_t_ge_500k,0.01,alpha_0.01,NA,0.88652888888888892,0.87772872222222231,0.89494272222222204,10000,450000,
arm_scope,frac_b_plus_M_le0,bulk_t_ge_500k,0.01,alpha_0.01,NA,0.20185111111111115,0.17403666666666667,0.23355555555555557,10000,450000,
identity,wall_log_additive_error,bulk_t_ge_500k,0.01,alpha_0.01,NA,7.7952977406425816e-11,NA,NA,0,359167,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,phase_offset_5000,0.01,alpha_0.01,NA,1.5111618573270242,1.4839898876759134,1.5381052184323303,10000,84650,
arm_scope,mean_log_q,phase_offset_5000,0.01,alpha_0.01,NA,-1.1244321428194211,-1.1473400469597075,-1.1007351619181447,10000,84650,
arm_scope,mean_log_mu_norm_wall_mask,phase_offset_5000,0.01,alpha_0.01,NA,-2.635593999819648,-2.6504267771235095,-2.6216111450160833,10000,84650,
arm_scope,bias_share_field,phase_offset_5000,0.01,alpha_0.01,NA,0.97067925332187255,0.96960410838796207,0.9717522989316435,10000,84713,
arm_scope,bias_structural_reference,phase_offset_5000,0.01,alpha_0.01,NA,0.99366428571247423,0.9934984892853761,0.99382469972787524,10000,84713,
arm_scope,bias_same_sign_rate,phase_offset_5000,0.01,alpha_0.01,NA,0.57023125140179198,0.56191780051546147,0.57944509916079845,10000,84713,
arm_scope,frac_cos_crit_lt_m1,phase_offset_5000,0.01,alpha_0.01,NA,0.80240000000000011,0.77793974999999993,0.82637075000000004,10000,100000,
arm_scope,frac_abs_cos_crit_gt1,phase_offset_5000,0.01,alpha_0.01,NA,0.90179000000000009,0.89433974999999999,0.90883000000000003,10000,100000,
arm_scope,frac_b_plus_M_le0,phase_offset_5000,0.01,alpha_0.01,NA,0.15350000000000003,0.13003925,0.17827049999999997,10000,100000,
identity,wall_log_additive_error,phase_offset_5000,0.01,alpha_0.01,NA,3.2679725592288378e-10,NA,NA,0,84650,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_-100,0.01,alpha_0.01,-100,1.5169796367855013,1.4874720626915472,1.5459344434138773,10000,84033,
arm_scope,mean_log_q,boundary_offset_-100,0.01,alpha_0.01,-100,-1.1253704712762507,-1.1493599117882094,-1.1002816104362934,10000,84033,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_-100,0.01,alpha_0.01,-100,-2.6423501073686642,-2.6567762934669634,-2.6252528594152622,10000,84033,
arm_scope,bias_share_field,boundary_offset_-100,0.01,alpha_0.01,-100,0.97085114994659216,0.96920372287582246,0.97253831495726262,10000,84068,
arm_scope,bias_structural_reference,boundary_offset_-100,0.01,alpha_0.01,-100,0.99384272011077102,0.99364729941098784,0.99402270566738404,10000,84068,
arm_scope,bias_same_sign_rate,boundary_offset_-100,0.01,alpha_0.01,-100,0.57614074320787934,0.56912894885189036,0.58324548685675992,10000,84068,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_-100,0.01,alpha_0.01,-100,0.80492929292929305,0.78016136363636379,0.82919217171717163,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_-100,0.01,alpha_0.01,-100,0.90385858585858581,0.89630303030303027,0.9107171717171717,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_-100,0.01,alpha_0.01,-100,0.15118181818181819,0.12804015151515152,0.17563636363636365,10000,99000,
identity,wall_log_additive_error,boundary_offset_-100,0.01,alpha_0.01,-100,6.9308780936694347e-10,NA,NA,0,84033,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_-99,0.01,alpha_0.01,-99,1.5161109427543791,1.4892099801622105,1.5440178739148949,10000,84033,
arm_scope,mean_log_q,boundary_offset_-99,0.01,alpha_0.01,-99,-1.1253724982139097,-1.1493581151714138,-1.1002707378974868,10000,84033,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_-99,0.01,alpha_0.01,-99,-2.6414834406574292,-2.6553115236737277,-2.6253357964782955,10000,84033,
arm_scope,bias_share_field,boundary_offset_-99,0.01,alpha_0.01,-99,0.97050225371392251,0.9691564885455779,0.9718790960992979,10000,84065,
arm_scope,bias_structural_reference,boundary_offset_-99,0.01,alpha_0.01,-99,0.99381013580827626,0.99363487990580035,0.99397019834750389,10000,84065,
arm_scope,bias_same_sign_rate,boundary_offset_-99,0.01,alpha_0.01,-99,0.57660143936239816,0.57067189003117791,0.58357971830564148,10000,84065,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_-99,0.01,alpha_0.01,-99,0.80485858585858594,0.78008030303030296,0.82921262626262637,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_-99,0.01,alpha_0.01,-99,0.90367676767676774,0.8961818181818183,0.91053535353535353,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_-99,0.01,alpha_0.01,-99,0.15118181818181819,0.12804015151515152,0.17563636363636365,10000,99000,
identity,wall_log_additive_error,boundary_offset_-99,0.01,alpha_0.01,-99,3.1085956031517981e-10,NA,NA,0,84033,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_-98,0.01,alpha_0.01,-98,1.5188052307429354,1.490386034576495,1.5489213201189838,10000,84032,
arm_scope,mean_log_q,boundary_offset_-98,0.01,alpha_0.01,-98,-1.1252870708099798,-1.149324030410849,-1.1001727535861772,10000,84032,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_-98,0.01,alpha_0.01,-98,-2.6440923014871682,-2.6575844103015056,-2.6268157572845898,10000,84032,
arm_scope,bias_share_field,boundary_offset_-98,0.01,alpha_0.01,-98,0.97007544851368399,0.96884720731920382,0.97121702129943044,10000,84070,
arm_scope,bias_structural_reference,boundary_offset_-98,0.01,alpha_0.01,-98,0.99380817645490183,0.9936394748352726,0.99395947128643669,10000,84070,
arm_scope,bias_same_sign_rate,boundary_offset_-98,0.01,alpha_0.01,-98,0.57860116569525399,0.57194027760735411,0.58496305356568801,10000,84070,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_-98,0.01,alpha_0.01,-98,0.8048484848484847,0.78005833333333341,0.82930328282828281,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_-98,0.01,alpha_0.01,-98,0.90353535353535341,0.89595934343434336,0.91055555555555545,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_-98,0.01,alpha_0.01,-98,0.15119191919191921,0.12806010101010101,0.17564646464646466,10000,99000,
identity,wall_log_additive_error,boundary_offset_-98,0.01,alpha_0.01,-98,6.574696342909192e-11,NA,NA,0,84032,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_-97,0.01,alpha_0.01,-97,1.5175330035621872,1.4858150082101778,1.5525541745645945,10000,84032,
arm_scope,mean_log_q,boundary_offset_-97,0.01,alpha_0.01,-97,-1.1252410056769135,-1.1492317088505346,-1.100157169461812,10000,84032,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_-97,0.01,alpha_0.01,-97,-2.6427740089838268,-2.6581239124056606,-2.6236503511210034,10000,84032,
arm_scope,bias_share_field,boundary_offset_-97,0.01,alpha_0.01,-97,0.97022060213856742,0.96911339589423995,0.97134151492029075,10000,84054,
arm_scope,bias_structural_reference,boundary_offset_-97,0.01,alpha_0.01,-97,0.99382664356619765,0.99362743152509725,0.99400011796984222,10000,84054,
arm_scope,bias_same_sign_rate,boundary_offset_-97,0.01,alpha_0.01,-97,0.57819972874580627,0.57052391794191126,0.5858304723644342,10000,84054,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_-97,0.01,alpha_0.01,-97,0.80505050505050502,0.78022222222222237,0.8295659090909091,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_-97,0.01,alpha_0.01,-97,0.9038484848484849,0.89623207070707078,0.91117196969696979,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_-97,0.01,alpha_0.01,-97,0.15119191919191921,0.12806010101010101,0.17564646464646466,10000,99000,
identity,wall_log_additive_error,boundary_offset_-97,0.01,alpha_0.01,-97,2.5527402414127209e-10,NA,NA,0,84032,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_-96,0.01,alpha_0.01,-96,1.5169866393785452,1.4840400742269249,1.5537517971771277,10000,84032,
arm_scope,mean_log_q,boundary_offset_-96,0.01,alpha_0.01,-96,-1.1252386898344484,-1.1492222249194122,-1.1001663291136796,10000,84032,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_-96,0.01,alpha_0.01,-96,-2.6422253290198805,-2.6602267507633535,-2.6208656818956291,10000,84032,
arm_scope,bias_share_field,boundary_offset_-96,0.01,alpha_0.01,-96,0.97037281793534313,0.96881348347175678,0.97182181521862399,10000,84044,
arm_scope,bias_structural_reference,boundary_offset_-96,0.01,alpha_0.01,-96,0.99380718841719318,0.99357242259648759,0.99401953489889461,10000,84044,
arm_scope,bias_same_sign_rate,boundary_offset_-96,0.01,alpha_0.01,-96,0.58182618628337535,0.57235405076625401,0.59036285840103353,10000,84044,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_-96,0.01,alpha_0.01,-96,0.80486868686868684,0.78020075757575746,0.82923308080808078,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_-96,0.01,alpha_0.01,-96,0.90357575757575748,0.89613106060606063,0.91086868686868683,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_-96,0.01,alpha_0.01,-96,0.15119191919191921,0.12806010101010101,0.17564646464646466,10000,99000,
identity,wall_log_additive_error,boundary_offset_-96,0.01,alpha_0.01,-96,1.9311308108171943e-10,NA,NA,0,84032,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_-95,0.01,alpha_0.01,-95,1.5152387958435778,1.483696965100733,1.5513602286075778,10000,84033,
arm_scope,mean_log_q,boundary_offset_-95,0.01,alpha_0.01,-95,-1.1252820538416213,-1.1492733344793307,-1.1002286180067864,10000,84033,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_-95,0.01,alpha_0.01,-95,-2.640520850026014,-2.6572372272566782,-2.6218500620043113,10000,84033,
arm_scope,bias_share_field,boundary_offset_-95,0.01,alpha_0.01,-95,0.97139377014803252,0.97039386620680612,0.97244088765465386,10000,84045,
arm_scope,bias_structural_reference,boundary_offset_-95,0.01,alpha_0.01,-95,0.99381169515351242,0.99360892230301867,0.99399929461508307,10000,84045,
arm_scope,bias_same_sign_rate,boundary_offset_-95,0.01,alpha_0.01,-95,0.57997501338568624,0.57180874259762571,0.58853083981323862,10000,84045,
arm_scope,frac_cos_crit_lt_m1,boundary_offset_-95,0.01,alpha_0.01,-95,0.8044949494949496,0.77956565656565657,0.82922272727272728,10000,99000,
arm_scope,frac_abs_cos_crit_gt1,boundary_offset_-95,0.01,alpha_0.01,-95,0.90319191919191932,0.89531287878787869,0.91070732323232328,10000,99000,
arm_scope,frac_b_plus_M_le0,boundary_offset_-95,0.01,alpha_0.01,-95,0.15118181818181819,0.12805025252525254,0.17562651515151514,10000,99000,
identity,wall_log_additive_error,boundary_offset_-95,0.01,alpha_0.01,-95,-3.40814931831801e-10,NA,NA,0,84033,log(-cos_crit)=log(q)-log(mu_norm)
arm_scope,mean_log_neg_cos_crit,boundary_offset_-94,0.01,alpha_0.01,-94,1.5143798447530998,1.4815689766530269,1.5509699656560618,10000,84032,
arm_scope,mean_log_q,boundary_offset_-94,0.01,alpha_0.01,-94,-1.1252091613292778,-1.1491560634503397,-1.1001465085492408,10000,84032,
arm_scope,mean_log_mu_norm_wall_mask,boundary_offset_-94,0.01,alpha_0.01,-94,-2.6395890053253495,-2.6583067897067538,-2.6188259826360576,10000,84032,
arm_scope,bias_share_field,boundary_offset_-94,0.01,alpha_0.01,-94,0.97111229633364193,0.97004635992526667,0.97238251724754654,10000,84047,
arm_scope,bias_structural_reference,boundary_offset_-94,0.01,alpha_0.01,-94,0.99380308338352352,0.99358650973520302,0.99400527830326668,10000,84047,
arm_scope,bias_same_sign_rate,boundary_offset_-94,0.01,alpha_0.01,-94,0.58312610801099385,0.57512604903120401,0.59057417714305671,10000,84047,
