alpha,arm,scope,boundary_offset,bin_index,cos_lo,cos_hi,n,valid,p_hat_median,ci_lo,ci_hi,bootstrap_finite,outside_cos_range_n
9.9999999999999995e-07,alpha_1e-6,bulk,NA,7,-0.64999999999999991,-0.59999999999999998,1215,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,8,-0.59999999999999998,-0.55000000000000004,3825,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,9,-0.55000000000000004,-0.5,9581,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,10,-0.5,-0.44999999999999996,23271,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,11,-0.44999999999999996,-0.39999999999999991,49220,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,12,-0.39999999999999991,-0.34999999999999998,84308,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,13,-0.34999999999999998,-0.29999999999999993,120926,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,14,-0.29999999999999993,-0.25,132863,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,15,-0.25,-0.19999999999999996,119813,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,16,-0.19999999999999996,-0.14999999999999991,99534,True,0.03125,0.03125,0.03125,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,17,-0.14999999999999991,-0.099999999999999978,75685,True,0.0625,0.0625,0.0625,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,18,-0.099999999999999978,-0.049999999999999933,56099,True,0.15625,0.15625,0.15625,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,19,-0.049999999999999933,0,42624,True,0.25,0.25,0.28125,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,20,0,0.050000000000000044,29557,True,0.40625,0.375,0.4375,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,21,0.050000000000000044,0.10000000000000009,21839,True,0.5625,0.5625,0.59375,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,22,0.10000000000000009,0.15000000000000013,14304,True,0.6875,0.65625,0.71875,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,23,0.15000000000000013,0.20000000000000018,7648,True,0.78125,0.71875,0.84375,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,24,0.20000000000000018,0.25,4339,True,0.875,0.8125,0.90625,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,25,0.25,0.30000000000000004,1775,True,0.90625,0.8125,0.9375,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,26,0.30000000000000004,0.35000000000000009,917,False,0.9375,0.78125,1,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,27,0.35000000000000009,0.40000000000000013,344,False,0.96875,0.71875,1,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,28,0.40000000000000013,0.45000000000000018,210,False,0.96875,0.5625,1,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,29,0.45000000000000018,0.5,37,False,1,0.71875,1,9998,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,30,0.5,0.55000000000000004,44,False,0.8125,0.78125,1,9997,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,31,0.55000000000000004,0.60000000000000009,3,False,1,1,1,8895,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,32,0.60000000000000009,0.65000000000000013,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,33,0.65000000000000013,0.70000000000000018,1,False,1,1,1,6586,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,34,0.70000000000000018,0.75,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,35,0.75,0.80000000000000004,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,36,0.80000000000000004,0.85000000000000009,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,37,0.85000000000000009,0.90000000000000013,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,38,0.90000000000000013,0.95000000000000018,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk,NA,39,0.95000000000000018,1,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,0,-1,-0.94999999999999996,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,1,-0.94999999999999996,-0.90000000000000002,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,2,-0.90000000000000002,-0.84999999999999998,402,False,0,0,0,6586,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,3,-0.84999999999999998,-0.80000000000000004,603,False,0,0,0,9721,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,4,-0.80000000000000004,-0.75,1608,True,0,0,0,9988,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,5,-0.75,-0.69999999999999996,5729,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,6,-0.69999999999999996,-0.64999999999999991,14271,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,7,-0.64999999999999991,-0.59999999999999998,27135,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,8,-0.59999999999999998,-0.55000000000000004,85022,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,9,-0.55000000000000004,-0.5,212241,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,10,-0.5,-0.44999999999999996,516755,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,11,-0.44999999999999996,-0.39999999999999991,1087684,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,12,-0.39999999999999991,-0.34999999999999998,1850923,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,13,-0.34999999999999998,-0.29999999999999993,2617174,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,14,-0.29999999999999993,-0.25,2880655,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,15,-0.25,-0.19999999999999996,2656454,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,16,-0.19999999999999996,-0.14999999999999991,2250800,True,0.03125,0.03125,0.03125,10000,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,17,-0.14999999999999991,-0.099999999999999978,1733700,True,0.0625,0.0625,0.0625,10000,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,18,-0.099999999999999978,-0.049999999999999933,1260777,True,0.15625,0.15625,0.15625,10000,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,19,-0.049999999999999933,0,934631,True,0.25,0.25,0.28125,10000,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,20,0,0.050000000000000044,652647,True,0.40625,0.375,0.4375,10000,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,21,0.050000000000000044,0.10000000000000009,464263,True,0.5625,0.53125,0.59375,10000,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,22,0.10000000000000009,0.15000000000000013,307060,True,0.6875,0.65625,0.71875,10000,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,23,0.15000000000000013,0.20000000000000018,174156,True,0.8125,0.71875,0.84375,10000,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,24,0.20000000000000018,0.25,92912,True,0.875,0.8125,0.90625,10000,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,25,0.25,0.30000000000000004,39055,True,0.9375,0.8125,0.96875,10000,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,26,0.30000000000000004,0.35000000000000009,19730,True,0.9375,0.68671875000000071,1,10000,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,27,0.35000000000000009,0.40000000000000013,7344,True,0.96875,0.65625,1,10000,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,28,0.40000000000000013,0.45000000000000018,3358,True,0.96875,0.5625,1,10000,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,29,0.45000000000000018,0.5,1108,True,0.96875,0.6875,1,10000,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,30,0.5,0.55000000000000004,740,False,0.8125,0.78125,1,9999,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,31,0.55000000000000004,0.60000000000000009,63,False,0.90625,0.90625,1,9695,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,32,0.60000000000000009,0.65000000000000013,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,33,0.65000000000000013,0.70000000000000018,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,34,0.70000000000000018,0.75,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,35,0.75,0.80000000000000004,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,36,0.80000000000000004,0.85000000000000009,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,37,0.85000000000000009,0.90000000000000013,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,38,0.90000000000000013,0.95000000000000018,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,boundary,NA,39,0.95000000000000018,1,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,0,-1,-0.94999999999999996,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,1,-0.94999999999999996,-0.90000000000000002,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,2,-0.90000000000000002,-0.84999999999999998,420,False,0,0,0,6586,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,3,-0.84999999999999998,-0.80000000000000004,630,False,0,0,0,9721,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,4,-0.80000000000000004,-0.75,1680,True,0,0,0,9988,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,5,-0.75,-0.69999999999999996,5991,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,6,-0.69999999999999996,-0.64999999999999991,14910,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,7,-0.64999999999999991,-0.59999999999999998,28350,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,8,-0.59999999999999998,-0.55000000000000004,89251,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,9,-0.55000000000000004,-0.5,222832,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,10,-0.5,-0.44999999999999996,541238,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,11,-0.44999999999999996,-0.39999999999999991,1141954,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,12,-0.39999999999999991,-0.34999999999999998,1943109,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,13,-0.34999999999999998,-0.29999999999999993,2750835,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,14,-0.29999999999999993,-0.25,3027752,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,15,-0.25,-0.19999999999999996,2788688,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,16,-0.19999999999999996,-0.14999999999999991,2361040,True,0.03125,0.03125,0.03125,10000,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,17,-0.14999999999999991,-0.099999999999999978,1818374,True,0.0625,0.0625,0.0625,10000,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,18,-0.099999999999999978,-0.049999999999999933,1324754,True,0.15625,0.15625,0.15625,10000,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,19,-0.049999999999999933,0,984123,True,0.25,0.25,0.28125,10000,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,20,0,0.050000000000000044,686446,True,0.40625,0.375,0.4375,10000,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,21,0.050000000000000044,0.10000000000000009,489132,True,0.5625,0.53125,0.59375,10000,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,22,0.10000000000000009,0.15000000000000013,323485,True,0.6875,0.65625,0.71875,10000,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,23,0.15000000000000013,0.20000000000000018,182735,True,0.8125,0.71875,0.84375,10000,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,24,0.20000000000000018,0.25,97835,True,0.875,0.8125,0.90625,10000,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,25,0.25,0.30000000000000004,41294,True,0.90625,0.8125,0.96875,10000,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,26,0.30000000000000004,0.35000000000000009,20789,True,0.9375,0.65625,1,10000,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,27,0.35000000000000009,0.40000000000000013,7688,True,0.96875,0.65625,1,10000,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,28,0.40000000000000013,0.45000000000000018,3669,True,0.96875,0.59375,1,10000,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,29,0.45000000000000018,0.5,1145,True,0.96875,0.71875,1,10000,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,30,0.5,0.55000000000000004,784,False,0.8125,0.78125,1,10000,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,31,0.55000000000000004,0.60000000000000009,66,False,0.90625,0.90625,1,9925,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,32,0.60000000000000009,0.65000000000000013,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,33,0.65000000000000013,0.70000000000000018,1,False,1,1,1,6586,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,34,0.70000000000000018,0.75,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,35,0.75,0.80000000000000004,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,36,0.80000000000000004,0.85000000000000009,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,37,0.85000000000000009,0.90000000000000013,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,38,0.90000000000000013,0.95000000000000018,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,all_recorded,NA,39,0.95000000000000018,1,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,0,-1,-0.94999999999999996,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,1,-0.94999999999999996,-0.90000000000000002,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,2,-0.90000000000000002,-0.84999999999999998,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,3,-0.84999999999999998,-0.80000000000000004,9,False,0,0,0,6485,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,4,-0.80000000000000004,-0.75,36,False,0,0,0,9686,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,5,-0.75,-0.69999999999999996,172,False,0,0,0,9998,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,6,-0.69999999999999996,-0.64999999999999991,351,False,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,7,-0.64999999999999991,-0.59999999999999998,675,False,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,8,-0.59999999999999998,-0.55000000000000004,2079,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,9,-0.55000000000000004,-0.5,4958,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,10,-0.5,-0.44999999999999996,9942,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,11,-0.44999999999999996,-0.39999999999999991,22177,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,12,-0.39999999999999991,-0.34999999999999998,38464,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,13,-0.34999999999999998,-0.29999999999999993,57196,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,14,-0.29999999999999993,-0.25,65717,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,15,-0.25,-0.19999999999999996,58759,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,16,-0.19999999999999996,-0.14999999999999991,49010,True,0.03125,0,0.03125,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,17,-0.14999999999999991,-0.099999999999999978,38136,True,0.09375,0.09375,0.09375,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,18,-0.099999999999999978,-0.049999999999999933,30286,True,0.1875,0.1875,0.1875,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,19,-0.049999999999999933,0,23512,True,0.3125,0.3125,0.3125,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,20,0,0.050000000000000044,17510,True,0.5,0.46875,0.5,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,21,0.050000000000000044,0.10000000000000009,14195,True,0.65625,0.625,0.65625,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,22,0.10000000000000009,0.15000000000000013,9047,True,0.75,0.75,0.78125,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,23,0.15000000000000013,0.20000000000000018,4549,True,0.875,0.84375,0.875,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,24,0.20000000000000018,0.25,2629,True,0.9375,0.90625,0.9375,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,25,0.25,0.30000000000000004,890,False,0.96875,0.9375,0.96875,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,26,0.30000000000000004,0.35000000000000009,426,False,1,1,1,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,27,0.35000000000000009,0.40000000000000013,154,False,1,1,1,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,28,0.40000000000000013,0.45000000000000018,91,False,1,0.96875,1,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,29,0.45000000000000018,0.5,18,False,1,1,1,9998,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,30,0.5,0.55000000000000004,8,False,1,1,1,9991,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,31,0.55000000000000004,0.60000000000000009,3,False,1,1,1,8895,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,32,0.60000000000000009,0.65000000000000013,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,33,0.65000000000000013,0.70000000000000018,1,False,1,1,1,6586,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,34,0.70000000000000018,0.75,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,35,0.75,0.80000000000000004,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,36,0.80000000000000004,0.85000000000000009,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,37,0.85000000000000009,0.90000000000000013,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,38,0.90000000000000013,0.95000000000000018,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_lt_500k,NA,39,0.95000000000000018,1,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,0,-1,-0.94999999999999996,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,1,-0.94999999999999996,-0.90000000000000002,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,2,-0.90000000000000002,-0.84999999999999998,18,False,0,0,0,6586,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,3,-0.84999999999999998,-0.80000000000000004,18,False,0,0,0,8928,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,4,-0.80000000000000004,-0.75,36,False,0,0,0,9734,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,5,-0.75,-0.69999999999999996,90,False,0,0,0,9993,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,6,-0.69999999999999996,-0.64999999999999991,288,False,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,7,-0.64999999999999991,-0.59999999999999998,540,False,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,8,-0.59999999999999998,-0.55000000000000004,1746,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,9,-0.55000000000000004,-0.5,4623,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,10,-0.5,-0.44999999999999996,13329,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,11,-0.44999999999999996,-0.39999999999999991,27043,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,12,-0.39999999999999991,-0.34999999999999998,45844,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,13,-0.34999999999999998,-0.29999999999999993,63730,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,14,-0.29999999999999993,-0.25,67146,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,15,-0.25,-0.19999999999999996,61054,True,0,0,0,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,16,-0.19999999999999996,-0.14999999999999991,50524,True,0.03125,0,0.03125,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,17,-0.14999999999999991,-0.099999999999999978,37549,True,0.0625,0.03125,0.0625,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,18,-0.099999999999999978,-0.049999999999999933,25813,True,0.09375,0.09375,0.125,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,19,-0.049999999999999933,0,19112,True,0.1875,0.15625,0.1875,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,20,0,0.050000000000000044,12047,True,0.28125,0.25,0.3125,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,21,0.050000000000000044,0.10000000000000009,7644,True,0.375,0.3125,0.40625,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,22,0.10000000000000009,0.15000000000000013,5257,True,0.5,0.375,0.5625,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,23,0.15000000000000013,0.20000000000000018,3099,True,0.59375,0.40625,0.6875,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,24,0.20000000000000018,0.25,1710,True,0.75,0.53125,0.8125,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,25,0.25,0.30000000000000004,885,False,0.8125,0.53125,0.875,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,26,0.30000000000000004,0.35000000000000009,491,False,0.875,0.53125,0.9375,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,27,0.35000000000000009,0.40000000000000013,190,False,0.71875,0.65625,0.96875,10000,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,28,0.40000000000000013,0.45000000000000018,119,False,0.59375,0.5625,1,9734,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,29,0.45000000000000018,0.5,19,False,0.71875,0.703125,1,8927,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,30,0.5,0.55000000000000004,36,False,0.8125,0.78125,0.8125,8917,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,31,0.55000000000000004,0.60000000000000009,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,32,0.60000000000000009,0.65000000000000013,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,33,0.65000000000000013,0.70000000000000018,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,34,0.70000000000000018,0.75,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,35,0.75,0.80000000000000004,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,36,0.80000000000000004,0.85000000000000009,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,37,0.85000000000000009,0.90000000000000013,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,38,0.90000000000000013,0.95000000000000018,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,bulk_t_ge_500k,NA,39,0.95000000000000018,1,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,phase_offset_5000,NA,0,-1,-0.94999999999999996,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,phase_offset_5000,NA,1,-0.94999999999999996,-0.90000000000000002,0,False,NA,NA,NA,0,0
9.9999999999999995e-07,alpha_1e-6,phase_offset_5000,NA,2,-0.90000000000000002,-0.84999999999999998,2,False,0,0,0,6586,0
9.9999999999999995e-07,alpha_1e-6,phase_offset_5000,NA,3,-0.84999999999999998,-0.80000000000000004,3,False,0,0,0,9721,0
